,id,type_id,sub_type_id,fixture_id,player_id,related_player_id,period_id,participant_id,addition,minute,sort_order
0,3016399,19,1496.0,18138604,1639.0,,76532.0,27,2nd Yellow Card,13,1
1,3016482,19,1496.0,18138604,95776.0,,76532.0,78,3rd Yellow Card,26,1
2,3016270,19,1496.0,18138604,1611.0,,76532.0,27,1st Yellow Card,9,1
3,3068900,19,1496.0,18138615,6504.0,,82115.0,78,1st Yellow Card,62,1
4,3068942,19,1496.0,18138615,1415.0,,82115.0,78,2nd Yellow Card,65,1
5,3069303,19,1496.0,18138615,1854914.0,,82115.0,78,3rd Yellow Card,86,1
6,3069421,19,1501.0,18138615,2423.0,,82115.0,78,4th Yellow Card,90,1
7,3092515,19,1496.0,18356638,6559.0,,84198.0,69,1st Yellow Card,55,1
8,3092808,19,1496.0,18356638,7909.0,,84198.0,69,3rd Yellow Card,78,1
9,3092735,19,1496.0,18356638,9325.0,,84198.0,69,2nd Yellow Card,73,1
10,3120361,19,1496.0,18138624,96870.0,,87458.0,78,1st Yellow Card,61,1
11,3120555,19,1496.0,18138624,219633.0,,87458.0,13,2nd Yellow Card,62,1
12,3122538,19,1501.0,18138624,1826.0,,87458.0,13,3rd Yellow Card,83,1
13,87895047,10,,18138624,219633.0,,87458.0,13,Penalty cancelled,87,1
14,3191625,19,1496.0,18138634,24655.0,,96540.0,78,3rd Yellow Card,55,1
15,3189063,19,1496.0,18138634,5007.0,,96073.0,236,1st Yellow Card,6,1
16,3189467,19,1496.0,18138634,529689.0,,96073.0,236,2nd Yellow Card,17,1
17,3191898,19,1496.0,18138634,151418.0,,96540.0,236,5th Yellow Card,74,1
18,3191744,19,1496.0,18138634,1415.0,,96540.0,78,4th Yellow Card,58,1
19,3252342,19,1496.0,18138644,24655.0,,102637.0,78,1st Yellow Card,20,1
20,3252714,10,,18138644,5321.0,,102778.0,78,Goal Disallowed,67,1
21,3254642,10,,18138644,5319.0,,102778.0,42,Goal cancelled,86,1
22,3254737,19,1501.0,18138644,581000.0,,102778.0,78,3rd Yellow Card,90,1
23,3253912,10,,18138644,5319.0,,102778.0,42,Goal Disallowed,86,1
24,3252991,19,1496.0,18138644,5319.0,,102637.0,42,2nd Yellow Card,44,1
25,3272845,19,1496.0,18386433,4545525.0,,104506.0,30,1st Yellow Card,44,1
26,3273325,19,1496.0,18386433,518749.0,,104573.0,30,2nd Yellow Card,73,1
27,3273509,19,1496.0,18386433,581235.0,,104573.0,30,3rd Yellow Card,90,1
28,3318720,19,1496.0,18138656,1149.0,,110748.0,78,1st Yellow Card,28,1
29,3319026,19,1496.0,18138656,448448.0,,110763.0,78,2nd Yellow Card,77,1
30,3319050,19,1496.0,18138656,61780.0,,110763.0,78,3rd Yellow Card,81,1
31,3319056,19,1496.0,18138656,1494245.0,,110763.0,51,4th Yellow Card,84,1
32,3319091,19,1497.0,18138656,1444078.0,,110763.0,78,5th Yellow Card,90,1
33,87894885,19,,18138656,,,110763.0,78,,90,1
34,3319122,19,1497.0,18138656,498.0,,110763.0,51,,90,1
35,87894887,19,,18138656,581000.0,,110763.0,78,,90,1
36,3354993,19,1496.0,18138663,95776.0,,115150.0,78,1st Yellow Card,74,1
37,3355246,19,1496.0,18138663,186370.0,,115150.0,19,3rd Yellow Card,90,1
38,3355290,10,,18138663,1415.0,,115150.0,78,Penalty cancelled,90,1
39,3355106,19,1496.0,18138663,24655.0,,115150.0,78,2nd Yellow Card,82,1
40,3420304,19,1496.0,18138680,24655.0,,129853.0,78,1st Yellow Card,15,1
41,3421582,19,1496.0,18138680,448448.0,,129853.0,78,4th Yellow Card,41,1
42,3422438,19,1496.0,18138680,78282.0,,130191.0,33,5th Yellow Card,50,1
43,3424766,19,1502.0,18138680,1415.0,,130191.0,78,7th Yellow Card,90,1
44,3424880,19,1496.0,18138680,2815.0,,130191.0,78,8th Yellow Card,90,1
45,3420770,19,1496.0,18138680,1149.0,,129853.0,78,2nd Yellow Card,24,1
46,3421051,19,1502.0,18138680,5640817.0,,129853.0,33,3rd Yellow Card,30,1
47,3423706,19,1497.0,18138680,31433.0,,130191.0,33,6th Yellow Card,75,1
48,3474531,10,,18138685,4842.0,,135623.0,9,Goal Confirmed,14,1
49,3474628,19,1496.0,18138685,911.0,,135623.0,9,1st Yellow Card,22,1
50,3475599,19,1496.0,18138685,160956.0,,135695.0,9,2nd Yellow Card,60,1
51,3475698,19,1496.0,18138685,1444078.0,,135695.0,78,3rd Yellow Card,63,1
52,3475845,19,1502.0,18138685,1149.0,,135695.0,78,4th Yellow Card,70,1
53,3475965,19,1501.0,18138685,159142.0,,135695.0,9,5th Yellow Card,84,1
