,id,type_id,sub_type_id,fixture_id,player_id,related_player_id,period_id,participant_id,addition,minute,sort_order
0,33905375,19,,11937452,129010.0,,3482094,394,,61,1
1,33905387,19,,11937452,130049.0,,3482094,394,,90,1
2,33905365,19,,11937452,1717.0,,3482093,708,,43,1
3,33905227,19,,11937455,25087.0,,3482100,708,,65,1
4,33905239,19,,11937455,1717.0,,3482100,708,,76,1
5,33905217,19,,11937455,187032.0,,3482099,613,,21,1
6,33905251,19,,11937455,129640.0,,3482100,613,,90,1
7,33905589,19,,11937467,25087.0,,3482124,708,,48,1
8,33905559,19,,11937467,128366.0,,3482123,708,,44,1
9,33905604,19,,11937467,127931.0,,3482124,102,,63,1
10,33905616,19,,11937467,127605.0,,3482124,102,,90,1
11,33905573,19,,11937467,128899.0,,3482123,708,,45,1
12,33905543,19,,11937467,333731.0,,3482123,102,,31,1
13,33905853,19,,11937475,129859.0,,3482140,109,,90,1
14,33905835,19,,11937475,178032.0,,3482140,109,,53,1
15,33905828,19,,11937475,130063.0,,3482140,109,,46,1
16,33905819,19,,11937475,73603.0,,3482139,708,,8,1
17,33905848,19,,11937475,702.0,,3482140,109,,88,1
18,33905811,19,,11937475,186733.0,,3482139,109,,1,1
19,33905841,19,,11937475,1717.0,,3482140,708,,76,1
20,33905918,19,,11937492,30972.0,,3482173,708,,25,1
21,33905925,19,,11937492,129175.0,,3482174,37,,89,1
22,33905921,19,,11937492,133127.0,,3482173,37,,40,1
23,33906142,19,,11937503,129553.0,,3482195,2714,,33,1
24,33906157,19,,11937503,129921.0,,3482196,708,,70,1
25,33906164,19,,11937503,62872.0,,3482196,708,,87,1
26,33906151,19,,11937503,129971.0,,3482195,2714,,44,1
27,33906184,19,,11937505,131978.0,,3482200,7790,,62,1
28,33906191,19,,11937505,1717.0,,3482200,708,,73,1
29,33906192,19,,11937505,182909.0,,3482200,7790,,84,1
30,33906196,19,,11937505,129497.0,,3482200,7790,,89,1
31,33906188,19,,11937505,30972.0,,3482200,708,,63,1
32,33906559,19,,11937518,32159.0,,3482226,43,,90,1
33,33906508,19,,11937518,128838.0,,3482225,43,,32,1
34,33906516,19,,11937518,128868.0,,3482226,43,,49,1
35,33906529,19,,11937518,6588.0,,3482226,708,,58,1
36,33906547,19,,11937518,62511.0,,3482226,43,,80,1
37,33906540,19,,11937518,129921.0,,3482226,708,,60,1
38,33906498,19,,11937518,62427.0,,3482225,43,,27,1
39,33906518,19,,11937525,294352.0,,3482239,346,,7,1
40,33906534,19,,11937525,132671.0,,3482239,708,,26,1
41,33906567,19,,11937525,25087.0,,3482240,708,,88,1
42,33906560,19,,11937525,129790.0,,3482239,346,,74,1
43,33906748,19,,11937540,128975.0,,3482270,597,,88,1
44,33906741,19,,11937540,129586.0,,3482270,597,,48,1
45,33906738,19,,11937540,129921.0,,3482269,708,,20,1
46,33906745,19,,11937540,132721.0,,3482270,597,,84,1
47,33906744,19,,11937540,73603.0,,3482270,708,,66,1
48,33906743,19,,11937540,1717.0,,3482270,708,,64,1
49,33906721,19,,11937545,52794.0,,3482279,585,,25,1
50,33906732,19,,11937545,62872.0,,3482280,708,,67,1
51,33906736,19,,11937545,129921.0,,3482280,708,,71,1
52,33906725,19,,11937545,11322428.0,,3482279,585,,56,1
53,33906716,19,,11937545,73858.0,,3482279,585,,15,1
54,33906860,19,,11937562,62872.0,,3482314,708,,51,1
55,33906876,19,,11937562,129705.0,,3482314,522,,71,1
56,33906866,19,,11937562,130006.0,,3482314,522,,66,1
57,33906855,19,,11937562,62337.0,,3482313,708,,20,1
58,77271581,21,,11937562,62872.0,,3482314,708,,74,1
59,33906873,19,,11937562,128943.0,,3482314,708,,66,1
60,33907239,19,,11937565,130145.0,,3482319,708,,41,1
61,33907251,19,,11937565,25242.0,,3482319,708,,45,1
62,33907216,19,,11937565,70917.0,,3482319,708,,10,1
63,33907283,19,,11937565,129921.0,,3482320,708,,61,1
64,33907228,19,,11937565,129261.0,,3482319,625,,27,1
65,33907297,19,,11937565,6588.0,,3482320,708,,82,1
66,33907208,19,,11937565,129501.0,,3482319,625,,7,1
67,33907265,19,,11937565,4233.0,,3482319,625,,45,1
68,33907171,19,,11937575,131875.0,,3482339,10729,,19,1
69,33907155,19,,11937575,62337.0,,3482339,708,,11,1
70,33907200,19,,11937575,62872.0,,3482340,708,,79,1
71,33907183,19,,11937575,132671.0,,3482340,708,,57,1
72,33907375,19,,11937585,128882.0,,3482359,1123,,32,1
73,33907385,19,,11937585,128505.0,,3482359,1123,,41,1
74,33907363,19,,11937585,25087.0,,3482359,708,,20,1
75,33907416,19,,11937585,35311.0,,3482360,1123,,68,1
76,33907402,19,,11937585,129677.0,,3482360,1123,,63,1
77,77271737,21,,11937585,35311.0,,3482360,1123,,85,1
78,33907426,19,,11937595,31522.0,,449508,8513,,71,1
79,33907438,19,,11937595,128404.0,,449508,8513,,76,1
80,33907450,19,,11937595,128827.0,,449508,8513,,86,1
81,33907413,19,,11937595,132126.0,,449508,8513,,62,1
82,33907394,19,,11937595,73603.0,,3482379,708,,31,1
83,77271749,21,,11937595,128827.0,,449508,8513,,88,1
84,33907609,19,,11937605,4165.0,,3482399,113,,44,1
85,33907606,19,,11937605,185597.0,,3482399,113,,37,1
86,33907615,19,,11937605,1717.0,,3482400,708,,56,1
87,33907618,19,,11937605,129202.0,,3482400,113,,71,1
88,33907623,19,,11937605,129906.0,,3482400,113,,77,1
89,33907612,19,,11937605,62337.0,,3482400,708,,46,1
90,33907814,19,1496.0,11937615,130061.0,,3482419,398,,27,1
91,33907808,19,1496.0,11937615,128405.0,,3482419,398,,8,1
92,33907817,19,1496.0,11937615,128943.0,,3482419,708,,29,1
93,33907827,19,1496.0,11937615,79268.0,,3482420,398,,57,1
94,33907836,19,1496.0,11937615,130145.0,,3482420,708,,70,1
95,33907844,19,1496.0,11937615,172232.0,,3482420,398,,71,1
96,33908130,19,1496.0,11937628,185175.0,,3482446,2930,,83,1
97,33908111,19,1496.0,11937628,130057.0,,3482446,2930,,65,1
98,33908106,19,1496.0,11937628,70917.0,,3482445,708,,42,1
99,33908083,19,1496.0,11937628,1717.0,,3482445,708,,24,1
100,33908074,19,1496.0,11937628,25087.0,,3482445,708,,8,1
101,73879739,19,1496.0,11937628,62872.0,,3482446,708,,89,1
102,34127574,19,1496.0,11985401,129936.0,,3561847,708,,34,1
103,34127585,19,1496.0,11985401,186733.0,,3561847,109,,45,1
104,34127600,19,1496.0,11985401,132671.0,,3561848,708,,50,1
105,77391724,21,1503.0,11985401,186733.0,,3561848,109,,70,1
106,34127609,19,1496.0,11985401,96781.0,,3561848,109,,81,1
107,33908117,19,1496.0,11937642,1717.0,,3482473,708,,40,1
108,33908090,19,1496.0,11937642,129010.0,,3482473,394,,5,1
109,33908096,19,1496.0,11937642,132027.0,,3482473,394,,21,1
110,33908131,19,1496.0,11937642,129975.0,,3482473,394,,45,1
111,33908147,19,1496.0,11937642,70917.0,,3482474,708,,50,1
112,33908310,19,1496.0,11937645,1717.0,,3482479,708,,38,1
113,33908320,19,1496.0,11937645,129515.0,,3482479,613,,44,1
114,77272125,21,1496.0,11937645,129515.0,,3482480,613,,76,1
115,33908326,19,1497.0,11937645,25087.0,,3482480,708,,89,1
116,33908338,19,1497.0,11937645,95384.0,,3482480,613,,89,1
117,77272122,20,1496.0,11937645,130248.0,,3482480,613,,89,1
118,33908433,19,1496.0,11937657,73603.0,,3482504,708,,52,1
119,33908436,19,1496.0,11937657,187.0,,3482504,102,,53,1
120,77272232,21,1496.0,11937657,187.0,,3482504,102,,82,1
121,33908448,19,1501.0,11937657,129153.0,,3482504,102,,89,1
122,33908453,19,1496.0,11937657,127697.0,,3482504,102,,90,1
123,33908445,19,1496.0,11937657,132120.0,,3482504,102,,84,1
124,33908442,19,1496.0,11937657,1717.0,,3482504,708,,77,1
125,33908437,19,1501.0,11937657,333731.0,,3482504,102,,76,1
126,33908474,19,1496.0,11937665,129523.0,,3482519,708,,27,1
127,33908469,19,1496.0,11937665,131943.0,,3482519,109,,16,1
128,33908475,19,1497.0,11937665,6588.0,,3482519,708,,33,1
129,33908478,19,1497.0,11937665,177988.0,,3482520,109,,59,1
130,33908661,19,1496.0,11937682,1835.0,,3482553,37,,27,1
131,33908655,19,1496.0,11937682,132259.0,,3482553,37,,9,1
132,33908668,19,1496.0,11937682,25242.0,,3482554,708,,55,1
133,33908677,19,1496.0,11937682,4154.0,,3482554,37,,88,1
134,33908682,19,1496.0,11937682,537056.0,,3482554,37,,90,1
135,33909062,19,1496.0,11937695,25087.0,,3482579,708,,45,1
136,33909070,19,1496.0,11937695,70917.0,,3482580,708,,57,1
137,33909076,19,1496.0,11937695,131978.0,,3482580,7790,,66,1
138,33909082,19,1496.0,11937695,129463.0,,3482580,7790,,70,1
139,88018297,10,,11937695,128853.0,,3482580,708,,89,1
140,33905283,19,,11937454,833.0,,3482097,113,,44,1
141,33905292,19,,11937454,31074.0,,3482097,346,,45,1
142,33905270,19,,11937454,220052.0,,3482097,113,,21,1
143,33905277,19,,11937454,31825.0,,3482097,113,,34,1
144,33905515,19,,11937464,128405.0,,3482118,398,,81,1
145,33905499,19,,11937464,129447.0,,3482117,398,,6,1
146,33905529,19,,11937464,172232.0,,3482118,398,,86,1
147,33905549,19,,11937464,62901.0,,3482118,346,,90,1
148,33905324,19,,11937469,225238.0,,3482127,346,,35,1
149,33905332,19,,11937469,128451.0,,3482127,2930,,78,1
150,33905314,19,,11937469,130117.0,,3482127,2930,,28,1
151,33905770,19,,11937484,98863.0,,3482158,10729,,85,1
152,33905696,19,,11937484,131862.0,,3482157,10729,,15,1
153,33905711,19,,11937484,31074.0,,3482157,346,,21,1
154,33905731,19,,11937484,225238.0,,3482157,346,,45,1
155,33905753,19,,11937484,284255.0,,3482158,10729,,61,1
156,33905762,19,,11937484,740.0,,3482158,346,,82,1
157,33905740,19,,11937484,333416.0,,3482158,346,,57,1
158,33905682,19,,11937484,80601.0,,3482157,10729,,11,1
159,33905741,19,,11937488,52450.0,,3482165,346,,42,1
160,33905776,19,,11937488,225238.0,,3482166,346,,90,1
161,33905768,19,,11937488,33719.0,,3482166,346,,82,1
162,33905754,19,,11937488,31074.0,,3482166,346,,60,1
163,33906177,19,,11937504,73913.0,,3482198,346,,85,1
164,33906182,19,,11937504,129418.0,,3482198,8513,,85,1
165,33906153,19,,11937504,740.0,,3482197,346,,41,1
166,33906141,19,,11937504,129790.0,,3482197,346,,16,1
167,33906166,19,,11937504,132132.0,,3482198,8513,,75,1
168,33906172,19,,11937504,25160.0,,3482198,346,,77,1
169,33906159,19,,11937504,129087.0,,3482198,8513,,55,1
170,77271218,20,,11937504,129087.0,,3482198,8513,,90,1
171,33906123,19,,11937508,294352.0,,3482206,346,,74,1
172,33906113,19,,11937508,129790.0,,3482206,346,,55,1
173,33906103,19,,11937508,131943.0,,3482205,109,,39,1
174,33906240,19,,11937524,31074.0,,3482237,346,,40,1
175,33906253,19,,11937524,129515.0,,3482238,613,,57,1
176,33906246,19,,11937524,129640.0,,3482238,613,,55,1
177,33906257,19,,11937524,225238.0,,3482238,346,,74,1
178,33906264,19,,11937524,740.0,,3482238,346,,80,1
179,33906235,19,,11937524,130248.0,,3482237,613,,26,1
180,33906518,19,,11937525,294352.0,,3482239,346,,7,1
181,33906534,19,,11937525,132671.0,,3482239,708,,26,1
182,33906567,19,,11937525,25087.0,,3482240,708,,88,1
183,33906560,19,,11937525,129790.0,,3482239,346,,74,1
184,33906719,19,,11937544,80331.0,,3482278,346,,50,1
185,33906710,19,,11937544,31074.0,,3482277,346,,47,1
186,33906703,19,,11937544,740.0,,3482277,346,,35,1
187,33906687,19,,11937544,132259.0,,3482277,37,,3,1
188,33906724,19,,11937544,129798.0,,3482278,346,,68,1
189,33906698,19,,11937544,1358.0,,3482277,37,,33,1
190,77271454,20,,11937544,4154.0,,3482277,37,,31,1
191,33906784,19,,11937548,191301.0,,3482285,346,,25,1
192,33906785,19,,11937548,23671.0,,3482286,346,,48,1
193,33906974,19,,11937564,740.0,,3482318,346,,53,1
194,33906968,19,,11937564,127579.0,,3482318,394,,46,1
