,id,type_id,sub_type_id,fixture_id,player_id,related_player_id,period_id,participant_id,addition,minute,sort_order
0,30719438,19,,96488,32372,,820073,2726,,51,1
1,30719392,19,,96488,31468,,820072,2726,,22,1
2,30719360,19,,96488,31077,,820072,277,,20,1
3,30719476,19,,96488,30323,,820073,277,,54,1
4,30719503,19,,96488,32584,,820073,277,,74,1
5,30719532,19,,96488,32581,,820073,277,,79,1
6,75607694,20,,96702,32448,,820501,794,,57,1
7,30720340,19,,96702,32288,,820500,794,,45,1
8,30720348,19,,96702,30996,,820501,2726,,60,1
9,30720357,19,,96702,24280,,820501,2726,,67,1
10,30720359,19,,96702,31280,,820501,2726,,86,1
11,30720579,19,,96831,32155,,820758,510,,11,1
12,30720590,19,,96831,30996,,820758,2726,,20,1
13,30720605,19,,96831,30548,,820759,2726,,78,1
14,75608234,19,,96939,4161,,820975,2726,,83,1
15,30721364,19,,96939,32459,,820975,482,,77,1
16,75608795,19,,97068,253,,821233,67,,90,1
17,30723055,19,,97068,31533,,821232,2726,,26,1
18,30723528,19,,97113,30506,,821323,573,,58,1
19,30723543,19,,97113,31280,,821323,2726,,90,1
20,30723535,19,,97113,32425,,821323,2726,,72,1
21,30724832,19,,97205,30548,,821507,2726,,70,1
22,30724822,19,,97205,32247,,821507,3543,,65,1
23,30724839,19,,97205,32568,,821507,3543,,90,1
24,30724805,19,,97205,31468,,821507,2726,,54,1
25,71275132,19,,97205,32574,,821507,3543,,90,1
26,75609706,20,,97259,31550,,821614,3321,,6,1
27,30725417,19,,97259,30548,,821614,2726,,45,1
28,75610367,19,,97396,30798,,821889,3317,,84,1
29,30726992,19,,97396,31772,,821889,3317,,69,1
30,30726976,19,,97396,31636,,821889,3317,,62,1
31,30727012,19,,97396,32577,,821889,3317,,75,1
32,75610476,19,,97421,31533,,821939,2726,,90,1
33,30727417,19,,97421,30548,,821939,2726,,56,1
34,30729113,19,,97566,31687,,822228,2708,,16,1
35,30729140,19,,97566,31273,,822228,2708,,42,1
36,30729120,19,,97566,31533,,822228,2726,,40,1
37,71275236,19,,97594,32373,,822285,2726,,77,1
38,30729414,19,,97594,24280,,822285,2726,,67,1
39,30730799,19,,97718,31855,,822533,2726,,71,1
40,30730811,19,,97718,30263,,822533,3320,,84,1
41,30731438,19,,97756,30996,,822609,2726,,88,1
42,30731418,19,,97756,32636,,822609,366,,87,1
43,75611694,20,,97756,31254,,822609,366,,82,1
44,30731364,19,,97756,31139,,822609,366,,82,1
45,30731283,19,,97756,30987,,822609,2726,,68,1
46,30731261,19,,97756,32545,,822609,366,,52,1
47,30731338,19,,97756,2987,,822609,366,,77,1
48,30731390,19,,97756,24280,,822609,2726,,82,1
49,30731315,19,,97756,31254,,822609,366,,73,1
50,30732312,19,,97840,30548,,822777,2726,,86,1
51,30732302,19,,97840,31854,,822776,2726,,58,1
52,75612037,21,,97840,30922,,822776,68,,41,1
53,30732233,19,,97840,30922,,822776,68,,9,1
54,30732274,19,,97840,31775,,822776,2726,,30,1
55,30732258,19,,97840,32399,,822776,68,,27,1
56,30732289,19,,97840,32425,,822776,2726,,39,1
57,30732323,19,,97840,31468,,822777,2726,,86,1
58,75612623,19,,98000,30498,,823095,2726,,90,1
59,30733985,19,,98000,31924,,823095,82,,53,1
60,30733990,19,,98000,30189,,823095,82,,73,1
61,30733994,19,,98000,32425,,823095,2726,,77,1
62,75612799,19,,98037,32372,,321637,2726,,90,1
63,30734470,19,,98037,31854,,823168,2726,,15,1
64,30734551,19,,98037,31982,,321637,90,,51,1
65,30734528,19,,98037,31194,,823168,90,,39,1
66,30734509,19,,98037,31775,,823168,2726,,36,1
67,30734489,19,,98037,32368,,823168,2726,,21,1
68,30734452,19,,98037,5921,,823168,90,,10,1
69,30735574,19,,98140,30988,,823375,2726,,88,1
70,75613211,20,,98140,30996,,823375,2726,,60,1
71,30735555,19,,98140,32587,,823374,277,,35,1
72,30735591,19,,98140,32070,,823375,277,,90,1
73,30735546,19,,98140,32585,,823374,2726,,25,1
74,30735584,19,,98140,32425,,823375,2726,,90,1
75,30735565,19,,98140,30323,,823375,277,,85,1
76,75613478,19,,98224,31709,,823543,794,,90,1
77,30736507,19,,98224,31146,,823543,2726,,51,1
78,30736530,19,,98224,32373,,823543,2726,,59,1
79,30736486,19,,98224,32652,,823542,794,,37,1
80,30737611,19,,98329,25588,,823752,510,,24,1
81,30737599,19,,98329,31653,,823752,510,,14,1
82,30737619,19,,98329,31597,,823753,510,,75,1
83,30737628,19,,98329,32425,,823753,2726,,87,1
84,30737637,19,,98329,31468,,823753,2726,,87,1
85,75614102,19,,98385,29544,,823865,482,,90,1
86,64369632,19,,98385,31854,,823864,2726,,22,1
87,64369635,19,,98385,31533,,823865,2726,,75,1
88,64369638,19,,98385,31270,,823865,482,,76,1
89,64369639,19,,98385,30548,,823865,2726,,78,1
90,64369642,19,,98385,30078,,823865,482,,86,1
91,64369640,19,,98385,32458,,823865,482,,80,1
92,30739410,19,,98511,31775,,824117,2726,,67,1
93,30739422,19,,98511,32425,,824117,2726,,69,1
94,75614760,19,,98568,31191,,824231,573,,84,1
95,30740294,19,,98568,30548,,824230,2726,,34,1
96,30740303,19,,98568,32472,,824231,573,,65,1
97,30740299,19,,98568,32425,,824231,2726,,58,1
98,30741037,19,,98645,32568,,824385,3543,,61,1
99,30741047,19,,98645,32425,,824385,2726,,62,1
100,30741027,19,,98645,31468,,824385,2726,,56,1
101,30741015,19,,98645,31723,,824384,3543,,5,1
102,30718703,19,,95800,31320,,818705,482,,47,1
103,30718696,19,,95800,31866,,818704,482,,38,1
104,30718689,19,,95800,32454,,818704,482,,27,1
105,30718678,19,,95800,30870,,818704,3320,,19,1
106,30718714,19,,95800,32154,,818705,3320,,90,1
107,30718709,19,,95800,31729,,818705,3320,,69,1
108,30719741,19,,96604,31768,,820305,366,,58,1
109,30719751,19,,96604,32477,,820305,482,,76,1
110,30719763,19,,96604,32537,,820305,366,,90,1
111,75607853,21,,96783,30078,,820663,482,,57,1
112,30720570,19,,96783,32470,,820662,482,,32,1
113,30720560,19,,96783,30500,,820662,482,,22,1
114,30720578,19,,96783,31320,,820662,482,,41,1
115,30720589,19,,96783,30078,,820662,482,,44,1
116,30720598,19,,96783,32459,,820663,482,,50,1
117,75608234,19,,96939,4161,,820975,2726,,83,1
118,30721364,19,,96939,32459,,820975,482,,77,1
119,30722700,19,,97040,23449,,821176,90,,86,1
120,75608683,21,,97040,32633,,821176,482,,45,1
121,30722696,19,,97040,32633,,821176,482,,41,1
122,30722674,19,,97040,30078,,821176,482,,31,1
123,30722686,19,,97040,962,,821176,90,,37,1
124,30723728,19,,97122,32479,,821340,482,,38,1
125,30723719,19,,97122,32378,,821340,82,,30,1
126,30723709,19,,97122,32454,,821340,482,,12,1
127,30725076,19,,97232,31931,,821561,794,,61,1
128,30725060,19,,97232,32470,,821560,482,,23,1
129,30725069,19,,97232,31097,,821560,794,,38,1
130,30725081,19,,97232,32652,,821561,794,,90,1
131,75609865,20,,97288,3897,,821672,510,,23,1
132,30725823,19,,97288,31730,,821673,510,,79,1
133,30725812,19,,97288,30109,,821672,510,,67,1
134,30726832,19,,97379,32587,,821854,277,,24,1
135,30726826,19,,97379,31087,,821854,482,,21,1
136,30726841,19,,97379,30323,,821855,277,,67,1
137,30726846,19,,97379,31320,,821855,482,,77,1
138,30726819,19,,97379,32477,,821854,482,,3,1
139,30726851,19,,97379,30500,,821855,482,,86,1
140,30727530,19,,97431,32633,,821959,482,,90,1
141,30728858,19,,97547,30500,,822190,482,,4,1
142,30728869,19,,97547,32472,,822190,573,,35,1
143,30728882,19,,97547,32457,,822191,573,,61,1
144,30728895,19,,97547,32626,,822191,573,,66,1
145,30728906,19,,97547,32518,,822191,573,,73,1
146,30730106,19,,97650,32454,,822396,482,,39,1
147,30730122,19,,97650,32458,,822397,482,,50,1
148,30731049,19,,97736,31572,,822569,2708,,83,1
149,30731056,19,,97736,29743,,822569,482,,88,1
150,30731064,19,,97736,30869,,822569,2708,,90,1
151,30731009,19,,97736,32479,,822568,482,,39,1
152,30731023,19,,97736,77,,822568,2708,,43,1
153,30731038,19,,97736,31273,,822569,2708,,60,1
154,30731049,19,,97736,31572,,822569,2708,,83,1
155,30731056,19,,97736,29743,,822569,482,,88,1
156,30731064,19,,97736,30869,,822569,2708,,90,1
157,30731009,19,,97736,32479,,822568,482,,39,1
158,30731023,19,,97736,77,,822568,2708,,43,1
159,30731038,19,,97736,31273,,822569,2708,,60,1
160,30731741,19,,97803,30957,,822702,3543,,10,1
161,30731756,19,,97803,32172,,822702,482,,23,1
162,30731768,19,,97803,32578,,822702,3543,,38,1
163,30731777,19,,97803,31087,,822702,482,,42,1
164,30731814,19,,97803,32477,,822703,482,,84,1
165,30731836,19,,97803,32467,,822703,482,,85,1
166,30731793,19,,97803,31723,,822703,3543,,61,1
167,30732908,19,,97906,29743,,822908,482,,43,1
168,30732929,19,,97906,511,,822909,503,,75,1
169,30732974,19,,97906,30372,,822909,503,,75,1
170,30733808,19,,97971,32454,,823037,482,,65,1
171,30733790,19,,97971,31260,,823036,3317,,42,1
172,30733830,19,,97971,32479,,823037,482,,71,1
173,30733851,19,,97971,30078,,823037,482,,90,1
174,30734536,19,,98055,30078,,823205,482,,90,1
175,30734511,19,,98055,30784,,823205,683,,59,1
176,30735530,19,,98130,31535,,823355,482,,55,1
177,30735487,19,,98130,31769,,823354,3320,,29,1
178,30735540,19,,98130,31598,,823355,3320,,65,1
179,30735513,19,,98130,31193,,823354,3320,,41,1
180,30735501,19,,98130,32470,,823354,482,,30,1
181,71275407,19,,98130,31153,,823355,3320,,66,1
182,30736768,19,,98253,29936,,823600,482,,27,1
183,30736778,19,,98253,30078,,823600,482,,36,1
184,30736799,19,,98253,32479,,823601,482,,78,1
185,30736817,19,,98253,32780,,823601,366,,89,1
186,30736810,19,,98253,32537,,823601,366,,82,1
187,30736791,19,,98253,32470,,823601,482,,73,1
188,30737358,19,,98300,32479,,823695,482,,77,1
189,30737322,19,,98300,31739,,823695,68,,73,1
190,30737341,19,,98300,32467,,823695,482,,75,1
191,30737373,19,,98300,32747,,823695,68,,79,1
192,75614102,19,,98385,29544,,823865,482,,90,1
193,64369632,19,,98385,31854,,823864,2726,,22,1
194,64369635,19,,98385,31533,,823865,2726,,75,1
195,64369638,19,,98385,31270,,823865,482,,76,1
196,64369639,19,,98385,30548,,823865,2726,,78,1
197,64369642,19,,98385,30078,,823865,482,,86,1
198,64369640,19,,98385,32458,,823865,482,,80,1
199,30739048,19,,98462,29936,,824019,482,,88,1
200,30740048,19,,98558,29544,,824211,482,,69,1
201,30740083,19,,98558,32379,,824211,82,,85,1
202,75615036,21,,98636,31931,,824367,794,,89,1
203,75615043,21,,98636,32172,,824367,482,,59,1
204,30740980,19,,98636,32367,,824366,794,,18,1
205,30741003,19,,98636,32172,,824367,482,,53,1
206,30741042,19,,98636,32937,,824367,482,,90,1
