,id,type_id,sub_type_id,fixture_id,player_id,related_player_id,period_id,participant_id,addition,minute,sort_order
0,31874305,19,1499.0,1710803,5329.0,,2740162,9,,29,1
1,71340609,19,1496.0,1710803,802.0,,2740163,9,,82,1
2,31874383,19,1496.0,1710815,944.0,,363606,42,,50,1
3,32083625,19,,5585968,926.0,,2890678,78,,45,1
4,64621279,19,1496.0,1710830,2922.0,,2740216,78,,17,1
5,76100046,20,1496.0,1710830,1758.0,,2740216,25,,24,1
6,31874332,19,1503.0,1710833,2423.0,,2740223,78,,88,1
7,31874344,19,1496.0,1710833,1129.0,,2740223,78,,90,1
8,32102372,19,1496.0,5932880,2940.0,,2916604,78,,95,1
9,32102378,19,1501.0,5932880,1048.0,,2916604,52,,120,1
10,64621264,19,,1710853,926.0,,2740262,78,,13,1
11,64621396,19,,1710853,1415.0,,2740263,78,,77,1
12,64622035,19,,1710853,2985.0,,2740263,20,,90,1
13,64621243,19,,1710863,31504.0,,2740282,78,,17,1
14,64621409,19,,1710863,1415.0,,2740282,78,,39,1
15,64621613,19,1496.0,1710872,23988.0,,2740301,78,,56,1
16,64622077,19,1496.0,1710872,2461.0,,2740301,78,,67,1
17,64622193,19,1496.0,1710872,2922.0,,2740301,78,,88,1
18,64622190,19,1496.0,1710872,926.0,,2740301,78,,88,1
19,71539983,19,1496.0,1710872,935.0,,2740301,13,,90,1
20,64621543,19,,1710891,736.0,,2740338,1,,23,1
21,64621251,19,,1710894,25088.0,,2740345,65,,62,1
22,64621952,19,,1710894,1129.0,,2740345,78,,62,1
23,64621960,19,1496.0,1710894,1415.0,,2740345,78,,79,1
24,64622531,19,1496.0,1710894,2936.0,,2740345,78,,90,1
25,64622423,19,1496.0,1710909,1310.0,,2740374,30,,29,1
26,64622422,19,1496.0,1710909,2461.0,,2740374,78,,37,1
27,64622425,19,1497.0,1710909,1571.0,,2740375,30,,66,1
28,64623178,19,1496.0,1710914,1129.0,,2740384,78,,42,1
29,64622785,19,1497.0,1710926,1129.0,,2740409,78,,59,1
30,64622809,19,1496.0,1710926,1415.0,,2740409,78,,87,1
31,64621498,19,1502.0,1710934,62408.0,,2740425,78,,48,1
32,64621244,19,1496.0,1710934,2461.0,,2740425,78,,65,1
33,64623734,19,1496.0,1710944,2922.0,,2740445,78,,61,1
34,64623324,19,,1710971,926.0,,2740498,78,,41,1
35,64623325,19,,1710971,1271.0,,2740498,6,,45,1
36,64623695,19,1496.0,1710974,3300.0,,2740505,27,,48,1
37,64624236,19,1496.0,1710974,2423.0,,2740505,78,,68,1
38,64624243,19,1496.0,1710974,1448.0,,2740505,27,,72,1
39,64624245,19,1496.0,1710974,2723.0,,2740505,78,,77,1
40,64624255,19,1506.0,1710974,2461.0,,2740505,78,,87,1
41,71651875,19,1499.0,1710974,1415.0,,2740505,78,,90,1
42,64625492,19,,1710993,2723.0,,2740543,78,,57,1
43,64625844,19,1496.0,1711008,4317.0,,2740573,20,,61,1
44,64625856,19,1496.0,1711008,926.0,,2740573,78,,73,1
45,64625857,19,1496.0,1711008,32710.0,,2740573,20,,74,1
46,64625860,19,1496.0,1711008,2461.0,,2740573,78,,90,1
47,64623842,19,,1711013,23988.0,,2740583,78,,81,1
48,64623856,19,,1711013,1052.0,,2740583,52,,88,1
49,64623858,19,,1711013,1129.0,,2740583,78,,90,1
50,32172989,19,,8693812,25399.0,,2956844,51,,89,1
51,64624296,19,,1711033,128832.0,,2740622,78,,36,1
52,64624305,19,,1711033,2927.0,,2740623,78,,79,1
53,64624297,19,,1711033,1415.0,,2740623,78,,56,1
54,71702198,19,,9174968,62408.0,,2970373,78,,70,1
55,85991982,19,,9174968,,,2970373,78,,70,1
56,71702195,19,,9174968,2923.0,,2970373,78,,90,1
57,32219390,19,1496.0,9174968,23988.0,,2970373,78,,68,1
58,32219364,19,1496.0,9174968,2941.0,,2970373,78,,61,1
59,32219341,19,1496.0,9174968,1728.0,,2970372,7,,44,1
60,64623345,19,,1711048,25088.0,,2740652,65,,35,1
61,64623444,19,,1711048,5361.0,,2740653,65,,90,1
62,64623442,19,,1711048,2423.0,,2740653,78,,80,1
63,64623439,19,,1711048,1393.0,,2740653,65,,67,1
64,64623533,19,,1711054,2461.0,,2740665,78,,50,1
65,64623535,19,,1711054,1261.0,,2740664,1,,8,1
66,64623537,19,,1711054,62408.0,,2740665,78,,60,1
67,64623543,19,,1711054,2723.0,,2740665,78,,81,1
68,64623585,19,,1711074,1129.0,,2740705,78,,63,1
69,64622191,19,1496.0,1710810,1389.0,,2740176,8,,37,1
70,64622360,19,1496.0,1710810,1917.0,,2740177,8,,61,1
71,64622368,19,1501.0,1710810,633.0,,2740177,8,,88,1
72,64621145,19,1496.0,1710816,790.0,,2740188,51,,15,1
73,64621468,19,1501.0,1710816,712.0,,2740189,51,,63,1
74,64622314,19,1496.0,1710816,323.0,,2740189,8,,69,1
75,64622782,19,1496.0,1710816,853.0,,2740189,51,,90,1
76,64621276,19,1496.0,1710826,1168.0,,2740208,8,,20,1
77,64620681,19,1496.0,1710826,627.0,,2740208,19,,22,1
78,64621399,19,1496.0,1710826,1453.0,,2740208,8,,23,1
79,64622049,19,1496.0,1710826,1887.0,,2740208,19,,40,1
80,64622057,19,1496.0,1710826,1430.0,,2740209,19,,49,1
81,64622405,19,1496.0,1710826,1901.0,,2740209,19,,73,1
82,84168063,20,1496.0,1710837,1389.0,,2740230,8,,37,1
83,31874498,19,1496.0,1710837,1388.0,,2740230,8,,80,1
84,31874493,19,1496.0,1710837,1917.0,,2740230,8,,19,1
85,31874496,19,1496.0,1710837,1408.0,,2740230,9,,28,1
86,31874490,19,1496.0,1710837,1822.0,,2740230,9,,6,1
87,64621293,19,1501.0,1710846,2763.0,,2740249,27,,55,1
88,64622112,19,1497.0,1710846,1388.0,,2740249,8,,90,1
89,64622345,19,1497.0,1710846,1156.0,,2740249,27,,90,1
90,32102310,19,1496.0,5932868,1906.0,,2916576,8,,75,1
91,32102288,19,1496.0,5932868,1918.0,,2916576,8,,57,1
92,32102330,19,1496.0,5932868,185870.0,,2916576,42,,90,1
93,64620671,19,1496.0,1710856,174.0,,2740268,42,,17,1
94,64620673,19,1496.0,1710856,5319.0,,2740268,42,,22,1
95,64621372,19,1496.0,1710856,1920.0,,2740268,8,,45,1
