,id,type_id,sub_type_id,fixture_id,player_id,related_player_id,period_id,participant_id,addition,minute,sort_order
0,32609999,19,,10367585,186400,,391626,594,,77,1
1,32609962,19,,10367585,186995,,391626,594,,51,1
2,32609948,19,,10367585,448342,,3097479,3477,,36,1
3,32609975,19,,10367585,334050,,391626,3477,,67,1
4,32609986,19,,10367585,1410,,391626,594,,75,1
5,32610152,19,,10367592,185677,,3097493,3477,,5,1
6,32610163,19,,10367592,186911,,3097493,676,,44,1
7,32610189,19,,10367592,186179,,391630,3477,,88,1
8,32610177,19,,10367592,186025,,391630,676,,81,1
9,32610197,19,,10367592,30972,,391630,676,,90,1
10,32610239,19,,10367604,185677,,391645,3477,,85,1
11,32610230,19,,10367604,188714,,391645,231,,56,1
12,32610236,19,,10367604,186147,,391645,3477,,75,1
13,32610244,19,,10367604,31522,,391645,3477,,89,1
14,32610223,19,,10367604,186175,,3097517,231,,23,1
15,32610400,19,,10367610,185677,,391653,3477,,48,1
16,32610396,19,,10367610,186179,,3097529,3477,,45,1
17,32610392,19,,10367610,159843,,3097529,844,,27,1
18,32610405,19,,10367610,1281,,391653,844,,64,1
19,32610411,19,,10367610,129662,,391653,844,,82,1
20,32610415,19,,10367610,186653,,391653,844,,90,1
21,32610421,19,,10367610,133497,,391653,3477,,90,1
22,32718632,19,,10420453,186179,,3135587,3477,,38,1
23,32718630,19,,10420453,96887,,3135587,214,,22,1
24,32718638,19,,10420453,185677,,402902,3477,,90,1
25,32718636,19,,10420453,1691,,402902,3477,,84,1
26,76626014,20,,10420453,1988,,402902,214,,58,1
27,32718634,19,,10420453,1245,,402902,3477,,63,1
28,32718846,19,1496.0,10420455,185272,,402909,13258,,73,1
29,32718853,19,1496.0,10420455,133497,,402909,3477,,76,1
30,32719040,19,,10420473,186422,,402924,361,,85,1
31,32719033,19,,10420473,185368,,402924,361,,82,1
32,32719027,19,,10420473,809,,402924,3477,,60,1
33,32719022,19,,10420473,61532,,3135627,3477,,45,1
34,32719018,19,,10420473,72857,,3135627,361,,36,1
35,32719013,19,,10420473,185677,,3135627,3477,,35,1
36,32719098,19,,10420477,187072,,3135635,3477,,33,1
37,32719095,19,,10420477,129727,,3135635,528,,5,1
38,32719107,19,,10420477,1691,,402927,3477,,47,1
39,32719110,19,,10420477,96740,,402927,528,,90,1
40,32719103,19,,10420477,189124,,3135635,528,,45,1
41,32719208,19,,10420488,8062,,402938,3477,,68,1
42,32719205,19,,10420488,185895,,3135657,3477,,44,1
43,32719203,19,,10420488,129724,,3135657,3477,,31,1
44,32719200,19,,10420488,184885,,3135657,7980,,28,1
45,32719311,19,,10420495,1691,,3135671,3477,,27,1
46,32719312,19,,10420495,186663,,402945,2975,,73,1
47,33045822,19,,10950618,189362,,431041,618,,90,1
48,33045816,19,,10950618,185677,,431041,3477,,49,1
49,33045809,19,,10950618,186368,,3221734,618,,43,1
50,32719506,19,1496.0,10420513,186179,,3135707,3477,,30,1
51,32719514,19,1496.0,10420513,114160,,402962,3457,,78,1
52,32719516,19,1496.0,10420513,185895,,402962,3477,,90,1
53,32719512,19,1496.0,10420513,334050,,3135707,3477,,39,1
54,32719510,19,1496.0,10420513,799,,3135707,3457,,37,1
55,32719508,19,1497.0,10420513,186539,,3135707,3457,,31,1
56,32719802,19,,10420520,186147,,402969,3477,,87,1
57,32719791,19,,10420520,185895,,402969,3477,,61,1
58,32719788,19,,10420520,863,,3135721,377,,44,1
59,76626274,21,,10420520,185895,,402969,3477,,90,1
60,32719699,19,,10420531,185400,,402979,485,,89,1
61,32719713,19,,10420531,133497,,402979,3477,,89,1
62,32719691,19,,10420531,448342,,402979,3477,,72,1
63,32719699,19,,10420531,185400,,402979,485,,89,1
64,32719713,19,,10420531,133497,,402979,3477,,89,1
65,32719691,19,,10420531,448342,,402979,3477,,72,1
66,32719923,19,,10420535,96741,,3135751,83,,18,1
67,32719917,19,,10420535,133497,,3135751,3477,,11,1
68,32719933,19,,10420535,185530,,402986,83,,69,1
69,32719929,19,,10420535,185895,,3135751,3477,,26,1
70,32719938,19,,10420535,186815,,402986,3477,,90,1
71,32719943,19,,10420535,8062,,402986,3477,,90,1
72,33045953,19,,10950619,190231,,3221736,618,,40,1
73,33045961,19,,10950619,333952,,431045,618,,81,1
74,32720125,19,1496.0,10420551,334050,,3135783,3477,,14,1
