,id,country_id,city_id,name,address,zipcode,latitude,longitude,capacity,image_path,city_name,surface,national_team
313,1721,251.0,57165.0,Stadio Giuseppe Meazza,"Piazzale Angelo Moratti, 20151",,45.478056,9.123889,80018.0,https://cdn.sportmonks.com/images/soccer/venues/25/1721.png,Milano,grass,False
314,5515,251.0,10632.0,Stadio Renato Dall'Ara,"Via Andrea Costa, 174",,44.492314,11.309667,38279.0,https://cdn.sportmonks.com/images/soccer/venues/11/5515.png,Bologna,grass,False
315,7175,251.0,67316.0,Stadio Ennio Tardini,,,44.8013678,10.3280833,27906.0,,Parma,grass,False
316,7223,251.0,29168.0,Stadio Artemio Franchi,Viale Manfredo Fanti 14,,43.7492999,11.2385374,43147.0,https://cdn.sportmonks.com/images/soccer/venues/23/7223.png,Firenze,grass,False
317,7224,251.0,92619.0,Dacia Arena,"Piazza le Repubblica Argentina, 3",,46.081603,13.200136,25132.0,https://cdn.sportmonks.com/images/soccer/venues/24/7224.png,Udine,grass,False
318,7305,251.0,47381.0,Stadio Alberto Picco,"Via Nicolò Fieschi, 18",,44.11200215,9.8401563278963,10336.0,https://cdn.sportmonks.com/images/soccer/venues/9/7305.png,La Spezia,artificial turf,False
319,7339,251.0,21190.0,Stadio Ezio Scida,Via Cutro,,39.0806223,17.127196,16640.0,https://cdn.sportmonks.com/images/soccer/venues/11/7339.png,Crotone,grass,False
320,19085,251.0,80550.0,Stadio Enzo Ricci,Piazza Risorgimento,,45.478025,9.124206,80018.0,,Sassuolo,grass,False
321,118500,251.0,91001.0,Allianz Stadium,Strada Comunale di Altessano 131,,44.977778,7.616111,400.0,https://cdn.sportmonks.com/images/soccer/venues/4/118500.png,Torino,grass,False
322,160319,251.0,14002.0,Sardegna Arena,Via Raimondo Carta Raspi,,39.2171994,9.113311,16416.0,,Cagliari,grass,False
323,338840,251.0,29487.0,Centro Sportivo Lazio,,,41.933886,12.454786,68000.0,,Formello,grass,False
324,340049,251.0,67316.0,Stadio Ennio Tardini (Parma),,,44.8013678,10.3280833,,,Parma,,False
325,1573,227.0,46109.0,Stadion FK Krasnodar,ul. Vostochno-Kruglikovskaya 126,,45.0352718,38.9764814,31654.0,,Krasnodar,grass,False
326,1609,,,Otkrytiye Arena,"Volokolamskoye shosse, Tushino",,55.817861,37.440250,45360.0,https://cdn.sportmonks.com/images/soccer/venues/9/1609.jpg,Moskva,grass,False
327,2097,,,Akhmat Arena,"Zhukavskogo per. 9, Staraya Sunzha",,43.323176,45.745252,30597.0,https://cdn.sportmonks.com/images/soccer/venues/17/2097.png,Groznyi,grass,False
328,2404,227.0,92125.0,Stadion Arsenal,"pr. Lenina, 87",,54.174167,37.603056,20074.0,https://cdn.sportmonks.com/images/soccer/venues/4/2404.png,Tula,grass,False
329,3790,227.0,4394.0,Central'nyj Stadion Astrakhan'gazprom,ul. Latysheva 3,,55.849551,49.086356,10000.0,https://cdn.sportmonks.com/images/soccer/venues/14/3790.png,Astrakhan',grass,False
330,5399,227.0,44053.0,Stadion Rodina,ul. Chkalova 4a,,55.885300,37.454200,18636.0,https://cdn.sportmonks.com/images/soccer/venues/23/5399.png,Khimki,grass,False
331,8792,227.0,92649.0,Stadion Neftyanik,ul. Komarova 9,,54.8258484,56.06056,15234.0,https://cdn.sportmonks.com/images/soccer/venues/24/8792.png,Ufa,grass,False
332,8869,227.0,43392.0,Ak Bars Arena,Prospekt Husaina Yamasheva 115a,,55.796944,49.098889,45105.0,https://cdn.sportmonks.com/images/soccer/venues/5/8869.jpg,Kazan',grass,False
333,8895,,,Saint Petersburg Stadium,2-g Petrovsky Island,,59.972953,30.220533,24000.0,https://cdn.sportmonks.com/images/soccer/venues/31/8895.jpg,St. Petersburg,grass,False
334,14779,,,Sport Baza Bazhoviya,,,56.832500,60.573611,35061.0,,Sysert,,False
335,20259,227.0,84433.0,Olimpiyskiy Stadion Fisht,Olimpiyskiy prospekt,,43.402267,39.956111,47659.0,https://cdn.sportmonks.com/images/soccer/venues/3/20259.jpg,Sochi,grass,False
336,73093,,,VEB Arena,3-ya Peschanaya ul.,,55.791389,37.516111,30457.0,,Moskva,grass,False
337,177923,,,RZD Arena,ul. Bol'shaya Cherkizovskaya 125,,54.698056,20.533889,18636.0,https://cdn.sportmonks.com/images/soccer/venues/3/177923.png,Moskva,grass,False
338,219226,227.0,78528.0,Samara Arena,ul. Dal'nyaya,,,,44918.0,https://cdn.sportmonks.com/images/soccer/venues/26/219226.jpg,Samara,grass,False
339,219227,227.0,75729.0,Rostov Arena,ul. Levoberezhnaya,,47.243011,39.761053,15840.0,https://cdn.sportmonks.com/images/soccer/venues/27/219227.jpg,Rostov,grass,False
340,273277,227.0,62764.0,Stadion Nizhny Novgorod,ul. Dolzhanskaya,,56.309419,43.928906,17856.0,,Nizhniy Novgorod,grass,False
341,275980,,,Ekaterinburg Arena,ul. Repina 5,,56.8322,60.5739,10000.0,,Jekaterinburg,grass,False
342,340091,227.0,75730.0,Rostov Arena (Rostov-na-Donu),,,47.2213858,39.7114196,45000.0,,Rostov-na-Donu,,False
343,340092,,,Ekaterinburg Arena (Ekaterinburg),,,56.832500,60.573611,35061.0,,Ekaterinburg,,False
344,340093,,,VTB Arena (Moskva),,,55.791389,37.559722,26319.0,,Moskva,,False
345,5,462.0,9576.0,Villa Park,"Trinity Road, Birmingham B6 6HE",,52.509167,-1.884722,42640.0,https://cdn.sportmonks.com/images/core/venues/5/5.png,Birmingham,grass,False
346,12,462.0,51090.0,Goodison Park,Goodison Road,L4 4EL,53.43881,-2.96625,39571.0,https://cdn.sportmonks.com/images/core/venues/12/12.png,Liverpool,grass,False
347,19,462.0,97068.0,Vicarage Road,Vicarage Road,,44.5403165,-64.6782635,21400.0,,Watford,grass,False
348,117,462.0,49478.0,King Power Stadium,Filbert Way,,52.748842,-1.180278,32312.0,https://cdn.sportmonks.com/images/soccer/venues/21/117.png,Leicester,grass,False
349,151,462.0,53964.0,Etihad Stadium,Etihad Campus Manchester M11 3FF,,53.483056,-2.200278,53400.0,https://cdn.sportmonks.com/images/soccer/venues/23/151.png,Manchester,grass,False
350,200,462.0,13495.0,Turf Moor,Harry Potts Way,,53.789167,-2.230278,21944.0,https://cdn.sportmonks.com/images/soccer/venues/8/200.png,Burnley,grass,False
351,201,462.0,51663.0,Selhurst Park,Holmesdale Road,,51.419728,-0.502059,25073.0,https://cdn.sportmonks.com/images/soccer/venues/9/201.png,London,grass,False
352,204,462.0,51663.0,Emirates Stadium,"Arsenal Football Club Highbury House 75 Drayton Park London, N5 1BU",,51.556667,-0.106111,60260.0,https://cdn.sportmonks.com/images/soccer/venues/12/204.png,London,grass,False
353,206,462.0,53964.0,Old Trafford,Sir Matt Busby Way,,53.463056,-2.291389,74879.0,https://cdn.sportmonks.com/images/soccer/venues/14/206.png,Manchester,grass,False
354,214,462.0,51663.0,London Stadium,"Marshgate Lane, Stratford",,51.538611,-0.016389,60000.0,https://cdn.sportmonks.com/images/soccer/venues/22/214.png,London,grass,False
355,230,462.0,51090.0,Anfield,Anfield Road,,53.430833,-2.960833,60000.0,https://cdn.sportmonks.com/images/soccer/venues/6/230.png,Liverpool,grass,False
356,449,462.0,62163.0,St. James' Park,St. James' Street,,55.009300,-1.564070,3500.0,https://cdn.sportmonks.com/images/soccer/venues/1/449.png,Newcastle upon Tyne,grass,False
357,488,462.0,49373.0,Elland Road,Elland Road,,53.777778,-1.572222,40242.0,https://cdn.sportmonks.com/images/soccer/venues/8/488.png,Leeds,grass,False
358,489,462.0,63475.0,Carrow Road,Carrow Road,,52.622222,1.309167,27244.0,https://cdn.sportmonks.com/images/soccer/venues/9/489.png,Norwich,grass,False
359,492,462.0,99578.0,Molineux Stadium,Waterloo Road,,52.590195,-2.131226,30852.0,https://cdn.sportmonks.com/images/soccer/venues/12/492.png,Wolverhampton,grass,False
360,15849,462.0,76155.0,The Middlesex Stadium,,,51.649836,-0.401486,21400.0,,Ruislip,,False
361,137645,462.0,85224.0,Staplewood Training Ground,"Long Lane, Marchwood",,50.905833,-1.391111,32505.0,,Southampton,grass,False
362,232148,462.0,78328.0,The Peninsula Stadium,Moor Lane,,53.4877463,-2.2891921,1400.0,https://cdn.sportmonks.com/images/soccer/venues/20/232148.png,Salford,grass,False
363,260078,462.0,50138.0,The County Ground,Thurston Road,,52.94268,-1.13718,21401.0,https://cdn.sportmonks.com/images/soccer/venues/14/260078.png,Leyland,grass,False
364,281313,462.0,51663.0,Tottenham Hotspur Stadium,"Bill Nicholson Way, 748 High Road",,51.604444,-0.066389,60463.0,https://cdn.sportmonks.com/images/core/venues/1/281313.png,London,grass,False
365,282066,462.0,20890.0,Broadfield Stadium,Brighton Road,,51.099706,-0.194767,31876.0,https://cdn.sportmonks.com/images/soccer/venues/18/282066.png,Crawley,grass,False
366,321614,462.0,51663.0,Stamford Bridge,Fulham Road,,51.481667,-0.191111,40341.0,https://cdn.sportmonks.com/images/soccer/venues/14/321614.png,London,grass,False
367,338817,462.0,11961.0,Brentford Community Stadium,166 Lionel Rd N,TW8 9QT,51.488183,-0.302639,17250.0,https://cdn.sportmonks.com/images/core/venues/1/338817.png,Brentford,grass,False
368,339041,462.0,19542.0,Lotus Training Center,Hethersett Lane,,52.621647,1.309642,27244.0,,Colney,grass,False
369,53,11.0,60083.0,Allianz Arena,Werner-Heisenberg-Allee 25,80939,48.218819,11.624722,75000.0,https://cdn.sportmonks.com/images/soccer/venues/21/53.png,Munich,grass,False
370,80,11.0,99532.0,Volkswagen Arena,In den Allerwiesen 1,,52.431561,10.803541,30000.0,https://cdn.sportmonks.com/images/soccer/venues/16/80.png,Wolfsburg,grass,False
371,180,11.0,58189.0,Stadion im Borussia-Park,Hennes-Weisweiler-Allee 1,,51.174722,6.385556,54057.0,https://cdn.sportmonks.com/images/soccer/venues/20/180.png,Mönchengladbach,grass,False
372,378,11.0,10292.0,Vonovia Ruhrstadion,Castropher Straße 145,,51.49,7.236667,27559.0,https://cdn.sportmonks.com/images/soccer/venues/26/378.png,Bochum,grass,False
373,420,11.0,8622.0,Stadion An der Alten Försterei,"Hämmerlingstraße 80-88, Köpenick",,52.457222,13.568056,22012.0,https://cdn.sportmonks.com/images/soccer/venues/4/420.png,Berlin,grass,False
374,1618,11.0,83747.0,PreZero Arena,Dietmar-Hopp-Straße 1,,58.584300,16.173000,17234.0,https://cdn.sportmonks.com/images/soccer/venues/18/1618.png,Sinsheim,grass,False
375,1719,11.0,9204.0,SchücoArena,Melanchthonstraße 31a,,52.0191005,8.531007,27300.0,https://cdn.sportmonks.com/images/soccer/venues/23/1719.png,Bielefeld,grass,False
376,1944,11.0,8622.0,Olympiastadion Berlin,"Westend, Charlottenburg-Wilmersdorf, Berlin",,52.514722,13.239444,74649.0,https://cdn.sportmonks.com/images/soccer/venues/24/1944.png,Berlin,grass,False
377,1945,11.0,87094.0,MHPArena,Mercedesstraße 87,70372,48.792222,9.231944,60449.0,https://cdn.sportmonks.com/images/core/venues/25/1945.png,Stuttgart,grass,False
378,1946,11.0,19547.0,RheinEnergieStadion,Aachener Straße 999 50933 Cologne,,50.933611,6.875,50000.0,https://cdn.sportmonks.com/images/soccer/venues/26/1946.png,Cologne,grass,False
379,1947,11.0,50042.0,BayArena,"Leverkusen, North Rhine-Westphalia",,51.038333,7.002222,30210.0,https://cdn.sportmonks.com/images/soccer/venues/27/1947.png,Leverkusen,grass,False
380,2001,11.0,30578.0,Sportpark Ronhof Thomas Sommer,Laubenweg 60,,49.4772475,10.9893626,15000.0,https://cdn.sportmonks.com/images/soccer/venues/17/2001.png,Fürth,grass,False
381,2063,11.0,30088.0,Europa-Park Stadion,Schwarzwaldstraße 193,,47.988949,7.892944,34700.0,https://cdn.sportmonks.com/images/soccer/venues/15/2063.png,Freiburg im Breisgau,grass,False
382,2088,11.0,30088.0,Dreisamstadion,,,48.021602,7.829953,34700.0,,Freiburg im Breisgau,grass,False
383,2103,11.0,53515.0,Mewa Arena,Eugen-Salomon-Straße 1,55128 Mainz,45.566547,18.657762,13005.0,https://cdn.sportmonks.com/images/core/venues/23/2103.png,Mainz,grass,False
384,2140,11.0,54823.0,Stadion am Bad Großfeld,Am Stadtbad,,51.345833,12.348056,42558.0,https://cdn.sportmonks.com/images/soccer/venues/28/2140.png,Markranstädt,grass,False
385,2165,11.0,4733.0,WWK Arena,Bürgermeister Ulrich-Straße 90,,48.323056,10.886111,30660.0,https://cdn.sportmonks.com/images/soccer/venues/21/2165.png,Augsburg,grass,False
386,2166,11.0,24229.0,Signal Iduna Park,"Strobelallee 50 44139 Dortmund, North Rhine-Westphalia",,51.4925,7.451667,81365.0,https://cdn.sportmonks.com/images/soccer/venues/22/2166.png,Dortmund,grass,False
387,2169,11.0,29901.0,Commerzbank-Arena,Mörfelder Landstr. 362,,50.0686082253967,8.645482727139177,48000.0,https://cdn.sportmonks.com/images/soccer/venues/25/2169.png,Frankfurt am Main,grass,False
388,2171,11.0,49522.0,Leipzig Arena,"Am Sportforum 3 Leipzig, Saxony",,51.34575,12.348278,30188.0,https://cdn.sportmonks.com/images/soccer/venues/27/2171.png,Leipzig,grass,False
389,2637,11.0,49522.0,Trainingszentrum RB Leipzig Platz 1,,,51.342429,12.340448,42558.0,,Leipzig,,False
390,339832,11.0,29901.0,Deutsche Bank Park,Mörfelder Landstraße 362,,50.068056,8.645806,48000.0,https://cdn.sportmonks.com/images/core/venues/24/339832.png,Frankfurt am Main,grass,False
391,56,32.0,66890.0,Estadio El Sadar,Carretera El Sadar,,42.796667,-1.636944,23576.0,https://cdn.sportmonks.com/images/soccer/venues/24/56.png,Pamplona,grass,False
392,68,32.0,82287.0,Estadio Benito Villamarín,Avenida de Heliópolis,,37.356403,-5.981611,60721.0,https://cdn.sportmonks.com/images/soccer/venues/4/68.png,Sevilla,grass,False
393,89,32.0,20272.0,RCDE Stadium,Avenida Baix Llobregat 100,,41.347861,2.075667,40500.0,https://cdn.sportmonks.com/images/soccer/venues/25/89.png,Cornella de Llobregat,grass,False
394,133,32.0,79248.0,Anoeta Stadium,Paseo de Anoeta 1,,43.301389,-1.973611,39500.0,https://cdn.sportmonks.com/images/soccer/venues/5/133.png,San Sebastián,grass,False
395,162,,,Iberostar Estadi,Camí dels Reis,,-27.609940,152.763321,1000.0,https://cdn.sportmonks.com/images/soccer/venues/2/162.png,Palma de Mallorca,grass,False
396,177,32.0,82287.0,Estadio Ramón Sánchez Pizjuán,Avenida de Eduardo Dato,,37.384,-5.9705,42714.0,https://cdn.sportmonks.com/images/soccer/venues/17/177.png,Sevilla,grass,False
397,430,32.0,26351.0,Estadio Manuel Martínez Valero,Avenida Manuel Martínez Valero 3,,38.2653307,-0.6988391,36017.0,https://cdn.sportmonks.com/images/soccer/venues/14/430.png,Elche,grass,False
398,1128,32.0,78766.0,Estadio Iberoamericano 2010,Calle de los Carpinteros,,36.4643934,-6.198203,8000.0,,San Fernando,grass,False
399,1747,32.0,95601.0,Estadio de Mendizorroza,"Paseo de Cervantes , s/n, 01007 Vitoria , Álava",,42.837111,-2.688044,19840.0,https://cdn.sportmonks.com/images/soccer/venues/19/1747.png,Gasteiz,grass,False
400,2015,32.0,93634.0,Estadio Ciudad de Valencia,Calle San Vicente de Paúl 44,,39.494722,-0.364167,24700.0,https://cdn.sportmonks.com/images/soccer/venues/31/2015.png,Valencia,grass,False
401,2020,32.0,53253.0,Estadio Santiago Bernabéu,"Avenida de Concha Espina 1, Chamartín",,40.453056,-3.688333,84744.0,https://cdn.sportmonks.com/images/soccer/venues/4/2020.png,Madrid,grass,False
402,2028,32.0,95196.0,Estadio de la Cerámica,Plaza Labrador,,39.944167,-0.103611,23500.0,https://cdn.sportmonks.com/images/soccer/venues/12/2028.png,Villarreal,grass,False
403,4473,32.0,13958.0,Estadio Nuevo Mirandilla,Plaza de Madrid,,36.5297438,-6.2928976,20724.0,https://cdn.sportmonks.com/images/soccer/venues/25/4473.png,Cádiz,grass,False
404,9162,32.0,9360.0,San Mamés Barria,Rafael Moreno Pitxitxi Kalea,,43.2643,-2.9504,53331.0,https://cdn.sportmonks.com/images/soccer/venues/10/9162.png,Bilbao,grass,False
405,9199,,,Instalaciones Deportivas de Tajonar,Paraje Beroa,,42.796677,-1.637141,4000.0,,Tajonar,grass,False
406,9236,32.0,6590.0,Camp Nou,"Barcelona, Catalonia",,41.380833,2.122778,105000.0,https://cdn.sportmonks.com/images/soccer/venues/20/9236.png,Barcelona,grass,False
407,9237,32.0,33291.0,Estadio Nuevo Los Cármenes,Calle Pintor Manuel Maldonado,,37.152967,-3.595736,22524.0,https://cdn.sportmonks.com/images/soccer/venues/21/9237.png,Granada,grass,False
408,9239,32.0,94886.0,Estadio de Balaídos,Avenida de Balaídos,,42.211861,-8.740328,31800.0,https://cdn.sportmonks.com/images/soccer/venues/23/9239.png,Vigo,grass,False
409,9240,32.0,93634.0,Estadio de Mestalla,Avenida de Suecia,,39.474722,-0.358333,49430.0,https://cdn.sportmonks.com/images/soccer/venues/24/9240.png,Valencia,grass,False
410,9320,,,Estadio Santa María de Lezama,Calle Garaioltza Auzoa 147,,43.263476,-2.948150,53000.0,https://cdn.sportmonks.com/images/soccer/venues/8/9320.png,Lezama,grass,False
411,9351,32.0,31791.0,Coliseum Alfonso Pérez,Avenida de Teresa de Calcuta,,40.325556,-3.714722,17393.0,https://cdn.sportmonks.com/images/soccer/venues/7/9351.png,Getafe,grass,False
412,72364,44.0,65022.0,Oliva Nova Golf & Beach Resort Campo 1,,,-32.0424889,-63.5670199,55000.0,,Oliva,,False
413,232181,,,La Finca Golf & Spa Resort,,,38.08119,-0.78131,36017.0,,Algorfa,,False
414,304396,32.0,53253.0,Estadio de Vallecas,Calle Payaso Fofó,,4.7333686,-74.2629794,14708.0,https://cdn.sportmonks.com/images/soccer/venues/12/304396.png,Madrid,grass,False
415,340122,32.0,94886.0,Abanca-Balaídos (Vigo),,,42.211852,-8.739721,31800.0,,Vigo,,False
416,134,251.0,60878.0,Stadio Diego Armando Maradona,"Naples, Campania, Italy",,40.827967,14.193008,60240.0,https://cdn.sportmonks.com/images/soccer/venues/6/134.png,Napoli,grass,False
417,142,251.0,91001.0,Stadio Olimpico Grande Torino,"Corso Sebastopoli 123, Santa Rita",,45.0677551,7.6824892,36599.0,https://cdn.sportmonks.com/images/soccer/venues/14/142.png,Torino,grass,False
418,193,251.0,8530.0,Gewiss Stadium,Bergamo,,45.708889,9.680833,26393.0,https://cdn.sportmonks.com/images/soccer/venues/1/193.png,Bergamo,grass,False
419,443,251.0,94537.0,Stadio Marc'Antonio Bentegodi,Piazzale Olimpia,,45.435356,10.968647,39045.0,https://cdn.sportmonks.com/images/soccer/venues/27/443.png,Verona,grass,False
420,527,251.0,16616.0,Orogel Stadium-Dino Manuzzi,"Via dello Stadio, 124",,44.136352,12.2422442,20194.0,https://cdn.sportmonks.com/images/soccer/venues/15/527.png,Cesena,artificial turf,False
421,1613,251.0,73668.0,MAPEI Stadium - Città del Tricolore,"Piazza Azzuri d'Italia, 1",,44.714722,10.649722,21584.0,https://cdn.sportmonks.com/images/soccer/venues/13/1613.png,Reggio Emilia,grass,False
422,5026,251.0,78323.0,Stadio Arechi,Via Salvador Allende,,44.977778,7.616111,37180.0,https://cdn.sportmonks.com/images/soccer/venues/2/5026.png,Salerno,grass,False
423,5515,251.0,10632.0,Stadio Renato Dall'Ara,"Via Andrea Costa, 174",,44.492314,11.309667,38279.0,https://cdn.sportmonks.com/images/soccer/venues/11/5515.png,Bologna,grass,False
424,7220,251.0,26843.0,Stadio Carlo Castellani,Viale delle Olimpiadi,,43.7194884,10.9458556,16284.0,https://cdn.sportmonks.com/images/soccer/venues/20/7220.png,Empoli,grass,False
425,7223,251.0,29168.0,Stadio Artemio Franchi,Viale Manfredo Fanti 14,,43.7492999,11.2385374,43147.0,https://cdn.sportmonks.com/images/soccer/venues/23/7223.png,Firenze,grass,False
426,7224,251.0,92619.0,Dacia Arena,"Piazza le Repubblica Argentina, 3",,46.081603,13.200136,25132.0,https://cdn.sportmonks.com/images/soccer/venues/24/7224.png,Udine,grass,False
427,7305,251.0,47381.0,Stadio Alberto Picco,"Via Nicolò Fieschi, 18",,44.11200215,9.8401563278963,10336.0,https://cdn.sportmonks.com/images/soccer/venues/9/7305.png,La Spezia,artificial turf,False
428,19085,251.0,80550.0,Stadio Enzo Ricci,Piazza Risorgimento,,45.478025,9.124206,80018.0,,Sassuolo,grass,False
429,19196,,,Stadio Pierluigi Penzo,Isola di Sant'Elena,,45.427761,12.363731,11150.0,https://cdn.sportmonks.com/images/soccer/venues/28/19196.png,Venezia,grass,False
430,118500,251.0,91001.0,Allianz Stadium,Strada Comunale di Altessano 131,,44.977778,7.616111,400.0,https://cdn.sportmonks.com/images/soccer/venues/4/118500.png,Torino,grass,False
431,160319,251.0,14002.0,Sardegna Arena,Via Raimondo Carta Raspi,,39.2171994,9.113311,16416.0,,Cagliari,grass,False
432,169373,251.0,95454.0,Juventus Training Center,,,44.977778,7.616111,41507.0,,Vinovo,,False
433,338840,251.0,29487.0,Centro Sportivo Lazio,,,41.933886,12.454786,68000.0,,Formello,grass,False
434,338891,,,Stadio Comunale Gino Bozzi,"Via Stefano Borgonovo, Galluzzo",,43.7492999,11.2385374,47300.0,,Firenze,artificial turf,False
435,12,462.0,51090.0,Goodison Park,Goodison Road,L4 4EL,53.43881,-2.96625,39571.0,https://cdn.sportmonks.com/images/core/venues/12/12.png,Liverpool,grass,False
436,19,462.0,97068.0,Vicarage Road,Vicarage Road,,44.5403165,-64.6782635,21400.0,,Watford,grass,False
437,117,462.0,49478.0,King Power Stadium,Filbert Way,,52.748842,-1.180278,32312.0,https://cdn.sportmonks.com/images/soccer/venues/21/117.png,Leicester,grass,False
438,125,515.0,15138.0,Cardiff City Stadium,"Cardiff, Wales",,51.472778,-3.203056,26828.0,https://cdn.sportmonks.com/images/core/venues/29/125.png,Cardiff,grass,False
439,146,462.0,11311.0,Vitality Stadium,"Dean Court, Kings Park",,50.7352,-1.83833,11700.0,https://cdn.sportmonks.com/images/soccer/venues/18/146.png,Bournemouth,grass,False
440,151,462.0,53964.0,Etihad Stadium,Etihad Campus Manchester M11 3FF,,53.483056,-2.200278,53400.0,https://cdn.sportmonks.com/images/soccer/venues/23/151.png,Manchester,grass,False
441,167,462.0,85225.0,St. Mary's Stadium,Britannia Road,,50.903496386,-1.387998448,32384.0,https://cdn.sportmonks.com/images/soccer/venues/7/167.png,Southampton,grass,False
442,200,462.0,13495.0,Turf Moor,Harry Potts Way,,53.789167,-2.230278,21944.0,https://cdn.sportmonks.com/images/soccer/venues/8/200.png,Burnley,grass,False
443,201,462.0,51663.0,Selhurst Park,Holmesdale Road,,51.419728,-0.502059,25073.0,https://cdn.sportmonks.com/images/soccer/venues/9/201.png,London,grass,False
444,204,462.0,51663.0,Emirates Stadium,"Arsenal Football Club Highbury House 75 Drayton Park London, N5 1BU",,51.556667,-0.106111,60260.0,https://cdn.sportmonks.com/images/soccer/venues/12/204.png,London,grass,False
445,206,462.0,53964.0,Old Trafford,Sir Matt Busby Way,,53.463056,-2.291389,74879.0,https://cdn.sportmonks.com/images/soccer/venues/14/206.png,Manchester,grass,False
446,214,462.0,51663.0,London Stadium,"Marshgate Lane, Stratford",,51.538611,-0.016389,60000.0,https://cdn.sportmonks.com/images/soccer/venues/22/214.png,London,grass,False
447,230,462.0,51090.0,Anfield,Anfield Road,,53.430833,-2.960833,60000.0,https://cdn.sportmonks.com/images/soccer/venues/6/230.png,Liverpool,grass,False
448,340,462.0,39080.0,The John Smith's Stadium,Stadium Way,,"53.654167,",-1.768333,24500.0,https://cdn.sportmonks.com/images/soccer/venues/20/340.png,Huddersfield,grass,False
449,449,462.0,62163.0,St. James' Park,St. James' Street,,55.009300,-1.564070,3500.0,https://cdn.sportmonks.com/images/soccer/venues/1/449.png,Newcastle upon Tyne,grass,False
450,480,462.0,28137.0,The American Express Community Stadium,Village Way,,50.861822,-0.083278,30750.0,https://cdn.sportmonks.com/images/soccer/venues/0/480.png,Falmer,grass,False
451,485,462.0,51663.0,Craven Cottage,Stevenage Road,,51.475,-0.221667,24500.0,https://cdn.sportmonks.com/images/soccer/venues/5/485.png,London,grass,False
452,492,462.0,99578.0,Molineux Stadium,Waterloo Road,,52.590195,-2.131226,30852.0,https://cdn.sportmonks.com/images/soccer/venues/12/492.png,Wolverhampton,grass,False
453,1315,462.0,51663.0,Wembley Stadium,South Way,Wembley HA9 0WS,51.555556,-0.279444,90000.0,https://cdn.sportmonks.com/images/soccer/venues/3/1315.png,London,grass,False
454,281313,462.0,51663.0,Tottenham Hotspur Stadium,"Bill Nicholson Way, 748 High Road",,51.604444,-0.066389,60463.0,https://cdn.sportmonks.com/images/core/venues/1/281313.png,London,grass,False
455,321614,462.0,51663.0,Stamford Bridge,Fulham Road,,51.481667,-0.191111,40341.0,https://cdn.sportmonks.com/images/soccer/venues/14/321614.png,London,grass,False
456,339729,462.0,97068.0,Vicarage Road (Watford),,,,,,,Watford,,False
457,1480,227.0,44053.0,Arena Khimki,"ul. Kirova, dom 24",,55.885300,37.454200,18636.0,https://cdn.sportmonks.com/images/soccer/venues/8/1480.png,Khimki,grass,False
458,1573,227.0,46109.0,Stadion FK Krasnodar,ul. Vostochno-Kruglikovskaya 126,,45.0352718,38.9764814,31654.0,,Krasnodar,grass,False
459,1609,,,Otkrytiye Arena,"Volokolamskoye shosse, Tushino",,55.817861,37.440250,45360.0,https://cdn.sportmonks.com/images/soccer/venues/9/1609.jpg,Moskva,grass,False
460,2012,227.0,65478.0,Stadion Gazovik,Tsvetnoy bulvar' 31,,51.767452,55.097118,7520.0,https://cdn.sportmonks.com/images/soccer/venues/28/2012.png,Orenburg,artificial turf,False
461,2097,,,Akhmat Arena,"Zhukavskogo per. 9, Staraya Sunzha",,43.323176,45.745252,30597.0,https://cdn.sportmonks.com/images/soccer/venues/17/2097.png,Groznyi,grass,False
462,2404,227.0,92125.0,Stadion Arsenal,"pr. Lenina, 87",,54.174167,37.603056,20074.0,https://cdn.sportmonks.com/images/soccer/venues/4/2404.png,Tula,grass,False
463,2412,227.0,43194.0,Anzhi-Arena,,,42.8881414,47.6424676,28000.0,https://cdn.sportmonks.com/images/soccer/venues/12/2412.png,Kaspiysk,grass,False
464,3735,227.0,46143.0,Central'nyj Stadion,ul. Ostrov Otdykha,,56.0090968,92.8725147,22500.0,https://cdn.sportmonks.com/images/soccer/venues/23/3735.png,Krasnoyarsk,grass,False
465,7615,227.0,68379.0,Stadion Central’nyj im. I.P. Chayka,ul. Suvorova,,46.188371,41.084639,2500.0,,Peschanokopskoye,grass,False
466,8776,227.0,92537.0,Stadion Geolog,ul. Komunny 22,,57.161667,65.513889,13057.0,,Tyumen',grass,False
467,8792,227.0,92649.0,Stadion Neftyanik,ul. Komarova 9,,54.8258484,56.06056,15234.0,https://cdn.sportmonks.com/images/soccer/venues/24/8792.png,Ufa,grass,False
468,8869,227.0,43392.0,Ak Bars Arena,Prospekt Husaina Yamasheva 115a,,55.796944,49.098889,45105.0,https://cdn.sportmonks.com/images/soccer/venues/5/8869.jpg,Kazan',grass,False
469,8895,,,Saint Petersburg Stadium,2-g Petrovsky Island,,59.972953,30.220533,24000.0,https://cdn.sportmonks.com/images/soccer/venues/31/8895.jpg,St. Petersburg,grass,False
470,73093,,,VEB Arena,3-ya Peschanaya ul.,,55.791389,37.516111,30457.0,,Moskva,grass,False
471,177923,,,RZD Arena,ul. Bol'shaya Cherkizovskaya 125,,54.698056,20.533889,18636.0,https://cdn.sportmonks.com/images/soccer/venues/3/177923.png,Moskva,grass,False
