,id,sport_id,country_id,venue_id,gender,name,short_code,image_path,founded,type,placeholder,last_played_at,season_id
937,106,1,32,9351.0,male,Getafe,GET,https://cdn.sportmonks.com/images/soccer/teams/10/106.png,1983.0,domestic,False,2024-10-27 15:15:00,2063
938,13258,1,32,9162.0,male,Athletic Club,ATH,https://cdn.sportmonks.com/images/soccer/teams/10/13258.png,1898.0,domestic,False,2024-10-24 19:00:00,2063
939,528,1,32,89.0,male,Espanyol,ESY,https://cdn.sportmonks.com/images/soccer/teams/16/528.png,1900.0,domestic,False,2024-10-25 19:00:00,2063
940,11,1,462,485.0,male,Fulham,FUL,https://cdn.sportmonks.com/images/soccer/teams/11/11.png,1879.0,domestic,False,2024-10-26 16:30:00,3
941,8,1,462,230.0,male,Liverpool,LIV,https://cdn.sportmonks.com/images/soccer/teams/8/8.png,1892.0,domestic,False,2024-10-27 16:30:00,3
942,19,1,462,204.0,male,Arsenal,ARS,https://cdn.sportmonks.com/images/soccer/teams/19/19.png,1886.0,domestic,False,2024-10-27 16:30:00,3
943,69,1,515,125.0,male,Cardiff City,CDF,https://cdn.sportmonks.com/images/soccer/teams/5/69.png,1889.0,domestic,False,2024-10-26 14:00:00,3
944,30,1,515,208.0,male,Swansea City,SWA,https://cdn.sportmonks.com/images/soccer/teams/30/30.png,1912.0,domestic,False,2024-10-26 14:00:00,3
945,51,1,462,201.0,male,Crystal Palace,CRY,https://cdn.sportmonks.com/images/soccer/teams/19/51.png,1905.0,domestic,False,2024-10-27 14:00:00,3
946,14,1,462,206.0,male,Manchester United,MUN,https://cdn.sportmonks.com/images/soccer/teams/14/14.png,1878.0,domestic,False,2024-10-27 14:00:00,3
947,3,1,462,212.0,male,Sunderland,SUN,https://cdn.sportmonks.com/images/soccer/teams/3/3.png,1879.0,domestic,False,2024-10-26 14:00:00,3
948,22,1,462,199.0,male,Hull City,HUL,https://cdn.sportmonks.com/images/soccer/teams/22/22.png,1904.0,domestic,False,2024-10-26 14:00:00,3
949,20,1,462,449.0,male,Newcastle United,NEW,https://cdn.sportmonks.com/images/soccer/teams/20/20.png,1892.0,domestic,False,2024-10-27 14:00:00,3
950,33,1,462,489.0,male,Norwich City,NOR,https://cdn.sportmonks.com/images/soccer/teams/1/33.png,1902.0,domestic,False,2024-10-27 15:00:00,3
951,13,1,462,12.0,male,Everton,EVE,https://cdn.sportmonks.com/images/soccer/teams/13/13.png,1878.0,domestic,False,2024-10-26 16:30:00,3
952,10,1,462,119.0,male,West Bromwich Albion,WBA,https://cdn.sportmonks.com/images/soccer/teams/10/10.png,1878.0,domestic,False,2024-10-26 14:00:00,3
953,9,1,462,151.0,male,Manchester City,MCI,https://cdn.sportmonks.com/images/soccer/teams/9/9.png,1880.0,domestic,False,2024-10-26 14:00:00,3
954,1,1,462,214.0,male,West Ham United,WHU,https://cdn.sportmonks.com/images/soccer/teams/1/1.png,1895.0,domestic,False,2024-10-27 14:00:00,3
955,65,1,462,167.0,male,Southampton,SOU,https://cdn.sportmonks.com/images/soccer/teams/1/65.png,1885.0,domestic,False,2024-10-26 14:00:00,3
956,18,1,462,321614.0,male,Chelsea,CHE,https://cdn.sportmonks.com/images/soccer/teams/18/18.png,1905.0,domestic,False,2024-10-27 14:00:00,3
957,15,1,462,5.0,male,Aston Villa,AVL,https://cdn.sportmonks.com/images/soccer/teams/15/15.png,1874.0,domestic,False,2024-10-26 14:00:00,3
958,6,1,462,281313.0,male,Tottenham Hotspur,TOT,https://cdn.sportmonks.com/images/soccer/teams/6/6.png,1882.0,domestic,False,2024-10-27 14:00:00,3
959,26,1,462,207.0,male,Stoke City,STK,https://cdn.sportmonks.com/images/soccer/teams/26/26.png,1868.0,domestic,False,2024-10-26 14:00:00,3
960,11,1,462,485.0,male,Fulham,FUL,https://cdn.sportmonks.com/images/soccer/teams/11/11.png,1879.0,domestic,False,2024-10-26 16:30:00,7
961,8,1,462,230.0,male,Liverpool,LIV,https://cdn.sportmonks.com/images/soccer/teams/8/8.png,1892.0,domestic,False,2024-10-27 16:30:00,7
962,19,1,462,204.0,male,Arsenal,ARS,https://cdn.sportmonks.com/images/soccer/teams/19/19.png,1886.0,domestic,False,2024-10-27 16:30:00,7
963,30,1,515,208.0,male,Swansea City,SWA,https://cdn.sportmonks.com/images/soccer/teams/30/30.png,1912.0,domestic,False,2024-10-26 14:00:00,7
964,47,1,462,491.0,male,Queens Park Rangers,QPR,https://cdn.sportmonks.com/images/soccer/teams/15/47.png,1885.0,domestic,False,2024-10-26 14:00:00,7
965,14,1,462,206.0,male,Manchester United,MUN,https://cdn.sportmonks.com/images/soccer/teams/14/14.png,1878.0,domestic,False,2024-10-27 14:00:00,7
966,3,1,462,212.0,male,Sunderland,SUN,https://cdn.sportmonks.com/images/soccer/teams/3/3.png,1879.0,domestic,False,2024-10-26 14:00:00,7
967,17,1,462,14.0,male,Wigan Athletic,WIG,https://cdn.sportmonks.com/images/soccer/teams/17/17.png,1932.0,domestic,False,2024-10-22 18:45:00,7
968,20,1,462,449.0,male,Newcastle United,NEW,https://cdn.sportmonks.com/images/soccer/teams/20/20.png,1892.0,domestic,False,2024-10-27 14:00:00,7
969,33,1,462,489.0,male,Norwich City,NOR,https://cdn.sportmonks.com/images/soccer/teams/1/33.png,1902.0,domestic,False,2024-10-27 15:00:00,7
970,13,1,462,12.0,male,Everton,EVE,https://cdn.sportmonks.com/images/soccer/teams/13/13.png,1878.0,domestic,False,2024-10-26 16:30:00,7
971,10,1,462,119.0,male,West Bromwich Albion,WBA,https://cdn.sportmonks.com/images/soccer/teams/10/10.png,1878.0,domestic,False,2024-10-26 14:00:00,7
972,9,1,462,151.0,male,Manchester City,MCI,https://cdn.sportmonks.com/images/soccer/teams/9/9.png,1880.0,domestic,False,2024-10-26 14:00:00,7
973,1,1,462,214.0,male,West Ham United,WHU,https://cdn.sportmonks.com/images/soccer/teams/1/1.png,1895.0,domestic,False,2024-10-27 14:00:00,7
974,65,1,462,167.0,male,Southampton,SOU,https://cdn.sportmonks.com/images/soccer/teams/1/65.png,1885.0,domestic,False,2024-10-26 14:00:00,7
975,18,1,462,321614.0,male,Chelsea,CHE,https://cdn.sportmonks.com/images/soccer/teams/18/18.png,1905.0,domestic,False,2024-10-27 14:00:00,7
976,15,1,462,5.0,male,Aston Villa,AVL,https://cdn.sportmonks.com/images/soccer/teams/15/15.png,1874.0,domestic,False,2024-10-26 14:00:00,7
977,6,1,462,281313.0,male,Tottenham Hotspur,TOT,https://cdn.sportmonks.com/images/soccer/teams/6/6.png,1882.0,domestic,False,2024-10-27 14:00:00,7
978,26,1,462,207.0,male,Stoke City,STK,https://cdn.sportmonks.com/images/soccer/teams/26/26.png,1868.0,domestic,False,2024-10-26 14:00:00,7
979,23,1,462,494.0,male,Reading,RDG,https://cdn.sportmonks.com/images/soccer/teams/23/23.png,1871.0,domestic,False,2024-10-26 11:30:00,7
980,510,1,11,80.0,male,VfL Wolfsburg,WOB,https://cdn.sportmonks.com/images/soccer/teams/30/510.png,1945.0,domestic,False,2024-10-26 13:30:00,215
981,3321,1,11,1947.0,male,Bayer 04 Leverkusen,B04,https://cdn.sportmonks.com/images/soccer/teams/25/3321.png,1904.0,domestic,False,2024-10-26 16:30:00,215
982,3543,1,11,2063.0,male,SC Freiburg,SCF,https://cdn.sportmonks.com/images/soccer/teams/23/3543.png,1904.0,domestic,False,2024-10-26 13:30:00,215
983,68,1,11,2166.0,male,Borussia Dortmund,BVB,https://cdn.sportmonks.com/images/soccer/teams/4/68.png,1909.0,domestic,False,2024-10-26 13:30:00,215
984,82,1,11,2172.0,male,Werder Bremen,SVW,https://cdn.sportmonks.com/images/soccer/teams/18/82.png,1899.0,domestic,False,2024-10-26 16:30:00,215
985,3431,1,11,2001.0,male,SpVgg Greuther Fürth,GRF,https://cdn.sportmonks.com/images/soccer/teams/7/3431.png,1903.0,domestic,False,2024-10-26 11:00:00,215
986,67,1,11,2138.0,male,Schalke 04,S04,https://cdn.sportmonks.com/images/soccer/teams/3/67.png,1904.0,domestic,False,2024-10-26 11:00:00,215
987,90,1,11,2165.0,male,FC Augsburg,FCA,https://cdn.sportmonks.com/images/soccer/teams/26/90.png,1907.0,domestic,False,2024-10-26 13:30:00,215
988,1092,1,11,302413.0,male,Fortuna Düsseldorf,DU,https://cdn.sportmonks.com/images/soccer/teams/4/1092.png,1895.0,domestic,False,2024-10-26 18:30:00,215
989,683,1,11,180.0,male,Borussia Mönchengladbach,BMG,https://cdn.sportmonks.com/images/soccer/teams/11/683.png,1900.0,domestic,False,2024-10-25 18:30:00,215
990,3319,1,11,1945.0,male,VfB Stuttgart,VFB,https://cdn.sportmonks.com/images/soccer/teams/23/3319.png,1893.0,domestic,False,2024-10-26 13:30:00,215
991,956,1,11,143896.0,male,Nürnberg,NUR,https://cdn.sportmonks.com/images/soccer/teams/28/956.png,1900.0,domestic,False,2024-10-25 16:30:00,215
992,2554,1,11,1531.0,male,Hannover 96,HAN,https://cdn.sportmonks.com/images/soccer/teams/26/2554.png,1896.0,domestic,False,2024-10-27 12:30:00,215
993,2726,1,11,1618.0,male,TSG Hoffenheim,TSG,https://cdn.sportmonks.com/images/soccer/teams/6/2726.png,1899.0,domestic,False,2024-10-27 18:30:00,215
994,366,1,11,2169.0,male,Eintracht Frankfurt,SGE,https://cdn.sportmonks.com/images/soccer/teams/14/366.png,1899.0,domestic,False,2024-10-27 16:30:00,215
995,794,1,11,2103.0,male,FSV Mainz 05,M05,https://cdn.sportmonks.com/images/soccer/teams/26/794.png,1905.0,domestic,False,2024-10-25 18:30:00,215
996,503,1,11,53.0,male,FC Bayern München,FCB,https://cdn.sportmonks.com/images/soccer/teams/23/503.png,1900.0,domestic,False,2024-10-27 14:30:00,215
997,2708,1,11,1610.0,male,Hamburger SV,HSV,https://cdn.sportmonks.com/images/soccer/teams/20/2708.png,1887.0,domestic,False,2024-10-26 11:00:00,215
998,510,1,11,80.0,male,VfL Wolfsburg,WOB,https://cdn.sportmonks.com/images/soccer/teams/30/510.png,1945.0,domestic,False,2024-10-26 13:30:00,216
999,3321,1,11,1947.0,male,Bayer 04 Leverkusen,B04,https://cdn.sportmonks.com/images/soccer/teams/25/3321.png,1904.0,domestic,False,2024-10-26 16:30:00,216
1000,3565,1,11,2084.0,male,Eintracht Braunschweig,EBR,https://cdn.sportmonks.com/images/soccer/teams/13/3565.png,1895.0,domestic,False,2024-10-27 12:30:00,216
1001,3543,1,11,2063.0,male,SC Freiburg,SCF,https://cdn.sportmonks.com/images/soccer/teams/23/3543.png,1904.0,domestic,False,2024-10-26 13:30:00,216
1002,68,1,11,2166.0,male,Borussia Dortmund,BVB,https://cdn.sportmonks.com/images/soccer/teams/4/68.png,1909.0,domestic,False,2024-10-26 13:30:00,216
1003,82,1,11,2172.0,male,Werder Bremen,SVW,https://cdn.sportmonks.com/images/soccer/teams/18/82.png,1899.0,domestic,False,2024-10-26 16:30:00,216
1004,67,1,11,2138.0,male,Schalke 04,S04,https://cdn.sportmonks.com/images/soccer/teams/3/67.png,1904.0,domestic,False,2024-10-26 11:00:00,216
1005,90,1,11,2165.0,male,FC Augsburg,FCA,https://cdn.sportmonks.com/images/soccer/teams/26/90.png,1907.0,domestic,False,2024-10-26 13:30:00,216
1006,683,1,11,180.0,male,Borussia Mönchengladbach,BMG,https://cdn.sportmonks.com/images/soccer/teams/11/683.png,1900.0,domestic,False,2024-10-25 18:30:00,216
1007,3319,1,11,1945.0,male,VfB Stuttgart,VFB,https://cdn.sportmonks.com/images/soccer/teams/23/3319.png,1893.0,domestic,False,2024-10-26 13:30:00,216
1008,956,1,11,143896.0,male,Nürnberg,NUR,https://cdn.sportmonks.com/images/soccer/teams/28/956.png,1900.0,domestic,False,2024-10-25 16:30:00,216
1009,2554,1,11,1531.0,male,Hannover 96,HAN,https://cdn.sportmonks.com/images/soccer/teams/26/2554.png,1896.0,domestic,False,2024-10-27 12:30:00,216
1010,2726,1,11,1618.0,male,TSG Hoffenheim,TSG,https://cdn.sportmonks.com/images/soccer/teams/6/2726.png,1899.0,domestic,False,2024-10-27 18:30:00,216
1011,366,1,11,2169.0,male,Eintracht Frankfurt,SGE,https://cdn.sportmonks.com/images/soccer/teams/14/366.png,1899.0,domestic,False,2024-10-27 16:30:00,216
1012,794,1,11,2103.0,male,FSV Mainz 05,M05,https://cdn.sportmonks.com/images/soccer/teams/26/794.png,1905.0,domestic,False,2024-10-25 18:30:00,216
1013,503,1,11,53.0,male,FC Bayern München,FCB,https://cdn.sportmonks.com/images/soccer/teams/23/503.png,1900.0,domestic,False,2024-10-27 14:30:00,216
1014,2708,1,11,1610.0,male,Hamburger SV,HSV,https://cdn.sportmonks.com/images/soccer/teams/20/2708.png,1887.0,domestic,False,2024-10-26 11:00:00,216
1015,3317,1,11,1944.0,male,Hertha BSC,BCS,https://cdn.sportmonks.com/images/soccer/teams/21/3317.png,1892.0,domestic,False,2024-10-26 11:00:00,216
1016,9133,1,251,5946.0,male,Catania,CAT,https://cdn.sportmonks.com/images/soccer/teams/13/9133.png,1908.0,domestic,False,2024-10-27 14:00:00,1581
1017,708,1,251,193.0,male,Atalanta,ATA,https://cdn.sportmonks.com/images/soccer/teams/4/708.png,1907.0,domestic,False,2024-10-26 18:45:00,1581
1018,346,1,251,7224.0,male,Udinese,UDI,https://cdn.sportmonks.com/images/soccer/teams/26/346.png,1896.0,domestic,False,2024-10-25 16:30:00,1581
1019,3691,1,251,2160.0,male,Siena,,https://cdn.sportmonks.com/images/soccer/teams/11/3691.png,1904.0,domestic,False,2013-12-03 18:00:00,1581
1020,1216,1,251,510.0,male,Palermo,PAL,https://cdn.sportmonks.com/images/soccer/teams/0/1216.png,1900.0,domestic,False,2024-10-26 13:00:00,1581
1021,113,1,251,1721.0,male,Milan,MIL,https://cdn.sportmonks.com/images/soccer/teams/17/113.png,1899.0,domestic,False,2024-10-22 16:45:00,1581
1022,102,1,251,86.0,male,Genoa,GEN,https://cdn.sportmonks.com/images/soccer/teams/6/102.png,1893.0,domestic,False,2024-10-27 14:00:00,1581
1023,97,1,251,338740.0,male,ChievoVerona,CHV,https://cdn.sportmonks.com/images/soccer/teams/1/97.png,1929.0,domestic,False,2024-10-27 13:30:00,1581
1024,109,1,251,7223.0,male,Fiorentina,FIO,https://cdn.sportmonks.com/images/soccer/teams/13/109.png,1926.0,domestic,False,2024-10-27 19:45:00,1581
1025,43,1,251,7189.0,male,Lazio,LAZ,https://cdn.sportmonks.com/images/soccer/teams/11/43.png,1900.0,domestic,False,2024-10-27 14:00:00,1581
1026,37,1,251,7189.0,male,Roma,ROM,https://cdn.sportmonks.com/images/soccer/teams/5/37.png,1927.0,domestic,False,2024-10-27 19:45:00,1581
1027,613,1,251,142.0,male,Torino,TOR,https://cdn.sportmonks.com/images/soccer/teams/5/613.png,1906.0,domestic,False,2024-10-25 18:45:00,1581
1028,1343,1,251,598.0,male,Pescara,PES,https://cdn.sportmonks.com/images/soccer/teams/31/1343.png,1936.0,domestic,False,2024-10-27 18:30:00,1581
1029,8513,1,251,5515.0,male,Bologna,BOL,https://cdn.sportmonks.com/images/soccer/teams/1/8513.png,1909.0,domestic,False,2024-10-22 19:00:00,1581
1030,597,1,251,134.0,male,Napoli,NAP,https://cdn.sportmonks.com/images/soccer/teams/21/597.png,1926.0,domestic,False,2024-10-26 13:00:00,1581
1031,398,1,251,7175.0,male,Parma,PRM,https://cdn.sportmonks.com/images/soccer/teams/14/398.png,1913.0,domestic,False,2024-10-27 11:30:00,1581
1032,2930,1,251,1721.0,male,Inter,INT,https://cdn.sportmonks.com/images/soccer/teams/18/2930.png,1908.0,domestic,False,2024-10-27 17:00:00,1581
1033,522,1,251,86.0,male,Sampdoria,SAM,https://cdn.sportmonks.com/images/soccer/teams/10/522.png,1946.0,domestic,False,2024-10-27 14:00:00,1581
1034,625,1,251,118500.0,male,Juventus,JUV,https://cdn.sportmonks.com/images/soccer/teams/17/625.png,1897.0,domestic,False,2024-10-27 17:00:00,1581
1035,585,1,251,160319.0,male,Cagliari,CAG,https://cdn.sportmonks.com/images/soccer/teams/9/585.png,1920.0,domestic,False,2024-10-25 16:30:00,1581
1036,9133,1,251,5946.0,male,Catania,CAT,https://cdn.sportmonks.com/images/soccer/teams/13/9133.png,1908.0,domestic,False,2024-10-27 14:00:00,1582
1037,708,1,251,193.0,male,Atalanta,ATA,https://cdn.sportmonks.com/images/soccer/teams/4/708.png,1907.0,domestic,False,2024-10-26 18:45:00,1582
1038,346,1,251,7224.0,male,Udinese,UDI,https://cdn.sportmonks.com/images/soccer/teams/26/346.png,1896.0,domestic,False,2024-10-25 16:30:00,1582
1039,10714,1,251,7125.0,male,Livorno,,https://cdn.sportmonks.com/images/soccer/teams/26/10714.png,1915.0,domestic,False,2024-10-27 13:30:00,1582
1040,113,1,251,1721.0,male,Milan,MIL,https://cdn.sportmonks.com/images/soccer/teams/17/113.png,1899.0,domestic,False,2024-10-22 16:45:00,1582
1041,102,1,251,86.0,male,Genoa,GEN,https://cdn.sportmonks.com/images/soccer/teams/6/102.png,1893.0,domestic,False,2024-10-27 14:00:00,1582
1042,97,1,251,338740.0,male,ChievoVerona,CHV,https://cdn.sportmonks.com/images/soccer/teams/1/97.png,1929.0,domestic,False,2024-10-27 13:30:00,1582
1043,109,1,251,7223.0,male,Fiorentina,FIO,https://cdn.sportmonks.com/images/soccer/teams/13/109.png,1926.0,domestic,False,2024-10-27 19:45:00,1582
1044,43,1,251,7189.0,male,Lazio,LAZ,https://cdn.sportmonks.com/images/soccer/teams/11/43.png,1900.0,domestic,False,2024-10-27 14:00:00,1582
1045,37,1,251,7189.0,male,Roma,ROM,https://cdn.sportmonks.com/images/soccer/teams/5/37.png,1927.0,domestic,False,2024-10-27 19:45:00,1582
1046,613,1,251,142.0,male,Torino,TOR,https://cdn.sportmonks.com/images/soccer/teams/5/613.png,1906.0,domestic,False,2024-10-25 18:45:00,1582
1047,8513,1,251,5515.0,male,Bologna,BOL,https://cdn.sportmonks.com/images/soccer/teams/1/8513.png,1909.0,domestic,False,2024-10-22 19:00:00,1582
1048,2714,1,251,1613.0,male,Sassuolo,SAS,https://cdn.sportmonks.com/images/soccer/teams/26/2714.png,1922.0,domestic,False,2024-10-26 15:15:00,1582
1049,597,1,251,134.0,male,Napoli,NAP,https://cdn.sportmonks.com/images/soccer/teams/21/597.png,1926.0,domestic,False,2024-10-26 13:00:00,1582
1050,398,1,251,7175.0,male,Parma,PRM,https://cdn.sportmonks.com/images/soccer/teams/14/398.png,1913.0,domestic,False,2024-10-27 11:30:00,1582
1051,2930,1,251,1721.0,male,Inter,INT,https://cdn.sportmonks.com/images/soccer/teams/18/2930.png,1908.0,domestic,False,2024-10-27 17:00:00,1582
1052,522,1,251,86.0,male,Sampdoria,SAM,https://cdn.sportmonks.com/images/soccer/teams/10/522.png,1946.0,domestic,False,2024-10-27 14:00:00,1582
1053,1123,1,251,443.0,male,Hellas Verona,VER,https://cdn.sportmonks.com/images/soccer/teams/3/1123.png,1903.0,domestic,False,2024-10-26 18:45:00,1582
1054,625,1,251,118500.0,male,Juventus,JUV,https://cdn.sportmonks.com/images/soccer/teams/17/625.png,1897.0,domestic,False,2024-10-27 17:00:00,1582
1055,585,1,251,160319.0,male,Cagliari,CAG,https://cdn.sportmonks.com/images/soccer/teams/9/585.png,1920.0,domestic,False,2024-10-25 16:30:00,1582
1056,2468,1,227,1480.0,male,Dinamo Moskva,DMO,https://cdn.sportmonks.com/images/soccer/teams/4/2468.png,1923.0,domestic,False,2024-10-27 13:30:00,1914
1057,2712,1,227,1609.0,male,Spartak Moskva,,https://cdn.sportmonks.com/images/soccer/teams/24/2712.png,1922.0,domestic,False,2024-10-27 11:15:00,1914
1058,4118,1,227,2412.0,male,Anzhi,ANZ,https://cdn.sportmonks.com/images/soccer/teams/22/4118.png,1991.0,domestic,False,2019-02-24 13:00:00,1914
1059,490,1,227,177923.0,male,Lokomotiv Moskva,,https://cdn.sportmonks.com/images/soccer/teams/10/490.png,1923.0,domestic,False,2024-10-27 16:30:00,1914
1060,3835,1,227,186515.0,male,Mordovia Saransk,,https://cdn.sportmonks.com/images/soccer/teams/27/3835.png,1961.0,domestic,False,2019-04-28 14:02:13,1914
1061,6564,1,227,219227.0,male,Rostov,FCR,https://cdn.sportmonks.com/images/soccer/teams/4/6564.png,1930.0,domestic,False,2024-10-26 16:00:00,1914
1062,3578,1,227,2097.0,male,Akhmat Grozny,AKH,https://cdn.sportmonks.com/images/soccer/teams/26/3578.png,1958.0,domestic,False,2024-10-26 16:00:00,1914
1063,5785,1,227,3787.0,male,Kuban' Krasnodar,,https://cdn.sportmonks.com/images/soccer/teams/25/5785.png,1928.0,domestic,False,2017-08-23 16:00:00,1914
1064,2963,1,227,8895.0,male,Zenit,ZSP,https://cdn.sportmonks.com/images/soccer/teams/19/2963.png,1925.0,domestic,False,2024-10-27 16:30:00,1914
1065,2455,1,227,1472.0,male,Volga,,https://cdn.sportmonks.com/images/soccer/teams/23/2455.png,1963.0,domestic,False,,1914
1066,35,1,227,8869.0,male,Rubin Kazan,RKA,https://cdn.sportmonks.com/images/soccer/teams/3/35.png,1958.0,domestic,False,2024-10-27 09:00:00,1914
1067,543,1,227,73093.0,male,CSKA Moskva,,https://cdn.sportmonks.com/images/soccer/teams/31/543.png,1911.0,domestic,False,2024-10-26 13:30:00,1914
1068,2661,1,227,1584.0,male,Amkar Perm',AMK,https://cdn.sportmonks.com/images/soccer/teams/5/2661.png,1994.0,domestic,False,2024-10-19 11:00:00,1914
1069,452,1,227,219226.0,male,Krylya Sovetov,,https://cdn.sportmonks.com/images/soccer/teams/4/452.png,1942.0,domestic,False,2024-10-24 16:00:00,1914
1070,12858,1,227,,male,Alaniya,,https://cdn.sportmonks.com/images/soccer/teams/26/12858.png,1921.0,domestic,False,,1914
1071,2645,1,227,1573.0,male,Krasnodar,KRA,https://cdn.sportmonks.com/images/soccer/teams/21/2645.png,2007.0,domestic,False,2024-10-23 18:15:00,1914
1072,2468,1,227,1480.0,male,Dinamo Moskva,DMO,https://cdn.sportmonks.com/images/soccer/teams/4/2468.png,1923.0,domestic,False,2024-10-27 13:30:00,1915
1073,2712,1,227,1609.0,male,Spartak Moskva,,https://cdn.sportmonks.com/images/soccer/teams/24/2712.png,1922.0,domestic,False,2024-10-27 11:15:00,1915
1074,4118,1,227,2412.0,male,Anzhi,ANZ,https://cdn.sportmonks.com/images/soccer/teams/22/4118.png,1991.0,domestic,False,2019-02-24 13:00:00,1915
1075,490,1,227,177923.0,male,Lokomotiv Moskva,,https://cdn.sportmonks.com/images/soccer/teams/10/490.png,1923.0,domestic,False,2024-10-27 16:30:00,1915
1076,6564,1,227,219227.0,male,Rostov,FCR,https://cdn.sportmonks.com/images/soccer/teams/4/6564.png,1930.0,domestic,False,2024-10-26 16:00:00,1915
1077,3578,1,227,2097.0,male,Akhmat Grozny,AKH,https://cdn.sportmonks.com/images/soccer/teams/26/3578.png,1958.0,domestic,False,2024-10-26 16:00:00,1915
1078,5785,1,227,3787.0,male,Kuban' Krasnodar,,https://cdn.sportmonks.com/images/soccer/teams/25/5785.png,1928.0,domestic,False,2017-08-23 16:00:00,1915
1079,2963,1,227,8895.0,male,Zenit,ZSP,https://cdn.sportmonks.com/images/soccer/teams/19/2963.png,1925.0,domestic,False,2024-10-27 16:30:00,1915
1080,2455,1,227,1472.0,male,Volga,,https://cdn.sportmonks.com/images/soccer/teams/23/2455.png,1963.0,domestic,False,,1915
1081,35,1,227,8869.0,male,Rubin Kazan,RKA,https://cdn.sportmonks.com/images/soccer/teams/3/35.png,1958.0,domestic,False,2024-10-27 09:00:00,1915
1082,543,1,227,73093.0,male,CSKA Moskva,,https://cdn.sportmonks.com/images/soccer/teams/31/543.png,1911.0,domestic,False,2024-10-26 13:30:00,1915
1083,2661,1,227,1584.0,male,Amkar Perm',AMK,https://cdn.sportmonks.com/images/soccer/teams/5/2661.png,1994.0,domestic,False,2024-10-19 11:00:00,1915
1084,452,1,227,219226.0,male,Krylya Sovetov,,https://cdn.sportmonks.com/images/soccer/teams/4/452.png,1942.0,domestic,False,2024-10-24 16:00:00,1915
1085,2686,1,227,275980.0,male,Ural,FCU,https://cdn.sportmonks.com/images/soccer/teams/30/2686.png,1930.0,domestic,False,2024-10-26 16:00:00,1915
1086,7036,1,227,4583.0,male,Tom' Tomsk,,https://cdn.sportmonks.com/images/soccer/teams/28/7036.png,1957.0,domestic,False,2019-06-22 05:30:00,1915
1087,2645,1,227,1573.0,male,Krasnodar,KRA,https://cdn.sportmonks.com/images/soccer/teams/21/2645.png,2007.0,domestic,False,2024-10-23 18:15:00,1915
1088,3468,1,32,2020.0,male,Real Madrid,RMA,https://cdn.sportmonks.com/images/soccer/teams/12/3468.png,1902.0,domestic,False,2024-10-26 19:00:00,2059
1089,103,1,32,9237.0,male,Granada,GRA,https://cdn.sportmonks.com/images/soccer/teams/7/103.png,1931.0,domestic,False,2024-10-22 19:00:00,2059
1090,485,1,32,68.0,male,Real Betis,BET,https://cdn.sportmonks.com/images/soccer/teams/5/485.png,1907.0,domestic,False,2024-10-27 17:30:00,2059
1091,429,1,32,39.0,male,Deportivo La Coruña,COR,https://cdn.sportmonks.com/images/soccer/teams/13/429.png,1906.0,domestic,False,2024-10-27 15:15:00,2059
1092,3968,1,32,2324.0,male,Real Zaragoza,ZAR,https://cdn.sportmonks.com/images/soccer/teams/0/3968.png,1932.0,domestic,False,2024-10-26 16:30:00,2059
1093,36,1,32,9239.0,male,Celta de Vigo,CEL,https://cdn.sportmonks.com/images/soccer/teams/4/36.png,1923.0,domestic,False,2024-10-27 13:00:00,2059
1094,3457,1,32,2015.0,male,Levante,LVT,https://cdn.sportmonks.com/images/soccer/teams/1/3457.png,1909.0,domestic,False,2024-10-24 17:00:00,2059
1095,361,1,32,9323.0,male,Real Valladolid,REV,https://cdn.sportmonks.com/images/soccer/teams/9/361.png,1928.0,domestic,False,2024-10-26 12:00:00,2059
1096,645,1,32,343495.0,male,Mallorca,MLL,https://cdn.sportmonks.com/images/soccer/teams/5/645.png,1916.0,domestic,False,2024-10-20 12:00:00,2059
1097,676,1,32,177.0,male,Sevilla,SEV,https://cdn.sportmonks.com/images/soccer/teams/4/676.png,1890.0,domestic,False,2024-10-25 19:00:00,2059
1098,83,1,32,300228.0,male,FC Barcelona,BAR,https://cdn.sportmonks.com/images/soccer/teams/19/83.png,1899.0,domestic,False,2024-10-26 19:00:00,2059
1099,594,1,32,133.0,male,Real Sociedad,RSO,https://cdn.sportmonks.com/images/soccer/teams/18/594.png,1909.0,domestic,False,2024-10-24 16:45:00,2059
1100,214,1,32,9240.0,male,Valencia,VAL,https://cdn.sportmonks.com/images/soccer/teams/22/214.png,1919.0,domestic,False,2024-10-27 15:15:00,2059
1101,7980,1,32,140808.0,male,Atlético Madrid,ATM,https://cdn.sportmonks.com/images/soccer/teams/12/7980.png,1903.0,domestic,False,2024-10-27 17:30:00,2059
1102,106,1,32,9351.0,male,Getafe,GET,https://cdn.sportmonks.com/images/soccer/teams/10/106.png,1983.0,domestic,False,2024-10-27 15:15:00,2059
1103,13258,1,32,9162.0,male,Athletic Club,ATH,https://cdn.sportmonks.com/images/soccer/teams/10/13258.png,1898.0,domestic,False,2024-10-24 19:00:00,2059
1104,528,1,32,89.0,male,Espanyol,ESY,https://cdn.sportmonks.com/images/soccer/teams/16/528.png,1900.0,domestic,False,2024-10-25 19:00:00,2059
1105,459,1,32,56.0,male,Osasuna,OSA,https://cdn.sportmonks.com/images/soccer/teams/11/459.png,1920.0,domestic,False,2024-10-19 14:15:00,2059
