,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
0,11937452,SPAL vs Atalanta,384,16415,7316,3-4-1-2,3-5-2,15799
1,11937455,Atalanta vs Torino,384,16415,7175,3-4-2-1,3-4-1-2,14345
2,11937467,Genoa vs Atalanta,384,16415,86,3-4-2-1,3-5-2,15966
3,11937475,Atalanta vs Fiorentina,384,16415,7175,3-5-2,3-5-2,16780
4,11937492,Roma vs Atalanta,384,16415,7189,3-4-1-2,4-2-3-1,17862
5,11937503,Sassuolo vs Atalanta,384,16415,1613,3-4-2-1,4-3-3,17362
6,11937505,Atalanta vs Lecce,384,16415,193,4-3-1-2,3-4-1-2,15306
7,11937518,Lazio vs Atalanta,384,16415,338840,3-4-2-1,3-5-1-1,15289
8,11937525,Atalanta vs Udinese,384,16415,193,3-5-2,3-4-1-2,15969
9,11937540,Napoli vs Atalanta,384,16415,134,3-4-1-2,4-4-2,17861
10,11937545,Atalanta vs Cagliari,384,16415,193,4-3-1-2,3-4-1-2,18631
11,11937562,Sampdoria vs Atalanta,384,16415,86,3-4-1-2,4-4-2,17862
12,11937565,Atalanta vs Juventus,384,16415,193,4-3-1-2,3-4-1-2,15289
13,11937575,Brescia vs Atalanta,384,16415,7133,3-4-1-2,3-5-2,14345
14,11937585,Atalanta vs Hellas Verona,384,16415,193,3-4-2-1,3-4-2-1,17362
15,11937595,Bologna vs Atalanta,384,16415,5515,3-4-1-2,4-2-3-1,17929
16,11937605,Atalanta vs Milan,384,16415,193,4-3-3,3-4-2-1,14084
17,11937615,Atalanta vs Parma,384,16415,193,4-3-3,3-4-1-2,18340
18,11937628,Inter vs Atalanta,384,16415,1721,3-4-1-2,3-5-2,15289
19,11985401,Fiorentina vs Atalanta,390,16427,7223,3-4-3,3-5-2,15799
20,11937642,Atalanta vs SPAL,384,16415,193,3-5-2,3-4-1-2,14084
21,11937645,Torino vs Atalanta,384,16415,142,3-4-1-2,3-4-2-1,14343
22,11937657,Atalanta vs Genoa,384,16415,193,3-5-2,3-4-1-2,17929
23,11937665,Fiorentina vs Atalanta,384,16415,7223,3-4-1-2,3-5-2,16538
24,11937682,Atalanta vs Roma,384,16415,193,4-1-4-1,3-4-1-2,16780
25,11937695,Lecce vs Atalanta,384,16415,5047,3-4-1-2,4-3-2-1,17929
