,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
0,298708,Inter vs Atalanta,384,1584,1721.0,4-3-3,4-3-1-2,15794
1,298791,Atalanta vs Frosinone,384,1584,193.0,4-4-2,4-3-3,70099
2,298946,Sassuolo vs Atalanta,384,1584,1613.0,4-3-3,4-3-3,16538
3,299034,Atalanta vs Hellas Verona,384,1584,193.0,4-3-3,4-3-3,15969
4,299225,Empoli vs Atalanta,384,1584,7220.0,4-3-3,4-3-1-2,17920
5,299349,Atalanta vs Sampdoria,384,1584,193.0,4-3-1-2,4-3-3,17362
6,299459,Fiorentina vs Atalanta,384,1584,7223.0,4-3-3,3-4-2-1,17929
7,299518,Atalanta vs Carpi,384,1584,193.0,NaN,NaN,18340
8,299647,Juventus vs Atalanta,384,1584,118500.0,4-3-3,4-3-1-2,15306
9,299729,Atalanta vs Lazio,384,1584,193.0,4-2-3-1,4-3-3,17862
10,299873,Bologna vs Atalanta,384,1584,5515.0,4-3-3,4-3-3,14343
11,299968,Milan vs Atalanta,384,1584,1721.0,4-3-3,4-3-3,17861
12,300109,Atalanta vs Torino,384,1584,193.0,3-5-2,4-3-3,70190
13,300249,Roma vs Atalanta,384,1584,7189.0,4-3-3,4-3-3,15794
14,1087358,Udinese vs Atalanta,390,5566,7224.0,3-4-3,3-5-2,13967
15,300351,Atalanta vs Palermo,384,1584,193.0,4-3-1-2,4-3-3,70098
16,300456,Chievo vs Atalanta,384,1584,443.0,NaN,NaN,18340
17,300935,Atalanta vs Napoli,384,1584,193.0,4-3-3,4-3-3,15289
18,301022,Udinese vs Atalanta,384,1584,7224.0,4-3-3,3-5-2,70190
19,301129,Atalanta vs Genoa,384,1584,193.0,3-4-2-1,4-3-3,14343
20,301173,Atalanta vs Inter,384,1584,193.0,4-3-1-2,3-5-2,42256
21,301248,Frosinone vs Atalanta,384,1584,2383.0,3-5-1-1,4-3-3,17362
22,301328,Atalanta vs Sassuolo,384,1584,193.0,4-3-3,3-5-2,17920
23,301410,Hellas Verona vs Atalanta,384,1584,443.0,3-4-3,4-4-2,15306
24,301526,Atalanta vs Empoli,384,1584,193.0,4-3-1-2,4-3-3,15966
25,301575,Sampdoria vs Atalanta,384,1584,142.0,4-3-3,3-1-4-2,15292
26,301620,Atalanta vs Fiorentina,384,1584,193.0,4-2-3-1,4-3-3,70099
27,301661,Carpi vs Atalanta,384,1584,376.0,NaN,NaN,15794
28,301726,Atalanta vs Juventus,384,1584,193.0,4-3-1-2,3-5-2,17362
29,298659,Juventus vs Udinese,384,1584,118500.0,3-5-2,3-5-2,15791
30,298862,Udinese vs Palermo,384,1584,7224.0,3-5-2,3-5-2,15292
31,298958,Lazio vs Udinese,384,1584,7189.0,3-5-2,4-2-3-1,15794
32,298994,Udinese vs Empoli,384,1584,7224.0,4-3-1-2,3-5-2,15966
33,299118,Udinese vs Milan,384,1584,7224.0,4-3-1-2,3-5-2,14345
34,299276,Bologna vs Udinese,384,1584,5515.0,4-3-1-2,4-3-3,70162
35,299420,Udinese vs Genoa,384,1584,7224.0,3-4-3,3-5-2,70190
36,299557,Hellas Verona vs Udinese,384,1584,443.0,3-5-1-1,4-3-3,17920
37,299670,Udinese vs Frosinone,384,1584,7224.0,4-4-1-1,3-5-2,42256
38,299789,Roma vs Udinese,384,1584,7189.0,3-5-2,4-3-3,70098
