,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
0,95751,Darmstadt 98 vs Hannover 96,82,218,2167,4-2-3-1,4-4-1-1,15406
1,95980,Hannover 96 vs Bayer Leverkusen,82,218,1531,4-2-3-1,4-2-3-1,48703
2,96632,Mainz 05 vs Hannover 96,82,218,2103,4-1-4-1,4-4-2,48701
3,96825,Hannover 96 vs Borussia Dortmund,82,218,1531,4-2-3-1,4-3-2-1,228
4,97001,Augsburg vs Hannover 96,82,218,2165,4-3-2-1,4-2-3-1,16993
5,97075,Hannover 96 vs Stuttgart,82,218,1531,4-4-2,4-3-2-1,17352
6,97103,Wolfsburg vs Hannover 96,82,218,80,4-4-1-1,4-1-4-1,16778
7,97193,Hannover 96 vs Werder Bremen,82,218,1531,4-3-1-2,4-2-3-1,48701
8,97321,Köln vs Hannover 96,82,218,1946,4-2-3-1,4-4-2,14473
9,97368,Hannover 96 vs Eintracht Frankfurt,82,218,1531,4-2-3-1,4-2-3-1,15400
10,97498,Hamburger SV vs Hannover 96,82,218,1610,4-2-3-1,4-4-2,17352
11,97507,Hannover 96 vs Hertha BSC,82,218,1531,4-2-3-1,4-2-3-1,16993
12,97602,Borussia M'gladbach vs Hannover 96,82,218,180,4-2-3-1,4-4-2,15406
13,97704,Hannover 96 vs Ingolstadt,82,218,1531,4-3-3,4-2-3-1,17233
14,97764,Schalke 04 vs Hannover 96,82,218,2138,4-2-3-1,4-2-3-1,48703
15,97884,Hoffenheim vs Hannover 96,82,218,232157,4-2-3-1,4-4-1-1,48716
16,97970,Hannover 96 vs Bayern München,82,218,1531,3-1-4-2,4-2-3-1,15413
17,98036,Hannover 96 vs Darmstadt 98,82,218,1531,4-2-3-1,4-3-1-2,16778
18,98120,Bayer Leverkusen vs Hannover 96,82,218,1947,4-3-1-2,4-4-2,25431
19,98214,Hannover 96 vs Mainz 05,82,218,1531,4-2-3-1,4-3-1-2,15803
20,98279,Borussia Dortmund vs Hannover 96,82,218,2166,4-1-4-1,4-3-3,48708
21,98429,Hannover 96 vs Augsburg,82,218,1531,4-2-3-1,4-1-4-1,228
22,98467,Stuttgart vs Hannover 96,82,218,1945,4-2-3-1,4-1-4-1,17352
23,98522,Hannover 96 vs Wolfsburg,82,218,1531,4-3-1-2,4-4-2,14473
24,95713,Bayer Leverkusen vs Hoffenheim,82,218,1947,4-3-1-2,4-2-3-1,15803
25,96424,Hoffenheim vs Bayern München,82,218,232157,3-3-1-3,4-3-1-2,17233
26,96657,Darmstadt 98 vs Hoffenheim,82,218,2167,4-4-2,4-4-1-1,221
27,96910,Hoffenheim vs Werder Bremen,82,218,232157,4-3-1-2,4-3-1-2,48716
28,96929,Mainz 05 vs Hoffenheim,82,218,2103,4-3-3,4-2-3-1,228
29,97084,Hoffenheim vs Borussia Dortmund,82,218,232157,4-3-3,4-4-2,25431
30,97121,Augsburg vs Hoffenheim,82,218,2165,4-4-2,4-2-3-1,15413
31,97212,Hoffenheim vs Stuttgart,82,218,232157,4-2-3-1,4-4-2,16778
32,97275,Wolfsburg vs Hoffenheim,82,218,80,4-4-2,4-2-3-1,15406
33,97340,Hoffenheim vs Hamburger SV,82,218,232157,4-2-3-1,4-4-2,228
34,97460,Köln vs Hoffenheim,82,218,1946,4-4-2,4-4-2,48708
35,97546,Hoffenheim vs Eintracht Frankfurt,82,218,232157,4-4-1-1,4-4-2,48702
36,97659,Hertha BSC vs Hoffenheim,82,218,1944,4-2-3-1,4-2-3-1,17355
38,97716,Hoffenheim vs Borussia M'gladbach,82,218,232157,4-4-2,4-4-2,48713
39,97811,Ingolstadt vs Hoffenheim,82,218,111,4-4-1-1,4-3-3,15413
