,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
0,18863192,FC Union Berlin vs FSV Mainz 05,82,21795,420,3-4-3,3-4-3,17233
1,18863207,Darmstadt 98 vs FC Union Berlin,82,21795,2167,3-5-2,3-4-2-1,15419
2,18863209,FC Union Berlin vs RB Leipzig,82,21795,420,4-2-2-2,3-4-2-1,15730
3,18863220,VfL Wolfsburg vs FC Union Berlin,82,21795,80,3-5-2,4-2-3-1,15406
4,18863228,FC Union Berlin vs TSG Hoffenheim,82,21795,420,3-5-2,3-5-2,16778
5,18863242,Heidenheim vs FC Union Berlin,82,21795,1670,3-4-2-1,4-2-3-1,17352
6,18863245,Borussia Dortmund vs FC Union Berlin,82,21795,2166,3-5-2,4-2-3-1,15419
7,18863254,FC Union Berlin vs VfB Stuttgart,82,21795,420,4-2-3-1,3-5-2,14473
8,18863267,Werder Bremen vs FC Union Berlin,82,21795,2172,3-5-2,3-5-2,17233
9,18863272,FC Union Berlin vs Eintracht Frankfurt,82,21795,420,3-4-2-1,3-5-2,76290
10,18863282,Bayer 04 Leverkusen vs FC Union Berlin,82,21795,1947,3-4-2-1,3-4-2-1,12080
11,18863290,FC Union Berlin vs FC Augsburg,82,21795,420,4-2-3-1,3-4-2-1,11719
12,18863308,FC Union Berlin vs Borussia Mönchengladbach,82,21795,420,3-5-2,4-2-3-1,15399
13,18863322,VfL Bochum 1848 vs FC Union Berlin,82,21795,378,4-2-3-1,4-3-3,76290
14,18863326,FC Union Berlin vs FC Köln,82,21795,420,4-2-3-1,4-3-3,16778
15,18863336,SC Freiburg vs FC Union Berlin,82,21795,2063,3-5-2,4-2-3-1,16993
16,18863298,FC Bayern München vs FC Union Berlin,82,21795,53,3-3-2-2,4-2-3-1,17356
17,18863353,FC Union Berlin vs Darmstadt 98,82,21795,420,3-4-2-1,3-5-2,15402
18,18863362,RB Leipzig vs FC Union Berlin,82,21795,2171,3-5-2,4-4-2,74368
19,18863346,FSV Mainz 05 vs FC Union Berlin,82,21795,2103,3-5-2,4-3-3,11719
20,18863381,FC Union Berlin vs VfL Wolfsburg,82,21795,420,4-4-2,3-5-2,12145
21,18863406,TSG Hoffenheim vs FC Union Berlin,82,21795,1618,3-5-2,4-3-1-2,15803
22,18863417,FC Union Berlin vs Heidenheim,82,21795,420,4-5-1,3-5-2,16778
23,18863431,FC Union Berlin vs Borussia Dortmund,82,21795,420,4-2-3-1,3-5-2,16993
24,18863195,VfL Wolfsburg vs Heidenheim,82,21795,80,4-3-1-2,4-3-3,11719
25,18863204,FC Köln vs VfL Wolfsburg,82,21795,1946,4-3-3,4-2-3-1,12145
26,18863213,TSG Hoffenheim vs VfL Wolfsburg,82,21795,1618,4-3-3,3-5-2,15400
28,18863227,Borussia Dortmund vs VfL Wolfsburg,82,21795,2166,4-2-3-1,4-3-3,76290
29,18863237,VfL Wolfsburg vs Eintracht Frankfurt,82,21795,80,3-4-2-1,4-2-3-1,17356
30,18863252,VfB Stuttgart vs VfL Wolfsburg,82,21795,1945,4-2-3-1,4-2-3-1,228
31,18863256,VfL Wolfsburg vs Bayer 04 Leverkusen,82,21795,80,3-4-2-1,3-4-2-1,74368
32,18863269,FC Augsburg vs VfL Wolfsburg,82,21795,2165,4-2-3-1,4-2-3-1,15730
33,18863274,VfL Wolfsburg vs Werder Bremen,82,21795,80,3-5-2,3-4-3,12075
34,18863283,Borussia Mönchengladbach vs VfL Wolfsburg,82,21795,180,4-4-2,4-2-3-1,15400
35,18863293,VfL Wolfsburg vs RB Leipzig,82,21795,80,4-4-2,3-4-3,15803
36,18863303,VfL Bochum 1848 vs VfL Wolfsburg,82,21795,378,3-4-2-1,4-4-2,11693
37,18863310,VfL Wolfsburg vs SC Freiburg,82,21795,80,4-4-1-1,3-4-2-1,74368
38,18863324,Darmstadt 98 vs VfL Wolfsburg,82,21795,2167,3-5-2,3-4-2-1,15803
39,18863329,VfL Wolfsburg vs FC Bayern München,82,21795,80,4-2-3-1,3-1-4-2,17352
40,18863337,FSV Mainz 05 vs VfL Wolfsburg,82,21795,2103,4-2-3-1,3-4-2-1,15419
41,18863350,Heidenheim vs VfL Wolfsburg,82,21795,1670,4-2-3-1,4-5-1,12080
42,18863356,VfL Wolfsburg vs FC Köln,82,21795,80,4-2-3-1,4-2-3-1,17210
43,18863366,VfL Wolfsburg vs TSG Hoffenheim,82,21795,80,4-3-1-2,4-4-2,11719
45,18863400,VfL Wolfsburg vs Borussia Dortmund,82,21795,80,4-2-3-1,4-2-3-1,15399
46,18863421,Eintracht Frankfurt vs VfL Wolfsburg,82,21795,2169,4-2-3-1,3-4-2-1,15730
47,18863435,VfL Wolfsburg vs VfB Stuttgart,82,21795,80,4-2-3-1,4-2-3-1,11687
48,18863193,Bayer 04 Leverkusen vs RB Leipzig,82,21795,1947,4-2-2-2,3-4-2-1,15406
49,18863203,Borussia Mönchengladbach vs Bayer 04 Leverkusen,82,21795,180,3-4-2-1,4-2-3-1,16993
50,18863210,Bayer 04 Leverkusen vs Darmstadt 98,82,21795,1947,3-4-1-2,3-4-2-1,76290
51,18863217,FC Bayern München vs Bayer 04 Leverkusen,82,21795,53,3-4-2-1,4-2-3-1,15730
52,18863229,Bayer 04 Leverkusen vs Heidenheim,82,21795,1947,4-2-3-1,3-4-2-1,16993
53,18863238,FSV Mainz 05 vs Bayer 04 Leverkusen,82,21795,2103,3-4-2-1,3-4-2-1,11687
54,18863247,Bayer 04 Leverkusen vs FC Köln,82,21795,1947,4-1-3-2,3-4-2-1,15400
56,18863264,Bayer 04 Leverkusen vs SC Freiburg,82,21795,1947,4-3-3,3-4-2-1,228
57,18863277,TSG Hoffenheim vs Bayer 04 Leverkusen,82,21795,1618,3-4-2-1,3-5-2,17356
59,18863296,Werder Bremen vs Bayer 04 Leverkusen,82,21795,2172,3-4-2-1,3-5-2,15399
60,18863300,Bayer 04 Leverkusen vs Borussia Dortmund,82,21795,1947,4-2-3-1,3-4-2-1,80234
61,18863314,VfB Stuttgart vs Bayer 04 Leverkusen,82,21795,1945,3-4-2-1,4-4-2,16778
62,18863319,Bayer 04 Leverkusen vs Eintracht Frankfurt,82,21795,1947,4-2-3-1,3-4-2-1,16993
63,18863327,Bayer 04 Leverkusen vs VfL Bochum 1848,82,21795,1947,4-3-3,3-4-2-1,15730
64,18863341,FC Augsburg vs Bayer 04 Leverkusen,82,21795,2165,3-4-1-2,4-2-2-2,926
65,18863344,RB Leipzig vs Bayer 04 Leverkusen,82,21795,2637,3-4-2-1,4-4-2,12145
66,18863354,Bayer 04 Leverkusen vs Borussia Mönchengladbach,82,21795,1947,3-5-2,3-4-2-1,16778
67,18863377,Darmstadt 98 vs Bayer 04 Leverkusen,82,21795,2167,3-4-2-1,4-2-3-1,12075
68,18863383,Bayer 04 Leverkusen vs FC Bayern München,82,21795,1947,3-4-2-1,3-4-2-1,15400
69,18863410,Heidenheim vs Bayer 04 Leverkusen,82,21795,1670,3-4-1-2,4-2-3-1,15402
70,18863419,Bayer 04 Leverkusen vs FSV Mainz 05,82,21795,1947,3-4-2-1,3-4-2-1,12080
71,18863439,FC Köln vs Bayer 04 Leverkusen,82,21795,1946,3-4-2-1,4-4-2,17233
72,18863196,TSG Hoffenheim vs SC Freiburg,82,21795,1618,4-4-2,3-5-2,926
73,18863201,SC Freiburg vs Werder Bremen,82,21795,2063,3-5-2,4-2-3-1,11687
74,18863216,VfB Stuttgart vs SC Freiburg,82,21795,1945,4-2-3-1,4-2-3-1,15406
75,18863219,SC Freiburg vs Borussia Dortmund,82,21795,2063,4-3-3,4-2-3-1,17233
76,18863230,Eintracht Frankfurt vs SC Freiburg,82,21795,2169,3-4-2-1,3-4-2-1,15400
77,18863236,SC Freiburg vs FC Augsburg,82,21795,2063,3-4-2-1,3-4-2-1,15402
78,18863244,FC Bayern München vs SC Freiburg,82,21795,53,3-4-2-1,4-2-3-1,11693
79,18863255,SC Freiburg vs VfL Bochum 1848,82,21795,2063,3-4-2-1,3-4-2-1,12075
81,18863273,SC Freiburg vs Borussia Mönchengladbach,82,21795,2063,4-2-3-1,4-5-1,15406
82,18863281,RB Leipzig vs SC Freiburg,82,21795,2171,3-4-3,4-4-2,15419
83,18863291,SC Freiburg vs Darmstadt 98,82,21795,2063,3-4-1-2,3-4-2-1,17352
84,18863301,FSV Mainz 05 vs SC Freiburg,82,21795,2103,3-4-2-1,4-2-3-1,17233
86,18863318,SC Freiburg vs FC Köln,82,21795,2063,4-2-3-1,4-2-3-1,15402
87,18863333,Heidenheim vs SC Freiburg,82,21795,1670,4-2-3-1,4-4-2,11687
89,18863345,SC Freiburg vs TSG Hoffenheim,82,21795,2063,3-5-2,4-1-3-2,17352
90,18863358,Werder Bremen vs SC Freiburg,82,21795,2172,4-2-3-1,3-5-2,15803
91,18863364,SC Freiburg vs VfB Stuttgart,82,21795,2063,3-5-2,4-2-3-1,80234
92,18863379,Borussia Dortmund vs SC Freiburg,82,21795,2166,4-2-3-1,4-4-2,15402
93,18863398,SC Freiburg vs Eintracht Frankfurt,82,21795,2063,3-4-2-1,3-4-2-1,17233
94,18863427,FC Augsburg vs SC Freiburg,82,21795,2165,4-2-2-2,4-3-1-2,14473
95,18863433,SC Freiburg vs FC Bayern München,82,21795,2063,4-2-3-1,4-4-2,76290
96,18863191,Borussia Dortmund vs FC Köln,82,21795,2166,4-2-2-2,4-2-3-1,16778
97,18863205,VfL Bochum 1848 vs Borussia Dortmund,82,21795,378,4-2-3-1,3-5-2,11693
98,18863208,Borussia Dortmund vs Heidenheim,82,21795,2166,4-2-3-1,4-3-3,12075
101,18863240,TSG Hoffenheim vs Borussia Dortmund,82,21795,8118,4-2-3-1,3-5-2,11719
103,18863253,Borussia Dortmund vs Werder Bremen,82,21795,2166,3-5-2,4-3-3,15406
104,18863265,Eintracht Frankfurt vs Borussia Dortmund,82,21795,2169,4-2-3-1,3-4-2-1,11693
105,18863271,Borussia Dortmund vs FC Bayern München,82,21795,2166,4-2-3-1,4-2-3-1,16778
106,18863287,VfB Stuttgart vs Borussia Dortmund,82,21795,1945,4-2-3-1,4-4-2,17233
107,18863289,Borussia Dortmund vs Borussia Mönchengladbach,82,21795,2166,3-5-2,4-3-3,926
109,18863307,Borussia Dortmund vs RB Leipzig,82,21795,2166,3-4-2-1,4-2-3-1,76290
110,18863323,FC Augsburg vs Borussia Dortmund,82,21795,2165,4-3-3,4-2-3-1,12145
111,18863325,Borussia Dortmund vs FSV Mainz 05,82,21795,2166,3-4-2-1,4-3-3,74368
112,18863342,Darmstadt 98 vs Borussia Dortmund,82,21795,2167,4-3-3,3-3-3-1,16778
113,18863348,FC Köln vs Borussia Dortmund,82,21795,1946,4-3-3,4-4-2,15730
114,18863352,Borussia Dortmund vs VfL Bochum 1848,82,21795,2166,4-3-3,4-4-2,11687
115,18863374,Heidenheim vs Borussia Dortmund,82,21795,1670,4-2-2-2,4-2-3-1,14473
118,18863416,Borussia Dortmund vs TSG Hoffenheim,82,21795,2166,4-3-1-2,4-2-3-1,74368
120,18863190,Werder Bremen vs FC Bayern München,82,21795,2172,4-2-3-1,3-5-2,15400
122,18863214,Werder Bremen vs FSV Mainz 05,82,21795,2172,3-4-2-1,3-5-2,11693
123,18863224,Heidenheim vs Werder Bremen,82,21795,1670,3-5-2,4-4-2,15419
124,18863232,Werder Bremen vs FC Köln,82,21795,2172,4-2-3-1,3-5-2,14473
125,18863243,Darmstadt 98 vs Werder Bremen,82,21795,2167,3-5-2,3-5-2,15399
126,18863250,Werder Bremen vs TSG Hoffenheim,82,21795,2172,3-5-2,3-5-2,16993
130,18863284,Werder Bremen vs Eintracht Frankfurt,82,21795,2172,3-4-2-1,3-5-2,11687
132,18863305,VfB Stuttgart vs Werder Bremen,82,21795,1945,3-5-2,4-4-2,14473
133,18863313,Werder Bremen vs FC Augsburg,82,21795,2172,4-2-3-1,3-5-2,17352
134,18863321,Borussia Mönchengladbach vs Werder Bremen,82,21795,180,3-5-2,3-5-2,15400
135,18863331,Werder Bremen vs RB Leipzig,82,21795,339831,4-4-2,3-4-3,12075
136,18863340,VfL Bochum 1848 vs Werder Bremen,82,21795,378,3-4-3,4-3-3,17233
137,18863343,FC Bayern München vs Werder Bremen,82,21795,53,3-5-2,4-2-3-1,74368
139,18863368,FSV Mainz 05 vs Werder Bremen,82,21795,2103,3-5-2,4-2-3-1,11687
140,18863390,Werder Bremen vs Heidenheim,82,21795,2172,4-2-3-1,3-5-2,11693
141,18863404,FC Köln vs Werder Bremen,82,21795,1946,3-5-2,4-2-3-1,80234
142,18863425,Werder Bremen vs Darmstadt 98,82,21795,2172,3-5-2,3-5-2,11719
143,18863441,TSG Hoffenheim vs Werder Bremen,82,21795,1618,3-5-2,3-4-2-1,12145
146,18863211,Eintracht Frankfurt vs FC Köln,82,21795,2169,4-2-3-1,3-4-2-1,11719
147,18863222,FC Köln vs TSG Hoffenheim,82,21795,1946,3-4-1-2,4-5-1,228
149,18863239,FC Köln vs VfB Stuttgart,82,21795,1946,4-2-3-1,4-1-3-2,17233
151,18863258,FC Köln vs Borussia Mönchengladbach,82,21795,1946,3-5-2,4-2-3-1,16778
152,18863263,RB Leipzig vs FC Köln,82,21795,2171,4-2-3-1,3-4-1-2,11687
153,18863276,FC Köln vs FC Augsburg,82,21795,1946,4-2-3-1,4-2-3-1,16993
154,18863285,VfL Bochum 1848 vs FC Köln,82,21795,378,4-2-3-1,4-3-3,12145
155,18863294,FC Köln vs FC Bayern München,82,21795,1946,4-2-3-1,4-2-3-1,74368
156,18863306,Darmstadt 98 vs FC Köln,82,21795,2167,4-2-3-1,3-4-3,15419
157,18863311,FC Köln vs FSV Mainz 05,82,21795,1946,3-4-3,4-2-3-1,17356
160,18863339,FC Köln vs Heidenheim,82,21795,1946,4-4-2,4-2-3-1,15400
163,18863370,FC Köln vs Eintracht Frankfurt,82,21795,1946,4-3-3,4-2-3-1,12080
164,18863388,TSG Hoffenheim vs FC Köln,82,21795,1618,4-2-3-1,3-4-3,16993
166,18863429,VfB Stuttgart vs FC Köln,82,21795,1945,4-2-3-1,4-2-3-1,15419
169,18863200,RB Leipzig vs VfB Stuttgart,82,21795,2171,4-2-3-1,4-2-2-2,17356
171,18863218,RB Leipzig vs FC Augsburg,82,21795,2171,3-4-2-1,4-4-2,17352
172,18863231,Borussia Mönchengladbach vs RB Leipzig,82,21795,180,4-4-2,3-5-2,11693
173,18863235,RB Leipzig vs FC Bayern München,82,21795,2140,4-2-3-1,4-4-2,74368
174,18863246,RB Leipzig vs VfL Bochum 1848,82,21795,2171,3-5-2,4-4-2,12080
175,18863261,Darmstadt 98 vs RB Leipzig,82,21795,2167,4-4-2,3-4-1-2,15402
177,18863275,FSV Mainz 05 vs RB Leipzig,82,21795,2103,3-4-2-1,3-4-2-1,14473
180,18863299,RB Leipzig vs Heidenheim,82,21795,2637,4-1-4-1,4-2-2-2,16993
182,18863317,RB Leipzig vs TSG Hoffenheim,82,21795,2637,3-4-3,4-2-2-2,11693
184,18863335,RB Leipzig vs Eintracht Frankfurt,82,21795,2637,3-4-2-1,4-4-2,17356
186,18863360,VfB Stuttgart vs RB Leipzig,82,21795,1945,4-4-2,4-4-2,926
188,18863392,FC Augsburg vs RB Leipzig,82,21795,2165,4-2-2-2,4-3-1-2,11687
189,18863396,RB Leipzig vs Borussia Mönchengladbach,82,21795,2637,3-5-2,4-4-2,17210
190,18863414,FC Bayern München vs RB Leipzig,82,21795,53,4-4-2,4-2-3-1,17352
191,18863443,VfL Bochum 1848 vs RB Leipzig,82,21795,378,4-4-2,4-2-3-1,15402
192,18863197,FC Augsburg vs Borussia Mönchengladbach,82,21795,2165,4-2-3-1,4-4-2,15730
193,18863199,FC Bayern München vs FC Augsburg,82,21795,53,4-4-2,4-2-3-1,228
194,18863215,FC Augsburg vs VfL Bochum 1848,82,21795,2165,3-5-2,4-4-2,15399
196,18863233,FC Augsburg vs FSV Mainz 05,82,21795,2165,3-4-2-1,3-4-2-1,74368
198,18863251,FC Augsburg vs Darmstadt 98,82,21795,2165,3-5-2,3-4-2-1,16778
199,18863260,Heidenheim vs FC Augsburg,82,21795,1670,4-2-2-2,4-1-4-1,17233
202,18863286,FC Augsburg vs TSG Hoffenheim,82,21795,2165,3-5-2,4-2-3-1,15406
204,18863304,FC Augsburg vs Eintracht Frankfurt,82,21795,2165,4-3-3,4-2-3-1,15402
207,18863332,VfB Stuttgart vs FC Augsburg,82,21795,1945,4-2-3-1,4-4-2,80234
209,18863347,Borussia Mönchengladbach vs FC Augsburg,82,21795,180,4-3-1-2,4-2-3-1,15399
210,18863359,FC Augsburg vs FC Bayern München,82,21795,2165,4-2-3-1,4-4-2,16993
211,18863372,VfL Bochum 1848 vs FC Augsburg,82,21795,378,4-3-1-2,4-2-3-1,15419
213,18863402,FSV Mainz 05 vs FC Augsburg,82,21795,2103,4-3-1-2,3-4-3,12075
215,18863447,Darmstadt 98 vs FC Augsburg,82,21795,2167,4-4-2,4-4-2,15400
218,18863212,Borussia Mönchengladbach vs FC Bayern München,82,21795,180,4-2-3-1,4-3-3,16778
219,18863225,Darmstadt 98 vs Borussia Mönchengladbach,82,21795,2167,4-2-3-1,3-5-2,12080
221,18863241,VfL Bochum 1848 vs Borussia Mönchengladbach,82,21795,378,3-5-2,3-5-2,15406
222,18863249,Borussia Mönchengladbach vs FSV Mainz 05,82,21795,180,3-4-2-1,3-5-2,76290
224,18863266,Borussia Mönchengladbach vs Heidenheim,82,21795,180,4-2-3-1,4-2-3-1,15803
228,18863302,Borussia Mönchengladbach vs TSG Hoffenheim,82,21795,180,3-5-2,3-5-2,12075
231,18863328,Eintracht Frankfurt vs Borussia Mönchengladbach,82,21795,339832,3-5-2,4-4-2,11719
232,18863338,Borussia Mönchengladbach vs VfB Stuttgart,82,21795,180,4-2-3-1,4-3-2-1,15402
235,18863361,FC Bayern München vs Borussia Mönchengladbach,82,21795,53,3-5-2,4-2-3-1,17233
236,18863386,Borussia Mönchengladbach vs Darmstadt 98,82,21795,180,3-4-2-1,3-5-2,17352
238,18863423,Borussia Mönchengladbach vs VfL Bochum 1848,82,21795,180,4-3-3,4-3-3,17356
239,18863437,FSV Mainz 05 vs Borussia Mönchengladbach,82,21795,2103,4-3-3,3-4-2-1,11693
240,18863198,VfB Stuttgart vs VfL Bochum 1848,82,21795,1945,3-4-3,4-2-3-1,228
243,18863221,FSV Mainz 05 vs VfB Stuttgart,82,21795,2103,4-2-3-1,3-4-2-1,15402
244,18863234,VfB Stuttgart vs Darmstadt 98,82,21795,1945,3-1-4-2,4-2-3-1,12145
248,18863270,VfB Stuttgart vs TSG Hoffenheim,82,21795,1945,3-5-2,4-2-3-1,15400
249,18863278,Heidenheim vs VfB Stuttgart,82,21795,1670,4-2-3-1,4-2-3-1,11719
251,18863292,Eintracht Frankfurt vs VfB Stuttgart,82,21795,2169,3-4-2-1,4-4-1-1,15406
254,18863316,FC Bayern München vs VfB Stuttgart,82,21795,53,4-4-2,4-2-3-1,17233
257,18863349,VfL Bochum 1848 vs VfB Stuttgart,82,21795,378,4-2-3-1,4-3-3,14473
260,18863394,VfB Stuttgart vs FSV Mainz 05,82,21795,1945,3-5-1-1,4-2-3-1,16778
261,18863412,Darmstadt 98 vs VfB Stuttgart,82,21795,2167,4-4-2,3-4-1-2,25431
