,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
214,4194203,Real Sociedad vs Levante,564,8442,133.0,4-3-3,4-3-3,18789
216,4194218,Deportivo Alavés vs Levante,564,8442,1747.0,4-1-4-1,4-4-2,15307
217,4194236,Levante vs Espanyol,564,8442,2015.0,4-4-2,4-4-2,17909
218,4193973,Málaga vs SD Eibar,564,8442,9233.0,4-4-2,3-4-2-1,293
219,4193987,SD Eibar vs Athletic Club,564,8442,9242.0,4-2-3-1,4-4-2,628
220,4193995,Sevilla vs SD Eibar,564,8442,177.0,4-4-2,4-1-4-1,53
221,4194002,SD Eibar vs Leganés,564,8442,9242.0,5-4-1,4-4-2,347
222,4194012,Barcelona vs SD Eibar,564,8442,9236.0,4-2-3-1,4-3-3,649
229,4194069,Real Sociedad vs SD Eibar,564,8442,133.0,5-3-2,4-3-3,17316
231,4194097,Deportivo Alavés vs SD Eibar,564,8442,1747.0,4-4-2,4-4-2,17340
233,4194106,SD Eibar vs Espanyol,564,8442,9242.0,4-4-2,4-4-2,15274
234,4194116,Getafe vs SD Eibar,564,8442,9351.0,4-4-2,4-4-2,17909
235,4194118,SD Eibar vs Valencia,564,8442,9242.0,4-4-2,4-4-2,17903
236,4194134,SD Eibar vs Girona,564,8442,9242.0,3-4-2-1,4-4-2,17924
238,4194156,SD Eibar vs Atlético Madrid,564,8442,9242.0,4-4-2,4-4-2,11710
239,4194161,SD Eibar vs Málaga,564,8442,9242.0,4-2-3-1,4-4-2,19062
240,4194171,Athletic Club vs SD Eibar,564,8442,9162.0,4-2-3-1,4-2-3-1,15906
241,4194184,SD Eibar vs Sevilla,564,8442,9242.0,4-2-3-1,4-4-2,17316
242,4194188,Leganés vs SD Eibar,564,8442,293.0,4-4-2,4-2-3-1,17903
243,4194201,SD Eibar vs Barcelona,564,8442,9242.0,4-3-1-2,4-2-3-1,16998
247,4193971,Girona vs Atlético Madrid,564,8442,9345.0,4-4-2,3-4-2-1,347
248,4193983,Girona vs Málaga,564,8442,9345.0,4-2-3-1,3-4-2-1,353
249,4193994,Athletic Club vs Girona,564,8442,9162.0,3-4-2-1,4-2-3-1,1852
250,4193999,Girona vs Sevilla,564,8442,9345.0,4-3-3,3-4-2-1,648
251,4194017,Leganés vs Girona,564,8442,293.0,3-4-1-2,4-1-3-2,523
252,4194023,Girona vs Barcelona,564,8442,9345.0,4-4-2,3-5-1-1,628
259,4194086,Girona vs Real Sociedad,564,8442,9345.0,4-3-3,3-4-2-1,17924
262,4194103,Girona vs Deportivo Alavés,564,8442,9345.0,4-4-2,3-4-2-1,17909
263,4194110,Espanyol vs Girona,564,8442,9220.0,3-4-2-1,4-4-2,16542
264,4194126,Girona vs Getafe,564,8442,9345.0,4-4-2,3-4-2-1,15274
266,4194142,Valencia vs Girona,564,8442,72364.0,3-5-2,4-4-2,45
268,4194163,Atlético Madrid vs Girona,564,8442,,3-4-2-1,3-4-2-1,18637
269,4194173,Málaga vs Girona,564,8442,9233.0,3-4-2-1,4-4-2,15274
270,4194182,Girona vs Athletic Club,564,8442,9345.0,5-3-2,3-4-2-1,17340
271,4194195,Sevilla vs Girona,564,8442,177.0,3-4-2-1,4-2-3-1,18789
272,4194199,Girona vs Leganés,564,8442,9345.0,4-4-1-1,3-5-2,11710
273,4194211,Barcelona vs Girona,564,8442,9236.0,3-4-2-1,4-4-2,17909
276,4193972,Sevilla vs Espanyol,564,8442,177.0,4-4-2,4-1-4-1,649
277,4193985,Getafe vs Sevilla,564,8442,9351.0,4-1-4-1,4-4-2,32
281,4194021,Atlético Madrid vs Sevilla,564,8442,,4-3-3,4-4-2,347
282,4194033,Sevilla vs Málaga,564,8442,177.0,5-3-2,4-3-3,1852
283,4194042,Athletic Club vs Sevilla,564,8442,9162.0,4-2-3-1,4-1-4-1,510
284,4194052,Valencia vs Sevilla,564,8442,9240.0,4-1-4-1,4-4-2,85
285,6980115,FC Cartagena vs Sevilla,570,8706,8617.0,4-3-3,4-4-2,17316
286,4194059,Sevilla vs Leganés,564,8442,177.0,4-4-1-1,4-3-3,293
287,4194073,Barcelona vs Sevilla,564,8442,9236.0,4-2-3-1,4-4-2,16542
291,6980116,Sevilla vs FC Cartagena,570,8706,177.0,4-2-3-1,4-3-3,16998
295,4194135,Real Sociedad vs Sevilla,564,8442,133.0,4-2-3-1,4-3-3,16998
296,8714779,Cádiz vs Sevilla,570,8706,4473.0,4-2-3-1,4-2-3-1,11710
298,8714780,Sevilla vs Cádiz,570,8706,177.0,4-2-3-1,4-2-3-1,18637
299,4194149,Deportivo Alavés vs Sevilla,564,8442,1747.0,4-2-3-1,4-4-2,18771
300,9194627,Atlético Madrid vs Sevilla,570,8706,,4-2-3-1,4-4-2,18789
301,4194167,Espanyol vs Sevilla,564,8442,9220.0,4-2-3-1,4-4-2,15274
302,9194628,Sevilla vs Atlético Madrid,570,8706,177.0,3-4-2-1,4-2-3-1,15712
303,4194172,Sevilla vs Getafe,564,8442,177.0,4-2-3-1,4-2-3-1,17909
304,9477829,Leganés vs Sevilla,570,8706,293.0,4-3-3,4-2-3-1,16542
306,9477830,Sevilla vs Leganés,570,8706,177.0,4-3-3,4-2-3-1,16862
309,4194209,Sevilla vs Atlético Madrid,564,8442,177.0,4-4-2,4-2-3-1,15712
310,4194226,Málaga vs Sevilla,564,8442,9233.0,4-2-3-1,4-4-2,77
311,4194234,Sevilla vs Athletic Club,564,8442,177.0,4-2-3-1,4-2-3-1,15274
313,4193979,Deportivo Alavés vs Barcelona,564,8442,1747.0,4-3-3,4-5-1,77
314,4193997,Barcelona vs Espanyol,564,8442,9236.0,4-4-2,4-4-2,84
315,4194000,Getafe vs Barcelona,564,8442,9351.0,4-3-3,4-2-3-1,45
319,4194046,Atlético Madrid vs Barcelona,564,8442,,4-4-2,4-4-2,53
320,4194049,Barcelona vs Málaga,564,8442,9236.0,4-2-3-1,4-4-2,263
