,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
0,915,Stoke City vs Liverpool,8,10,207.0,4-2-3-1,4-2-3-1,14532
1,1073421,Chadderton vs Liverpool,24,5359,15331.0,NaN,NaN,[]
2,1012,Liverpool vs AFC Bournemouth,8,10,230.0,4-4-2,4-2-3-1,15293
3,1098,Arsenal vs Liverpool,8,10,204.0,4-3-3,4-2-3-1,15273
4,1073197,Liverpool vs Radcliffe Borough,24,5359,1246.0,NaN,NaN,[]
5,1161,Liverpool vs West Ham United,8,10,230.0,4-3-3,4-3-3,15242
6,5320658,Manchester United vs Liverpool,8,10,206.0,4-3-3,4-2-3-1,15273
7,1073158,Liverpool vs Armthorpe Welfare,24,5359,1246.0,NaN,NaN,[]
8,1452,Liverpool vs Norwich City,8,10,230.0,4-1-4-1,3-4-1-2,14532
9,1071326,Liverpool vs Carlisle United,27,5371,230.0,NaN,NaN,74959
10,1508,Liverpool vs Aston Villa,8,10,230.0,4-3-3,3-4-1-2,13533
11,1657,Everton vs Liverpool,8,10,12.0,3-5-2,4-2-3-1,15269
12,1686,Tottenham Hotspur vs Liverpool,8,10,209.0,4-2-3-1,4-2-3-1,15293
13,1872,Liverpool vs Southampton,8,10,230.0,4-2-3-1,4-3-2-1,14533
14,1070898,Liverpool vs AFC Bournemouth,27,5371,230.0,4-2-3-1,4-2-3-1,15272
15,1883,Chelsea vs Liverpool,8,10,321614.0,4-3-2-1,4-2-3-1,20191
16,2102,Liverpool vs Crystal Palace,8,10,230.0,4-2-3-1,4-2-3-1,15271
17,2232,Manchester City vs Liverpool,8,10,,4-3-3,4-2-3-1,13533
18,2347,Liverpool vs Swansea City,8,10,230.0,4-1-4-1,4-3-3,14532
19,1070141,Southampton vs Liverpool,27,5371,167.0,4-3-1-2,4-2-3-1,"[{'id': 2865601, 'fixture_id': 1070141, 'referee_id': 14533, 'type_id': 9}, {'id': 2865599, 'fixture_id': 1070141, 'referee_id': 12025, 'type_id': 8}, {'id': 2865605, 'fixture_id': 1070141, 'referee_id': 12800, 'type_id': 7}]"
20,2430,Newcastle United vs Liverpool,8,10,,4-2-3-1,4-4-1-1,14533
21,2526,Liverpool vs West Bromwich Albion,8,10,230.0,4-1-4-1,4-3-3,15293
22,2617,Watford vs Liverpool,8,10,339729.0,4-3-3,4-4-2,20191
23,2671,Liverpool vs Leicester City,8,10,230.0,4-4-2,4-2-3-1,15269
24,2854,Sunderland vs Liverpool,8,10,212.0,4-2-3-1,4-3-3,15242
25,2864,West Ham United vs Liverpool,8,10,214.0,4-2-3-1,4-4-2,17241
26,1070069,Stoke City vs Liverpool,27,5371,207.0,4-1-2-3,4-2-3-1,14532
