,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
0,16840076,Werder Bremen vs Hertha BSC,82,17361,339831,4-3-1-2,4-2-2-2,17352
1,16840082,Hertha BSC vs Eintracht Frankfurt,82,17361,1944,3-4-1-2,4-3-1-2,14473
2,16840087,FC Bayern München vs Hertha BSC,82,17361,53,4-4-1-1,4-2-3-1,14475
3,16840099,Hertha BSC vs VfB Stuttgart,82,17361,1944,3-4-2-1,4-2-3-1,15402
4,16840107,RB Leipzig vs Hertha BSC,82,17361,2140,4-2-3-1,4-2-3-1,17233
5,16840118,Hertha BSC vs VfL Wolfsburg,82,17361,1944,4-2-3-1,4-2-3-1,15399
6,16840129,FC Augsburg vs Hertha BSC,82,17361,2165,4-2-2-2,4-4-2,17356
7,16840137,Hertha BSC vs Borussia Dortmund,82,17361,1944,3-4-3,4-4-2,14473
8,16840144,Bayer 04 Leverkusen vs Hertha BSC,82,17361,1947,4-4-2,4-3-3,15730
9,16840154,Hertha BSC vs FC Union Berlin,82,17361,1944,3-4-1-2,4-2-3-1,15406
10,16840161,Borussia Mönchengladbach vs Hertha BSC,82,17361,180,4-2-3-1,4-2-3-1,15803
11,16840171,Hertha BSC vs FSV Mainz 05,82,17361,1944,5-3-2,4-3-3,12145
12,16840181,SC Freiburg vs Hertha BSC,82,17361,2063,4-3-3,3-4-2-1,12075
13,16840190,Hertha BSC vs Schalke 04,82,17361,1944,4-2-3-1,4-3-3,926
14,16840203,DSC Arminia Bielefeld vs Hertha BSC,82,17361,1719,4-3-3,4-4-2,17355
15,16840210,FC Köln vs Hertha BSC,82,17361,1946,4-3-1-2,3-4-2-1,17356
16,16840217,Hertha BSC vs TSG Hoffenheim,82,17361,1944,3-5-2,4-3-1-2,15402
17,16840226,Hertha BSC vs Werder Bremen,82,17361,1944,3-5-2,4-3-3,15730
18,16840235,Eintracht Frankfurt vs Hertha BSC,82,17361,2169,4-2-3-1,3-4-2-1,11719
