,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
0,96488,Hoffenheim vs RB Leipzig,82,219,232157,4-2-2-2,4-3-3,17233
1,96702,Mainz 05 vs Hoffenheim,82,219,2103,3-4-1-2,4-1-4-1,15396
2,96831,Hoffenheim vs Wolfsburg,82,219,232157,4-2-3-1,4-3-3,48708
3,96939,Darmstadt 98 vs Hoffenheim,82,219,2167,4-3-3,4-4-1-1,17356
4,97068,Hoffenheim vs Schalke 04,82,219,1618,4-4-2,3-1-4-2,25431
5,97113,Ingolstadt vs Hoffenheim,82,219,111,3-1-4-2,4-3-3,17226
6,97205,Hoffenheim vs Freiburg,82,219,232157,3-4-3,3-1-4-2,16778
7,97259,Bayer Leverkusen vs Hoffenheim,82,219,1947,3-1-4-2,4-2-3-1,14473
8,97396,Hoffenheim vs Hertha BSC,82,219,232157,4-1-4-1,3-1-4-2,14475
9,97421,Bayern München vs Hoffenheim,82,219,53,3-1-4-2,4-3-3,15396
10,97566,Hoffenheim vs Hamburger SV,82,219,232157,4-2-3-1,3-1-4-2,15803
11,97594,Borussia M'gladbach vs Hoffenheim,82,219,180,3-4-2-1,4-2-3-1,16778
12,97718,Hoffenheim vs Köln,82,219,232157,4-4-1-1,3-3-1-3,48708
13,97756,Eintracht Frankfurt vs Hoffenheim,82,219,2169,3-1-4-2,3-4-1-2,16993
14,97840,Hoffenheim vs Borussia Dortmund,82,219,1618,3-4-2-1,3-1-4-2,11687
15,98000,Hoffenheim vs Werder Bremen,82,219,232157,3-4-2-1,3-1-4-2,14475
16,98037,Augsburg vs Hoffenheim,82,219,2165,3-1-4-2,4-1-4-1,15396
17,98140,RB Leipzig vs Hoffenheim,82,219,2171,3-1-4-2,4-2-2-2,48703
18,98224,Hoffenheim vs Mainz 05,82,219,1618,4-4-2,3-1-4-2,17355
19,98329,Wolfsburg vs Hoffenheim,82,219,80,3-1-4-2,3-1-4-2,228
20,98385,Hoffenheim vs Darmstadt 98,82,219,1618,4-2-3-1,3-1-4-2,15406
21,98511,Schalke 04 vs Hoffenheim,82,219,2138,3-1-4-2,3-4-2-1,16778
22,98568,Hoffenheim vs Ingolstadt,82,219,1618,3-4-2-1,3-1-4-2,14473
23,98645,Freiburg vs Hoffenheim,82,219,2063,4-3-3,4-4-2,48703
24,95800,Köln vs Darmstadt 98,82,219,1946,4-2-3-1,4-4-2,15419
25,96604,Darmstadt 98 vs Eintracht Frankfurt,82,219,66,4-2-3-1,4-4-1-1,15400
26,96783,Borussia Dortmund vs Darmstadt 98,82,219,2166,5-4-1,4-1-4-1,11687
28,97040,Augsburg vs Darmstadt 98,82,219,2165,4-2-3-1,4-2-3-1,17355
29,97122,Darmstadt 98 vs Werder Bremen,82,219,2167,4-1-4-1,4-2-3-1,48716
30,97232,Mainz 05 vs Darmstadt 98,82,219,2103,4-4-1-1,4-2-3-1,15406
31,97288,Darmstadt 98 vs Wolfsburg,82,219,2167,4-2-3-1,4-4-1-1,15396
32,97379,Darmstadt 98 vs RB Leipzig,82,219,66,4-2-2-2,4-4-1-1,48703
33,97431,Bayer Leverkusen vs Darmstadt 98,82,219,1947,4-4-1-1,4-4-2,15402
34,97547,Darmstadt 98 vs Ingolstadt,82,219,2167,4-2-3-1,4-4-1-1,16993
35,97650,Schalke 04 vs Darmstadt 98,82,219,2138,4-2-3-1,3-1-4-2,17356
36,97736,Darmstadt 98 vs Hamburger SV,82,219,66,4-2-3-1,4-2-3-1,17355
38,97803,Freiburg vs Darmstadt 98,82,219,2063,4-2-3-1,4-4-2,48703
39,97906,Darmstadt 98 vs Bayern München,82,219,2167,4-3-3,4-2-3-1,14473
40,97971,Hertha BSC vs Darmstadt 98,82,219,1944,4-2-3-1,4-2-3-1,15803
41,98055,Darmstadt 98 vs Borussia M'gladbach,82,219,2167,4-4-2,4-2-3-1,221
42,98130,Darmstadt 98 vs Köln,82,219,2167,4-4-2,4-2-3-1,17226
43,98253,Eintracht Frankfurt vs Darmstadt 98,82,219,2169,4-2-3-1,4-4-2,15413
44,98300,Darmstadt 98 vs Borussia Dortmund,82,219,2167,3-4-3,4-2-3-1,48703
46,98462,Darmstadt 98 vs Augsburg,82,219,2167,4-2-3-1,4-2-3-1,48716
47,98558,Werder Bremen vs Darmstadt 98,82,219,2172,4-2-3-1,4-4-2,17355
48,98636,Darmstadt 98 vs Mainz 05,82,219,66,4-4-2,4-2-3-1,17356
49,96108,Eintracht Frankfurt vs Schalke 04,82,219,2169,4-2-3-1,4-2-3-1,48703
51,96850,Eintracht Frankfurt vs Bayer Leverkusen,82,219,2169,4-2-3-1,4-2-3-1,16993
52,96930,Ingolstadt vs Eintracht Frankfurt,82,219,111,4-2-3-1,4-2-3-1,17352
53,97050,Eintracht Frankfurt vs Hertha BSC,82,219,2169,4-2-3-1,4-2-3-1,15406
54,97132,Freiburg vs Eintracht Frankfurt,82,219,2063,4-3-1-2,4-4-2,221
55,97214,Eintracht Frankfurt vs Bayern München,82,219,2169,4-3-3,5-4-1,14473
56,97250,Hamburger SV vs Eintracht Frankfurt,82,219,2076,4-2-3-1,4-2-3-1,48708
57,97332,Borussia M'gladbach vs Eintracht Frankfurt,82,219,180,3-4-3,4-3-3,"[{'id': 307934, 'fixture_id': 97332, 'referee_id': 15401, 'type_id': 7}, {'id': 671601, 'fixture_id': 97332, 'referee_id': 17235, 'type_id': 9}]"
58,97471,Eintracht Frankfurt vs Köln,82,219,2169,4-4-2,3-4-3,16778
59,97575,Werder Bremen vs Eintracht Frankfurt,82,219,2172,3-4-3,4-4-2,17226
60,97632,Eintracht Frankfurt vs Borussia Dortmund,82,219,2169,4-3-3,5-3-2,48703
61,97746,Augsburg vs Eintracht Frankfurt,82,219,2165,3-1-4-2,4-2-3-1,17352
64,97897,Wolfsburg vs Eintracht Frankfurt,82,219,80,3-4-1-2,3-1-4-2,15406
65,97953,Eintracht Frankfurt vs Mainz 05,82,219,2169,4-2-3-1,4-2-3-1,48708
66,98063,RB Leipzig vs Eintracht Frankfurt,82,219,2171,3-4-2-1,4-2-2-2,16778
67,98091,Schalke 04 vs Eintracht Frankfurt,82,219,2138,3-4-1-2,3-1-4-2,15803
69,98272,Bayer Leverkusen vs Eintracht Frankfurt,82,219,1947,3-1-4-2,4-4-1-1,14475
70,98396,Eintracht Frankfurt vs Ingolstadt,82,219,2169,3-4-2-1,4-4-2,17355
71,98492,Hertha BSC vs Eintracht Frankfurt,82,219,1944,3-1-4-2,4-2-3-1,17352
72,98589,Eintracht Frankfurt vs Freiburg,82,219,2169,4-4-2,3-4-2-1,48708
73,98616,Bayern München vs Eintracht Frankfurt,82,219,53,3-4-2-1,4-2-3-1,15396
74,95790,Borussia Dortmund vs Mainz 05,82,219,2166,4-1-4-1,4-2-3-1,15803
76,96896,Augsburg vs Mainz 05,82,219,2165,4-2-3-1,4-2-3-1,14473
77,96984,Werder Bremen vs Mainz 05,82,219,2172,4-2-3-1,4-2-3-1,48703
78,97022,Mainz 05 vs Bayer Leverkusen,82,219,2103,4-4-2,4-2-3-1,48708
79,97150,Wolfsburg vs Mainz 05,82,219,80,4-2-3-1,4-2-3-1,11687
81,97322,Schalke 04 vs Mainz 05,82,219,2138,4-1-4-1,3-1-4-2,228
