,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
0,18546144,Fiorentina vs Cremonese,384,19806,7223,3-4-1-2,4-3-3,14801
1,18546159,Roma vs Cremonese,384,19806,7189,3-4-1-2,3-4-2-1,18254
2,18546164,Cremonese vs Torino,384,19806,7129,3-4-2-1,3-4-1-2,17362
3,18546177,Inter vs Cremonese,384,19806,19085,3-4-1-2,3-5-2,13666
4,18546184,Cremonese vs Sassuolo,384,19806,7129,4-3-3,3-4-1-2,17312
5,18546194,Atalanta vs Cremonese,384,19806,193,3-4-1-2,3-4-1-2,14031
6,18546205,Cremonese vs Lazio,384,19806,7129,4-3-3,3-4-3,16780
7,18546220,Lecce vs Cremonese,384,19806,5047,4-2-3-1,4-3-3,13644
8,18546225,Cremonese vs Napoli,384,19806,7129,4-3-3,4-2-3-1,18631
9,18546242,Spezia vs Cremonese,384,19806,7305,4-2-3-1,3-5-2,15799
10,18615218,Cremonese vs Modena,390,19953,7129,4-3-1-2,4-2-3-1,13983
11,18546246,Cremonese vs Sampdoria,384,19806,7129,4-1-4-1,3-5-2,15969
12,18546254,Cremonese vs Udinese,384,19806,7129,3-5-2,3-4-1-2,17862
13,18546268,Salernitana vs Cremonese,384,19806,5026,3-4-1-2,3-5-2,14021
14,18546274,Cremonese vs Milan,384,19806,7129,3-4-1-2,3-5-2,14082
15,18546286,Empoli vs Cremonese,384,19806,7220,3-5-2,4-3-1-2,20061
16,18546294,Cremonese vs Juventus,384,19806,7129,3-5-1-1,3-5-2,14032
17,18546306,Hellas Verona vs Cremonese,384,19806,443,4-2-3-1,3-4-2-1,16538
18,18546315,Cremonese vs Monza,384,19806,7129,3-4-2-1,3-4-2-1,17929
19,18615211,Napoli vs Cremonese,390,19953,134,3-5-2,4-2-3-1,55787
20,18546324,Bologna vs Cremonese,384,19806,5515,3-5-2,4-3-3,14021
21,18546336,Cremonese vs Inter,384,19806,7129,3-5-2,3-5-2,16538
22,18715710,Roma vs Cremonese,390,19953,7189,3-5-2,3-4-2-1,15966
23,18546344,Cremonese vs Lecce,384,19806,7129,4-3-3,3-5-2,16780
24,18546361,Napoli vs Cremonese,384,19806,134,3-5-2,4-3-3,18254
25,18546373,Torino vs Cremonese,384,19806,142,3-5-2,3-4-2-1,14019
26,18546375,Cremonese vs Roma,384,19806,7129,3-4-2-1,3-4-3,14049
27,18546391,Sassuolo vs Cremonese,384,19806,1613,3-4-2-1,4-3-3,13666
28,18546395,Cremonese vs Fiorentina,384,19806,7129,4-3-3,3-4-2-1,20345
29,18546410,Monza vs Cremonese,384,19806,787,3-5-2,3-5-2,11723
30,18548064,Cremonese vs Atalanta,384,19806,7129,3-4-2-1,3-5-2,13644
31,18769124,Cremonese vs Fiorentina,390,19953,7129,4-2-3-1,3-5-2,16538
32,18548074,Sampdoria vs Cremonese,384,19806,86,3-4-1-2,3-4-2-1,14345
33,18548399,Cremonese vs Empoli,384,19806,7129,4-3-1-2,4-3-1-2,16541
34,18548087,Udinese vs Cremonese,384,19806,7224,4-3-1-2,3-5-1-1,13666
35,18769125,Fiorentina vs Cremonese,390,19953,7223,3-4-1-2,4-3-3,13644
36,18548091,Cremonese vs Hellas Verona,384,19806,7129,4-2-3-1,4-3-1-2,14345
37,18548107,Milan vs Cremonese,384,19806,102653,4-2-3-1,4-2-3-1,17312
38,18548111,Cremonese vs Spezia,384,19806,7129,4-3-3,4-2-3-1,14343
39,18548127,Juventus vs Cremonese,384,19806,118500,5-3-2,3-5-1-1,13970
40,18548135,Cremonese vs Bologna,384,19806,7129,4-3-3,4-2-3-1,17362
41,18548147,Lazio vs Cremonese,384,19806,7189,3-4-1-2,4-3-3,11723
42,18548151,Cremonese vs Salernitana,384,19806,7129,3-4-2-1,3-5-2,37673
43,18546148,Lecce vs Inter,384,19806,5047,3-5-2,4-3-3,15303
44,18546157,Inter vs Spezia,384,19806,19085,3-5-2,3-5-2,13669
45,18546168,Lazio vs Inter,384,19806,7189,3-5-2,4-3-3,15966
47,18546188,Milan vs Inter,384,19806,19085,3-5-2,4-2-3-1,13970
48,18546197,Inter vs Torino,384,19806,19085,3-4-2-1,3-5-2,14032
49,18546213,Udinese vs Inter,384,19806,7224,3-5-2,3-5-2,17362
50,18546217,Inter vs Roma,384,19806,19085,3-4-2-1,3-5-2,17929
51,18546231,Sassuolo vs Inter,384,19806,1613,3-5-2,4-3-3,16419
52,18546237,Inter vs Salernitana,384,19806,19085,3-5-2,3-5-2,14801
53,18546247,Fiorentina vs Inter,384,19806,7223,3-5-2,4-3-3,17362
54,18546256,Inter vs Sampdoria,384,19806,1721,4-4-1-1,3-5-2,18254
55,18546271,Juventus vs Inter,384,19806,118500,3-5-2,3-5-1-1,14345
56,18546277,Inter vs Bologna,384,19806,19085,4-3-3,3-5-2,14031
57,18546284,Atalanta vs Inter,384,19806,193,3-5-2,3-4-1-2,13970
58,18546296,Inter vs Napoli,384,19806,19085,4-3-3,3-5-2,16419
59,18546310,Monza vs Inter,384,19806,787,3-5-2,3-4-2-1,14801
60,18615207,Inter vs Parma,390,19953,19085,4-2-3-1,3-5-2,15303
61,18546317,Inter vs Hellas Verona,384,19806,1721,3-4-2-1,3-5-2,15966
62,18546327,Inter vs Empoli,384,19806,1721,4-3-1-2,3-5-2,14082
64,18716235,Inter vs Atalanta,390,19953,19085,3-4-2-1,3-5-2,13970
65,18546347,Inter vs Milan,384,19806,19085,3-5-2,3-5-2,17929
66,18546362,Sampdoria vs Inter,384,19806,86,3-5-2,3-4-1-2,15969
67,18546366,Inter vs Udinese,384,19806,1721,3-5-2,3-5-2,20061
68,18546374,Bologna vs Inter,384,19806,5515,3-1-4-2,4-2-3-1,16780
69,18546386,Inter vs Lecce,384,19806,1721,4-3-3,3-5-2,15799
70,18546403,Spezia vs Inter,384,19806,7305,3-5-2,3-5-2,13644
71,18546406,Inter vs Juventus,384,19806,1721,3-5-1-1,3-5-2,13970
72,18548065,Inter vs Fiorentina,384,19806,1721,4-2-3-1,3-5-2,15969
73,18769123,Juventus vs Inter,390,19953,118500,3-5-2,3-5-1-1,17929
74,18548076,Salernitana vs Inter,384,19806,5026,3-5-2,3-4-2-1,15966
75,18548400,Inter vs Monza,384,19806,1721,3-4-2-1,3-5-2,17312
76,18548081,Empoli vs Inter,384,19806,7220,3-5-2,4-3-1-2,13644
77,18769122,Inter vs Juventus,390,19953,19085,3-5-1-1,3-5-2,14345
78,18548093,Inter vs Lazio,384,19806,19085,4-3-3,3-5-2,14343
79,18548101,Hellas Verona vs Inter,384,19806,443,3-5-2,4-4-1-1,16780
80,18548116,Roma vs Inter,384,19806,7189,3-5-2,3-5-1-1,15969
81,18548123,Inter vs Sassuolo,384,19806,1721,4-3-3,3-5-2,20345
82,18548137,Napoli vs Inter,384,19806,134,3-5-2,4-3-3,13644
83,18769121,Fiorentina vs Inter,390,19953,338840,3-5-2,4-2-3-1,17862
84,18548146,Inter vs Atalanta,384,19806,1721,3-4-2-1,3-5-2,16780
85,18548158,Torino vs Inter,384,19806,142,3-5-2,3-4-2-1,15966
86,18546153,Spezia vs Empoli,384,19806,7305,4-3-1-2,3-5-2,13970
87,18546156,Empoli vs Fiorentina,384,19806,7220,4-3-3,4-3-1-2,14021
88,18546169,Lecce vs Empoli,384,19806,5047,4-3-1-2,4-3-3,15235
89,18546176,Empoli vs Hellas Verona,384,19806,7220,3-5-2,4-3-1-2,13998
90,18546190,Salernitana vs Empoli,384,19806,5026,4-3-1-2,3-5-2,18631
91,18546196,Empoli vs Roma,384,19806,7220,3-4-2-1,4-3-1-2,13644
92,18546204,Bologna vs Empoli,384,19806,5515,4-3-1-2,4-2-3-1,15312
93,18546215,Empoli vs Milan,384,19806,7220,4-2-3-1,4-3-1-2,17864
94,18546232,Torino vs Empoli,384,19806,142,4-3-1-2,3-4-2-1,13666
95,18546235,Empoli vs Monza,384,19806,7220,3-4-2-1,4-3-1-2,14082
96,18546248,Juventus vs Empoli,384,19806,118500,4-3-1-2,3-5-2,15966
97,18546259,Empoli vs Atalanta,384,19806,7220,3-4-1-2,4-3-3,14032
98,18546266,Empoli vs Sassuolo,384,19806,7220,4-3-3,4-3-1-2,13984
99,18546280,Napoli vs Empoli,384,19806,134,4-3-2-1,4-3-3,17312
101,18546299,Udinese vs Empoli,384,19806,7224,4-3-1-2,3-5-2,13998
102,18546308,Lazio vs Empoli,384,19806,7189,4-3-1-2,4-3-3,14797
103,18546316,Empoli vs Sampdoria,384,19806,7220,3-4-1-2,4-3-1-2,15235
105,18546337,Empoli vs Torino,384,19806,7220,3-4-1-2,4-3-1-2,20345
106,18546349,Roma vs Empoli,384,19806,7189,4-3-1-2,3-4-2-1,20061
107,18546355,Empoli vs Spezia,384,19806,7220,3-5-2,4-3-1-2,11723
108,18546365,Fiorentina vs Empoli,384,19806,7223,4-3-1-2,4-3-3,15303
109,18546376,Empoli vs Napoli,384,19806,7220,4-3-3,4-3-1-2,14032
110,18546387,Monza vs Empoli,384,19806,787,4-3-1-2,3-4-2-1,13984
111,18546396,Empoli vs Udinese,384,19806,7220,3-5-2,4-3-1-2,18256
112,18546404,Atalanta vs Empoli,384,19806,193,4-3-1-2,3-4-1-2,20061
113,18548061,Empoli vs Lecce,384,19806,7220,4-3-3,4-3-1-2,15966
114,18548075,Milan vs Empoli,384,19806,102653,4-3-1-2,4-2-3-1,20345
117,18548097,Sassuolo vs Empoli,384,19806,1613,4-3-1-2,4-3-3,20061
118,18548106,Empoli vs Bologna,384,19806,7220,4-3-3,4-3-1-2,14084
119,18548112,Empoli vs Salernitana,384,19806,7220,3-4-2-1,4-3-1-2,15312
120,18548128,Sampdoria vs Empoli,384,19806,86,4-2-3-1,3-4-1-2,13984
121,18548131,Empoli vs Juventus,384,19806,7220,3-5-2,4-2-3-1,14032
122,18548148,Hellas Verona vs Empoli,384,19806,443,4-2-3-1,3-5-2,13970
123,18548152,Empoli vs Lazio,384,19806,7220,4-3-3,4-2-3-1,18254
124,18546152,Sampdoria vs Atalanta,384,19806,142,3-4-1-2,4-1-4-1,20061
125,18546160,Sampdoria vs Juventus,384,19806,142,4-3-3,4-1-4-1,18631
126,18546172,Salernitana vs Sampdoria,384,19806,5026,4-1-4-1,3-5-2,17929
127,18546181,Sampdoria vs Lazio,384,19806,142,4-3-3,4-1-4-1,17864
128,18546186,Hellas Verona vs Sampdoria,384,19806,443,4-3-1-2,3-5-2,17362
129,18546202,Sampdoria vs Milan,384,19806,142,4-2-3-1,4-1-4-1,15966
130,18546211,Spezia vs Sampdoria,384,19806,7305,4-1-4-1,3-5-2,16419
131,18546222,Sampdoria vs Monza,384,19806,142,3-4-2-1,4-1-4-1,14032
132,18546224,Bologna vs Sampdoria,384,19806,5515,4-2-3-1,4-2-3-1,14049
133,18546241,Sampdoria vs Roma,384,19806,142,3-4-1-2,4-4-2,15306
134,18615220,Sampdoria vs Ascoli,390,19953,86,3-5-2,4-4-2,16541
137,18546269,Sampdoria vs Fiorentina,384,19806,86,4-3-3,4-4-1-1,13644
138,18546283,Torino vs Sampdoria,384,19806,142,3-5-2,3-4-2-1,17929
139,18546293,Sampdoria vs Lecce,384,19806,142,4-3-3,3-4-1-2,14345
140,18546303,Sassuolo vs Sampdoria,384,19806,1613,3-5-2,4-3-3,15969
141,18546312,Sampdoria vs Napoli,384,19806,86,4-3-3,3-4-1-2,18631
142,18615213,Fiorentina vs Sampdoria,390,19953,7223,4-2-3-1,4-2-3-1,13983
144,18546332,Sampdoria vs Udinese,384,19806,86,3-5-2,3-4-1-2,16538
145,18546334,Atalanta vs Sampdoria,384,19806,193,3-4-2-1,3-4-2-1,14345
146,18546348,Monza vs Sampdoria,384,19806,787,3-4-2-1,3-4-2-1,13970
148,18546370,Sampdoria vs Bologna,384,19806,86,4-2-3-1,3-4-1-2,17862
149,18546378,Lazio vs Sampdoria,384,19806,7189,3-4-1-2,4-3-3,14031
150,18546390,Sampdoria vs Salernitana,384,19806,86,3-4-2-1,3-4-2-1,17929
151,18546398,Juventus vs Sampdoria,384,19806,118500,3-4-2-1,3-5-1-1,15303
152,18546411,Sampdoria vs Hellas Verona,384,19806,86,3-4-2-1,3-4-3,16538
153,18548062,Roma vs Sampdoria,384,19806,7189,4-3-2-1,4-2-3-1,17862
155,18548401,Lecce vs Sampdoria,384,19806,5047,3-4-2-1,4-2-3-1,16538
156,18548085,Sampdoria vs Spezia,384,19806,86,4-3-3,3-5-1-1,15969
157,18548092,Fiorentina vs Sampdoria,384,19806,7223,3-4-1-2,4-2-3-1,11723
158,18548105,Sampdoria vs Torino,384,19806,86,3-4-2-1,3-4-1-2,14019
159,18548119,Udinese vs Sampdoria,384,19806,7224,3-4-1-2,3-5-2,13997
161,18548133,Milan vs Sampdoria,384,19806,102653,3-4-1-2,4-2-3-1,13666
162,18548144,Sampdoria vs Sassuolo,384,19806,86,4-3-3,3-4-1-2,13987
163,18548153,Napoli vs Sampdoria,384,19806,134,3-4-1-2,4-3-3,13984
164,18546145,Hellas Verona vs Napoli,384,19806,443,4-3-3,3-5-2,15966
165,18546155,Bologna vs Hellas Verona,384,19806,5515,3-5-2,3-4-1-2,20345
166,18546166,Hellas Verona vs Atalanta,384,19806,443,3-4-2-1,3-5-2,15303
169,18546199,Lazio vs Hellas Verona,384,19806,7189,3-4-1-2,4-3-3,17862
170,18546206,Fiorentina vs Hellas Verona,384,19806,7223,3-4-1-2,4-3-3,14082
171,18546216,Hellas Verona vs Udinese,384,19806,443,3-5-2,3-4-1-2,13682
172,18546230,Salernitana vs Hellas Verona,384,19806,5026,3-4-1-2,3-5-2,13669
173,18546236,Hellas Verona vs Milan,384,19806,443,4-3-3,3-4-2-1,17929
174,18546252,Sassuolo vs Hellas Verona,384,19806,1613,3-4-2-1,4-3-3,15235
175,18546255,Hellas Verona vs Roma,384,19806,443,3-4-2-1,3-4-1-2,14801
176,18546270,Monza vs Hellas Verona,384,19806,787,3-4-2-1,3-4-2-1,18256
177,18546276,Hellas Verona vs Juventus,384,19806,443,3-5-2,3-4-2-1,15306
178,18546287,Hellas Verona vs Spezia,384,19806,443,3-5-2,3-4-2-1,15969
179,18546300,Torino vs Hellas Verona,384,19806,118500,3-4-2-1,3-4-2-1,20061
182,18546326,Hellas Verona vs Lecce,384,19806,443,4-3-3,3-4-2-1,14084
183,18546343,Udinese vs Hellas Verona,384,19806,7224,3-4-2-1,3-5-2,17312
184,18546346,Hellas Verona vs Lazio,384,19806,443,4-3-3,3-4-2-1,14032
185,18546356,Hellas Verona vs Salernitana,384,19806,443,3-5-2,3-4-2-1,17362
186,18546368,Roma vs Hellas Verona,384,19806,7189,3-4-2-1,3-4-2-1,16419
187,18546381,Hellas Verona vs Fiorentina,384,19806,443,4-2-3-1,3-4-1-2,14084
188,18546392,Spezia vs Hellas Verona,384,19806,7305,4-3-2-1,4-3-3,14345
189,18546397,Hellas Verona vs Monza,384,19806,443,3-4-2-1,3-4-2-1,14049
191,18548066,Juventus vs Hellas Verona,384,19806,118500,3-4-1-2,3-5-2,14021
192,18548072,Hellas Verona vs Sassuolo,384,19806,443,4-3-3,3-4-2-1,13666
