,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
0,11895814,Villarreal vs Granada,564,16326,2028.0,4-2-3-1,4-2-3-1,14051
1,11895821,Levante vs Villarreal,564,16326,2015.0,4-2-3-1,4-3-3,17340
2,11895834,Villarreal vs Real Madrid,564,16326,2028.0,4-4-2,4-4-2,838433
3,11895840,Leganés vs Villarreal,564,16326,293.0,4-2-3-1,4-4-2,19062
4,11895854,Villarreal vs Real Valladolid,564,16326,2028.0,4-4-2,4-2-3-1,22618
5,11895855,Barcelona vs Villarreal,564,16326,9236.0,4-2-3-1,4-3-3,18637
6,11895874,Villarreal vs Real Betis,564,16326,2028.0,4-4-2,4-2-3-1,16862
7,11895880,Osasuna vs Villarreal,564,16326,56.0,4-4-2,4-4-2,14866
8,11895889,Espanyol vs Villarreal,564,16326,89.0,4-3-3,3-4-2-1,77
9,11895903,Villarreal vs Deportivo Alavés,564,16326,2028.0,4-4-2,4-1-4-1,19062
10,11895909,SD Eibar vs Villarreal,564,16326,9242.0,4-2-3-1,4-4-2,13525
11,11895923,Villarreal vs Athletic Club,564,16326,2028.0,4-2-3-1,4-1-4-1,18789
12,11895932,Mallorca vs Villarreal,564,16326,162.0,4-3-3,4-4-2,77
13,11895943,Villarreal vs Celta de Vigo,564,16326,2028.0,4-2-3-1,4-1-4-1,17340
15,11895954,Valencia vs Villarreal,564,16326,9240.0,4-1-4-1,4-4-2,22618
16,11895963,Villarreal vs Atlético Madrid,564,16326,2028.0,4-4-2,4-1-4-1,16998
17,11895973,Sevilla vs Villarreal,564,16326,177.0,4-1-4-1,4-3-3,14051
18,11982135,Comillas vs Villarreal,570,16643,,4-2-3-1,4-5-1,14318
19,11895983,Villarreal vs Getafe,564,16326,2028.0,4-4-2,4-2-3-1,18789
20,11895991,Real Sociedad vs Villarreal,564,16326,133.0,4-1-4-1,4-2-3-1,18771
21,11990815,Orihuela vs Villarreal,570,16643,6750.0,4-3-3,4-4-1-1,15906
22,11896004,Villarreal vs Espanyol,564,16326,2028.0,4-4-2,4-5-1,17903
23,12002870,Girona vs Villarreal,570,16643,9345.0,4-1-4-1,4-3-3,13525
24,11896005,Deportivo Alavés vs Villarreal,564,16326,1747.0,4-1-4-1,4-4-2,17340
25,12011960,Rayo Vallecano vs Villarreal,570,16643,304396.0,4-1-4-1,4-1-4-1,14318
26,11896024,Villarreal vs Osasuna,564,16326,2028.0,4-2-3-1,4-1-4-1,14866
27,12016293,Mirandés vs Villarreal,570,16643,4550.0,4-1-4-1,4-2-3-1,18637
28,11896034,Real Valladolid vs Villarreal,564,16326,9323.0,4-4-2,4-4-2,16998
29,11896044,Villarreal vs Levante,564,16326,2028.0,4-4-2,4-2-3-1,15906
