,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
0,10373520,Atalanta vs Frosinone,384,13158,193,5-3-2,3-4-2-1,14049
1,10373538,Roma vs Atalanta,384,13158,7189,3-4-1-2,4-3-3,15966
2,10373541,Atalanta vs Cagliari,384,13158,193,4-3-1-2,3-4-1-2,15969
3,10420122,SPAL vs Atalanta,384,13158,7316,3-4-3,5-3-2,16538
4,10420129,Milan vs Atalanta,384,13158,1721,3-4-1-2,4-3-3,14345
5,10420134,Atalanta vs Torino,384,13158,193,3-5-1-1,3-4-1-2,16780
6,10420146,Fiorentina vs Atalanta,384,13158,7223,3-4-1-2,4-3-3,17362
7,10420152,Atalanta vs Sampdoria,384,13158,193,4-3-1-2,3-4-1-2,17862
8,10420163,Chievo vs Atalanta,384,13158,443,3-4-3,3-5-2,15289
9,10420171,Atalanta vs Parma,384,13158,193,4-3-3,3-4-3,18631
10,10420180,Bologna vs Atalanta,384,13158,5515,3-4-2-1,3-1-4-2,14084
11,10420190,Atalanta vs Inter,384,13158,193,4-3-3,3-4-2-1,15969
12,10420201,Empoli vs Atalanta,384,13158,7220,3-4-1-2,5-3-2,15799
13,10420209,Atalanta vs Napoli,384,13158,193,4-4-2,3-4-1-2,17861
14,10420226,Udinese vs Atalanta,384,13158,7224,3-4-1-2,3-4-2-1,15794
15,10420227,Atalanta vs Lazio,384,13158,193,3-5-2,3-4-1-2,16780
16,10420238,Genoa vs Atalanta,384,13158,86,3-4-1-2,3-1-4-2,14345
17,10420245,Atalanta vs Juventus,384,13158,193,4-3-3,3-4-1-2,15797
18,10420262,Sassuolo vs Atalanta,384,13158,1613,3-4-1-2,4-3-3,18340
19,11344412,Cagliari vs Atalanta,390,13137,160319,3-4-1-2,4-3-1-2,14049
20,10420264,Frosinone vs Atalanta,384,13158,145449,3-4-1-2,3-5-2,13970
21,10420280,Atalanta vs Roma,384,13158,193,4-2-3-1,3-4-1-2,15794
22,11622221,Atalanta vs Juventus,390,13137,193,4-3-3,3-4-1-2,18340
23,10420283,Cagliari vs Atalanta,384,13158,160319,3-4-1-2,4-3-1-2,17362
24,10420300,Atalanta vs SPAL,384,13158,193,3-5-2,3-4-1-2,17929
25,10420307,Atalanta vs Milan,384,13158,193,4-3-3,3-4-1-2,18340
26,10420312,Torino vs Atalanta,384,13158,142,3-4-2-1,3-5-2,16780
27,11746264,Fiorentina vs Atalanta,390,13137,7223,3-4-1-2,4-3-3,17861
28,10420324,Atalanta vs Fiorentina,384,13158,193,3-4-2-1,3-4-2-1,14343
29,10373527,Parma vs Udinese,384,13158,7175,4-4-1-1,4-3-3,15794
30,10373540,Udinese vs Sampdoria,384,13158,7224,4-3-1-2,4-3-3,14084
31,10373544,Fiorentina vs Udinese,384,13158,7223,4-2-3-1,4-3-3,11723
32,10420123,Udinese vs Torino,384,13158,7224,3-4-2-1,4-1-4-1,17362
33,10420125,Chievo vs Udinese,384,13158,443,4-1-4-1,4-3-1-2,17312
34,10420143,Udinese vs Lazio,384,13158,7224,3-5-1-1,4-4-1-1,15969
35,10420144,Bologna vs Udinese,384,13158,5515,4-1-4-1,3-5-2,15799
36,10420161,Udinese vs Juventus,384,13158,7224,4-3-3,4-1-4-1,18631
37,10420170,Udinese vs Napoli,384,13158,7224,4-4-2,3-5-2,16538
38,10420174,Genoa vs Udinese,384,13158,86,3-1-4-2,3-4-1-2,15791
39,10420189,Udinese vs Milan,384,13158,7224,4-4-2,3-1-4-2,15306
40,10420192,Empoli vs Udinese,384,13158,7220,3-1-4-2,4-3-2-1,17861
41,10420208,Udinese vs Roma,384,13158,7224,4-2-3-1,3-5-2,15966
42,10420215,Sassuolo vs Udinese,384,13158,1613,5-3-2,4-3-3,14343
