,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
0,298082,Fiorentina vs Catania,384,1582,7223.0,4-3-3,3-5-2,14345
1,298154,Catania vs Inter,384,1582,5946.0,3-5-2,4-3-3,15292
2,298291,Livorno vs Catania,384,1582,7125.0,4-3-3,3-5-2,70162
3,298414,Catania vs Parma,384,1582,5946.0,3-5-2,3-5-2,15791
4,298501,Lazio vs Catania,384,1582,7189.0,4-2-3-1,4-2-3-1,17862
5,298652,Catania vs Chievo,384,1582,5946.0,NaN,NaN,14343
6,298767,Catania vs Genoa,384,1582,5946.0,3-4-3,4-3-3,15794
7,298848,Cagliari vs Catania,384,1582,128.0,4-3-3,4-3-1-2,17861
8,299010,Catania vs Sassuolo,384,1582,5946.0,3-5-2,4-3-3,70166
9,299141,Juventus vs Catania,384,1582,118500.0,3-4-1-2,3-5-2,14343
10,299228,Napoli vs Catania,384,1582,134.0,4-5-1,4-2-3-1,17862
11,299319,Catania vs Udinese,384,1582,5946.0,4-5-1,4-3-3,70148
12,299509,Torino vs Catania,384,1582,118500.0,4-3-3,4-3-3,70166
13,299580,Catania vs Milan,384,1582,5946.0,4-3-2-1,4-5-1,42256
14,299747,Sampdoria vs Catania,384,1582,142.0,4-1-4-1,4-2-3-1,70099
15,299795,Catania vs Hellas Verona,384,1582,5946.0,4-3-3,4-3-3,15292
16,299971,Roma vs Catania,384,1582,7189.0,4-3-3,4-2-3-1,70162
17,300077,Catania vs Bologna,384,1582,5946.0,3-4-1-2,4-3-3,16780
18,300181,Atalanta vs Catania,384,1582,193.0,4-3-3,4-4-1-1,17929
19,1086926,Catania vs Robur Siena,390,5564,5946.0,3-4-3,4-3-3,70168
20,300311,Catania vs Fiorentina,384,1582,5946.0,4-3-3,4-3-3,15797
21,300438,Inter vs Catania,384,1582,1721.0,3-5-2,3-4-3,70148
22,300926,Catania vs Livorno,384,1582,5946.0,3-5-2,3-5-2,49577
23,301025,Parma vs Catania,384,1582,340049.0,4-3-3,3-5-2,17861
24,301086,Catania vs Lazio,384,1582,5946.0,4-2-3-1,4-3-3,15791
25,301175,Chievo vs Catania,384,1582,443.0,NaN,NaN,16780
26,301242,Genoa vs Catania,384,1582,142.0,3-5-2,3-4-3,17862
27,301299,Catania vs Cagliari,384,1582,5946.0,4-3-1-2,4-3-3,42256
28,298008,Cagliari vs Atalanta,384,1582,2283.0,4-3-3,4-3-1-2,17862
29,298129,Atalanta vs Torino,384,1582,193.0,3-5-2,4-3-3,49577
30,298229,Napoli vs Atalanta,384,1582,134.0,3-5-2,4-2-3-1,15289
31,298391,Atalanta vs Fiorentina,384,1582,193.0,4-3-1-2,3-5-2,15292
32,298536,Parma vs Atalanta,384,1582,340049.0,3-5-2,3-5-2,70162
33,298629,Atalanta vs Udinese,384,1582,193.0,3-4-3,4-4-1-1,17861
34,298716,Chievo vs Atalanta,384,1582,443.0,NaN,NaN,14345
35,298872,Atalanta vs Lazio,384,1582,193.0,4-3-3,4-4-1-1,70098
36,298961,Sampdoria vs Atalanta,384,1582,142.0,4-4-1-1,3-4-1-2,17862
37,299084,Atalanta vs Inter,384,1582,193.0,3-5-2,3-4-1-2,42256
38,299237,Livorno vs Atalanta,384,1582,7125.0,3-4-1-2,3-5-2,70098
39,299354,Atalanta vs Bologna,384,1582,193.0,3-5-2,4-4-2,14345
40,299497,Sassuolo vs Atalanta,384,1582,376.0,4-3-1-2,3-4-3,17362
41,299592,Atalanta vs Roma,384,1582,193.0,4-3-3,4-4-1-1,15292
42,1087217,Atalanta vs Sassuolo,390,5564,193.0,NaN,NaN,70171
43,299737,Hellas Verona vs Atalanta,384,1582,443.0,4-4-2,4-3-3,70148
