,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
96,301339,Palermo vs Lazio,384,802,510,4-3-3,3-5-1-1,14343
97,1087352,Palermo vs Spezia,390,782,510,4-3-3,4-3-3,17864
98,301452,Fiorentina vs Palermo,384,802,7223,3-5-1-1,3-4-1-2,17861
99,301512,Palermo vs Chievo,384,802,510,4-3-1-2,3-5-1-1,15721
100,301592,Genoa vs Palermo,384,802,142,3-4-2-1,3-4-3,17312
101,301622,Palermo vs Pescara,384,802,510,3-1-4-2,3-4-2-1,17929
102,301653,Empoli vs Palermo,384,802,7220,3-1-4-2,4-3-1-2,17362
103,301728,Sassuolo vs Palermo,384,802,1613,3-4-2-1,4-2-3-1,15791
104,301773,Palermo vs Inter,384,802,510,4-2-3-1,3-5-2,17862
105,301848,Napoli vs Palermo,384,802,134,4-3-3,4-3-3,70099
108,301948,Juventus vs Palermo,384,802,118500,4-3-3,4-2-3-1,15306
109,301987,Palermo vs Sampdoria,384,802,510,4-3-1-2,4-2-3-1,14345
110,302023,Torino vs Palermo,384,802,118500,4-2-3-1,4-3-3,42256
111,299602,Milan vs Torino,384,802,1721,4-3-3,4-3-3,15292
112,299709,Napoli vs Milan,384,802,134,4-3-3,4-3-3,17362
114,299940,Sampdoria vs Milan,384,802,142,4-3-3,4-3-1-2,17862
115,300059,Milan vs Lazio,384,802,1721,3-5-2,4-3-3,17929
116,300257,Fiorentina vs Milan,384,802,7223,4-3-3,3-4-3,16780
117,300373,Milan vs Sassuolo,384,802,1721,4-3-3,4-3-3,14343
118,300507,Chievo vs Milan,384,802,443,4-3-3,4-3-1-2,15289
119,300917,Milan vs Juventus,384,802,1721,3-5-2,4-3-3,42256
120,301009,Genoa vs Milan,384,802,142,4-3-3,3-4-3,15797
121,301142,Milan vs Pescara,384,802,1721,4-1-4-1,4-3-3,14345
123,301316,Milan vs Inter,384,802,1721,4-2-3-1,4-3-3,15721
124,301331,Empoli vs Milan,384,802,7220,4-3-3,4-3-1-2,15794
126,301541,Roma vs Milan,384,802,7189,4-3-3,4-2-3-1,15791
128,301688,Milan vs Cagliari,384,802,1721,4-5-1,4-3-3,17861
129,1087248,Milan vs Torino,390,782,1721,4-3-3,4-3-3,70098
130,301748,Torino vs Milan,384,802,118500,4-3-3,4-3-3,15721
131,301758,Milan vs Napoli,384,802,1721,4-3-3,4-3-3,15289
132,1087160,Juventus vs Milan,390,782,118500,4-3-3,4-2-3-1,17862
134,301858,Milan vs Sampdoria,384,802,1721,4-3-1-2,4-3-3,14343
135,301647,Bologna vs Milan,384,802,5515,4-3-3,4-3-3,14345
136,301944,Lazio vs Milan,384,802,7189,4-3-3,4-3-3,15292
137,301978,Milan vs Fiorentina,384,802,1721,3-4-2-1,4-3-3,17362
138,301996,Sassuolo vs Milan,384,802,1613,4-3-3,4-3-3,15794
139,302013,Milan vs Chievo,384,802,1721,4-3-1-2,4-3-3,15969
140,299660,Genoa vs Cagliari,384,802,142,3-5-2,3-4-3,16780
142,300011,Sassuolo vs Genoa,384,802,1613,3-4-3,4-3-3,17920
143,300118,Genoa vs Napoli,384,802,142,4-3-3,3-4-1-2,15292
144,300210,Genoa vs Pescara,384,802,142,4-3-2-1,3-5-2,17862
145,300339,Bologna vs Genoa,384,802,5515,3-4-3,4-3-3,15969
146,300459,Genoa vs Empoli,384,802,142,4-3-1-2,3-4-3,17312
147,300907,Sampdoria vs Genoa,384,802,142,3-4-1-2,4-3-1-2,15721
151,301308,Lazio vs Genoa,384,802,7189,3-4-3,4-3-3,15306
152,301368,Genoa vs Juventus,384,802,142,3-5-2,3-4-3,15791
153,1087385,Genoa vs Perugia,390,782,142,4-3-3,4-3-1-2,15969
154,301459,Chievo vs Genoa,384,802,443,3-5-1-1,4-3-1-2,70098
155,301527,Inter vs Genoa,384,802,1721,3-4-3,3-4-3,17362
156,299930,Genoa vs Fiorentina,384,802,142,4-3-3,3-4-2-1,15797
158,301637,Torino vs Genoa,384,802,118500,3-4-2-1,4-3-3,15969
159,301674,Genoa vs Roma,384,802,142,3-4-2-1,3-4-1-2,42256
160,301712,Cagliari vs Genoa,384,802,128,3-4-2-1,4-3-2-1,15966
161,1087286,Lazio vs Genoa,390,782,7189,3-4-2-1,4-3-3,15292
163,301828,Fiorentina vs Genoa,384,802,7223,3-4-1-2,3-4-2-1,16780
164,301873,Genoa vs Sassuolo,384,802,142,4-3-3,3-4-3,70098
165,301902,Napoli vs Genoa,384,802,134,3-4-2-1,4-3-3,17861
166,301966,Pescara vs Genoa,384,802,598,3-4-2-1,4-3-3,14002
167,301990,Genoa vs Bologna,384,802,142,4-2-3-1,3-5-2,15289
168,302017,Empoli vs Genoa,384,802,7220,3-5-2,4-3-1-2,14345
169,299638,Chievo vs Inter,384,802,443,3-4-1-2,4-3-1-2,17862
170,299757,Fiorentina vs Chievo,384,802,7223,4-3-1-2,3-4-2-1,15966
171,299866,Chievo vs Lazio,384,802,443,4-3-3,4-3-1-2,16780
173,300093,Chievo vs Sassuolo,384,802,443,4-3-3,4-3-1-2,17861
174,300186,Napoli vs Chievo,384,802,134,4-3-1-2,4-3-3,15306
175,300292,Pescara vs Chievo,384,802,598,4-3-1-2,4-3-2-1,15799
177,300969,Empoli vs Chievo,384,802,7220,4-3-1-2,4-3-1-2,15969
178,301019,Chievo vs Bologna,384,802,443,4-3-3,4-3-1-2,18340
180,301193,Chievo vs Juventus,384,802,443,4-3-3,5-3-2,17362
181,301247,Chievo vs Cagliari,384,802,443,4-3-1-2,4-3-1-2,17920
182,301324,Torino vs Chievo,384,802,118500,4-3-2-1,4-3-3,13970
183,1087322,Chievo vs Novara,390,782,443,5-3-2,4-3-2-1,13967
186,301570,Chievo vs Sampdoria,384,802,443,4-3-1-2,4-3-1-2,16538
187,301629,Roma vs Chievo,384,802,7189,4-3-1-2,3-4-3,15794
189,1087226,Fiorentina vs Chievo,390,782,7223,4-3-1-2,3-4-2-1,70099
190,301707,Inter vs Chievo,384,802,1721,4-3-1-2,4-2-3-1,17861
191,301753,Chievo vs Fiorentina,384,802,443,3-4-2-1,4-3-1-2,15969
192,301803,Lazio vs Chievo,384,802,7189,4-3-2-1,4-3-3,15966
194,301923,Sassuolo vs Chievo,384,802,1613,4-3-2-1,4-3-3,17312
195,301969,Chievo vs Napoli,384,802,443,4-3-3,4-3-2-1,17862
196,301999,Chievo vs Pescara,384,802,443,4-3-3,4-3-1-2,17920
198,299590,Juventus vs Fiorentina,384,802,118500,3-4-3,3-5-2,17929
200,300047,Fiorentina vs Roma,384,802,7223,4-3-3,3-4-3,42256
203,300388,Torino vs Fiorentina,384,802,118500,3-4-2-1,4-3-3,15794
205,300948,Cagliari vs Fiorentina,384,802,128,4-4-2,4-3-1-2,70098
207,301098,Bologna vs Fiorentina,384,802,5515,3-4-2-1,4-3-3,17362
208,301223,Fiorentina vs Sampdoria,384,802,7223,4-3-1-2,3-4-2-1,42256
209,301300,Empoli vs Fiorentina,384,802,7220,4-2-3-1,4-3-1-2,17929
210,301392,Inter vs Fiorentina,384,802,1721,4-2-3-1,4-2-3-1,15292
213,301534,Fiorentina vs Sassuolo,384,802,7223,4-3-3,4-2-3-1,15966
215,301597,Lazio vs Fiorentina,384,802,7189,3-4-2-1,3-5-2,17862
216,301617,Fiorentina vs Napoli,384,802,7223,4-3-3,4-2-3-1,15721
218,301743,Fiorentina vs Juventus,384,802,7223,3-5-1-1,3-5-1-1,15797
220,1087137,Napoli vs Fiorentina,390,782,134,3-4-2-1,4-3-3,14345
222,301697,Pescara vs Fiorentina,384,802,598,3-4-2-1,4-1-4-1,70098
223,301897,Roma vs Fiorentina,384,802,7189,3-4-2-1,3-4-2-1,17862
226,302007,Fiorentina vs Torino,384,802,7223,4-3-3,4-2-3-1,17861
229,299698,Lazio vs Juventus,384,802,7189,3-5-2,3-4-3,14343
231,299953,Lazio vs Pescara,384,802,7189,4-3-2-1,3-5-2,15969
233,300235,Lazio vs Empoli,384,802,7189,4-3-1-2,3-5-2,15966
235,300483,Lazio vs Bologna,384,802,7189,4-3-3,4-3-3,15306
236,300981,Torino vs Lazio,384,802,118500,4-3-3,4-3-3,17861
237,301056,Lazio vs Cagliari,384,802,7189,4-3-1-2,4-3-3,70099
238,301135,Lazio vs Sassuolo,384,802,7189,5-3-2,4-3-3,15794
239,301179,Napoli vs Lazio,384,802,134,3-5-1-1,4-3-3,15292
242,301423,Lazio vs Roma,384,802,7189,4-1-4-1,4-3-3,15797
243,301481,Sampdoria vs Lazio,384,802,142,4-3-3,4-3-1-2,70098
245,301607,Inter vs Lazio,384,802,1721,4-3-3,4-2-3-1,15791
249,301763,Juventus vs Lazio,384,802,118500,4-3-3,4-2-3-1,17929
251,1087184,Inter vs Lazio,390,782,1721,4-3-3,4-2-3-1,14343
252,301868,Pescara vs Lazio,384,802,598,4-3-3,4-3-2-1,17861
254,301956,Empoli vs Lazio,384,802,7220,4-3-3,4-3-1-2,42256
256,1087090,Lazio vs Roma,390,782,7189,3-4-2-1,3-5-2,17862
257,302027,Bologna vs Lazio,384,802,5515,4-3-3,5-3-2,70098
259,299735,Cagliari vs Roma,384,802,128,4-3-3,4-3-1-2,15791
260,299891,Roma vs Sampdoria,384,802,7189,4-3-1-2,4-3-3,17861
263,300199,Torino vs Roma,384,802,118500,4-2-3-1,4-3-3,15721
264,300399,Roma vs Inter,384,802,7189,4-2-3-1,4-2-3-1,15797
265,300412,Napoli vs Roma,384,802,134,4-2-3-1,4-3-3,16780
267,301082,Sassuolo vs Roma,384,802,1613,4-2-3-1,4-2-3-1,15292
268,301128,Empoli vs Roma,384,802,7220,4-2-3-1,4-3-1-2,15306
269,301239,Roma vs Bologna,384,802,7189,4-3-3,4-2-3-1,17861
271,301376,Roma vs Pescara,384,802,7189,3-4-2-1,4-2-3-1,17862
274,301559,Juventus vs Roma,384,802,118500,4-2-3-1,4-3-1-2,16780
278,1087300,Roma vs Sampdoria,390,782,7189,4-3-1-2,3-4-2-1,15794
279,301798,Roma vs Cagliari,384,802,7189,4-3-3,3-4-2-1,14343
280,301843,Sampdoria vs Roma,384,802,142,3-4-2-1,4-3-1-2,15791
281,1087204,Roma vs Cesena,390,782,7189,3-5-2,3-4-2-1,"[{'id': 323487, 'fixture_id': 1087204, 'referee_id': 12746, 'type_id': 7}, {'id': 686354, 'fixture_id': 1087204, 'referee_id': 15794, 'type_id': 9}, {'id': 2809731, 'fixture_id': 1087204, 'referee_id': 15800, 'type_id': 8}]"
284,301976,Roma vs Torino,384,802,7189,4-3-3,3-4-2-1,14343
285,302005,Inter vs Roma,384,802,1721,3-4-2-1,3-4-2-1,15721
287,302009,Roma vs Napoli,384,802,7189,4-3-3,4-2-3-1,15797
289,299794,Torino vs Bologna,384,802,118500,4-3-3,4-3-3,15289
291,300021,Torino vs Empoli,384,802,118500,4-3-1-2,4-3-3,13970
292,300140,Pescara vs Torino,384,802,598,4-3-1-2,4-3-2-1,15797
297,301038,Inter vs Torino,384,802,1721,4-3-3,4-3-3,17929
299,301170,Torino vs Cagliari,384,802,118500,4-3-3,4-3-3,16538
302,1087338,Torino vs Pisa,390,782,118500,4-3-3,4-3-3,17861
303,301437,Sampdoria vs Torino,384,802,142,4-3-3,4-3-1-2,16780
304,301519,Torino vs Juventus,384,802,118500,4-3-3,4-3-3,15289
305,301576,Napoli vs Torino,384,802,134,4-3-3,4-3-3,14345
307,301683,Sassuolo vs Torino,384,802,1613,4-3-3,4-3-3,17862
310,301783,Bologna vs Torino,384,802,5515,4-3-3,4-3-3,13669
312,301878,Empoli vs Torino,384,802,7220,4-3-3,4-3-1-2,15306
313,301932,Torino vs Pescara,384,802,118500,4-3-2-1,4-3-3,15969
317,299685,Pescara vs Napoli,384,802,598,4-3-3,4-3-2-1,17861
318,299782,Sassuolo vs Pescara,384,802,1613,4-3-2-1,4-3-3,15721
319,299904,Pescara vs Inter,384,802,598,4-2-3-1,4-3-2-1,15292
324,300424,Pescara vs Sampdoria,384,802,598,4-3-1-2,4-3-2-1,70099
328,301186,Pescara vs Empoli,384,802,598,4-3-1-2,4-3-2-1,16780
329,301261,Juventus vs Pescara,384,802,118500,3-4-1-2,3-5-2,15966
332,301430,Pescara vs Cagliari,384,802,598,4-3-1-2,4-1-4-1,14345
334,301582,Pescara vs Bologna,384,802,598,4-3-3,4-3-2-1,15289
336,301733,Napoli vs Pescara,384,802,134,3-5-2,4-3-3,17920
337,301778,Pescara vs Sassuolo,384,802,598,4-2-3-1,3-4-2-1,17362
338,301808,Inter vs Pescara,384,802,1721,4-3-3,4-2-3-1,15794
344,302011,Sampdoria vs Pescara,384,802,142,4-3-3,4-3-1-2,18340
347,299842,Bologna vs Cagliari,384,802,5515,4-3-1-2,4-3-3,18631
348,299963,Napoli vs Bologna,384,802,134,4-2-3-1,4-3-3,14345
349,300068,Bologna vs Sampdoria,384,802,5515,4-3-1-2,4-3-3,15794
350,300222,Inter vs Bologna,384,802,1721,4-3-3,4-2-3-1,70099
353,300989,Bologna vs Sassuolo,384,802,5515,4-3-3,4-3-3,17862
359,1087398,Bologna vs Hellas Verona,390,782,5515,4-4-2,4-3-3,17312
361,301505,Bologna vs Empoli,384,802,5515,4-3-1-2,4-3-3,14343
363,301692,Juventus vs Bologna,384,802,118500,4-3-3,4-3-2-1,16538
365,1087263,Inter vs Bologna,390,782,1721,4-3-3,4-2-3-1,16538
367,301818,Cagliari vs Bologna,384,802,128,4-3-3,4-3-1-2,17312
368,301853,Bologna vs Napoli,384,802,5515,4-3-3,4-3-3,17929
370,301936,Sampdoria vs Bologna,384,802,142,4-3-3,4-3-1-2,15966
371,301960,Bologna vs Inter,384,802,5515,4-2-3-1,4-3-3,15791
376,299817,Juventus vs Sassuolo,384,802,118500,4-3-3,3-5-2,15306
386,301267,Sampdoria vs Sassuolo,384,802,142,4-3-3,4-3-1-2,14345
387,301383,Napoli vs Sassuolo,384,802,134,4-3-3,4-3-3,17362
389,301445,Sassuolo vs Empoli,384,802,1613,4-3-1-2,4-3-3,17920
391,301564,Sassuolo vs Inter,384,802,1613,4-2-3-1,4-3-3,15306
392,301612,Cagliari vs Sassuolo,384,802,128,4-3-3,4-3-1-2,70099
395,1087274,Sassuolo vs Cesena,390,782,1613,3-5-2,4-3-3,15289
397,301833,Sassuolo vs Juventus,384,802,1613,4-2-3-1,4-2-3-1,14345
412,301066,Napoli vs Empoli,384,802,134,4-3-1-2,4-3-3,16538
413,301105,Juventus vs Napoli,384,802,118500,4-3-3,3-5-2,15289
418,301399,Napoli vs Inter,384,802,134,4-2-3-1,4-3-3,42256
419,301489,Cagliari vs Napoli,384,802,128,4-3-3,4-3-1-2,15794
422,301657,Napoli vs Sampdoria,384,802,134,4-3-1-2,4-3-3,15306
423,1087215,Napoli vs Spezia,390,782,134,3-4-2-1,4-3-3,17312
432,1086900,Juventus vs Napoli,390,782,118500,4-3-3,3-4-3,17362
437,300035,Inter vs Juventus,384,802,1721,3-5-2,4-2-3-1,15721
438,300108,Empoli vs Inter,384,802,7220,4-3-3,4-3-1-2,14343
441,300470,Inter vs Cagliari,384,802,1721,4-3-1-2,4-3-3,17362
444,301149,Sampdoria vs Inter,384,802,142,4-3-3,4-3-1-2,15791
459,301892,Juventus vs Inter,384,802,118500,3-4-2-1,4-2-3-1,42256
460,301929,Inter vs Empoli,384,802,1721,4-3-1-2,3-4-2-1,70099
463,302019,Cagliari vs Inter,384,802,128,4-2-3-1,3-5-1-1,15306
464,299649,Empoli vs Sampdoria,384,802,7220,4-3-1-2,4-3-1-2,16538
470,300316,Empoli vs Juventus,384,802,7220,3-5-2,4-3-1-2,15791
478,1087311,Empoli vs Cesena,390,782,7220,4-3-3,4-3-1-2,13685
481,301547,Empoli vs Cagliari,384,802,7220,4-3-1-2,4-3-1-2,42256
484,301722,Sampdoria vs Empoli,384,802,142,4-3-1-2,4-3-1-2,70099
490,301984,Juventus vs Empoli,384,802,118500,4-3-1-2,4-4-2,16538
497,300282,Cagliari vs Sampdoria,384,802,128,4-3-1-2,4-3-1-2,17920
501,301046,Juventus vs Sampdoria,384,802,118500,4-3-1-2,3-5-2,70098
506,1087374,Sampdoria vs Cagliari,390,782,142,4-3-1-2,4-3-1-2,15966
518,301963,Sampdoria vs Cagliari,384,802,142,4-4-1-1,4-3-1-2,17929
525,300128,Juventus vs Cagliari,384,802,118500,4-3-1-2,3-5-2,16538
546,301940,Cagliari vs Juventus,384,802,128,4-2-3-1,3-5-2,15794
