,fixture_id,pitch,weatherDescription,current
95,18156803,NaN,broken clouds,NaN
96,18156602,NaN,few clouds,NaN
97,18156608,NaN,NaN,NaN
98,18156617,NaN,light rain,NaN
99,18156627,NaN,NaN,NaN
100,18156635,NaN,NaN,NaN
101,18156645,NaN,light rain,NaN
103,18156663,NaN,NaN,NaN
105,18156681,NaN,NaN,NaN
106,18156685,NaN,few clouds,NaN
107,18156698,NaN,NaN,NaN
109,18156710,NaN,rain and snow,NaN
110,18156715,NaN,light rain,NaN
111,18156725,NaN,NaN,NaN
114,18156752,NaN,NaN,NaN
115,18156757,NaN,sky is clear,NaN
116,18156770,NaN,NaN,NaN
117,18156783,NaN,broken clouds,NaN
118,18156789,NaN,NaN,NaN
119,18156798,NaN,light rain,NaN
121,18156596,NaN,sky is clear,NaN
123,18156614,NaN,light rain,NaN
126,18156644,NaN,overcast clouds,NaN
127,18156651,NaN,light rain,NaN
128,18156658,NaN,scattered clouds,NaN
129,18156673,NaN,broken clouds,NaN
130,18156676,NaN,light rain,NaN
131,18156686,NaN,overcast clouds,NaN
132,18156694,NaN,overcast clouds,NaN
134,18156712,NaN,moderate rain,NaN
135,18156728,NaN,broken clouds,NaN
136,18156730,NaN,overcast clouds,NaN
138,18156750,NaN,rain and snow,NaN
140,18156771,NaN,overcast clouds,NaN
143,18156794,NaN,moderate rain,NaN
144,18156808,NaN,sky is clear,NaN
146,18156612,NaN,scattered clouds,NaN
147,18156620,NaN,moderate rain,NaN
148,18156626,NaN,overcast clouds,NaN
149,18156638,NaN,broken clouds,NaN
152,18156665,NaN,broken clouds,NaN
154,18156684,NaN,light rain,NaN
155,18156688,NaN,scattered clouds,NaN
157,18156703,NaN,overcast clouds,NaN
158,18156720,NaN,moderate rain,NaN
160,18156738,NaN,overcast clouds,NaN
161,18156740,NaN,overcast clouds,NaN
163,18156764,NaN,light rain,NaN
164,18156767,NaN,overcast clouds,NaN
165,18156782,NaN,light rain,NaN
166,18156790,NaN,few clouds,NaN
169,18156599,NaN,sky is clear,NaN
171,18156618,NaN,NaN,NaN
174,18156648,NaN,overcast clouds,NaN
175,18156657,NaN,scattered clouds,NaN
176,18156666,NaN,few clouds,NaN
177,18156668,NaN,scattered clouds,NaN
179,18156693,NaN,light rain,NaN
180,18156697,NaN,overcast clouds,NaN
181,18156711,NaN,rain and snow,NaN
185,18156747,NaN,overcast clouds,NaN
186,18156756,NaN,snow,NaN
188,18156774,NaN,rain and snow,NaN
191,18156793,NaN,light rain,NaN
192,18156810,NaN,broken clouds,NaN
194,18156604,NaN,moderate rain,NaN
195,18156621,NaN,moderate rain,NaN
197,18156639,NaN,light rain,NaN
198,18156641,NaN,few clouds,NaN
200,18156664,NaN,overcast clouds,NaN
204,18156700,NaN,NaN,NaN
206,18156709,NaN,moderate rain,NaN
208,18156727,NaN,light rain,NaN
210,18156745,NaN,sky is clear,NaN
212,18156765,NaN,sky is clear,NaN
213,18156773,NaN,light rain,NaN
215,18156784,NaN,rain and snow,NaN
216,18156801,NaN,light rain,NaN
218,18156600,NaN,NaN,NaN
219,18156605,NaN,broken clouds,NaN
221,18156622,NaN,light rain,NaN
224,18156650,NaN,broken clouds,NaN
227,18156677,NaN,light rain,NaN
229,18156699,NaN,sky is clear,NaN
232,18156722,NaN,few clouds,NaN
233,18156737,NaN,overcast clouds,NaN
235,18156749,NaN,broken clouds,NaN
236,18156761,NaN,sky is clear,NaN
238,18156775,NaN,rain and snow,NaN
241,18156809,NaN,sky is clear,NaN
242,18156601,NaN,light rain,NaN
243,18156606,NaN,broken clouds,NaN
246,18156636,NaN,sky is clear,NaN
250,18156671,NaN,NaN,NaN
251,18156683,NaN,few clouds,NaN
253,18156701,NaN,overcast clouds,NaN
255,18156719,NaN,rain and snow,NaN
259,18156753,NaN,rain and snow,NaN
260,18156763,NaN,light snow,NaN
263,18156788,NaN,broken clouds,NaN
266,18156595,NaN,overcast clouds,NaN
273,18156662,NaN,sky is clear,NaN
275,18156680,NaN,moderate rain,NaN
276,18156689,NaN,NaN,NaN
281,18156734,NaN,overcast clouds,NaN
282,18156743,NaN,sky is clear,NaN
283,18156748,NaN,light snow,NaN
293,18156623,NaN,scattered clouds,NaN
295,18156647,NaN,light rain,NaN
296,18156653,NaN,scattered clouds,NaN
302,18156707,NaN,overcast clouds,NaN
305,18156735,NaN,overcast clouds,NaN
310,18156778,NaN,light rain,NaN
312,18156796,NaN,broken clouds,NaN
313,18156807,NaN,light rain,NaN
315,18156611,NaN,overcast clouds,NaN
318,18156631,NaN,sky is clear,NaN
322,18156675,NaN,sky is clear,NaN
324,18156692,NaN,overcast clouds,NaN
332,18156762,NaN,NaN,NaN
335,18156791,NaN,overcast clouds,NaN
341,18156628,NaN,light rain,NaN
346,18156667,NaN,broken clouds,NaN
351,18156717,NaN,rain and snow,NaN
358,18156779,NaN,NaN,NaN
368,18156649,NaN,overcast clouds,NaN
379,18156741,NaN,overcast clouds,NaN
386,18156802,NaN,few clouds,NaN
402,18156721,NaN,snow,NaN
