,fixture_id,pitch,weatherDescription,current
0,2020193,NaN,NaN,NaN
1,2020198,NaN,NaN,NaN
2,2020211,NaN,NaN,NaN
3,2020220,NaN,NaN,NaN
4,2020229,NaN,NaN,NaN
5,2020230,NaN,NaN,NaN
6,2020247,NaN,NaN,NaN
7,2020253,NaN,NaN,NaN
8,2020265,NaN,NaN,NaN
9,2020270,NaN,NaN,NaN
10,2020283,NaN,NaN,NaN
11,2020291,NaN,NaN,NaN
12,2020299,NaN,NaN,NaN
13,2020310,NaN,NaN,NaN
14,2020317,NaN,NaN,NaN
15,2020328,NaN,NaN,NaN
16,2020331,NaN,NaN,NaN
17,2020338,NaN,NaN,NaN
18,2020355,NaN,NaN,NaN
19,2020363,NaN,NaN,NaN
20,2020373,NaN,NaN,NaN
21,2020378,NaN,NaN,NaN
22,2020391,NaN,NaN,NaN
23,2020398,NaN,NaN,NaN
24,2020409,NaN,NaN,NaN
25,2020185,NaN,NaN,NaN
26,2020199,NaN,NaN,NaN
27,2020210,NaN,NaN,NaN
28,2020218,NaN,NaN,NaN
29,2020222,NaN,NaN,NaN
30,2020235,NaN,NaN,NaN
31,2020243,NaN,NaN,NaN
33,2020260,NaN,NaN,NaN
34,2020271,NaN,NaN,NaN
35,2020281,NaN,NaN,NaN
36,2020289,NaN,NaN,NaN
37,2020298,NaN,NaN,NaN
38,2020308,NaN,NaN,NaN
39,2020319,NaN,NaN,NaN
40,2020325,NaN,NaN,NaN
41,2020336,NaN,NaN,NaN
42,2020343,NaN,NaN,NaN
43,2020348,NaN,NaN,NaN
44,2020362,NaN,NaN,NaN
45,2020367,NaN,NaN,NaN
46,2020380,NaN,NaN,NaN
47,2020390,NaN,NaN,NaN
48,2020397,NaN,NaN,NaN
50,2020188,NaN,NaN,NaN
51,2020195,NaN,NaN,NaN
52,2020205,NaN,NaN,NaN
54,2020223,NaN,NaN,NaN
55,2020234,NaN,NaN,NaN
56,2020241,NaN,NaN,NaN
57,2020248,NaN,NaN,NaN
58,2020259,NaN,NaN,NaN
59,2020274,NaN,NaN,NaN
60,2020278,NaN,NaN,NaN
62,2020296,NaN,NaN,NaN
63,2020305,NaN,NaN,NaN
64,2020313,NaN,NaN,NaN
65,2020323,NaN,NaN,NaN
66,2020335,NaN,NaN,NaN
67,2020342,NaN,NaN,NaN
68,2020350,NaN,NaN,NaN
69,2020357,NaN,NaN,NaN
71,2020381,NaN,NaN,NaN
72,2020385,NaN,NaN,NaN
73,2020395,NaN,NaN,NaN
74,2020403,NaN,NaN,NaN
76,2020194,NaN,NaN,NaN
78,2020213,NaN,NaN,NaN
79,2020227,NaN,NaN,NaN
80,2020231,NaN,NaN,NaN
81,2020245,NaN,NaN,NaN
82,2020249,NaN,NaN,NaN
83,2020262,NaN,NaN,NaN
84,2020273,NaN,NaN,NaN
85,2020275,NaN,NaN,NaN
86,2020292,NaN,NaN,NaN
87,2020293,NaN,NaN,NaN
89,2020311,NaN,NaN,NaN
90,2020327,NaN,NaN,NaN
91,2020329,NaN,NaN,NaN
93,2020349,NaN,NaN,NaN
95,2020365,NaN,NaN,NaN
96,2020375,NaN,NaN,NaN
97,2020386,NaN,NaN,NaN
98,2020393,NaN,NaN,NaN
99,2020401,NaN,NaN,NaN
100,2020186,NaN,NaN,NaN
101,2020197,NaN,NaN,NaN
102,2020204,NaN,NaN,NaN
103,2020216,NaN,NaN,NaN
106,2020246,NaN,NaN,NaN
107,2020252,NaN,NaN,NaN
108,2020258,NaN,NaN,NaN
109,2020269,NaN,NaN,NaN
110,2020280,NaN,NaN,NaN
