,fixture_id,pitch,weatherDescription,current
0,17082856,NaN,NaN,NaN
1,17082843,NaN,NaN,NaN
2,17082868,NaN,NaN,NaN
3,17082875,NaN,NaN,NaN
4,17082887,NaN,NaN,NaN
5,17082895,NaN,NaN,NaN
6,17082903,NaN,NaN,NaN
7,17082915,NaN,NaN,NaN
8,17082935,NaN,NaN,NaN
9,17082939,NaN,NaN,NaN
10,17098114,NaN,NaN,NaN
11,17098125,NaN,NaN,NaN
12,17098136,NaN,NaN,NaN
13,17098151,NaN,NaN,NaN
14,17098157,NaN,NaN,NaN
15,17098169,NaN,NaN,NaN
16,17098178,NaN,NaN,NaN
17,17669702,NaN,NaN,NaN
18,17098186,NaN,NaN,NaN
19,17098200,NaN,NaN,NaN
20,17752463,NaN,NaN,NaN
21,17098202,NaN,NaN,NaN
22,17771100,NaN,NaN,NaN
23,17098215,NaN,NaN,NaN
24,17771101,NaN,NaN,NaN
25,17098227,NaN,NaN,NaN
26,17098234,NaN,NaN,NaN
27,17098246,NaN,NaN,NaN
28,17098254,NaN,NaN,NaN
29,17098262,NaN,NaN,NaN
30,17098274,NaN,NaN,NaN
31,17098294,NaN,light rain,
32,17098290,NaN,NaN,NaN
33,17082859,NaN,NaN,NaN
35,17082864,NaN,NaN,NaN
36,17082877,NaN,NaN,NaN
37,17082884,NaN,NaN,NaN
38,17323702,NaN,NaN,NaN
39,17082902,NaN,NaN,NaN
40,17082904,NaN,NaN,NaN
41,17082914,NaN,NaN,NaN
42,17082924,NaN,NaN,NaN
43,17082941,NaN,NaN,NaN
44,17098120,NaN,NaN,NaN
45,17098122,NaN,NaN,NaN
46,17098133,NaN,NaN,NaN
47,17098150,NaN,NaN,NaN
48,17098153,NaN,NaN,NaN
49,17098164,NaN,NaN,NaN
50,17098172,NaN,NaN,NaN
51,17098185,NaN,NaN,NaN
52,17098192,NaN,NaN,NaN
54,17098218,NaN,NaN,NaN
55,17098223,NaN,NaN,NaN
56,17098236,NaN,NaN,NaN
57,17098243,NaN,NaN,NaN
58,17098261,NaN,NaN,NaN
59,17098263,NaN,NaN,NaN
60,17098273,NaN,NaN,NaN
61,17098283,NaN,broken clouds,
62,17098296,NaN,light rain,
63,17082846,NaN,NaN,NaN
65,17082865,NaN,NaN,NaN
66,17082878,NaN,NaN,NaN
67,17082883,NaN,NaN,NaN
68,17324354,NaN,NaN,NaN
69,17082898,NaN,NaN,NaN
70,17082906,NaN,NaN,NaN
71,17082919,NaN,NaN,NaN
72,17633390,NaN,NaN,NaN
73,17082936,NaN,NaN,NaN
74,17082943,NaN,NaN,NaN
75,17098119,NaN,NaN,NaN
76,17098131,NaN,NaN,NaN
77,17098139,NaN,NaN,NaN
78,17098148,NaN,NaN,NaN
79,17098160,NaN,NaN,NaN
81,17098179,NaN,NaN,NaN
82,17098189,NaN,NaN,NaN
83,17098198,NaN,NaN,NaN
84,17098205,NaN,NaN,NaN
86,17098224,NaN,NaN,NaN
87,17098237,NaN,NaN,NaN
88,17098242,NaN,NaN,NaN
89,17098257,NaN,NaN,NaN
90,17098265,NaN,NaN,NaN
91,17098278,NaN,NaN,NaN
92,17098291,NaN,moderate rain,
93,17098298,NaN,light rain,
94,17082852,NaN,NaN,NaN
95,17082862,NaN,NaN,NaN
96,17082870,NaN,NaN,NaN
97,17082882,NaN,NaN,NaN
98,17082888,NaN,NaN,NaN
99,17324349,NaN,NaN,NaN
101,17082909,NaN,NaN,NaN
102,17082922,NaN,NaN,NaN
103,17633387,NaN,NaN,NaN
104,17082923,NaN,NaN,NaN
105,17082946,NaN,NaN,NaN
106,17098117,NaN,NaN,NaN
108,17098135,NaN,NaN,NaN
110,17098161,NaN,NaN,NaN
111,17098171,NaN,NaN,NaN
112,17098181,NaN,NaN,NaN
113,17098183,NaN,NaN,NaN
114,17098201,NaN,NaN,NaN
115,17098211,NaN,NaN,NaN
116,17098221,NaN,NaN,NaN
117,17098229,NaN,NaN,NaN
118,17098241,NaN,NaN,NaN
119,17098247,NaN,NaN,NaN
121,17098268,NaN,NaN,NaN
122,17098281,NaN,NaN,NaN
123,17098282,NaN,sky is clear,
124,17098301,NaN,few clouds,
126,17082858,NaN,NaN,NaN
127,17082874,NaN,NaN,NaN
129,17082899,NaN,NaN,NaN
130,17082908,NaN,NaN,NaN
131,17082916,NaN,NaN,NaN
133,17082940,NaN,NaN,NaN
134,17098116,NaN,NaN,NaN
135,17098126,NaN,NaN,NaN
136,17098138,NaN,NaN,NaN
137,17098144,NaN,NaN,NaN
138,17098158,NaN,NaN,NaN
139,17098167,NaN,NaN,NaN
140,17098175,NaN,NaN,NaN
141,17670459,NaN,NaN,NaN
143,17098195,NaN,NaN,NaN
144,17754161,NaN,NaN,NaN
147,17098217,NaN,NaN,NaN
149,17098226,NaN,NaN,NaN
150,17098233,NaN,NaN,NaN
152,17098258,NaN,NaN,NaN
153,17098267,NaN,NaN,NaN
154,17098275,NaN,NaN,NaN
156,17098295,NaN,moderate rain,
157,17082867,NaN,sky is clear,
158,17082850,NaN,NaN,NaN
159,17082854,NaN,NaN,NaN
160,17082863,NaN,NaN,NaN
161,17082880,NaN,NaN,NaN
162,17082885,NaN,NaN,NaN
163,17323700,NaN,NaN,NaN
164,17082893,NaN,NaN,NaN
168,17082929,NaN,NaN,NaN
171,17098127,NaN,NaN,NaN
172,17098134,NaN,NaN,NaN
173,17098147,NaN,NaN,NaN
174,17098154,NaN,NaN,NaN
176,17098173,NaN,NaN,NaN
177,17669699,NaN,NaN,NaN
178,17098184,NaN,NaN,NaN
179,17098194,NaN,NaN,NaN
180,17098209,NaN,NaN,NaN
181,17098213,NaN,NaN,NaN
182,17098222,NaN,NaN,NaN
183,17098239,NaN,NaN,NaN
184,17098244,NaN,NaN,NaN
185,17098252,NaN,NaN,NaN
188,17098285,NaN,sky is clear,
190,17082860,NaN,NaN,NaN
191,17082851,NaN,NaN,NaN
192,17082869,NaN,NaN,NaN
193,17082879,NaN,NaN,NaN
194,17082891,NaN,NaN,NaN
195,17323703,NaN,NaN,NaN
198,17082920,NaN,NaN,NaN
199,17633392,NaN,NaN,NaN
201,17082944,NaN,NaN,NaN
202,17098115,NaN,NaN,NaN
203,17098129,NaN,NaN,NaN
205,17098149,NaN,NaN,NaN
207,17098168,NaN,NaN,NaN
209,17098191,NaN,NaN,NaN
210,17669701,NaN,NaN,NaN
211,17098199,NaN,NaN,NaN
212,17759649,NaN,NaN,NaN
213,17098210,NaN,NaN,NaN
214,17098219,NaN,NaN,NaN
215,17098228,NaN,NaN,NaN
216,17098238,NaN,NaN,NaN
217,17098250,NaN,NaN,NaN
220,17098279,NaN,NaN,NaN
222,17098299,NaN,scattered clouds,
223,17082845,NaN,NaN,NaN
224,17082855,NaN,NaN,NaN
225,17082871,NaN,NaN,NaN
228,17324353,NaN,NaN,NaN
229,17082894,NaN,NaN,NaN
230,17082912,NaN,NaN,NaN
231,17082913,NaN,NaN,NaN
232,17082926,NaN,NaN,NaN
233,17082937,NaN,NaN,NaN
235,17098130,NaN,NaN,NaN
237,17098143,NaN,NaN,NaN
239,17098165,NaN,NaN,NaN
242,17098193,NaN,NaN,NaN
243,17098204,NaN,NaN,NaN
244,17098214,NaN,NaN,NaN
245,17098230,NaN,NaN,NaN
248,17098253,NaN,NaN,NaN
249,17098271,NaN,NaN,NaN
250,17098272,NaN,NaN,NaN
251,17098284,NaN,moderate rain,
252,17098292,NaN,NaN,NaN
253,17082861,NaN,NaN,NaN
254,17082847,NaN,NaN,NaN
256,17082876,NaN,NaN,NaN
262,17098112,NaN,NaN,NaN
264,17098132,NaN,NaN,NaN
265,17098142,NaN,NaN,NaN
266,17098152,NaN,NaN,NaN
267,17098162,NaN,NaN,NaN
270,17098182,NaN,NaN,NaN
271,17082945,NaN,NaN,NaN
272,17098197,NaN,NaN,NaN
273,17763043,NaN,NaN,NaN
274,17098206,NaN,NaN,NaN
275,17778058,NaN,NaN,NaN
276,17098220,NaN,NaN,NaN
277,17778057,NaN,NaN,NaN
279,17098235,NaN,NaN,NaN
285,17098300,NaN,NaN,NaN
288,17082872,NaN,NaN,NaN
289,17082881,NaN,NaN,NaN
290,17082886,NaN,NaN,NaN
291,17324351,NaN,NaN,NaN
292,17082901,NaN,NaN,NaN
293,17082911,NaN,NaN,NaN
294,17082921,NaN,NaN,NaN
295,17633394,NaN,NaN,NaN
296,17082932,NaN,NaN,NaN
297,17098121,NaN,NaN,NaN
302,17098163,NaN,NaN,NaN
303,17098180,NaN,NaN,NaN
309,17098231,NaN,NaN,NaN
310,17098240,NaN,NaN,NaN
311,17098245,NaN,NaN,NaN
312,17098260,NaN,NaN,NaN
313,17098270,NaN,NaN,NaN
314,17098280,NaN,NaN,NaN
315,17098287,NaN,few clouds,
317,17082848,NaN,NaN,NaN
321,17082890,NaN,NaN,NaN
324,17082917,NaN,NaN,NaN
325,17082933,NaN,NaN,NaN
327,17098118,NaN,NaN,NaN
328,17098124,NaN,NaN,NaN
329,17098140,NaN,NaN,NaN
330,17098145,NaN,NaN,NaN
333,17098176,NaN,NaN,NaN
334,17670458,NaN,NaN,NaN
338,17098207,NaN,NaN,NaN
342,17098249,NaN,NaN,NaN
345,17098276,NaN,NaN,NaN
346,17098288,NaN,NaN,NaN
349,17082857,NaN,NaN,NaN
352,17324355,NaN,NaN,NaN
354,17082866,NaN,NaN,NaN
355,17082907,NaN,NaN,NaN
358,17082931,NaN,NaN,NaN
359,17082938,NaN,NaN,NaN
364,17098156,NaN,NaN,NaN
365,17098170,NaN,NaN,NaN
366,17098174,NaN,NaN,NaN
371,17098216,NaN,NaN,NaN
372,17098225,NaN,NaN,NaN
376,17098266,NaN,NaN,NaN
378,17098286,NaN,broken clouds,
379,17098293,NaN,moderate rain,
380,17082844,NaN,NaN,NaN
385,17323705,NaN,NaN,NaN
386,17082897,NaN,NaN,NaN
387,17082910,NaN,NaN,NaN
393,17098123,NaN,NaN,NaN
396,17098155,NaN,NaN,NaN
397,17098166,NaN,NaN,NaN
400,17098188,NaN,NaN,NaN
402,17098203,NaN,NaN,NaN
407,17098256,NaN,NaN,NaN
408,17098269,NaN,NaN,NaN
416,17082889,NaN,NaN,NaN
417,17082900,NaN,NaN,NaN
424,17098137,NaN,NaN,NaN
428,17098177,NaN,NaN,NaN
429,17098187,NaN,NaN,NaN
430,17669700,NaN,NaN,NaN
431,17098196,NaN,NaN,NaN
437,17098248,NaN,NaN,NaN
449,17082918,NaN,NaN,NaN
450,17082934,NaN,NaN,NaN
451,17082942,NaN,NaN,NaN
452,17098113,NaN,NaN,NaN
453,17098128,NaN,NaN,NaN
469,17098277,NaN,NaN,NaN
470,17098289,NaN,moderate rain,
471,17098297,NaN,light rain,
475,17082892,NaN,NaN,NaN
476,17324352,NaN,NaN,NaN
481,17633393,NaN,NaN,NaN
486,17098141,NaN,NaN,NaN
