,fixture_id,pitch,weatherDescription,current
113,18842424,NaN,light rain,NaN
114,18842430,NaN,heavy intensity rain,NaN
117,18842461,NaN,broken clouds,broken clouds
120,18842481,NaN,overcast clouds,overcast clouds
121,18842493,NaN,light rain,clear sky
123,18842518,NaN,scattered clouds,scattered clouds
124,18842521,NaN,overcast clouds,overcast clouds
125,18842531,NaN,sky is clear,NaN
126,18841625,GOOD,broken clouds,broken clouds
128,18841642,GOOD,scattered clouds,scattered clouds
129,18968541,NaN,broken clouds,broken clouds
130,18841651,NaN,few clouds,NaN
132,18841673,NaN,scattered clouds,NaN
133,18995298,NaN,few clouds,NaN
134,18841685,NaN,light rain,NaN
135,18841695,NaN,overcast clouds,NaN
136,18841696,NaN,light rain,NaN
137,18842138,NaN,heavy intensity rain,NaN
138,18842147,NaN,scattered clouds,NaN
139,18842391,NaN,few clouds,NaN
142,18842427,NaN,light rain,NaN
143,18842439,NaN,heavy intensity rain,NaN
144,18842449,NaN,few clouds,NaN
145,18842459,NaN,overcast clouds,overcast clouds
146,18842462,NaN,broken clouds,broken clouds
147,18842479,NaN,overcast clouds,overcast clouds
148,19037878,NaN,overcast clouds,overcast clouds
149,19062413,NaN,broken clouds,broken clouds
151,19062930,NaN,clear sky,clear sky
152,18842496,NaN,overcast clouds,overcast clouds
153,18842505,NaN,overcast clouds,overcast clouds
154,18842519,NaN,overcast clouds,overcast clouds
155,18842529,NaN,light shower snow,light shower snow
156,18842539,NaN,overcast clouds,overcast clouds
158,18841641,GOOD,scattered clouds,scattered clouds
159,18968547,NaN,overcast clouds,overcast clouds
160,18841653,NaN,light rain,NaN
163,18995299,NaN,light rain,NaN
164,18841678,NaN,heavy intensity rain,NaN
165,18841630,NaN,light rain,NaN
166,18841692,NaN,overcast clouds,NaN
167,18841703,NaN,light rain,NaN
168,18842131,NaN,light rain,NaN
170,18842389,NaN,sky is clear,NaN
171,18842404,NaN,sky is clear,NaN
172,18842412,NaN,scattered clouds,NaN
174,18842435,NaN,light rain,NaN
175,18842454,NaN,scattered clouds,scattered clouds
176,18842469,NaN,moderate rain,moderate rain
177,18842474,NaN,overcast clouds,overcast clouds
178,19037851,NaN,broken clouds,broken clouds
179,18842484,NaN,overcast clouds,overcast clouds
180,19062750,NaN,heavy intensity rain,NaN
181,19062939,NaN,few clouds,few clouds
183,18842508,NaN,broken clouds,broken clouds
184,18842514,NaN,broken clouds,broken clouds
185,18842524,NaN,moderate rain,NaN
187,19077596,NaN,overcast clouds,overcast clouds
188,18841621,GOOD,moderate rain,clear sky
190,18841638,GOOD,light rain,light rain
191,18968544,NaN,few clouds,few clouds
193,18841657,NaN,scattered clouds,NaN
195,18995301,NaN,light rain,NaN
196,18841680,NaN,heavy intensity rain,NaN
197,18841689,NaN,light rain,NaN
198,18841702,NaN,light rain,NaN
199,18842134,NaN,light rain,NaN
200,18842140,NaN,broken clouds,NaN
201,18842387,NaN,broken clouds,NaN
203,18842419,NaN,moderate rain,NaN
204,18842428,NaN,scattered clouds,NaN
206,18842446,NaN,overcast clouds,NaN
208,18842465,NaN,broken clouds,broken clouds
209,18842471,NaN,scattered clouds,scattered clouds
210,19037867,NaN,overcast clouds,overcast clouds
211,19062034,NaN,clear sky,clear sky
213,18842497,NaN,overcast clouds,overcast clouds
215,18842511,NaN,clear sky,clear sky
216,18842522,NaN,overcast clouds,overcast clouds
217,18842535,NaN,sky is clear,NaN
219,18841632,GOOD,overcast clouds,overcast clouds
220,18841645,NaN,few clouds,scattered clouds
221,18968542,NaN,overcast clouds,overcast clouds
222,18841655,NaN,broken clouds,NaN
223,18841663,NaN,scattered clouds,NaN
224,18841675,NaN,snow,NaN
225,18841684,NaN,sky is clear,NaN
227,18841704,NaN,light rain,NaN
231,18842408,NaN,light snow,NaN
232,18842413,NaN,moderate rain,NaN
234,18842437,NaN,NaN,NaN
235,18842444,NaN,overcast clouds,NaN
236,18842450,NaN,broken clouds,broken clouds
238,18842475,NaN,overcast clouds,overcast clouds
239,19037873,NaN,overcast clouds,overcast clouds
240,18842489,NaN,light rain,light rain
243,18842509,NaN,light rain,NaN
248,18841633,GOOD,scattered clouds,scattered clouds
249,18841643,GOOD,scattered clouds,scattered clouds
252,18841669,NaN,overcast clouds,NaN
255,18841693,NaN,overcast clouds,NaN
257,18842136,NaN,light rain,NaN
258,19016539,NaN,light rain,NaN
261,18842402,NaN,light rain,NaN
262,18842417,NaN,rain and snow,NaN
263,18842429,NaN,light rain,NaN
264,18842436,NaN,heavy intensity rain,NaN
266,18842458,NaN,overcast clouds,overcast clouds
267,18842467,NaN,overcast clouds,overcast clouds
268,18842476,NaN,broken clouds,broken clouds
269,19037870,NaN,scattered clouds,scattered clouds
270,18842487,NaN,broken clouds,broken clouds
271,19062940,NaN,overcast clouds,NaN
273,18842507,NaN,overcast clouds,broken clouds
274,18842510,NaN,sky is clear,NaN
277,18841623,GOOD,broken clouds,broken clouds
280,18968553,NaN,scattered clouds,scattered clouds
281,18841647,NaN,light rain,NaN
282,18841661,NaN,light rain,NaN
283,18841667,NaN,broken clouds,NaN
285,18841682,NaN,light rain,NaN
287,18841698,NaN,moderate rain,NaN
288,18842133,NaN,light rain,NaN
289,18842139,NaN,moderate rain,NaN
295,18842442,NaN,few clouds,NaN
300,18842482,NaN,overcast clouds,NaN
301,18842494,NaN,overcast clouds,overcast clouds
302,18842502,NaN,overcast clouds,overcast clouds
305,18842455,NaN,scattered clouds,scattered clouds
306,18842538,NaN,moderate rain,few clouds
307,18841618,GOOD,broken clouds,broken clouds
309,18841636,GOOD,heavy intensity rain,heavy intensity rain
310,18968548,NaN,NaN,NaN
312,18841656,NaN,moderate rain,NaN
314,18995304,NaN,light rain,NaN
316,18841690,NaN,overcast clouds,NaN
318,18842129,NaN,moderate rain,NaN
320,18842144,NaN,moderate rain,NaN
321,18842382,NaN,light rain,NaN
323,18842410,NaN,moderate rain,NaN
326,18842456,NaN,scattered clouds,scattered clouds
328,18842477,NaN,overcast clouds,overcast clouds
329,19037876,NaN,broken clouds,broken clouds
331,19062929,NaN,broken clouds,broken clouds
332,18842495,NaN,overcast clouds,overcast clouds
333,18842500,NaN,broken clouds,broken clouds
335,18842526,NaN,scattered clouds,scattered clouds
336,18842530,NaN,light rain,NaN
337,19077591,NaN,overcast clouds,overcast clouds
338,18841622,GOOD,few clouds,few clouds
339,18841631,GOOD,few clouds,few clouds
344,18995312,NaN,moderate rain,NaN
345,18841681,NaN,moderate rain,NaN
346,18841694,NaN,light rain,NaN
352,18842406,NaN,scattered clouds,NaN
354,18842422,NaN,moderate rain,NaN
355,18842438,NaN,light snow,NaN
357,19029701,NaN,moderate rain,NaN
359,18842468,NaN,clear sky,clear sky
361,19037865,NaN,broken clouds,broken clouds
362,18842488,NaN,scattered clouds,NaN
364,18842490,NaN,few clouds,few clouds
366,18842516,NaN,overcast clouds,NaN
369,19077589,NaN,light rain,few clouds
373,18968539,NaN,clear sky,clear sky
374,18841650,NaN,overcast clouds,NaN
375,18841662,NaN,light rain,NaN
376,18841674,NaN,light rain,NaN
381,18842146,NaN,light rain,NaN
382,18842390,NaN,broken clouds,NaN
384,18842418,NaN,sky is clear,NaN
387,18842448,NaN,scattered clouds,NaN
391,19037869,NaN,broken clouds,broken clouds
392,19062751,NaN,clear sky,clear sky
394,19062931,NaN,overcast clouds,overcast clouds
397,19077420,NaN,clear sky,clear sky
399,18842527,NaN,broken clouds,broken clouds
400,18842532,NaN,sky is clear,NaN
402,18841626,GOOD,scattered clouds,scattered clouds
404,18968536,NaN,moderate rain,NaN
408,18995300,NaN,light rain,NaN
412,18842137,NaN,moderate rain,NaN
413,19016543,NaN,light rain,NaN
419,18842433,NaN,moderate rain,NaN
420,18842443,NaN,overcast clouds,NaN
422,18842457,NaN,light intensity shower rain,light intensity shower rain
423,18842466,NaN,light rain,light rain
426,18842486,NaN,light rain,light rain
430,18842506,NaN,overcast clouds,overcast clouds
431,18842515,NaN,few clouds,few clouds
434,18841616,GOOD,NaN,NaN
438,18841664,NaN,scattered clouds,NaN
446,18842386,NaN,overcast clouds,NaN
448,18842416,NaN,rain and snow,NaN
449,18842420,NaN,light rain,NaN
454,19037871,NaN,overcast clouds,overcast clouds
456,19062937,NaN,broken clouds,broken clouds
457,18842499,NaN,broken clouds,broken clouds
460,18842525,NaN,moderate rain,NaN
465,18841634,GOOD,clear sky,clear sky
470,18995305,NaN,sky is clear,NaN
473,18841697,NaN,scattered clouds,NaN
478,18842401,NaN,moderate rain,NaN
480,18842426,NaN,snow,NaN
487,19037856,NaN,overcast clouds,overcast clouds
488,19062752,NaN,overcast clouds,overcast clouds
498,18968554,NaN,overcast clouds,overcast clouds
501,18841670,NaN,sky is clear,NaN
504,18841688,NaN,broken clouds,NaN
507,19016541,NaN,light snow,NaN
508,18842148,NaN,moderate rain,NaN
519,19037875,NaN,overcast clouds,overcast clouds
520,19051342,NaN,sky is clear,scattered clouds
522,19051343,NaN,overcast clouds,overcast clouds
523,19062934,NaN,scattered clouds,scattered clouds
526,19077599,NaN,light snow,light snow
532,18841640,NaN,overcast clouds,overcast clouds
543,18842409,NaN,rain and snow,NaN
550,18842470,NaN,broken clouds,broken clouds
551,19037868,NaN,broken clouds,broken clouds
564,18841649,NaN,broken clouds,NaN
581,19037857,NaN,scattered clouds,overcast clouds
594,18995308,NaN,light rain,NaN
