,fixture_id,pitch,weatherDescription,current
0,10373520,NaN,NaN,NaN
1,10373538,NaN,NaN,NaN
2,10373541,NaN,NaN,NaN
3,10420122,NaN,NaN,NaN
4,10420129,NaN,NaN,NaN
5,10420134,NaN,NaN,NaN
6,10420146,NaN,NaN,NaN
7,10420152,NaN,NaN,NaN
8,10420163,NaN,NaN,NaN
9,10420171,NaN,NaN,NaN
10,10420180,NaN,NaN,NaN
11,10420190,NaN,NaN,NaN
12,10420201,NaN,NaN,NaN
13,10420209,NaN,NaN,NaN
14,10420226,NaN,NaN,NaN
15,10420227,NaN,NaN,NaN
16,10420238,NaN,NaN,NaN
17,10420245,NaN,NaN,NaN
18,10420262,NaN,NaN,NaN
19,11344412,NaN,NaN,NaN
20,10420264,NaN,NaN,NaN
21,10420280,NaN,NaN,NaN
22,11622221,NaN,NaN,NaN
23,10420283,NaN,NaN,NaN
24,10420300,NaN,NaN,NaN
25,10420307,NaN,NaN,NaN
26,10420312,NaN,NaN,NaN
27,11746264,NaN,NaN,NaN
28,10420324,NaN,NaN,NaN
29,10373527,NaN,NaN,NaN
30,10373540,NaN,NaN,NaN
31,10373544,NaN,NaN,NaN
32,10420123,NaN,NaN,NaN
33,10420125,NaN,NaN,NaN
34,10420143,NaN,NaN,NaN
35,10420144,NaN,NaN,NaN
36,10420161,NaN,NaN,NaN
37,10420170,NaN,NaN,NaN
38,10420174,NaN,NaN,NaN
39,10420189,NaN,NaN,NaN
40,10420192,NaN,NaN,NaN
41,10420208,NaN,NaN,NaN
42,10420215,NaN,NaN,NaN
44,10420232,NaN,NaN,NaN
45,10420244,NaN,NaN,NaN
46,10420252,NaN,NaN,NaN
47,10420263,NaN,NaN,NaN
48,10420270,NaN,NaN,NaN
49,10420282,NaN,NaN,NaN
50,10420286,NaN,NaN,NaN
51,10420301,NaN,NaN,NaN
52,10420303,NaN,NaN,NaN
53,10420322,NaN,NaN,NaN
54,10373521,NaN,NaN,NaN
55,10373539,NaN,NaN,NaN
56,10373550,NaN,NaN,NaN
58,10420126,NaN,NaN,NaN
59,10420142,NaN,NaN,NaN
60,10420150,NaN,NaN,NaN
61,10420159,NaN,NaN,NaN
62,10420168,NaN,NaN,NaN
63,10420178,NaN,NaN,NaN
64,10420185,NaN,NaN,NaN
65,10420197,NaN,NaN,NaN
66,10420204,NaN,NaN,NaN
67,10420216,NaN,NaN,NaN
68,10430060,NaN,NaN,NaN
69,10420220,NaN,NaN,NaN
70,10420235,NaN,NaN,NaN
71,10420241,NaN,NaN,NaN
73,10420259,NaN,NaN,NaN
74,10420265,NaN,NaN,NaN
75,10420281,NaN,NaN,NaN
76,10420291,NaN,NaN,NaN
78,10420304,NaN,NaN,NaN
79,10420320,NaN,NaN,NaN
80,10420329,NaN,NaN,NaN
81,10373537,NaN,NaN,NaN
82,10373546,NaN,NaN,NaN
83,10420114,NaN,NaN,NaN
85,10420136,NaN,NaN,NaN
86,10420151,NaN,NaN,NaN
87,10420157,NaN,NaN,NaN
88,10373605,NaN,NaN,NaN
89,10420176,NaN,NaN,NaN
90,10373526,NaN,NaN,NaN
92,10373653,NaN,NaN,NaN
93,10420205,NaN,NaN,NaN
94,10420213,NaN,NaN,NaN
95,10420222,NaN,NaN,NaN
96,10420228,NaN,NaN,NaN
97,10420240,NaN,NaN,NaN
98,10420249,NaN,NaN,NaN
