,fixture_id,pitch,weatherDescription,current
0,4772141,NaN,NaN,NaN
1,4772146,NaN,NaN,NaN
2,4772155,NaN,NaN,NaN
3,4772163,NaN,NaN,NaN
4,4772172,NaN,NaN,NaN
5,4772183,NaN,NaN,NaN
6,4772199,NaN,NaN,NaN
7,4772204,NaN,NaN,NaN
8,4772218,NaN,NaN,NaN
9,4772230,NaN,NaN,NaN
10,4772233,NaN,NaN,NaN
11,4772243,NaN,NaN,NaN
12,4772253,NaN,NaN,NaN
13,4772267,NaN,NaN,NaN
14,5688045,NaN,NaN,NaN
15,4772274,NaN,NaN,NaN
16,4772289,NaN,NaN,NaN
17,4772295,NaN,NaN,NaN
18,4772306,NaN,NaN,NaN
19,4772315,NaN,NaN,NaN
20,4772324,NaN,NaN,NaN
21,4772334,NaN,NaN,NaN
22,4772345,NaN,NaN,NaN
23,4772353,NaN,NaN,NaN
24,4772362,NaN,NaN,NaN
25,4772373,NaN,NaN,NaN
26,4772389,NaN,NaN,NaN
27,4772140,NaN,NaN,NaN
28,4772149,NaN,NaN,NaN
29,4772152,NaN,NaN,NaN
30,4772162,NaN,NaN,NaN
32,4772184,NaN,NaN,NaN
33,4772192,NaN,NaN,NaN
34,4772210,NaN,NaN,NaN
35,4772212,NaN,NaN,NaN
36,4772222,NaN,NaN,NaN
37,4772241,NaN,NaN,NaN
38,4772242,NaN,NaN,NaN
39,4772255,NaN,NaN,NaN
40,4772262,NaN,NaN,NaN
42,4772281,NaN,NaN,NaN
43,4772284,NaN,NaN,NaN
44,4772292,NaN,NaN,NaN
45,8610074,NaN,NaN,NaN
46,4772307,NaN,NaN,NaN
47,4772312,NaN,NaN,NaN
48,8930439,NaN,NaN,NaN
49,4772322,NaN,NaN,NaN
50,4772338,NaN,NaN,NaN
51,4772342,NaN,NaN,NaN
52,9055532,NaN,NaN,NaN
53,4772352,NaN,NaN,NaN
55,4772374,NaN,NaN,NaN
56,9055533,NaN,NaN,NaN
57,4772139,NaN,NaN,NaN
58,4772150,NaN,NaN,NaN
59,4772161,NaN,NaN,NaN
60,4772166,NaN,NaN,NaN
61,4772181,NaN,NaN,NaN
62,4772188,NaN,NaN,NaN
63,4772201,NaN,NaN,NaN
64,4772205,NaN,NaN,NaN
65,4772221,NaN,NaN,NaN
66,4772231,NaN,NaN,NaN
68,4772261,NaN,NaN,NaN
69,4772271,NaN,NaN,NaN
70,5688048,NaN,NaN,NaN
72,4772291,NaN,NaN,NaN
73,4772298,NaN,NaN,NaN
74,8610078,NaN,NaN,NaN
75,4772311,NaN,NaN,NaN
76,4772314,NaN,NaN,NaN
77,4772331,NaN,NaN,NaN
78,4772340,NaN,NaN,NaN
79,4772250,NaN,NaN,NaN
80,4772351,NaN,NaN,NaN
81,4772356,NaN,NaN,NaN
82,4772371,NaN,NaN,NaN
83,4772378,NaN,NaN,NaN
84,4772391,NaN,NaN,NaN
85,4772136,NaN,NaN,NaN
87,4772157,NaN,NaN,NaN
88,4772170,NaN,NaN,NaN
89,4772180,NaN,NaN,NaN
90,4772191,NaN,NaN,NaN
92,4772202,NaN,NaN,NaN
93,4772219,NaN,NaN,NaN
94,4772229,NaN,NaN,NaN
95,4772239,NaN,NaN,NaN
97,4772259,NaN,NaN,NaN
98,4772265,NaN,NaN,NaN
99,5688052,NaN,NaN,NaN
100,4772279,NaN,NaN,NaN
101,4772290,NaN,NaN,NaN
102,4772293,NaN,NaN,NaN
103,4772310,NaN,NaN,NaN
104,4772320,NaN,NaN,NaN
105,4772328,NaN,NaN,NaN
107,4772347,NaN,NaN,NaN
108,4772360,NaN,NaN,NaN
109,4772370,NaN,NaN,NaN
110,4772381,NaN,NaN,NaN
112,4772392,NaN,NaN,NaN
114,4772148,NaN,NaN,NaN
115,4772159,NaN,NaN,NaN
118,4772189,NaN,NaN,NaN
119,4772197,NaN,NaN,NaN
120,4772207,NaN,NaN,NaN
121,4772216,NaN,NaN,NaN
122,4772225,NaN,NaN,NaN
123,4772235,NaN,NaN,NaN
