,fixture_id,pitch,weatherDescription,current
0,399208,NaN,NaN,NaN
1,399306,NaN,NaN,NaN
2,399424,NaN,NaN,NaN
3,399476,NaN,NaN,NaN
4,399606,NaN,NaN,NaN
5,399685,NaN,NaN,NaN
6,399781,NaN,NaN,NaN
7,399807,NaN,NaN,NaN
8,399957,NaN,NaN,NaN
9,16815479,NaN,NaN,NaN
10,399990,NaN,NaN,NaN
11,400135,NaN,NaN,NaN
12,400169,NaN,NaN,NaN
13,400265,NaN,NaN,NaN
14,16815480,NaN,NaN,NaN
15,400352,NaN,NaN,NaN
16,400430,NaN,NaN,NaN
17,16815447,NaN,NaN,NaN
18,400551,NaN,NaN,NaN
19,400691,NaN,NaN,NaN
20,400776,NaN,NaN,NaN
21,16815448,NaN,NaN,NaN
22,400863,NaN,NaN,NaN
23,16815429,NaN,NaN,NaN
24,401009,NaN,NaN,NaN
25,16815430,NaN,NaN,NaN
26,401070,NaN,NaN,NaN
27,16815425,NaN,NaN,NaN
28,401169,NaN,NaN,NaN
29,401266,NaN,NaN,NaN
30,401410,NaN,NaN,NaN
31,401450,NaN,NaN,NaN
32,16815426,NaN,NaN,NaN
33,401521,NaN,NaN,NaN
34,399245,NaN,NaN,NaN
35,399315,NaN,NaN,NaN
37,399494,NaN,NaN,NaN
38,399562,NaN,NaN,NaN
39,399658,NaN,NaN,NaN
40,399762,NaN,NaN,NaN
41,399853,NaN,NaN,NaN
42,399931,NaN,NaN,NaN
43,16815475,NaN,NaN,NaN
44,400031,NaN,NaN,NaN
45,400056,NaN,NaN,NaN
46,400203,NaN,NaN,NaN
47,400249,NaN,NaN,NaN
48,16815476,NaN,NaN,NaN
49,400361,NaN,NaN,NaN
50,400422,NaN,NaN,NaN
51,400513,NaN,NaN,NaN
52,400679,NaN,NaN,NaN
53,400731,NaN,NaN,NaN
54,400922,NaN,NaN,NaN
55,400942,NaN,NaN,NaN
56,401119,NaN,NaN,NaN
58,401256,NaN,NaN,NaN
59,401350,NaN,NaN,NaN
60,401477,NaN,NaN,NaN
61,401558,NaN,NaN,NaN
62,399196,NaN,NaN,NaN
63,399272,NaN,NaN,NaN
64,399529,NaN,NaN,NaN
65,399555,NaN,NaN,NaN
66,399439,NaN,NaN,NaN
67,399632,NaN,NaN,NaN
68,399746,NaN,NaN,NaN
69,399861,NaN,NaN,NaN
70,399895,NaN,NaN,NaN
71,16815487,NaN,NaN,NaN
72,400049,NaN,NaN,NaN
74,400212,NaN,NaN,NaN
76,16815488,NaN,NaN,NaN
77,400369,NaN,NaN,NaN
78,400474,NaN,NaN,NaN
79,16815457,NaN,NaN,NaN
80,400580,NaN,NaN,NaN
81,400656,NaN,NaN,NaN
82,400711,NaN,NaN,NaN
83,16815458,NaN,NaN,NaN
84,400881,NaN,NaN,NaN
85,16815435,NaN,NaN,NaN
86,401020,NaN,NaN,NaN
87,16815440,NaN,NaN,NaN
88,401079,NaN,NaN,NaN
89,401207,NaN,NaN,NaN
90,401315,NaN,NaN,NaN
91,401399,NaN,NaN,NaN
92,401494,NaN,NaN,NaN
93,401586,NaN,NaN,NaN
94,399238,NaN,NaN,NaN
95,399325,NaN,NaN,NaN
96,399368,NaN,NaN,NaN
98,399614,NaN,NaN,NaN
100,399720,NaN,NaN,NaN
101,399826,NaN,NaN,NaN
102,399903,NaN,NaN,NaN
103,16815503,NaN,NaN,NaN
104,400015,NaN,NaN,NaN
105,400083,NaN,NaN,NaN
106,400178,NaN,NaN,NaN
107,400282,NaN,NaN,NaN
108,16815504,NaN,NaN,NaN
110,400465,NaN,NaN,NaN
111,400571,NaN,NaN,NaN
112,400609,NaN,NaN,NaN
113,400741,NaN,NaN,NaN
114,400891,NaN,NaN,NaN
115,400981,NaN,NaN,NaN
116,401060,NaN,NaN,NaN
117,401148,NaN,NaN,NaN
119,401324,NaN,NaN,NaN
121,401532,NaN,NaN,NaN
122,399254,NaN,NaN,NaN
123,399280,NaN,NaN,NaN
124,399360,NaN,NaN,NaN
125,399512,NaN,NaN,NaN
126,399537,NaN,NaN,NaN
127,399623,NaN,NaN,NaN
128,399730,NaN,NaN,NaN
130,399922,NaN,NaN,NaN
134,400160,NaN,NaN,NaN
135,400308,NaN,NaN,NaN
138,400386,NaN,NaN,NaN
139,400483,NaN,NaN,NaN
140,16815455,NaN,NaN,NaN
141,400531,NaN,NaN,NaN
142,400702,NaN,NaN,NaN
144,16815456,NaN,NaN,NaN
145,400900,NaN,NaN,NaN
146,16815431,NaN,NaN,NaN
147,400992,NaN,NaN,NaN
148,16815432,NaN,NaN,NaN
149,401050,NaN,NaN,NaN
150,401178,NaN,NaN,NaN
151,401286,NaN,NaN,NaN
152,401361,NaN,NaN,NaN
153,401438,NaN,NaN,NaN
154,401511,NaN,NaN,NaN
155,399169,NaN,NaN,NaN
156,399262,NaN,NaN,NaN
157,399351,NaN,NaN,NaN
158,399459,NaN,NaN,NaN
159,399547,NaN,NaN,NaN
161,399712,NaN,NaN,NaN
164,16815473,NaN,NaN,NaN
165,399982,NaN,NaN,NaN
166,400065,NaN,NaN,NaN
167,400187,NaN,NaN,NaN
170,16815474,NaN,NaN,NaN
171,400377,NaN,NaN,NaN
172,400457,NaN,NaN,NaN
175,400647,NaN,NaN,NaN
176,400762,NaN,NaN,NaN
178,400846,NaN,NaN,NaN
179,400971,NaN,NaN,NaN
180,401030,NaN,NaN,NaN
181,401139,NaN,NaN,NaN
182,401237,NaN,NaN,NaN
183,401332,NaN,NaN,NaN
185,401595,NaN,NaN,NaN
186,399229,NaN,NaN,NaN
187,399333,NaN,NaN,NaN
188,399414,NaN,NaN,NaN
189,399450,NaN,NaN,NaN
190,399580,NaN,NaN,NaN
191,399677,NaN,NaN,NaN
192,399754,NaN,NaN,NaN
193,399834,NaN,NaN,NaN
195,16815489,NaN,NaN,NaN
196,400039,NaN,NaN,NaN
199,400300,NaN,NaN,NaN
200,16815490,NaN,NaN,NaN
202,400447,NaN,NaN,NaN
205,400589,NaN,NaN,NaN
206,400722,NaN,NaN,NaN
209,401001,NaN,NaN,NaN
210,401040,NaN,NaN,NaN
211,401159,NaN,NaN,NaN
212,401247,NaN,NaN,NaN
213,401370,NaN,NaN,NaN
214,401503,NaN,NaN,NaN
215,401549,NaN,NaN,NaN
218,399406,NaN,NaN,NaN
220,399589,NaN,NaN,NaN
221,399667,NaN,NaN,NaN
222,399738,NaN,NaN,NaN
223,399797,NaN,NaN,NaN
224,399966,NaN,NaN,NaN
226,400023,NaN,NaN,NaN
227,400101,NaN,NaN,NaN
228,400195,NaN,NaN,NaN
231,400395,NaN,NaN,NaN
234,400669,NaN,NaN,NaN
236,400837,NaN,NaN,NaN
239,401130,NaN,NaN,NaN
241,401388,NaN,NaN,NaN
242,401467,NaN,NaN,NaN
243,401569,NaN,NaN,NaN
244,399187,NaN,NaN,NaN
245,399289,NaN,NaN,NaN
246,399391,NaN,NaN,NaN
247,399502,NaN,NaN,NaN
248,399571,NaN,NaN,NaN
249,399704,NaN,NaN,NaN
251,399877,NaN,NaN,NaN
255,400118,NaN,NaN,NaN
257,400238,NaN,NaN,NaN
261,16815443,NaN,NaN,NaN
262,400504,NaN,NaN,NaN
264,400807,NaN,NaN,NaN
265,16815444,NaN,NaN,NaN
267,400933,NaN,NaN,NaN
268,401110,NaN,NaN,NaN
269,401216,NaN,NaN,NaN
270,401227,NaN,NaN,NaN
271,401379,NaN,NaN,NaN
272,401427,NaN,NaN,NaN
274,399177,NaN,NaN,NaN
276,399399,NaN,NaN,NaN
279,399649,NaN,NaN,NaN
283,16815497,NaN,NaN,NaN
285,400110,NaN,NaN,NaN
287,400291,NaN,NaN,NaN
288,16815502,NaN,NaN,NaN
290,400404,NaN,NaN,NaN
292,400523,NaN,NaN,NaN
293,400599,NaN,NaN,NaN
294,400749,NaN,NaN,NaN
296,400873,NaN,NaN,NaN
298,400961,NaN,NaN,NaN
301,16815427,NaN,NaN,NaN
302,401188,NaN,NaN,NaN
305,401458,NaN,NaN,NaN
306,16815428,NaN,NaN,NaN
308,399217,NaN,NaN,NaN
309,399297,NaN,NaN,NaN
310,399431,NaN,NaN,NaN
311,399467,NaN,NaN,NaN
316,399912,NaN,NaN,NaN
317,16815463,NaN,NaN,NaN
322,16815464,NaN,NaN,NaN
323,400342,NaN,NaN,NaN
325,16815445,NaN,NaN,NaN
326,400561,NaN,NaN,NaN
328,400796,NaN,NaN,NaN
329,16815446,NaN,NaN,NaN
330,400911,NaN,NaN,NaN
331,16815433,NaN,NaN,NaN
332,400951,NaN,NaN,NaN
333,16815434,NaN,NaN,NaN
334,401089,NaN,NaN,NaN
336,401198,NaN,NaN,NaN
337,401276,NaN,NaN,NaN
347,399641,NaN,NaN,NaN
349,399869,NaN,NaN,NaN
351,16815493,NaN,NaN,NaN
352,400007,NaN,NaN,NaN
353,400092,NaN,NaN,NaN
354,400222,NaN,NaN,NaN
355,400230,NaN,NaN,NaN
356,16815494,NaN,NaN,NaN
357,400334,NaN,NaN,NaN
358,400412,NaN,NaN,NaN
368,401418,NaN,NaN,NaN
377,399815,NaN,NaN,NaN
379,16815461,NaN,NaN,NaN
380,399999,NaN,NaN,NaN
382,400151,NaN,NaN,NaN
383,400256,NaN,NaN,NaN
384,16815462,NaN,NaN,NaN
386,400438,NaN,NaN,NaN
387,16815441,NaN,NaN,NaN
388,400541,NaN,NaN,NaN
389,400619,NaN,NaN,NaN
391,16815442,NaN,NaN,NaN
403,399341,NaN,NaN,NaN
404,399519,NaN,NaN,NaN
407,399695,NaN,NaN,NaN
408,399789,NaN,NaN,NaN
410,399947,NaN,NaN,NaN
411,16815471,NaN,NaN,NaN
413,400127,NaN,NaN,NaN
416,16815472,NaN,NaN,NaN
419,16815449,NaN,NaN,NaN
423,16815450,NaN,NaN,NaN
428,401100,NaN,NaN,NaN
431,401306,NaN,NaN,NaN
433,401485,NaN,NaN,NaN
435,401578,NaN,NaN,NaN
444,399939,NaN,NaN,NaN
445,16815495,NaN,NaN,NaN
449,400273,NaN,NaN,NaN
450,16815496,NaN,NaN,NaN
451,400326,NaN,NaN,NaN
454,400491,NaN,NaN,NaN
456,400818,NaN,NaN,NaN
469,399484,NaN,NaN,NaN
470,399598,NaN,NaN,NaN
472,399772,NaN,NaN,NaN
475,16815481,NaN,NaN,NaN
482,16815486,NaN,NaN,NaN
486,400827,NaN,NaN,NaN
490,401296,NaN,NaN,NaN
491,401341,NaN,NaN,NaN
493,401540,NaN,NaN,NaN
501,399844,NaN,NaN,NaN
502,399886,NaN,NaN,NaN
505,400074,NaN,NaN,NaN
531,16815491,NaN,NaN,NaN
534,400144,NaN,NaN,NaN
536,16815492,NaN,NaN,NaN
537,400317,NaN,NaN,NaN
561,16815477,NaN,NaN,NaN
562,399974,NaN,NaN,NaN
566,16815478,NaN,NaN,NaN
589,16815465,NaN,NaN,NaN
594,16815470,NaN,NaN,NaN
598,16815459,NaN,NaN,NaN
601,16815460,NaN,NaN,NaN
