,fixture_id,pitch,weatherDescription,current
0,95314,NaN,NaN,NaN
1,95390,NaN,NaN,NaN
2,95514,NaN,NaN,NaN
3,95589,NaN,NaN,NaN
4,95665,NaN,NaN,NaN
5,95750,NaN,NaN,NaN
6,96428,NaN,NaN,NaN
7,96697,NaN,NaN,NaN
8,96944,NaN,NaN,NaN
9,97009,NaN,NaN,NaN
10,97091,NaN,NaN,NaN
11,97158,NaN,NaN,NaN
12,97213,NaN,NaN,NaN
13,97284,NaN,NaN,NaN
14,97429,NaN,NaN,NaN
15,97506,NaN,NaN,NaN
16,97600,NaN,NaN,NaN
17,97646,NaN,NaN,NaN
18,97712,NaN,NaN,NaN
19,97799,NaN,NaN,NaN
20,97954,NaN,NaN,NaN
21,98022,NaN,NaN,NaN
22,95305,NaN,NaN,NaN
23,95381,NaN,NaN,NaN
24,95485,NaN,NaN,NaN
25,95618,NaN,NaN,NaN
27,95768,NaN,NaN,NaN
28,96457,NaN,NaN,NaN
29,96743,NaN,NaN,NaN
30,96823,NaN,NaN,NaN
31,96981,NaN,NaN,NaN
32,97073,NaN,NaN,NaN
33,97148,NaN,NaN,NaN
34,97248,NaN,NaN,NaN
35,97301,NaN,NaN,NaN
36,97420,NaN,NaN,NaN
37,97524,NaN,NaN,NaN
38,97553,NaN,NaN,NaN
39,97665,NaN,NaN,NaN
40,97722,NaN,NaN,NaN
41,97789,NaN,NaN,NaN
42,97934,NaN,NaN,NaN
44,95352,NaN,NaN,NaN
45,95458,NaN,NaN,NaN
46,95533,NaN,NaN,NaN
47,95608,NaN,NaN,NaN
48,95721,NaN,NaN,NaN
49,95729,NaN,NaN,NaN
50,96577,NaN,NaN,NaN
52,96908,NaN,NaN,NaN
53,97000,NaN,NaN,NaN
55,97120,NaN,NaN,NaN
56,97230,NaN,NaN,NaN
57,97293,NaN,NaN,NaN
58,97440,NaN,NaN,NaN
59,97495,NaN,NaN,NaN
60,97584,NaN,NaN,NaN
61,97684,NaN,NaN,NaN
62,97703,NaN,NaN,NaN
63,97838,NaN,NaN,NaN
64,97925,NaN,NaN,NaN
65,97992,NaN,NaN,NaN
67,95408,NaN,NaN,NaN
68,95505,NaN,NaN,NaN
69,95551,NaN,NaN,NaN
70,95692,NaN,NaN,NaN
71,95795,NaN,NaN,NaN
72,95944,NaN,NaN,NaN
73,96798,NaN,NaN,NaN
74,96887,NaN,NaN,NaN
75,97019,NaN,NaN,NaN
76,97046,NaN,NaN,NaN
77,97194,NaN,NaN,NaN
79,97358,NaN,NaN,NaN
81,97517,NaN,NaN,NaN
82,97562,NaN,NaN,NaN
84,97741,NaN,NaN,NaN
85,97828,NaN,NaN,NaN
86,97896,NaN,NaN,NaN
87,98001,NaN,NaN,NaN
88,95323,NaN,NaN,NaN
90,95467,NaN,NaN,NaN
91,95637,NaN,NaN,NaN
92,95700,NaN,NaN,NaN
93,95759,NaN,NaN,NaN
95,96654,NaN,NaN,NaN
96,96843,NaN,NaN,NaN
97,96972,NaN,NaN,NaN
98,97036,NaN,NaN,NaN
100,97257,NaN,NaN,NaN
101,97320,NaN,NaN,NaN
103,97477,NaN,NaN,NaN
104,97543,NaN,NaN,NaN
105,97628,NaN,NaN,NaN
107,97808,NaN,NaN,NaN
108,97885,NaN,NaN,NaN
109,98012,NaN,NaN,NaN
111,95399,NaN,NaN,NaN
113,95568,NaN,NaN,NaN
114,95674,NaN,NaN,NaN
115,95778,NaN,NaN,NaN
116,96554,NaN,NaN,NaN
117,96676,NaN,NaN,NaN
120,97111,NaN,NaN,NaN
121,97137,NaN,NaN,NaN
122,97276,NaN,NaN,NaN
123,97311,NaN,NaN,NaN
124,97393,NaN,NaN,NaN
125,97449,NaN,NaN,NaN
128,97750,NaN,NaN,NaN
130,97905,NaN,NaN,NaN
131,98031,NaN,NaN,NaN
132,95370,NaN,NaN,NaN
134,95496,NaN,NaN,NaN
136,95682,NaN,NaN,NaN
137,95787,NaN,NaN,NaN
138,96481,NaN,NaN,NaN
139,96628,NaN,NaN,NaN
142,97083,NaN,NaN,NaN
144,97238,NaN,NaN,NaN
145,97339,NaN,NaN,NaN
146,97375,NaN,NaN,NaN
148,97593,NaN,NaN,NaN
149,97693,NaN,NaN,NaN
151,97866,NaN,NaN,NaN
153,97963,NaN,NaN,NaN
156,95542,NaN,NaN,NaN
157,95599,NaN,NaN,NaN
159,95741,NaN,NaN,NaN
160,95815,NaN,NaN,NaN
164,97102,NaN,NaN,NaN
165,97129,NaN,NaN,NaN
166,97220,NaN,NaN,NaN
167,97330,NaN,NaN,NaN
168,97404,NaN,NaN,NaN
170,97535,NaN,NaN,NaN
173,97856,NaN,NaN,NaN
174,97945,NaN,NaN,NaN
176,95293,NaN,NaN,NaN
177,95437,NaN,NaN,NaN
180,95711,NaN,NaN,NaN
184,96926,NaN,NaN,NaN
185,97027,NaN,NaN,NaN
186,97066,NaN,NaN,NaN
187,97176,NaN,NaN,NaN
188,97204,NaN,NaN,NaN
191,97487,NaN,NaN,NaN
193,97619,NaN,NaN,NaN
194,97760,NaN,NaN,NaN
197,97972,NaN,NaN,NaN
198,95361,NaN,NaN,NaN
201,95626,NaN,NaN,NaN
202,95647,NaN,NaN,NaN
203,95805,NaN,NaN,NaN
206,96935,NaN,NaN,NaN
207,96953,NaN,NaN,NaN
212,97383,NaN,NaN,NaN
214,97637,NaN,NaN,NaN
215,97609,NaN,NaN,NaN
218,97913,NaN,NaN,NaN
219,97983,NaN,NaN,NaN
220,95343,NaN,NaN,NaN
221,95446,NaN,NaN,NaN
222,95476,NaN,NaN,NaN
227,96775,NaN,NaN,NaN
228,96916,NaN,NaN,NaN
234,97366,NaN,NaN,NaN
235,97467,NaN,NaN,NaN
237,97655,NaN,NaN,NaN
238,97771,NaN,NaN,NaN
239,97819,NaN,NaN,NaN
245,95580,NaN,NaN,NaN
246,95657,NaN,NaN,NaN
249,96600,NaN,NaN,NaN
251,96991,NaN,NaN,NaN
254,97266,NaN,NaN,NaN
255,97348,NaN,NaN,NaN
262,97875,NaN,NaN,NaN
263,98040,NaN,NaN,NaN
265,95418,NaN,NaN,NaN
271,96721,NaN,NaN,NaN
274,97056,NaN,NaN,NaN
275,97167,NaN,NaN,NaN
278,97412,NaN,NaN,NaN
282,97732,NaN,NaN,NaN
286,95332,NaN,NaN,NaN
287,95428,NaN,NaN,NaN
292,96532,NaN,NaN,NaN
297,97185,NaN,NaN,NaN
303,97675,NaN,NaN,NaN
304,97780,NaN,NaN,NaN
314,96509,NaN,NaN,NaN
316,96864,NaN,NaN,NaN
324,97574,NaN,NaN,NaN
339,96962,NaN,NaN,NaN
345,97458,NaN,NaN,NaN
354,95524,NaN,NaN,NaN
371,97846,NaN,NaN,NaN
