,fixture_id,pitch,weatherDescription,current
0,17055360,NaN,NaN,NaN
1,17055370,NaN,NaN,NaN
2,17055373,NaN,NaN,NaN
3,17055390,NaN,NaN,NaN
4,17055392,NaN,NaN,NaN
5,17055410,NaN,NaN,NaN
6,17055414,NaN,NaN,NaN
7,17055430,NaN,NaN,NaN
8,17055433,NaN,NaN,NaN
9,17055450,NaN,NaN,NaN
10,17055457,NaN,NaN,NaN
11,17055470,NaN,NaN,NaN
12,17055472,NaN,NaN,NaN
13,17662114,NaN,NaN,NaN
14,17055489,NaN,NaN,NaN
15,17055499,NaN,NaN,NaN
16,17055509,NaN,NaN,NaN
17,17055520,NaN,NaN,NaN
18,17708029,NaN,NaN,NaN
19,17055522,NaN,NaN,NaN
20,17730613,NaN,NaN,NaN
21,17055540,NaN,NaN,NaN
22,17055545,NaN,NaN,NaN
23,17763563,NaN,NaN,NaN
24,17055560,NaN,NaN,NaN
25,17778528,NaN,NaN,NaN
26,17055570,NaN,NaN,NaN
27,17055580,NaN,NaN,NaN
28,17055581,NaN,NaN,NaN
29,17055600,NaN,NaN,NaN
30,17055608,NaN,NaN,NaN
31,17055614,NaN,NaN,NaN
32,17055630,NaN,NaN,NaN
33,17055368,NaN,NaN,NaN
34,17055374,NaN,NaN,NaN
35,17055387,NaN,NaN,NaN
36,17055395,NaN,NaN,NaN
37,17055409,NaN,NaN,NaN
38,17055412,NaN,NaN,NaN
39,17055428,NaN,NaN,NaN
40,17055438,NaN,NaN,NaN
42,17055456,NaN,NaN,NaN
43,17055469,NaN,NaN,NaN
44,17055476,NaN,NaN,NaN
45,17055537,NaN,NaN,NaN
46,17055485,NaN,NaN,NaN
47,17055495,NaN,NaN,NaN
48,17055510,NaN,NaN,NaN
49,17055517,NaN,NaN,NaN
50,17055527,NaN,NaN,NaN
51,17730616,NaN,NaN,NaN
52,17055541,NaN,NaN,NaN
53,17055557,NaN,NaN,NaN
54,17055565,NaN,NaN,NaN
55,17055357,NaN,NaN,NaN
56,17055578,NaN,NaN,NaN
57,17055589,NaN,NaN,NaN
58,17055598,NaN,NaN,NaN
59,17055602,NaN,NaN,NaN
60,17055619,NaN,NaN,NaN
61,17055624,NaN,sky is clear,
62,17055356,NaN,NaN,NaN
63,17055365,NaN,NaN,NaN
64,17055372,NaN,NaN,NaN
65,17055394,NaN,NaN,NaN
66,17055407,NaN,NaN,NaN
67,17055413,NaN,NaN,NaN
68,17055426,NaN,NaN,NaN
69,17055436,NaN,NaN,NaN
70,17055446,NaN,NaN,NaN
71,17055453,NaN,NaN,NaN
72,17055466,NaN,NaN,NaN
73,17055480,NaN,NaN,NaN
74,17662110,NaN,NaN,NaN
75,17055487,NaN,NaN,NaN
77,17055506,NaN,NaN,NaN
78,17055514,NaN,NaN,NaN
79,17697183,NaN,NaN,NaN
80,17055524,NaN,NaN,NaN
81,17055385,NaN,NaN,NaN
82,17730604,NaN,NaN,NaN
84,17055547,NaN,NaN,NaN
85,17763568,NaN,NaN,NaN
86,17055556,NaN,NaN,NaN
87,17778529,NaN,NaN,NaN
88,17055566,NaN,NaN,NaN
89,17055576,NaN,NaN,NaN
90,17055585,NaN,NaN,NaN
91,17055596,NaN,NaN,NaN
92,17055601,NaN,NaN,NaN
93,17055616,NaN,NaN,NaN
94,17055628,NaN,light rain,
95,17055351,NaN,NaN,NaN
96,17055362,NaN,NaN,NaN
98,17055384,NaN,NaN,NaN
99,17055398,NaN,NaN,NaN
100,17055403,NaN,NaN,NaN
101,17055411,NaN,NaN,NaN
102,17055423,NaN,NaN,NaN
103,17055432,NaN,NaN,NaN
104,17055442,NaN,NaN,NaN
105,17055452,NaN,NaN,NaN
106,17055468,NaN,NaN,NaN
108,17662112,NaN,NaN,NaN
110,17055492,NaN,NaN,NaN
111,17055507,NaN,NaN,NaN
112,17055513,NaN,NaN,NaN
113,17697178,NaN,NaN,NaN
114,17055525,NaN,NaN,NaN
115,17730609,NaN,NaN,NaN
116,17055533,NaN,NaN,NaN
117,17055548,NaN,NaN,NaN
118,17763564,NaN,NaN,NaN
119,17055552,NaN,NaN,NaN
120,17778530,NaN,NaN,NaN
121,17055564,NaN,NaN,NaN
123,17055584,NaN,NaN,NaN
124,17055595,NaN,NaN,NaN
125,17055603,NaN,NaN,NaN
126,17055620,NaN,NaN,NaN
127,17055623,NaN,moderate rain,
128,17055354,NaN,NaN,NaN
129,17055363,NaN,NaN,NaN
130,17055379,NaN,NaN,NaN
131,17055382,NaN,NaN,NaN
132,17055396,NaN,NaN,NaN
133,17055404,NaN,NaN,NaN
134,17055415,NaN,NaN,NaN
135,17055424,NaN,NaN,NaN
136,17055440,NaN,NaN,NaN
137,17055449,NaN,NaN,NaN
139,17055462,NaN,NaN,NaN
140,17055473,NaN,NaN,NaN
141,17662109,NaN,NaN,NaN
142,17055484,NaN,NaN,NaN
143,17055493,NaN,NaN,NaN
144,17055504,NaN,NaN,NaN
146,17697181,NaN,NaN,NaN
149,17055544,NaN,NaN,NaN
151,17055563,NaN,NaN,NaN
152,17055572,NaN,NaN,NaN
153,17055588,NaN,NaN,NaN
154,17055592,NaN,NaN,NaN
155,17055605,NaN,NaN,NaN
156,17055613,NaN,NaN,NaN
158,17055358,NaN,NaN,NaN
159,17055377,NaN,NaN,NaN
160,17055389,NaN,NaN,NaN
162,17055402,NaN,NaN,NaN
165,17055435,NaN,NaN,NaN
166,17055447,NaN,NaN,NaN
167,17055459,NaN,NaN,NaN
168,17055467,NaN,NaN,NaN
169,17055471,NaN,NaN,NaN
170,17662102,NaN,NaN,NaN
171,17055488,NaN,NaN,NaN
172,17055494,NaN,NaN,NaN
175,17697185,NaN,NaN,NaN
176,17055526,NaN,NaN,NaN
177,17730611,NaN,NaN,NaN
178,17055536,NaN,NaN,NaN
179,17055546,NaN,NaN,NaN
180,17763562,NaN,NaN,NaN
184,17794459,NaN,NaN,NaN
185,17055577,NaN,NaN,NaN
186,17055367,NaN,NaN,NaN
187,17055582,NaN,NaN,NaN
188,17055597,NaN,NaN,NaN
189,17794461,NaN,NaN,NaN
190,17055607,NaN,NaN,NaN
191,17055617,NaN,NaN,NaN
193,17055380,NaN,NaN,NaN
194,17055383,NaN,NaN,NaN
195,17055400,NaN,NaN,NaN
196,17055401,NaN,NaN,NaN
197,17055420,NaN,NaN,NaN
201,17055460,NaN,NaN,NaN
204,17662103,NaN,NaN,NaN
205,17055482,NaN,NaN,NaN
206,17055500,NaN,NaN,NaN
208,17055512,NaN,NaN,NaN
209,17697190,NaN,NaN,NaN
210,17055530,NaN,NaN,NaN
211,17730612,NaN,NaN,NaN
212,17055539,NaN,NaN,NaN
213,17055550,NaN,NaN,NaN
214,17055558,NaN,NaN,NaN
217,17055590,NaN,NaN,NaN
218,17055353,NaN,NaN,NaN
220,17055610,NaN,NaN,NaN
222,17055369,NaN,NaN,NaN
223,17055625,NaN,sky is clear,
226,17055375,NaN,NaN,NaN
228,17055399,NaN,NaN,NaN
229,17055405,NaN,NaN,NaN
230,17055418,NaN,NaN,NaN
231,17055425,NaN,NaN,NaN
232,17055434,NaN,NaN,NaN
233,17055444,NaN,NaN,NaN
235,17055464,NaN,NaN,NaN
236,17055477,NaN,NaN,NaN
237,17662105,NaN,NaN,NaN
239,17055491,NaN,NaN,NaN
240,17055503,NaN,NaN,NaN
242,17697177,NaN,NaN,NaN
244,17730603,NaN,NaN,NaN
245,17055534,NaN,NaN,NaN
247,17055553,NaN,NaN,NaN
248,17055567,NaN,NaN,NaN
249,17055573,NaN,NaN,NaN
251,17055593,NaN,NaN,NaN
252,17055604,NaN,NaN,NaN
254,17055621,NaN,light rain,
255,17055359,NaN,NaN,NaN
260,17055408,NaN,NaN,NaN
261,17055419,NaN,NaN,NaN
263,17055439,NaN,NaN,NaN
266,17055463,NaN,NaN,NaN
267,17055479,NaN,NaN,NaN
268,17662108,NaN,NaN,NaN
269,17055490,NaN,NaN,NaN
270,17055498,NaN,NaN,NaN
271,17055505,NaN,NaN,NaN
272,17055515,NaN,NaN,NaN
273,17697180,NaN,NaN,NaN
274,17055529,NaN,NaN,NaN
275,17730602,NaN,NaN,NaN
279,17055559,NaN,NaN,NaN
280,17055561,NaN,NaN,NaN
284,17055609,NaN,NaN,NaN
285,17055618,NaN,NaN,NaN
286,17055629,NaN,scattered clouds,
287,17055355,NaN,NaN,NaN
288,17055366,NaN,NaN,NaN
289,17055376,NaN,NaN,NaN
290,17055381,NaN,NaN,NaN
295,17055431,NaN,NaN,NaN
296,17055445,NaN,NaN,NaN
298,17055465,NaN,NaN,NaN
300,17662101,NaN,NaN,NaN
301,17055486,NaN,NaN,NaN
304,17055519,NaN,NaN,NaN
305,17697189,NaN,NaN,NaN
306,17055523,NaN,NaN,NaN
307,17730608,NaN,NaN,NaN
309,17055549,NaN,NaN,NaN
310,17055555,NaN,NaN,NaN
311,17055568,NaN,NaN,NaN
312,17055575,NaN,NaN,NaN
313,17055583,NaN,NaN,NaN
316,17055611,NaN,NaN,NaN
320,17055393,NaN,NaN,NaN
323,17055422,NaN,NaN,NaN
324,17055437,NaN,NaN,NaN
326,17055455,NaN,NaN,NaN
328,17055474,NaN,NaN,NaN
329,17662113,NaN,NaN,NaN
331,17055497,NaN,NaN,NaN
334,17697184,NaN,NaN,NaN
335,17055528,NaN,NaN,NaN
336,17055352,NaN,NaN,NaN
337,17730606,NaN,NaN,NaN
338,17055531,NaN,NaN,NaN
340,17763565,NaN,NaN,NaN
342,17778527,NaN,NaN,NaN
343,17055569,NaN,NaN,NaN
344,17794458,NaN,NaN,NaN
345,17055579,NaN,NaN,NaN
346,17055586,NaN,NaN,NaN
347,17055599,NaN,NaN,NaN
348,17794460,NaN,NaN,NaN
356,17055406,NaN,NaN,NaN
358,17055421,NaN,NaN,NaN
360,17055443,NaN,NaN,NaN
361,17055451,NaN,NaN,NaN
364,17055532,NaN,NaN,NaN
365,17055483,NaN,NaN,NaN
368,17055516,NaN,NaN,NaN
369,17055361,NaN,NaN,NaN
371,17730614,NaN,NaN,NaN
373,17763566,NaN,NaN,NaN
374,17055551,NaN,NaN,NaN
378,17055571,NaN,NaN,NaN
383,17055606,NaN,NaN,NaN
384,17055612,NaN,NaN,NaN
385,17055627,NaN,NaN,NaN
388,17055371,NaN,NaN,NaN
390,17055391,NaN,NaN,NaN
395,17055441,NaN,NaN,NaN
397,17055461,NaN,NaN,NaN
398,17055475,NaN,NaN,NaN
399,17662107,NaN,NaN,NaN
402,17055508,NaN,NaN,NaN
403,17055511,NaN,NaN,NaN
404,17697187,NaN,NaN,NaN
406,17730605,NaN,NaN,NaN
409,17055554,NaN,NaN,NaN
412,17055587,NaN,NaN,NaN
413,17055591,NaN,NaN,NaN
416,17055622,NaN,moderate rain,
420,17055388,NaN,NaN,NaN
421,17055397,NaN,NaN,NaN
423,17055417,NaN,NaN,NaN
432,17055496,NaN,NaN,NaN
433,17055501,NaN,NaN,NaN
434,17055518,NaN,NaN,NaN
436,17730617,NaN,NaN,NaN
441,17055574,NaN,NaN,NaN
449,17055378,NaN,NaN,NaN
454,17055429,NaN,NaN,NaN
457,17055458,NaN,NaN,NaN
459,17055478,NaN,NaN,NaN
460,17662111,NaN,NaN,NaN
465,17697182,NaN,NaN,NaN
467,17730607,NaN,NaN,NaN
468,17055538,NaN,NaN,NaN
469,17055543,NaN,NaN,NaN
472,17055562,NaN,NaN,NaN
475,17055594,NaN,NaN,NaN
480,17055386,NaN,NaN,NaN
484,17055427,NaN,NaN,NaN
490,17662106,NaN,NaN,NaN
493,17055502,NaN,NaN,NaN
495,17697188,NaN,NaN,NaN
506,17055521,NaN,NaN,NaN
507,17055615,NaN,NaN,NaN
509,17055364,NaN,NaN,NaN
518,17055454,NaN,NaN,NaN
521,17662099,NaN,NaN,NaN
526,17697186,NaN,NaN,NaN
528,17055535,NaN,NaN,NaN
529,17055542,NaN,NaN,NaN
544,17055416,NaN,NaN,NaN
552,17055481,NaN,NaN,NaN
557,17730615,NaN,NaN,NaN
559,17763569,NaN,NaN,NaN
580,17055448,NaN,NaN,NaN
584,17662104,NaN,NaN,NaN
589,17722349,NaN,NaN,NaN
592,17730610,NaN,NaN,NaN
595,17763567,NaN,NaN,NaN
603,17055626,NaN,sky is clear,
617,17662100,NaN,NaN,NaN
622,17697179,NaN,NaN,NaN
