,fixture_id,pitch,weatherDescription,current
203,18847936,GOOD,NaN,NaN
204,18847949,NaN,light rain,light rain
206,18847965,NaN,light rain,NaN
209,18847996,NaN,sky is clear,NaN
210,18848006,NaN,overcast clouds,NaN
211,18848020,NaN,light rain,NaN
212,18848029,NaN,broken clouds,NaN
213,19025000,NaN,scattered clouds,NaN
214,18849925,NaN,sky is clear,NaN
216,18849934,NaN,few clouds,NaN
218,19032652,NaN,moderate rain,NaN
219,18849961,NaN,broken clouds,NaN
221,18849982,NaN,clear sky,clear sky
223,18850004,NaN,clear sky,clear sky
224,18850011,NaN,few clouds,few clouds
225,18850024,NaN,clear sky,clear sky
228,18850055,NaN,clear sky,clear sky
233,18847961,NaN,moderate rain,NaN
235,18847979,NaN,moderate rain,NaN
236,18847989,NaN,sky is clear,NaN
238,18848008,NaN,sky is clear,NaN
239,18848021,NaN,light rain,NaN
240,18848033,NaN,scattered clouds,NaN
241,19024891,NaN,moderate rain,NaN
243,18849939,NaN,scattered clouds,NaN
245,18849958,NaN,sky is clear,NaN
246,19032656,NaN,overcast clouds,NaN
247,18849963,NaN,scattered clouds,NaN
248,18849969,NaN,few clouds,NaN
249,18849983,NaN,few clouds,few clouds
251,19043437,NaN,broken clouds,broken clouds
253,19062960,NaN,few clouds,few clouds
255,19070514,NaN,clear sky,clear sky
257,18850029,NaN,broken clouds,broken clouds
258,19077324,NaN,overcast clouds,clear sky
260,18850051,NaN,scattered clouds,NaN
261,18850067,NaN,rain and snow,NaN
262,19077326,NaN,broken clouds,broken clouds
263,18847933,GOOD,broken clouds,broken clouds
264,18847943,GOOD,clear sky,clear sky
265,18847952,NaN,scattered clouds,scattered clouds
272,18848016,NaN,overcast clouds,NaN
274,19025002,NaN,sky is clear,NaN
275,18849926,NaN,moderate rain,NaN
277,18849945,NaN,overcast clouds,NaN
278,18849951,NaN,light rain,NaN
279,19032654,NaN,broken clouds,NaN
280,18849959,NaN,broken clouds,NaN
281,18849978,NaN,NaN,NaN
283,18849993,NaN,few clouds,few clouds
284,19043436,NaN,sky is clear,clear sky
285,18849999,NaN,clear sky,clear sky
287,18850010,NaN,few clouds,NaN
290,18850031,NaN,few clouds,NaN
292,18850049,NaN,broken clouds,broken clouds
294,18847929,GOOD,light rain,light rain
295,18847939,GOOD,clear sky,clear sky
298,18847980,NaN,broken clouds,NaN
299,18847987,NaN,moderate rain,NaN
300,18847997,NaN,NaN,NaN
304,19024886,NaN,NaN,NaN
307,18849942,NaN,broken clouds,NaN
309,19032647,NaN,NaN,NaN
311,18849977,NaN,moderate rain,NaN
313,18847956,NaN,clear sky,clear sky
314,18849992,NaN,overcast clouds,overcast clouds
315,19043440,NaN,clear sky,clear sky
316,18850008,NaN,broken clouds,broken clouds
317,19062961,NaN,overcast clouds,overcast clouds
319,19070516,NaN,clear sky,clear sky
320,18850026,NaN,light rain,NaN
322,18850044,NaN,light rain,NaN
323,18850057,NaN,moderate rain,NaN
325,18847931,GOOD,clear sky,clear sky
328,18847962,NaN,NaN,NaN
334,18848017,NaN,overcast clouds,NaN
336,18849924,NaN,moderate rain,NaN
337,18849938,NaN,broken clouds,NaN
339,18849954,NaN,light rain,NaN
341,18849974,NaN,moderate rain,NaN
342,18849987,NaN,clear sky,clear sky
344,19043197,NaN,sky is clear,NaN
345,19062959,NaN,NaN,NaN
347,19070515,NaN,clear sky,clear sky
349,18850002,NaN,clear sky,clear sky
350,18850034,NaN,sky is clear,NaN
353,18850060,NaN,light rain,NaN
356,18847954,NaN,clear sky,clear sky
357,18847960,NaN,moderate rain,NaN
359,18847982,NaN,light rain,NaN
361,18848001,NaN,few clouds,NaN
364,18848034,NaN,moderate rain,NaN
365,19024887,NaN,NaN,NaN
366,18849921,NaN,scattered clouds,NaN
370,19032653,NaN,broken clouds,NaN
374,18849998,NaN,broken clouds,broken clouds
377,19062964,NaN,few clouds,few clouds
379,18850028,NaN,clear sky,clear sky
389,18847983,NaN,sky is clear,NaN
390,18847992,NaN,moderate rain,NaN
391,18848002,NaN,sky is clear,NaN
392,18848005,NaN,scattered clouds,NaN
395,19024889,NaN,scattered clouds,NaN
397,18849929,NaN,scattered clouds,NaN
399,18849952,NaN,light rain,NaN
400,19032658,NaN,overcast clouds,NaN
405,19043434,NaN,NaN,NaN
406,18850000,NaN,broken clouds,NaN
407,19062962,NaN,few clouds,few clouds
413,18850048,NaN,broken clouds,broken clouds
419,18847953,NaN,scattered clouds,scattered clouds
421,18847971,NaN,moderate rain,NaN
422,18847975,NaN,overcast clouds,NaN
427,18848026,NaN,light rain,NaN
428,19025001,NaN,NaN,NaN
433,19032649,NaN,overcast clouds,NaN
434,18849962,NaN,light rain,NaN
438,19043443,NaN,NaN,NaN
441,18850013,NaN,moderate rain,NaN
442,18850019,NaN,overcast clouds,NaN
443,18850035,NaN,fog,fog
451,18847988,NaN,scattered clouds,NaN
460,18849965,NaN,overcast clouds,NaN
461,18849970,NaN,scattered clouds,NaN
462,18849980,NaN,sky is clear,NaN
465,19043433,NaN,broken clouds,broken clouds
472,19077325,NaN,few clouds,few clouds
475,18850059,NaN,scattered clouds,NaN
484,18848010,NaN,sky is clear,NaN
487,19024999,Good,overcast clouds,NaN
490,18849944,NaN,scattered clouds,NaN
492,19032651,NaN,scattered clouds,NaN
496,18849991,NaN,light rain,few clouds
501,18850039,NaN,clear sky,clear sky
508,18847968,NaN,heavy intensity rain,NaN
510,18847985,NaN,overcast clouds,NaN
515,19024884,NaN,NaN,NaN
520,19032648,NaN,overcast clouds,NaN
525,19043439,NaN,few clouds,few clouds
527,18850016,NaN,few clouds,clear sky
535,18847940,GOOD,NaN,NaN
545,19024890,NaN,NaN,NaN
550,19032659,NaN,heavy intensity rain,NaN
555,19043444,NaN,light rain,NaN
585,19043432,NaN,clear sky,clear sky
