,fixture_id,pitch,weatherDescription,current
0,10332769,NaN,NaN,NaN
1,10332771,NaN,NaN,NaN
2,10332785,NaN,NaN,NaN
3,10437720,NaN,NaN,NaN
4,10332791,NaN,NaN,NaN
5,10332807,NaN,NaN,NaN
6,10332812,NaN,NaN,NaN
7,10332827,NaN,NaN,NaN
8,10332831,NaN,NaN,NaN
9,10332848,NaN,NaN,NaN
10,10332851,NaN,NaN,NaN
11,10332865,NaN,NaN,NaN
12,10332872,NaN,NaN,NaN
13,10332882,NaN,NaN,NaN
14,10332895,NaN,NaN,NaN
15,10332902,NaN,NaN,NaN
16,10332913,NaN,NaN,NaN
17,10332921,NaN,NaN,NaN
18,10332931,NaN,NaN,NaN
19,10332941,NaN,NaN,NaN
20,10332951,NaN,NaN,NaN
21,10332969,NaN,NaN,NaN
22,11328199,NaN,NaN,NaN
23,10332971,NaN,NaN,NaN
24,10332986,NaN,NaN,NaN
25,11568517,NaN,NaN,NaN
26,10332993,NaN,NaN,NaN
27,10333001,NaN,NaN,NaN
28,11710427,NaN,NaN,NaN
29,10333011,NaN,NaN,NaN
30,11784720,NaN,NaN,NaN
31,10333034,NaN,NaN,NaN
32,10332763,NaN,NaN,NaN
33,10332779,NaN,NaN,NaN
34,10332783,NaN,NaN,NaN
35,10437725,NaN,NaN,NaN
37,10332805,NaN,NaN,NaN
38,10332816,NaN,NaN,NaN
39,10449566,NaN,NaN,NaN
40,10332825,NaN,NaN,NaN
41,10332834,NaN,NaN,NaN
42,10332843,NaN,NaN,NaN
43,10332854,NaN,NaN,NaN
44,10753671,NaN,NaN,NaN
45,10332866,NaN,NaN,NaN
46,10332877,NaN,NaN,NaN
47,10332885,NaN,NaN,NaN
48,10332893,NaN,NaN,NaN
49,10332904,NaN,NaN,NaN
50,10332918,NaN,NaN,NaN
51,10332923,NaN,NaN,NaN
52,10332938,NaN,NaN,NaN
53,10332944,NaN,NaN,NaN
54,10332954,NaN,NaN,NaN
55,10332962,NaN,NaN,NaN
56,11326161,NaN,NaN,NaN
57,10332972,NaN,NaN,NaN
58,10332983,NaN,NaN,NaN
60,10333005,NaN,NaN,NaN
61,10333013,NaN,NaN,NaN
62,10333030,NaN,NaN,NaN
63,10332765,NaN,NaN,NaN
64,10332775,NaN,NaN,NaN
66,10332797,NaN,NaN,NaN
67,10332808,NaN,NaN,NaN
68,10332818,NaN,NaN,NaN
69,10449567,NaN,NaN,NaN
70,10332824,NaN,NaN,NaN
71,10332836,NaN,NaN,NaN
72,10332846,NaN,NaN,NaN
