,fixture_id,pitch,weatherDescription,current
0,472,NaN,NaN,NaN
1,500,NaN,NaN,NaN
2,1069739,NaN,NaN,NaN
3,555,NaN,NaN,NaN
4,593,NaN,NaN,NaN
5,657,NaN,NaN,NaN
6,1069623,NaN,NaN,NaN
7,697,NaN,NaN,NaN
8,760,NaN,NaN,NaN
9,878,NaN,NaN,NaN
10,930,NaN,NaN,NaN
11,1069434,NaN,NaN,NaN
12,981,NaN,NaN,NaN
13,1087,NaN,NaN,NaN
14,1159,NaN,NaN,NaN
15,1288,NaN,NaN,NaN
16,1516,NaN,NaN,NaN
17,1606,NaN,NaN,NaN
18,1665,NaN,NaN,NaN
19,1754,NaN,NaN,NaN
20,1890,NaN,NaN,NaN
21,1949,NaN,NaN,NaN
22,2101,NaN,NaN,NaN
23,1067755,NaN,NaN,NaN
24,2240,NaN,NaN,NaN
25,1067966,NaN,NaN,NaN
26,2317,NaN,NaN,NaN
27,1067591,NaN,NaN,NaN
28,2433,NaN,NaN,NaN
29,2540,NaN,NaN,NaN
30,1067150,NaN,NaN,NaN
31,2697,NaN,NaN,NaN
32,2783,NaN,NaN,NaN
33,2860,NaN,NaN,NaN
34,2936,NaN,NaN,NaN
35,464,NaN,NaN,NaN
36,1070853,NaN,NaN,NaN
37,526,NaN,NaN,NaN
38,1069759,NaN,NaN,NaN
39,1070501,NaN,NaN,NaN
40,572,NaN,NaN,NaN
41,624,NaN,NaN,NaN
42,635,NaN,NaN,NaN
43,1069632,NaN,NaN,NaN
44,735,NaN,NaN,NaN
45,772,NaN,NaN,NaN
46,812,NaN,NaN,NaN
47,903,NaN,NaN,NaN
48,1034,NaN,NaN,NaN
50,1149,NaN,NaN,NaN
51,1319,NaN,NaN,NaN
52,1410,NaN,NaN,NaN
53,1555,NaN,NaN,NaN
54,1723,NaN,NaN,NaN
55,1734,NaN,NaN,NaN
56,1919,NaN,NaN,NaN
57,2009,NaN,NaN,NaN
58,2127,NaN,NaN,NaN
59,1067875,NaN,NaN,NaN
60,2287,NaN,NaN,NaN
61,2365,NaN,NaN,NaN
62,1067194,NaN,NaN,NaN
63,2451,NaN,NaN,NaN
64,2570,NaN,NaN,NaN
65,2601,NaN,NaN,NaN
67,1067121,NaN,NaN,NaN
68,2893,NaN,NaN,NaN
69,2968,NaN,NaN,NaN
70,466,NaN,NaN,NaN
72,580,NaN,NaN,NaN
73,606,NaN,NaN,NaN
74,664,NaN,NaN,NaN
75,1069673,NaN,NaN,NaN
76,721,NaN,NaN,NaN
77,807,NaN,NaN,NaN
78,820,NaN,NaN,NaN
79,887,NaN,NaN,NaN
80,1069477,NaN,NaN,NaN
82,1131,NaN,NaN,NaN
83,1200,NaN,NaN,NaN
84,1259,NaN,NaN,NaN
85,1386,NaN,NaN,NaN
86,1615,NaN,NaN,NaN
87,1636,NaN,NaN,NaN
88,1821,NaN,NaN,NaN
89,1908,NaN,NaN,NaN
90,1999,NaN,NaN,NaN
91,2047,NaN,NaN,NaN
92,1067835,NaN,NaN,NaN
93,2298,NaN,NaN,NaN
95,1067172,NaN,NaN,NaN
96,2422,NaN,NaN,NaN
97,2580,NaN,NaN,NaN
99,2751,NaN,NaN,NaN
101,2826,NaN,NaN,NaN
102,2957,NaN,NaN,NaN
103,480,NaN,NaN,NaN
104,530,NaN,NaN,NaN
105,1069891,NaN,NaN,NaN
106,551,NaN,NaN,NaN
107,597,NaN,NaN,NaN
108,674,NaN,NaN,NaN
109,1069528,NaN,NaN,NaN
111,754,NaN,NaN,NaN
112,827,NaN,NaN,NaN
113,922,NaN,NaN,NaN
114,1052,NaN,NaN,NaN
115,1061,NaN,NaN,NaN
116,1230,NaN,NaN,NaN
118,1475,NaN,NaN,NaN
119,1545,NaN,NaN,NaN
120,1645,NaN,NaN,NaN
122,1852,NaN,NaN,NaN
123,1979,NaN,NaN,NaN
125,1067722,NaN,NaN,NaN
126,2221,NaN,NaN,NaN
127,2336,NaN,NaN,NaN
128,1067213,NaN,NaN,NaN
129,2404,NaN,NaN,NaN
130,2520,NaN,NaN,NaN
131,2675,NaN,NaN,NaN
132,2707,NaN,NaN,NaN
133,1067080,NaN,NaN,NaN
134,2838,NaN,NaN,NaN
135,3001,NaN,NaN,NaN
136,484,NaN,NaN,NaN
137,534,NaN,NaN,NaN
138,576,NaN,NaN,NaN
140,669,NaN,NaN,NaN
141,1069663,NaN,NaN,NaN
143,793,NaN,NaN,NaN
144,855,NaN,NaN,NaN
145,957,NaN,NaN,NaN
147,1140,NaN,NaN,NaN
149,1340,NaN,NaN,NaN
150,1506,NaN,NaN,NaN
151,1626,NaN,NaN,NaN
152,1714,NaN,NaN,NaN
153,1813,NaN,NaN,NaN
154,1860,NaN,NaN,NaN
155,1940,NaN,NaN,NaN
156,2030,NaN,NaN,NaN
157,1067896,NaN,NaN,NaN
158,2269,NaN,NaN,NaN
159,2375,NaN,NaN,NaN
160,1067572,NaN,NaN,NaN
162,2512,NaN,NaN,NaN
164,2771,NaN,NaN,NaN
165,1067100,NaN,NaN,NaN
167,2989,NaN,NaN,NaN
168,488,NaN,NaN,NaN
169,522,NaN,NaN,NaN
170,1069717,NaN,NaN,NaN
171,568,NaN,NaN,NaN
172,585,NaN,NaN,NaN
174,716,NaN,NaN,NaN
178,1018,NaN,NaN,NaN
179,1078,NaN,NaN,NaN
180,1170,NaN,NaN,NaN
181,1280,NaN,NaN,NaN
182,1359,NaN,NaN,NaN
184,1654,NaN,NaN,NaN
185,1744,NaN,NaN,NaN
186,1841,NaN,NaN,NaN
187,1960,NaN,NaN,NaN
188,2075,NaN,NaN,NaN
189,1067672,NaN,NaN,NaN
190,2259,NaN,NaN,NaN
191,2326,NaN,NaN,NaN
192,1067551,NaN,NaN,NaN
193,2444,NaN,NaN,NaN
195,2633,NaN,NaN,NaN
196,2884,NaN,NaN,NaN
199,539,NaN,NaN,NaN
202,681,NaN,NaN,NaN
204,709,NaN,NaN,NaN
205,780,NaN,NaN,NaN
206,840,NaN,NaN,NaN
207,910,NaN,NaN,NaN
208,1069457,NaN,NaN,NaN
212,1309,NaN,NaN,NaN
213,1427,NaN,NaN,NaN
214,1536,NaN,NaN,NaN
215,1704,NaN,NaN,NaN
216,1069425,NaN,NaN,NaN
217,1764,NaN,NaN,NaN
218,1830,NaN,NaN,NaN
219,1970,NaN,NaN,NaN
220,2203,NaN,NaN,NaN
222,1069347,NaN,NaN,NaN
224,2385,NaN,NaN,NaN
225,1069359,NaN,NaN,NaN
227,2558,NaN,NaN,NaN
232,517,NaN,NaN,NaN
233,1069706,NaN,NaN,NaN
236,647,NaN,NaN,NaN
237,1069518,NaN,NaN,NaN
241,938,NaN,NaN,NaN
242,991,NaN,NaN,NaN
243,1069508,NaN,NaN,NaN
244,1123,NaN,NaN,NaN
245,1188,NaN,NaN,NaN
246,1250,NaN,NaN,NaN
247,1493,NaN,NaN,NaN
248,1597,NaN,NaN,NaN
249,1684,NaN,NaN,NaN
250,1069393,NaN,NaN,NaN
251,1783,NaN,NaN,NaN
252,1870,NaN,NaN,NaN
254,2184,NaN,NaN,NaN
255,1067855,NaN,NaN,NaN
258,2307,NaN,NaN,NaN
260,1067203,NaN,NaN,NaN
261,2473,NaN,NaN,NaN
262,2502,NaN,NaN,NaN
263,2665,NaN,NaN,NaN
264,1067070,NaN,NaN,NaN
266,1069337,NaN,NaN,NaN
267,492,NaN,NaN,NaN
268,509,NaN,NaN,NaN
269,1069785,NaN,NaN,NaN
270,547,NaN,NaN,NaN
272,641,NaN,NaN,NaN
273,1069604,NaN,NaN,NaN
274,703,NaN,NaN,NaN
275,766,NaN,NaN,NaN
276,833,NaN,NaN,NaN
277,965,NaN,NaN,NaN
278,1069487,NaN,NaN,NaN
280,1095,NaN,NaN,NaN
285,1694,NaN,NaN,NaN
286,1792,NaN,NaN,NaN
290,1067662,NaN,NaN,NaN
291,2212,NaN,NaN,NaN
292,2346,NaN,NaN,NaN
293,1067252,NaN,NaN,NaN
295,2549,NaN,NaN,NaN
297,2716,NaN,NaN,NaN
298,1067130,NaN,NaN,NaN
300,1067058,NaN,NaN,NaN
