,fixture_id,pitch,weatherDescription,current
0,18138604,NaN,sky is clear,NaN
1,18138615,NaN,light rain,NaN
2,18356638,NaN,light rain,NaN
3,18138624,NaN,light rain,NaN
4,18138634,NaN,NaN,NaN
5,18138644,NaN,moderate rain,NaN
6,18386433,NaN,overcast clouds,NaN
7,18138656,NaN,overcast clouds,NaN
8,18138663,NaN,heavy intensity rain,NaN
9,18138680,NaN,moderate rain,NaN
10,18138685,NaN,overcast clouds,NaN
11,18429260,NaN,overcast clouds,NaN
12,18138745,NaN,sky is clear,NaN
13,18138754,NaN,overcast clouds,NaN
14,18138762,NaN,overcast clouds,NaN
15,18138774,NaN,light rain,NaN
16,18140372,NaN,rain and snow,NaN
17,18138787,NaN,rain and snow,NaN
18,18138961,NaN,broken clouds,NaN
19,18138980,NaN,moderate rain,NaN
20,18138804,NaN,overcast clouds,NaN
21,18138816,NaN,sky is clear,NaN
22,18452175,NaN,NaN,NaN
23,18138823,NaN,sky is clear,NaN
24,18140173,NaN,sky is clear,NaN
25,18138995,NaN,broken clouds,NaN
26,18465556,NaN,NaN,NaN
27,18138841,NaN,snow,NaN
28,18138972,NaN,moderate rain,NaN
29,18138844,NaN,moderate rain,NaN
30,18138854,NaN,sky is clear,NaN
31,18138610,NaN,sky is clear,NaN
32,18138618,NaN,overcast clouds,NaN
33,18138626,NaN,light rain,NaN
34,18138638,NaN,light rain,NaN
35,18138646,NaN,sky is clear,NaN
36,18386426,NaN,overcast clouds,NaN
37,18138654,NaN,overcast clouds,NaN
38,18138668,NaN,sky is clear,NaN
39,18138682,NaN,moderate rain,NaN
40,18138690,NaN,light rain,NaN
41,18429263,NaN,heavy intensity rain,NaN
43,18138761,NaN,few clouds,NaN
44,18138765,NaN,heavy intensity rain,NaN
45,18138779,NaN,light rain,NaN
46,18140369,NaN,scattered clouds,NaN
47,18138791,NaN,light rain,NaN
48,18138799,NaN,broken clouds,NaN
49,18138967,NaN,scattered clouds,NaN
50,18138975,NaN,overcast clouds,NaN
51,18444325,NaN,moderate rain,NaN
52,18138808,NaN,moderate rain,NaN
53,18138814,NaN,snow,NaN
54,18452171,NaN,NaN,NaN
55,18458439,NaN,NaN,NaN
56,18138825,NaN,light rain,NaN
57,18458438,NaN,NaN,NaN
58,18138992,NaN,light snow,NaN
59,18465557,NaN,NaN,NaN
60,18140180,NaN,light rain,NaN
61,18138833,NaN,sky is clear,NaN
62,18138847,NaN,NaN,NaN
63,18138982,NaN,light rain,NaN
64,18471702,NaN,NaN,NaN
65,18138603,NaN,NaN,NaN
66,18138613,NaN,few clouds,NaN
67,18356636,NaN,overcast clouds,NaN
68,18138627,NaN,scattered clouds,NaN
69,18138633,NaN,scattered clouds,NaN
70,18138645,NaN,light rain,NaN
71,18386428,NaN,overcast clouds,NaN
72,18138653,NaN,scattered clouds,NaN
74,18138673,NaN,sky is clear,NaN
75,18138683,NaN,overcast clouds,NaN
76,18429257,NaN,light rain,NaN
77,18138744,NaN,light rain,NaN
78,18138752,NaN,sky is clear,NaN
80,18138772,NaN,snow,NaN
81,18140374,NaN,light snow,NaN
82,18138783,NaN,moderate rain,NaN
83,18138792,NaN,heavy intensity rain,NaN
84,18138959,NaN,light rain,NaN
85,18138971,NaN,overcast clouds,NaN
86,18444323,NaN,scattered clouds,NaN
87,18138985,NaN,scattered clouds,NaN
88,18138812,NaN,rain and snow,NaN
89,18452197,NaN,NaN,NaN
92,18138989,NaN,light snow,NaN
93,18140177,NaN,sky is clear,NaN
94,18138842,NaN,snow,NaN
95,18138802,NaN,light snow,NaN
96,18138607,NaN,overcast clouds,NaN
97,18138621,NaN,sky is clear,NaN
98,18138629,NaN,light rain,NaN
99,18138639,NaN,overcast clouds,NaN
101,18386431,NaN,overcast clouds,NaN
102,18138659,NaN,overcast clouds,NaN
103,18138666,NaN,moderate rain,NaN
104,18138677,NaN,broken clouds,NaN
105,18138684,NaN,broken clouds,NaN
108,18138758,NaN,broken clouds,NaN
109,18138764,NaN,broken clouds,NaN
110,18138778,NaN,light snow,NaN
111,18140376,NaN,rain and snow,NaN
112,18138782,NaN,light rain,NaN
113,18138798,NaN,overcast clouds,NaN
115,18138983,NaN,moderate rain,NaN
117,18452177,NaN,NaN,NaN
118,18138963,NaN,sky is clear,NaN
120,18465559,NaN,NaN,NaN
122,18138836,NaN,moderate rain,NaN
123,18138851,NaN,moderate rain,NaN
124,18138824,NaN,light rain,NaN
125,18138612,NaN,few clouds,NaN
127,18356646,NaN,sky is clear,NaN
128,18138630,NaN,light rain,NaN
129,18138642,NaN,light rain,NaN
130,18138649,NaN,overcast clouds,NaN
131,18386423,NaN,broken clouds,NaN
132,18138662,NaN,light rain,NaN
