,fixture_id,pitch,weatherDescription,current
0,95751,NaN,NaN,NaN
1,95980,NaN,NaN,NaN
2,96632,NaN,NaN,NaN
3,96825,NaN,NaN,NaN
4,97001,NaN,NaN,NaN
5,97075,NaN,NaN,NaN
6,97103,NaN,NaN,NaN
7,97193,NaN,NaN,NaN
8,97321,NaN,NaN,NaN
9,97368,NaN,NaN,NaN
10,97498,NaN,NaN,NaN
11,97507,NaN,NaN,NaN
12,97602,NaN,NaN,NaN
13,97704,NaN,NaN,NaN
14,97764,NaN,NaN,NaN
15,97884,NaN,NaN,NaN
16,97970,NaN,NaN,NaN
17,98036,NaN,NaN,NaN
18,98120,NaN,NaN,NaN
19,98214,NaN,NaN,NaN
20,98279,NaN,NaN,NaN
21,98429,NaN,NaN,NaN
22,98467,NaN,NaN,NaN
23,98522,NaN,NaN,NaN
24,95713,NaN,NaN,NaN
25,96424,NaN,NaN,NaN
26,96657,NaN,NaN,NaN
27,96910,NaN,NaN,NaN
28,96929,NaN,NaN,NaN
29,97084,NaN,NaN,NaN
30,97121,NaN,NaN,NaN
31,97212,NaN,NaN,NaN
32,97275,NaN,NaN,NaN
33,97340,NaN,NaN,NaN
34,97460,NaN,NaN,NaN
35,97546,NaN,NaN,NaN
36,97659,NaN,NaN,NaN
38,97716,NaN,NaN,NaN
39,97811,NaN,NaN,NaN
41,97932,NaN,NaN,NaN
42,98053,NaN,NaN,NaN
43,98176,NaN,NaN,NaN
44,98260,NaN,NaN,NaN
45,98306,NaN,NaN,NaN
46,98391,NaN,NaN,NaN
47,98495,NaN,NaN,NaN
49,95798,NaN,NaN,NaN
51,96803,NaN,NaN,NaN
52,96974,NaN,NaN,NaN
53,97038,NaN,NaN,NaN
54,97166,NaN,NaN,NaN
55,97175,NaN,NaN,NaN
56,97294,NaN,NaN,NaN
57,97385,NaN,NaN,NaN
58,97488,NaN,NaN,NaN
59,97563,NaN,NaN,NaN
60,97668,NaN,NaN,NaN
62,97677,NaN,NaN,NaN
63,97839,NaN,NaN,NaN
64,97893,NaN,NaN,NaN
65,98007,NaN,NaN,NaN
67,98147,NaN,NaN,NaN
69,98315,NaN,NaN,NaN
70,98364,NaN,NaN,NaN
71,98476,NaN,NaN,NaN
72,95770,NaN,NaN,NaN
73,95807,NaN,NaN,NaN
74,96555,NaN,NaN,NaN
75,96889,NaN,NaN,NaN
76,96946,NaN,NaN,NaN
77,97045,NaN,NaN,NaN
78,97157,NaN,NaN,NaN
79,97221,NaN,NaN,NaN
80,97312,NaN,NaN,NaN
82,97422,NaN,NaN,NaN
84,97622,NaN,NaN,NaN
85,97726,NaN,NaN,NaN
87,97922,NaN,NaN,NaN
88,97951,NaN,NaN,NaN
89,98082,NaN,NaN,NaN
90,98129,NaN,NaN,NaN
91,98205,NaN,NaN,NaN
92,98325,NaN,NaN,NaN
93,98354,NaN,NaN,NaN
94,98513,NaN,NaN,NaN
95,95742,NaN,NaN,NaN
96,96511,NaN,NaN,NaN
