,fixture_id,pitch,weatherDescription,current
50,18867509,NaN,few clouds,NaN
51,18867522,NaN,moderate rain,NaN
52,18867579,NaN,broken clouds,NaN
53,18867535,NaN,light rain,NaN
54,18867502,NaN,broken clouds,broken clouds
55,18867539,NaN,light rain,NaN
56,18867318,GOOD,clear sky,clear sky
57,18867328,NaN,broken clouds,broken clouds
58,18867338,NaN,few clouds,NaN
59,18867339,NaN,broken clouds,NaN
60,18867358,NaN,light rain,NaN
61,18867368,NaN,sky is clear,NaN
62,18867378,NaN,scattered clouds,NaN
63,18867380,NaN,broken clouds,NaN
64,18867398,NaN,scattered clouds,NaN
66,18943915,NaN,light rain,NaN
67,18867415,NaN,moderate rain,NaN
69,18867437,NaN,light rain,NaN
70,18867448,NaN,light rain,NaN
71,18867454,NaN,light rain,NaN
72,18867468,NaN,few clouds,NaN
73,18867478,NaN,scattered clouds,scattered clouds
74,18867488,NaN,scattered clouds,scattered clouds
75,18867498,NaN,light rain,light rain
76,18867561,NaN,broken clouds,broken clouds
77,18867508,NaN,sky is clear,NaN
80,18867523,NaN,scattered clouds,scattered clouds
81,18867588,NaN,scattered clouds,scattered clouds
82,18867532,NaN,moderate rain,NaN
83,18867548,NaN,broken clouds,broken clouds
84,18867315,GOOD,sky is clear,NaN
86,18867333,NaN,sky is clear,NaN
87,18867348,NaN,scattered clouds,NaN
88,18867355,NaN,NaN,NaN
89,18867360,NaN,sky is clear,NaN
90,18867375,NaN,scattered clouds,NaN
92,18867395,NaN,light rain,NaN
93,18867401,NaN,moderate rain,NaN
94,18943918,NaN,light rain,NaN
95,18867417,NaN,moderate rain,NaN
96,18867427,NaN,moderate rain,NaN
97,18867438,NaN,heavy intensity rain,NaN
98,18867439,NaN,light rain,NaN
99,18867458,NaN,moderate rain,NaN
101,18867476,NaN,scattered clouds,scattered clouds
102,18867483,NaN,clear sky,clear sky
103,18943910,NaN,clear sky,clear sky
104,18867495,NaN,moderate rain,broken clouds
105,18867568,NaN,sky is clear,clear sky
106,18867505,NaN,sky is clear,NaN
107,18867578,NaN,clear sky,clear sky
108,18867517,NaN,clear sky,clear sky
109,18867527,NaN,overcast clouds,overcast clouds
110,18867583,NaN,mist,mist
113,18867309,GOOD,clear sky,clear sky
114,18867325,NaN,scattered clouds,scattered clouds
115,18867335,NaN,sky is clear,NaN
116,18867344,NaN,light rain,NaN
117,18867354,NaN,moderate rain,NaN
118,18867359,NaN,sky is clear,NaN
119,18867373,NaN,few clouds,NaN
120,18867382,NaN,moderate rain,NaN
121,18867393,NaN,light rain,NaN
122,18867407,NaN,sky is clear,NaN
124,18867424,NaN,light rain,NaN
125,18867436,NaN,sky is clear,NaN
126,18867443,NaN,moderate rain,NaN
130,18867486,NaN,broken clouds,broken clouds
131,18943907,NaN,light intensity drizzle,light intensity drizzle
132,18867490,NaN,light rain,light rain
134,18867566,NaN,overcast clouds,NaN
136,18867576,NaN,sky is clear,NaN
137,18867512,NaN,sky is clear,NaN
138,18867524,NaN,moderate rain,NaN
141,18867544,NaN,sky is clear,NaN
142,18867312,GOOD,overcast clouds,overcast clouds
143,18867324,NaN,sky is clear,NaN
144,18867337,NaN,NaN,NaN
145,18867342,NaN,light rain,NaN
146,18867353,NaN,scattered clouds,NaN
147,18867362,NaN,moderate rain,NaN
152,18943916,NaN,broken clouds,NaN
153,18867411,NaN,few clouds,NaN
154,18867420,NaN,moderate rain,NaN
155,18867433,NaN,sky is clear,NaN
156,18867440,NaN,light rain,NaN
157,18943908,NaN,sky is clear,NaN
159,18867462,NaN,few clouds,NaN
160,18867477,NaN,clear sky,clear sky
161,18867482,NaN,broken clouds,broken clouds
162,18867489,NaN,light rain,light rain
163,18867562,NaN,broken clouds,broken clouds
165,18867572,NaN,clear sky,clear sky
166,18867511,NaN,scattered clouds,scattered clouds
168,18867586,NaN,clear sky,clear sky
170,18867543,NaN,clear sky,clear sky
172,18867320,NaN,light rain,light rain
173,18867332,NaN,overcast clouds,NaN
176,18867361,NaN,sky is clear,NaN
177,18867371,NaN,few clouds,NaN
178,18867388,NaN,sky is clear,NaN
179,18867391,NaN,scattered clouds,NaN
180,18867404,NaN,sky is clear,NaN
181,18867412,NaN,heavy intensity rain,NaN
182,18867419,NaN,light rain,NaN
185,18943905,NaN,broken clouds,NaN
186,18867457,NaN,sky is clear,NaN
187,18867461,NaN,sky is clear,NaN
189,18867481,NaN,broken clouds,broken clouds
190,18867496,NaN,light rain,light rain
191,19029164,NaN,clear sky,clear sky
193,18867571,NaN,sky is clear,NaN
194,18867514,NaN,clear sky,clear sky
195,18867521,NaN,broken clouds,broken clouds
196,18867499,NaN,clear sky,clear sky
197,18867580,NaN,overcast clouds,overcast clouds
198,18867531,NaN,light rain,light rain
199,18867547,NaN,light rain,NaN
200,18867314,GOOD,overcast clouds,overcast clouds
202,18867334,NaN,broken clouds,NaN
203,18867345,NaN,light rain,NaN
205,18867366,NaN,sky is clear,NaN
208,18867396,NaN,overcast clouds,NaN
210,18867410,NaN,moderate rain,NaN
211,18867423,NaN,scattered clouds,NaN
213,18867441,NaN,light rain,NaN
215,18867453,NaN,light rain,NaN
216,18867463,NaN,broken clouds,NaN
217,18867470,NaN,overcast clouds,clear sky
218,18867485,NaN,sky is clear,NaN
220,19029166,NaN,light rain,NaN
221,18867565,NaN,clear sky,clear sky
222,18867575,NaN,light rain,NaN
224,18867520,NaN,broken clouds,broken clouds
225,18867584,NaN,scattered clouds,scattered clouds
226,18867507,NaN,light rain,light rain
230,18867322,NaN,overcast clouds,overcast clouds
232,18867347,NaN,sky is clear,NaN
233,18867357,NaN,sky is clear,NaN
235,18867374,NaN,sky is clear,NaN
236,18867379,NaN,sky is clear,NaN
238,18867402,NaN,light rain,NaN
239,18867416,NaN,moderate rain,NaN
242,18867446,NaN,light rain,NaN
244,18867460,NaN,sky is clear,NaN
245,18867475,NaN,light rain,NaN
246,18867484,NaN,scattered clouds,scattered clouds
247,18943909,NaN,scattered clouds,NaN
251,18867504,NaN,light rain,NaN
253,18867516,NaN,broken clouds,NaN
254,18867526,NaN,light rain,NaN
255,18867581,NaN,sky is clear,NaN
256,18867536,NaN,sky is clear,NaN
258,18867311,GOOD,overcast clouds,overcast clouds
261,18867341,NaN,scattered clouds,NaN
265,18867381,NaN,sky is clear,NaN
266,18867390,NaN,sky is clear,NaN
267,18867399,NaN,light rain,NaN
268,18943919,NaN,moderate rain,NaN
269,18867413,NaN,scattered clouds,NaN
270,18867421,NaN,overcast clouds,NaN
273,18867452,NaN,light rain,NaN
274,18867464,NaN,light rain,NaN
275,18943911,NaN,sky is clear,NaN
276,18867471,NaN,clear sky,clear sky
279,19029167,NaN,clear sky,clear sky
281,18867501,NaN,clear sky,clear sky
282,18867573,NaN,clear sky,clear sky
286,18867533,NaN,moderate rain,scattered clouds
287,18867541,NaN,overcast clouds,overcast clouds
288,18867317,GOOD,clear sky,clear sky
294,18867377,NaN,sky is clear,NaN
295,18867384,NaN,sky is clear,NaN
296,18867397,NaN,moderate rain,NaN
297,18867405,NaN,broken clouds,NaN
299,18867418,NaN,sky is clear,NaN
301,18867430,NaN,overcast clouds,NaN
305,18867467,NaN,sky is clear,NaN
308,18867497,NaN,broken clouds,broken clouds
310,18867570,NaN,sky is clear,clear sky
312,18867528,NaN,moderate rain,NaN
313,18867587,NaN,scattered clouds,scattered clouds
322,18867365,NaN,sky is clear,NaN
323,18867372,NaN,sky is clear,NaN
324,18867386,NaN,overcast clouds,NaN
327,18943913,NaN,light rain,NaN
330,18867434,NaN,light rain,NaN
332,18867442,NaN,overcast clouds,NaN
333,18867451,NaN,light rain,NaN
335,18867473,NaN,clear sky,clear sky
337,18867493,NaN,overcast clouds,overcast clouds
339,18867503,NaN,broken clouds,NaN
342,18867519,NaN,drizzle,drizzle
344,18867534,NaN,heavy intensity rain,NaN
347,18867323,NaN,light rain,light rain
348,18867330,NaN,broken clouds,NaN
349,18867343,NaN,light rain,NaN
350,18867350,NaN,light rain,NaN
352,18867370,NaN,sky is clear,NaN
353,18867383,NaN,sky is clear,NaN
355,18867408,NaN,sky is clear,NaN
356,18943912,NaN,few clouds,NaN
364,18943904,NaN,fog,fog
369,18867560,NaN,scattered clouds,scattered clouds
371,18867510,NaN,sky is clear,NaN
375,18867529,NaN,clear sky,clear sky
378,18867327,NaN,clear sky,clear sky
379,18867336,NaN,sky is clear,NaN
381,18867356,NaN,heavy intensity rain,NaN
382,18867364,NaN,few clouds,NaN
387,18943914,NaN,moderate rain,NaN
390,18867432,NaN,sky is clear,NaN
392,18867450,NaN,overcast clouds,NaN
398,18867564,NaN,mist,mist
403,18867538,NaN,overcast clouds,overcast clouds
404,18867506,NaN,overcast clouds,overcast clouds
405,18867542,NaN,few clouds,few clouds
414,18867392,NaN,light rain,NaN
417,18867426,NaN,moderate rain,NaN
419,18867445,NaN,light rain,NaN
420,18867455,NaN,rain and snow,NaN
421,18867466,NaN,scattered clouds,NaN
428,18867515,NaN,broken clouds,broken clouds
431,18867530,NaN,few clouds,few clouds
433,18867546,NaN,light rain,NaN
435,18867319,NaN,scattered clouds,scattered clouds
438,18867351,NaN,few clouds,NaN
446,18867435,NaN,sky is clear,NaN
453,18867492,NaN,broken clouds,broken clouds
456,18867513,NaN,broken clouds,NaN
462,18867310,GOOD,clear sky,clear sky
464,18867331,NaN,overcast clouds,NaN
479,18867480,NaN,clear sky,clear sky
481,18867563,NaN,rain and snow,NaN
483,18867574,NaN,sky is clear,NaN
488,18867540,NaN,light rain,light rain
498,18867403,NaN,sky is clear,NaN
507,18867472,NaN,rain and snow,snow
515,18867582,NaN,overcast clouds,NaN
529,18867422,NaN,sky is clear,NaN
