,fixture_id,pitch,weatherDescription,current
0,477,NaN,NaN,NaN
1,524,NaN,NaN,NaN
2,1069783,NaN,NaN,NaN
3,562,NaN,NaN,NaN
4,613,NaN,NaN,NaN
5,679,NaN,NaN,NaN
6,722,NaN,NaN,NaN
7,817,NaN,NaN,NaN
8,850,NaN,NaN,NaN
9,943,NaN,NaN,NaN
10,1022,NaN,NaN,NaN
11,1101,NaN,NaN,NaN
12,1277,NaN,NaN,NaN
13,1325,NaN,NaN,NaN
14,1538,NaN,NaN,NaN
15,1596,NaN,NaN,NaN
16,1763,NaN,NaN,NaN
17,1812,NaN,NaN,NaN
18,1938,NaN,NaN,NaN
19,1978,NaN,NaN,NaN
20,2172,NaN,NaN,NaN
21,2251,NaN,NaN,NaN
22,1066157,NaN,NaN,NaN
23,2374,NaN,NaN,NaN
24,1066078,NaN,NaN,NaN
25,2452,NaN,NaN,NaN
26,1065969,NaN,NaN,NaN
27,2631,NaN,NaN,NaN
28,2717,NaN,NaN,NaN
29,2773,NaN,NaN,NaN
30,2869,NaN,NaN,NaN
31,3021,NaN,NaN,NaN
32,490,NaN,NaN,NaN
33,1068504,NaN,NaN,NaN
34,549,NaN,NaN,NaN
35,588,NaN,NaN,NaN
36,634,NaN,NaN,NaN
37,685,NaN,NaN,NaN
38,1069646,NaN,NaN,NaN
39,728,NaN,NaN,NaN
40,823,NaN,NaN,NaN
41,858,NaN,NaN,NaN
42,978,NaN,NaN,NaN
43,1069475,NaN,NaN,NaN
44,1083,NaN,NaN,NaN
45,1186,NaN,NaN,NaN
46,1206,NaN,NaN,NaN
47,1377,NaN,NaN,NaN
48,1529,NaN,NaN,NaN
49,1605,NaN,NaN,NaN
50,1752,NaN,NaN,NaN
51,1781,NaN,NaN,NaN
53,2068,NaN,NaN,NaN
54,2241,NaN,NaN,NaN
55,2329,NaN,NaN,NaN
56,1066415,NaN,NaN,NaN
57,2421,NaN,NaN,NaN
58,2442,NaN,NaN,NaN
59,1065998,NaN,NaN,NaN
60,2579,NaN,NaN,NaN
61,2738,NaN,NaN,NaN
62,2847,NaN,NaN,NaN
63,2858,NaN,NaN,NaN
64,3041,NaN,NaN,NaN
65,473,NaN,NaN,NaN
66,545,NaN,NaN,NaN
68,605,NaN,NaN,NaN
69,696,NaN,NaN,NaN
70,1069603,NaN,NaN,NaN
71,708,NaN,NaN,NaN
72,809,NaN,NaN,NaN
73,899,NaN,NaN,NaN
74,935,NaN,NaN,NaN
75,1069440,NaN,NaN,NaN
76,1013,NaN,NaN,NaN
78,1195,NaN,NaN,NaN
79,1346,NaN,NaN,NaN
80,1548,NaN,NaN,NaN
81,1584,NaN,NaN,NaN
82,1673,NaN,NaN,NaN
83,1069367,NaN,NaN,NaN
84,1850,NaN,NaN,NaN
85,1871,NaN,NaN,NaN
86,2220,NaN,NaN,NaN
87,2309,NaN,NaN,NaN
88,1066405,NaN,NaN,NaN
89,2432,NaN,NaN,NaN
90,1066098,NaN,NaN,NaN
91,2510,NaN,NaN,NaN
92,2093,NaN,NaN,NaN
93,1065958,NaN,NaN,NaN
95,2652,NaN,NaN,NaN
96,2792,NaN,NaN,NaN
97,1065770,NaN,NaN,NaN
98,2879,NaN,NaN,NaN
99,3053,NaN,NaN,NaN
100,481,NaN,NaN,NaN
101,516,NaN,NaN,NaN
102,1069847,NaN,NaN,NaN
103,567,NaN,NaN,NaN
104,609,NaN,NaN,NaN
105,651,NaN,NaN,NaN
106,1069548,NaN,NaN,NaN
107,742,NaN,NaN,NaN
108,789,NaN,NaN,NaN
109,873,NaN,NaN,NaN
110,969,NaN,NaN,NaN
112,1049,NaN,NaN,NaN
113,1127,NaN,NaN,NaN
114,1226,NaN,NaN,NaN
116,1518,NaN,NaN,NaN
118,1711,NaN,NaN,NaN
119,1069377,NaN,NaN,NaN
120,1831,NaN,NaN,NaN
121,1948,NaN,NaN,NaN
122,2008,NaN,NaN,NaN
124,2270,NaN,NaN,NaN
126,1069338,NaN,NaN,NaN
127,2367,NaN,NaN,NaN
129,2470,NaN,NaN,NaN
130,1069348,NaN,NaN,NaN
131,2567,NaN,NaN,NaN
132,2696,NaN,NaN,NaN
133,2803,NaN,NaN,NaN
135,1069306,NaN,NaN,NaN
136,3032,NaN,NaN,NaN
138,528,NaN,NaN,NaN
139,1069751,NaN,NaN,NaN
140,584,NaN,NaN,NaN
141,625,NaN,NaN,NaN
142,702,NaN,NaN,NaN
143,1069616,NaN,NaN,NaN
144,768,NaN,NaN,NaN
145,797,NaN,NaN,NaN
146,916,NaN,NaN,NaN
148,1075,NaN,NaN,NaN
149,1136,NaN,NaN,NaN
150,1235,NaN,NaN,NaN
151,1316,NaN,NaN,NaN
152,1459,NaN,NaN,NaN
153,1623,NaN,NaN,NaN
154,1722,NaN,NaN,NaN
156,1888,NaN,NaN,NaN
157,2025,NaN,NaN,NaN
159,2319,NaN,NaN,NaN
160,1066295,NaN,NaN,NaN
161,2348,NaN,NaN,NaN
162,1066088,NaN,NaN,NaN
163,2480,NaN,NaN,NaN
164,1065938,NaN,NaN,NaN
165,2548,NaN,NaN,NaN
166,2642,NaN,NaN,NaN
168,2901,NaN,NaN,NaN
169,2999,NaN,NaN,NaN
170,511,NaN,NaN,NaN
172,596,NaN,NaN,NaN
173,619,NaN,NaN,NaN
175,1069637,NaN,NaN,NaN
176,756,NaN,NaN,NaN
177,837,NaN,NaN,NaN
178,866,NaN,NaN,NaN
179,1005,NaN,NaN,NaN
180,1069463,NaN,NaN,NaN
182,1155,NaN,NaN,NaN
183,1265,NaN,NaN,NaN
185,1557,NaN,NaN,NaN
186,1642,NaN,NaN,NaN
187,1731,NaN,NaN,NaN
188,1793,NaN,NaN,NaN
190,1987,NaN,NaN,NaN
191,2180,NaN,NaN,NaN
192,2299,NaN,NaN,NaN
193,1066395,NaN,NaN,NaN
195,1066108,NaN,NaN,NaN
196,2519,NaN,NaN,NaN
198,2608,NaN,NaN,NaN
200,2836,NaN,NaN,NaN
201,1065810,NaN,NaN,NaN
203,2988,NaN,NaN,NaN
205,1069666,NaN,NaN,NaN
208,673,NaN,NaN,NaN
209,1069583,NaN,NaN,NaN
210,748,NaN,NaN,NaN
211,777,NaN,NaN,NaN
212,908,NaN,NaN,NaN
213,951,NaN,NaN,NaN
214,1069400,NaN,NaN,NaN
215,1040,NaN,NaN,NaN
216,1110,NaN,NaN,NaN
218,1295,NaN,NaN,NaN
220,1653,NaN,NaN,NaN
221,1701,NaN,NaN,NaN
222,554,NaN,NaN,NaN
224,1898,NaN,NaN,NaN
225,2016,NaN,NaN,NaN
226,2119,NaN,NaN,NaN
228,1066314,NaN,NaN,NaN
229,2412,NaN,NaN,NaN
230,1066069,NaN,NaN,NaN
231,2489,NaN,NaN,NaN
233,2686,NaN,NaN,NaN
235,2922,NaN,NaN,NaN
237,503,NaN,NaN,NaN
238,533,NaN,NaN,NaN
239,1069881,NaN,NaN,NaN
240,579,NaN,NaN,NaN
243,1069495,NaN,NaN,NaN
245,803,NaN,NaN,NaN
247,959,NaN,NaN,NaN
248,1069421,NaN,NaN,NaN
249,1059,NaN,NaN,NaN
250,1144,NaN,NaN,NaN
252,1335,NaN,NaN,NaN
253,1565,NaN,NaN,NaN
254,1662,NaN,NaN,NaN
256,1803,NaN,NaN,NaN
258,1969,NaN,NaN,NaN
259,2144,NaN,NaN,NaN
261,1066148,NaN,NaN,NaN
263,1066019,NaN,NaN,NaN
265,1065879,NaN,NaN,NaN
266,2557,NaN,NaN,NaN
267,2706,NaN,NaN,NaN
268,2761,NaN,NaN,NaN
269,1065800,NaN,NaN,NaN
270,2912,NaN,NaN,NaN
272,498,NaN,NaN,NaN
273,541,NaN,NaN,NaN
274,592,NaN,NaN,NaN
275,646,NaN,NaN,NaN
276,690,NaN,NaN,NaN
278,736,NaN,NaN,NaN
281,986,NaN,NaN,NaN
283,1175,NaN,NaN,NaN
285,1401,NaN,NaN,NaN
286,1509,NaN,NaN,NaN
289,1772,NaN,NaN,NaN
293,2340,NaN,NaN,NaN
294,1066118,NaN,NaN,NaN
295,2383,NaN,NaN,NaN
296,2460,NaN,NaN,NaN
297,2538,NaN,NaN,NaN
298,2674,NaN,NaN,NaN
299,2750,NaN,NaN,NaN
300,2943,NaN,NaN,NaN
304,1069656,NaN,NaN,NaN
305,571,NaN,NaN,NaN
306,600,NaN,NaN,NaN
308,1069626,NaN,NaN,NaN
310,783,NaN,NaN,NaN
312,924,NaN,NaN,NaN
313,1069453,NaN,NaN,NaN
314,1032,NaN,NaN,NaN
315,1118,NaN,NaN,NaN
317,1307,NaN,NaN,NaN
318,1501,NaN,NaN,NaN
321,1069357,NaN,NaN,NaN
323,1917,NaN,NaN,NaN
324,1998,NaN,NaN,NaN
325,2189,NaN,NaN,NaN
326,2289,NaN,NaN,NaN
327,1066304,NaN,NaN,NaN
330,1065869,NaN,NaN,NaN
331,2587,NaN,NaN,NaN
334,2890,NaN,NaN,NaN
337,520,NaN,NaN,NaN
338,1069903,NaN,NaN,NaN
339,575,NaN,NaN,NaN
342,1069507,NaN,NaN,NaN
343,715,NaN,NaN,NaN
349,1247,NaN,NaN,NaN
352,1614,NaN,NaN,NaN
353,1742,NaN,NaN,NaN
354,1822,NaN,NaN,NaN
355,1927,NaN,NaN,NaN
357,2233,NaN,NaN,NaN
359,1066426,NaN,NaN,NaN
361,2528,NaN,NaN,NaN
362,1065947,NaN,NaN,NaN
363,2598,NaN,NaN,NaN
364,2662,NaN,NaN,NaN
366,1065780,NaN,NaN,NaN
368,1065740,NaN,NaN,NaN
369,2978,NaN,NaN,NaN
371,537,NaN,NaN,NaN
372,1069835,NaN,NaN,NaN
375,668,NaN,NaN,NaN
377,762,NaN,NaN,NaN
379,881,NaN,NaN,NaN
381,1092,NaN,NaN,NaN
383,1256,NaN,NaN,NaN
386,1633,NaN,NaN,NaN
388,1840,NaN,NaN,NaN
394,2392,NaN,NaN,NaN
396,2499,NaN,NaN,NaN
398,2729,NaN,NaN,NaN
401,2965,NaN,NaN,NaN
402,507,NaN,NaN,NaN
405,629,NaN,NaN,NaN
407,1069569,NaN,NaN,NaN
412,1067,NaN,NaN,NaN
413,1165,NaN,NaN,NaN
414,1216,NaN,NaN,NaN
415,1419,NaN,NaN,NaN
420,1879,NaN,NaN,NaN
423,2260,NaN,NaN,NaN
424,1066206,NaN,NaN,NaN
427,1065859,NaN,NaN,NaN
430,2815,NaN,NaN,NaN
431,1065790,NaN,NaN,NaN
432,2932,NaN,NaN,NaN
433,3063,NaN,NaN,NaN
434,494,NaN,NaN,NaN
436,1069815,NaN,NaN,NaN
443,890,NaN,NaN,NaN
447,1286,NaN,NaN,NaN
448,1437,NaN,NaN,NaN
450,1575,NaN,NaN,NaN
454,2201,NaN,NaN,NaN
463,2825,NaN,NaN,NaN
464,2955,NaN,NaN,NaN
465,3010,NaN,NaN,NaN
468,1069740,NaN,NaN,NaN
471,663,NaN,NaN,NaN
472,1069527,NaN,NaN,NaN
476,994,NaN,NaN,NaN
477,1069430,NaN,NaN,NaN
484,1691,NaN,NaN,NaN
487,2211,NaN,NaN,NaN
489,1066284,NaN,NaN,NaN
490,2358,NaN,NaN,NaN
491,1861,NaN,NaN,NaN
499,558,NaN,NaN,NaN
502,656,NaN,NaN,NaN
503,1069537,NaN,NaN,NaN
506,843,NaN,NaN,NaN
516,1069388,NaN,NaN,NaN
517,1957,NaN,NaN,NaN
523,2402,NaN,NaN,NaN
527,1065979,NaN,NaN,NaN
528,2620,NaN,NaN,NaN
531,1065840,NaN,NaN,NaN
533,1065820,NaN,NaN,NaN
537,1069718,NaN,NaN,NaN
