,fixture_id,pitch,weatherDescription,current
0,95134,NaN,NaN,NaN
1,95220,NaN,NaN,NaN
2,95240,NaN,NaN,NaN
3,95344,NaN,NaN,NaN
4,95410,NaN,NaN,NaN
5,95582,NaN,NaN,NaN
6,95612,NaN,NaN,NaN
7,95703,NaN,NaN,NaN
8,95804,NaN,NaN,NaN
9,96548,NaN,NaN,NaN
10,96813,NaN,NaN,NaN
11,96970,NaN,NaN,NaN
12,97006,NaN,NaN,NaN
13,97097,NaN,NaN,NaN
14,97216,NaN,NaN,NaN
16,97234,NaN,NaN,NaN
17,97323,NaN,NaN,NaN
18,97415,NaN,NaN,NaN
19,97486,NaN,NaN,NaN
20,97572,NaN,NaN,NaN
21,97678,NaN,NaN,NaN
22,97725,NaN,NaN,NaN
23,97847,NaN,NaN,NaN
24,97912,NaN,NaN,NaN
25,98008,NaN,NaN,NaN
26,95125,NaN,NaN,NaN
27,95171,NaN,NaN,NaN
28,95249,NaN,NaN,NaN
29,95382,NaN,NaN,NaN
30,95489,NaN,NaN,NaN
31,95508,NaN,NaN,NaN
32,95658,NaN,NaN,NaN
33,95694,NaN,NaN,NaN
34,95892,NaN,NaN,NaN
35,96616,NaN,NaN,NaN
37,96952,NaN,NaN,NaN
38,97043,NaN,NaN,NaN
39,97115,NaN,NaN,NaN
40,97161,NaN,NaN,NaN
41,97297,NaN,NaN,NaN
42,97314,NaN,NaN,NaN
43,97406,NaN,NaN,NaN
44,97525,NaN,NaN,NaN
45,97630,NaN,NaN,NaN
46,97651,NaN,NaN,NaN
47,97734,NaN,NaN,NaN
48,97886,NaN,NaN,NaN
49,97950,NaN,NaN,NaN
50,98018,NaN,NaN,NaN
51,95086,NaN,NaN,NaN
53,95307,NaN,NaN,NaN
54,95373,NaN,NaN,NaN
55,95481,NaN,NaN,NaN
56,95572,NaN,NaN,NaN
57,95620,NaN,NaN,NaN
59,95776,NaN,NaN,NaN
60,96503,NaN,NaN,NaN
61,96735,NaN,NaN,NaN
62,96915,NaN,NaN,NaN
63,97034,NaN,NaN,NaN
64,97125,NaN,NaN,NaN
65,97179,NaN,NaN,NaN
66,97262,NaN,NaN,NaN
67,97361,NaN,NaN,NaN
68,97433,NaN,NaN,NaN
70,97581,NaN,NaN,NaN
71,97715,NaN,NaN,NaN
72,97743,NaN,NaN,NaN
73,97809,NaN,NaN,NaN
74,97931,NaN,NaN,NaN
76,95068,NaN,NaN,NaN
77,95192,NaN,NaN,NaN
79,95363,NaN,NaN,NaN
80,95438,NaN,NaN,NaN
81,95553,NaN,NaN,NaN
82,95666,NaN,NaN,NaN
83,95685,NaN,NaN,NaN
85,96480,NaN,NaN,NaN
86,96763,NaN,NaN,NaN
87,96882,NaN,NaN,NaN
88,97015,NaN,NaN,NaN
89,97061,NaN,NaN,NaN
90,97197,NaN,NaN,NaN
92,97369,NaN,NaN,NaN
93,97442,NaN,NaN,NaN
94,97470,NaN,NaN,NaN
96,97640,NaN,NaN,NaN
97,97781,NaN,NaN,NaN
98,97877,NaN,NaN,NaN
99,97903,NaN,NaN,NaN
100,97999,NaN,NaN,NaN
102,95182,NaN,NaN,NaN
103,95286,NaN,NaN,NaN
104,95391,NaN,NaN,NaN
106,95518,NaN,NaN,NaN
107,95591,NaN,NaN,NaN
108,95734,NaN,NaN,NaN
109,95793,NaN,NaN,NaN
110,96647,NaN,NaN,NaN
111,96710,NaN,NaN,NaN
112,96961,NaN,NaN,NaN
115,97207,NaN,NaN,NaN
117,97279,NaN,NaN,NaN
118,97378,NaN,NaN,NaN
120,97533,NaN,NaN,NaN
121,97554,NaN,NaN,NaN
122,97661,NaN,NaN,NaN
124,97818,NaN,NaN,NaN
125,97923,NaN,NaN,NaN
126,98038,NaN,NaN,NaN
127,95115,NaN,NaN,NaN
128,95152,NaN,NaN,NaN
129,95297,NaN,NaN,NaN
131,95429,NaN,NaN,NaN
133,95639,NaN,NaN,NaN
134,95675,NaN,NaN,NaN
136,96458,NaN,NaN,NaN
137,96857,NaN,NaN,NaN
139,97024,NaN,NaN,NaN
140,97069,NaN,NaN,NaN
141,97188,NaN,NaN,NaN
143,97343,NaN,NaN,NaN
