,fixture_id,pitch,weatherDescription,current
0,399311,NaN,NaN,NaN
1,399396,NaN,NaN,NaN
2,399446,NaN,NaN,NaN
3,399578,NaN,NaN,NaN
4,399639,NaN,NaN,NaN
5,399744,NaN,NaN,NaN
6,399796,NaN,NaN,NaN
7,399898,NaN,NaN,NaN
8,400002,NaN,NaN,NaN
9,400045,NaN,NaN,NaN
10,400177,NaN,NaN,NaN
11,400248,NaN,NaN,NaN
12,400353,NaN,NaN,NaN
13,400451,NaN,NaN,NaN
14,400547,NaN,NaN,NaN
15,1095984,NaN,NaN,NaN
16,400605,NaN,NaN,NaN
17,1095993,NaN,NaN,NaN
18,400781,NaN,NaN,NaN
19,400917,NaN,NaN,NaN
20,1095607,NaN,NaN,NaN
21,400975,NaN,NaN,NaN
22,1095616,NaN,NaN,NaN
23,401044,NaN,NaN,NaN
24,401192,NaN,NaN,NaN
25,401240,NaN,NaN,NaN
26,401333,NaN,NaN,NaN
27,401442,NaN,NaN,NaN
28,401552,NaN,NaN,NaN
29,401682,NaN,NaN,NaN
30,399268,NaN,NaN,NaN
31,399412,NaN,NaN,NaN
32,399507,NaN,NaN,NaN
34,399621,NaN,NaN,NaN
35,399717,NaN,NaN,NaN
36,399788,NaN,NaN,NaN
37,399881,NaN,NaN,NaN
38,399960,NaN,NaN,NaN
39,400055,NaN,NaN,NaN
40,400133,NaN,NaN,NaN
41,400290,NaN,NaN,NaN
42,400316,NaN,NaN,NaN
43,400478,NaN,NaN,NaN
45,400495,NaN,NaN,NaN
46,1096227,NaN,NaN,NaN
47,400642,NaN,NaN,NaN
48,1096236,NaN,NaN,NaN
49,400707,NaN,NaN,NaN
50,400820,NaN,NaN,NaN
51,401005,NaN,NaN,NaN
52,401025,NaN,NaN,NaN
53,401202,NaN,NaN,NaN
54,401258,NaN,NaN,NaN
56,401497,NaN,NaN,NaN
57,401543,NaN,NaN,NaN
58,401610,NaN,NaN,NaN
59,399330,NaN,NaN,NaN
60,399372,NaN,NaN,NaN
61,399472,NaN,NaN,NaN
62,399551,NaN,NaN,NaN
63,399664,NaN,NaN,NaN
64,399778,NaN,NaN,NaN
65,399855,NaN,NaN,NaN
66,399873,NaN,NaN,NaN
67,400037,NaN,NaN,NaN
68,400098,NaN,NaN,NaN
69,400186,NaN,NaN,NaN
70,400299,NaN,NaN,NaN
71,400378,NaN,NaN,NaN
72,400440,NaN,NaN,NaN
74,1095912,NaN,NaN,NaN
75,400614,NaN,NaN,NaN
76,1095921,NaN,NaN,NaN
77,400716,NaN,NaN,NaN
79,1095589,NaN,NaN,NaN
80,401015,NaN,NaN,NaN
