,fixture_id,pitch,weatherDescription,current
0,1710803,NaN,NaN,NaN
1,1710815,NaN,NaN,NaN
2,5585968,NaN,NaN,NaN
3,1710830,NaN,NaN,NaN
4,1710833,NaN,NaN,NaN
5,1710842,NaN,NaN,NaN
6,5932880,NaN,NaN,NaN
7,1710853,NaN,NaN,NaN
8,1710863,NaN,NaN,NaN
9,1710872,NaN,NaN,NaN
10,1710891,NaN,NaN,NaN
11,1710894,NaN,NaN,NaN
12,1710909,NaN,NaN,NaN
13,1710914,NaN,NaN,NaN
14,1710926,NaN,NaN,NaN
15,1710934,NaN,NaN,NaN
16,1710944,NaN,NaN,NaN
17,1710954,NaN,NaN,NaN
18,1710971,NaN,NaN,NaN
19,1710974,NaN,NaN,NaN
20,1710983,NaN,NaN,NaN
21,1710993,NaN,NaN,NaN
22,1711008,NaN,NaN,NaN
23,1711013,NaN,NaN,NaN
24,8693812,NaN,NaN,NaN
25,1711031,NaN,NaN,NaN
26,1711033,NaN,NaN,NaN
27,9174968,NaN,NaN,NaN
28,1711048,NaN,NaN,NaN
29,1711054,NaN,NaN,NaN
30,1711068,NaN,NaN,NaN
31,9544742,NaN,NaN,NaN
32,1711074,NaN,NaN,NaN
33,1710810,NaN,NaN,NaN
34,1710816,NaN,NaN,NaN
35,1710826,NaN,NaN,NaN
36,1710837,NaN,NaN,NaN
37,1710846,NaN,NaN,NaN
38,5932868,NaN,NaN,NaN
39,1710856,NaN,NaN,NaN
40,1710868,NaN,NaN,NaN
41,1710876,NaN,NaN,NaN
42,1710890,NaN,NaN,NaN
43,1710898,NaN,NaN,NaN
44,1710911,NaN,NaN,NaN
45,1710918,NaN,NaN,NaN
46,1710925,NaN,NaN,NaN
47,1710941,NaN,NaN,NaN
49,1710955,NaN,NaN,NaN
50,1710970,NaN,NaN,NaN
51,1710972,NaN,NaN,NaN
52,1710982,NaN,NaN,NaN
53,1710996,NaN,NaN,NaN
54,1711006,NaN,NaN,NaN
55,1711014,NaN,NaN,NaN
56,8693811,NaN,NaN,NaN
57,1711026,NaN,NaN,NaN
58,1711040,NaN,NaN,NaN
59,9128093,NaN,NaN,NaN
60,1711042,NaN,NaN,NaN
61,1711058,NaN,NaN,NaN
62,1711067,NaN,NaN,NaN
63,1711078,NaN,NaN,NaN
64,1710802,NaN,NaN,NaN
65,1710818,NaN,NaN,NaN
67,1710832,NaN,NaN,NaN
68,1710843,NaN,NaN,NaN
69,5932873,NaN,NaN,NaN
70,1710852,NaN,NaN,NaN
72,1710881,NaN,NaN,NaN
73,1710883,NaN,NaN,NaN
74,6737680,NaN,NaN,NaN
75,1710893,NaN,NaN,NaN
76,1710905,NaN,NaN,NaN
77,1710913,NaN,NaN,NaN
78,1710922,NaN,NaN,NaN
79,1710933,NaN,NaN,NaN
80,1710943,NaN,NaN,NaN
81,1710958,NaN,NaN,NaN
82,1710965,NaN,NaN,NaN
83,1710973,NaN,NaN,NaN
84,7804427,NaN,NaN,NaN
86,1710994,NaN,NaN,NaN
87,1711011,NaN,NaN,NaN
88,1711012,NaN,NaN,NaN
89,8693816,NaN,NaN,NaN
90,8930443,NaN,NaN,NaN
91,1711022,NaN,NaN,NaN
92,1711032,NaN,NaN,NaN
93,8930444,NaN,NaN,NaN
94,1711043,NaN,NaN,NaN
95,1711053,NaN,NaN,NaN
96,1711070,NaN,NaN,NaN
97,9435054,NaN,NaN,NaN
100,5585961,NaN,NaN,NaN
101,1710827,NaN,NaN,NaN
102,1710836,NaN,NaN,NaN
103,1710845,NaN,NaN,NaN
106,1710862,NaN,NaN,NaN
107,1710875,NaN,NaN,NaN
108,1710889,NaN,NaN,NaN
109,6737683,NaN,NaN,NaN
110,1710897,NaN,NaN,NaN
111,1710908,NaN,NaN,NaN
112,1710917,NaN,NaN,NaN
113,1710931,NaN,NaN,NaN
114,1710935,NaN,NaN,NaN
115,1710947,NaN,NaN,NaN
116,1710957,NaN,NaN,NaN
117,1710969,NaN,NaN,NaN
118,1710977,NaN,NaN,NaN
119,7804430,NaN,NaN,NaN
120,1710986,NaN,NaN,NaN
121,1711000,NaN,NaN,NaN
123,1711016,NaN,NaN,NaN
124,8876559,NaN,NaN,NaN
125,1711023,NaN,NaN,NaN
126,9113428,NaN,NaN,NaN
127,1711036,NaN,NaN,NaN
128,9306892,NaN,NaN,NaN
129,1711046,NaN,NaN,NaN
130,1711057,NaN,NaN,NaN
131,1711065,NaN,NaN,NaN
132,9544741,NaN,NaN,NaN
133,1711077,NaN,NaN,NaN
135,1710812,NaN,NaN,NaN
136,5585965,NaN,NaN,NaN
138,1710838,NaN,NaN,NaN
139,1710850,NaN,NaN,NaN
140,1710860,NaN,NaN,NaN
141,1710870,NaN,NaN,NaN
143,1710882,NaN,NaN,NaN
144,1710900,NaN,NaN,NaN
145,1710903,NaN,NaN,NaN
146,1710920,NaN,NaN,NaN
148,1710927,NaN,NaN,NaN
149,1710936,NaN,NaN,NaN
150,1710950,NaN,NaN,NaN
151,1710952,NaN,NaN,NaN
152,1710966,NaN,NaN,NaN
153,1710980,NaN,NaN,NaN
156,1711010,NaN,NaN,NaN
157,1711017,NaN,NaN,NaN
158,8693809,NaN,NaN,NaN
159,1711030,NaN,NaN,NaN
161,9128098,NaN,NaN,NaN
162,1711050,NaN,NaN,NaN
163,1711060,NaN,NaN,NaN
164,1711071,NaN,NaN,NaN
165,1711080,NaN,NaN,NaN
166,1710809,NaN,NaN,NaN
167,1710819,NaN,NaN,NaN
168,5585972,NaN,NaN,NaN
169,1710824,NaN,NaN,NaN
170,1710840,NaN,NaN,NaN
171,1710849,NaN,NaN,NaN
172,5932875,NaN,NaN,NaN
174,1710871,NaN,NaN,NaN
175,1710879,NaN,NaN,NaN
177,6737685,NaN,NaN,NaN
180,1710915,NaN,NaN,NaN
181,1710929,NaN,NaN,NaN
182,1710938,NaN,NaN,NaN
183,1710949,NaN,NaN,NaN
184,1710959,NaN,NaN,NaN
