,fixture_id,pitch,weatherDescription,current
0,18546144,GOOD,few clouds,NaN
1,18546159,GOOD,light rain,NaN
2,18546164,GOOD,moderate rain,NaN
3,18546177,GOOD,moderate rain,NaN
4,18546184,GOOD,light rain,NaN
5,18546194,GOOD,sky is clear,NaN
6,18546205,GOOD,sky is clear,NaN
7,18546220,GOOD,sky is clear,NaN
8,18546225,GOOD,light rain,NaN
9,18546242,GOOD,overcast clouds,NaN
10,18615218,GOOD,broken clouds,NaN
11,18546246,GOOD,NaN,NaN
12,18546254,GOOD,scattered clouds,NaN
13,18546268,GOOD,moderate rain,NaN
14,18546274,GOOD,overcast clouds,NaN
15,18546286,GOOD,few clouds,NaN
16,18546294,GOOD,light rain,broken clouds
17,18546306,GOOD,moderate rain,few clouds
18,18546315,GOOD,broken clouds,overcast clouds
19,18615211,GOOD,moderate rain,broken clouds
20,18546324,GOOD,rain and snow,few clouds
21,18546336,GOOD,scattered clouds,few clouds
22,18715710,GOOD,overcast clouds,scattered clouds
23,18546344,GOOD,few clouds,clear sky
24,18546361,GOOD,broken clouds,few clouds
25,18546373,GOOD,scattered clouds,mist
26,18546375,GOOD,overcast clouds,overcast clouds
27,18546391,GOOD,light rain,scattered clouds
28,18546395,GOOD,scattered clouds,clear sky
29,18546410,GOOD,NaN,NaN
30,18548064,GOOD,clear sky,clear sky
31,18769124,GOOD,few clouds,NaN
32,18548074,GOOD,overcast clouds,overcast clouds
33,18548399,GOOD,light snow,NaN
34,18548087,GOOD,clear sky,clear sky
35,18769125,GOOD,clear sky,clear sky
36,18548091,GOOD,scattered clouds,scattered clouds
37,18548107,GOOD,broken clouds,broken clouds
38,18548111,GOOD,light rain,NaN
39,18548127,GOOD,NaN,NaN
40,18548135,GOOD,overcast clouds,overcast clouds
41,18548147,GOOD,light rain,light rain
42,18548151,GOOD,overcast clouds,overcast clouds
43,18546148,GOOD,moderate rain,NaN
44,18546157,GOOD,sky is clear,NaN
45,18546168,GOOD,sky is clear,NaN
47,18546188,GOOD,light rain,NaN
48,18546197,GOOD,light rain,NaN
49,18546213,GOOD,few clouds,NaN
50,18546217,GOOD,overcast clouds,NaN
51,18546231,GOOD,scattered clouds,NaN
52,18546237,GOOD,light rain,NaN
53,18546247,GOOD,light rain,NaN
54,18546256,GOOD,sky is clear,NaN
55,18546271,GOOD,overcast clouds,NaN
56,18546277,GOOD,moderate rain,NaN
57,18546284,GOOD,few clouds,NaN
58,18546296,GOOD,few clouds,broken clouds
59,18546310,GOOD,light rain,light intensity drizzle
60,18615207,GOOD,sky is clear,clear sky
61,18546317,GOOD,broken clouds,few clouds
62,18546327,GOOD,rain and snow,broken clouds
64,18716235,GOOD,sky is clear,clear sky
65,18546347,GOOD,scattered clouds,scattered clouds
66,18546362,GOOD,sky is clear,clear sky
67,18546366,GOOD,scattered clouds,clear sky
68,18546374,GOOD,rain and snow,moderate rain
69,18546386,GOOD,few clouds,clear sky
70,18546403,GOOD,light rain,overcast clouds
71,18546406,GOOD,overcast clouds,scattered clouds
72,18548065,GOOD,clear sky,clear sky
73,18769123,GOOD,light rain,clear sky
74,18548076,GOOD,few clouds,NaN
75,18548400,GOOD,scattered clouds,NaN
76,18548081,GOOD,broken clouds,broken clouds
77,18769122,GOOD,broken clouds,broken clouds
78,18548093,GOOD,overcast clouds,overcast clouds
79,18548101,GOOD,NaN,NaN
80,18548116,GOOD,clear sky,clear sky
81,18548123,GOOD,light rain,NaN
82,18548137,GOOD,broken clouds,broken clouds
83,18769121,GOOD,broken clouds,broken clouds
84,18548146,GOOD,scattered clouds,scattered clouds
85,18548158,GOOD,scattered clouds,scattered clouds
86,18546153,GOOD,broken clouds,NaN
87,18546156,GOOD,light rain,NaN
88,18546169,GOOD,light rain,NaN
89,18546176,GOOD,light rain,NaN
90,18546190,GOOD,sky is clear,NaN
91,18546196,GOOD,sky is clear,NaN
92,18546204,GOOD,heavy intensity rain,NaN
93,18546215,GOOD,light rain,NaN
94,18546232,GOOD,moderate rain,NaN
95,18546235,GOOD,light rain,NaN
96,18546248,GOOD,light rain,NaN
97,18546259,GOOD,sky is clear,NaN
98,18546266,GOOD,light rain,NaN
99,18546280,GOOD,sky is clear,NaN
101,18546299,GOOD,overcast clouds,scattered clouds
102,18546308,GOOD,moderate rain,broken clouds
103,18546316,GOOD,moderate rain,broken clouds
105,18546337,GOOD,broken clouds,few clouds
106,18546349,GOOD,few clouds,clear sky
107,18546355,GOOD,few clouds,scattered clouds
108,18546365,GOOD,overcast clouds,broken clouds
109,18546376,GOOD,light rain,overcast clouds
110,18546387,GOOD,few clouds,few clouds
111,18546396,GOOD,overcast clouds,scattered clouds
112,18546404,GOOD,broken clouds,clear sky
113,18548061,GOOD,clear sky,clear sky
114,18548075,GOOD,moderate rain,NaN
117,18548097,GOOD,overcast clouds,overcast clouds
118,18548106,GOOD,few clouds,few clouds
119,18548112,GOOD,overcast clouds,overcast clouds
120,18548128,GOOD,broken clouds,broken clouds
121,18548131,GOOD,few clouds,few clouds
122,18548148,GOOD,NaN,NaN
123,18548152,GOOD,broken clouds,broken clouds
124,18546152,GOOD,light rain,NaN
125,18546160,GOOD,sky is clear,NaN
126,18546172,GOOD,moderate rain,NaN
127,18546181,GOOD,moderate rain,NaN
128,18546186,GOOD,light rain,NaN
129,18546202,GOOD,overcast clouds,NaN
130,18546211,GOOD,moderate rain,NaN
131,18546222,GOOD,broken clouds,NaN
132,18546224,GOOD,broken clouds,NaN
133,18546241,GOOD,sky is clear,NaN
134,18615220,GOOD,broken clouds,NaN
137,18546269,GOOD,scattered clouds,NaN
138,18546283,GOOD,light rain,NaN
139,18546293,GOOD,overcast clouds,NaN
140,18546303,GOOD,broken clouds,broken clouds
141,18546312,GOOD,heavy intensity rain,light intensity drizzle rain
142,18615213,GOOD,light rain,clear sky
144,18546332,GOOD,overcast clouds,light rain
145,18546334,GOOD,few clouds,clear sky
146,18546348,GOOD,broken clouds,broken clouds
148,18546370,GOOD,light rain,overcast clouds
149,18546378,GOOD,moderate rain,scattered clouds
150,18546390,GOOD,scattered clouds,clear sky
151,18546398,GOOD,sky is clear,clear sky
152,18546411,GOOD,light rain,broken clouds
153,18548062,GOOD,scattered clouds,scattered clouds
155,18548401,GOOD,overcast clouds,overcast clouds
156,18548085,GOOD,NaN,NaN
157,18548092,GOOD,scattered clouds,scattered clouds
158,18548105,GOOD,light rain,NaN
159,18548119,GOOD,moderate rain,moderate rain
161,18548133,GOOD,broken clouds,broken clouds
162,18548144,GOOD,clear sky,clear sky
163,18548153,GOOD,few clouds,few clouds
164,18546145,GOOD,moderate rain,NaN
165,18546155,GOOD,sky is clear,NaN
166,18546166,GOOD,moderate rain,NaN
169,18546199,GOOD,sky is clear,NaN
170,18546206,GOOD,sky is clear,NaN
171,18546216,GOOD,sky is clear,NaN
172,18546230,GOOD,scattered clouds,NaN
173,18546236,GOOD,overcast clouds,NaN
174,18546252,GOOD,NaN,NaN
175,18546255,GOOD,broken clouds,NaN
176,18546270,GOOD,broken clouds,NaN
177,18546276,GOOD,moderate rain,NaN
178,18546287,GOOD,light rain,NaN
179,18546300,GOOD,sky is clear,clear sky
182,18546326,GOOD,overcast clouds,clear sky
183,18546343,GOOD,overcast clouds,few clouds
184,18546346,GOOD,overcast clouds,broken clouds
185,18546356,GOOD,sky is clear,clear sky
186,18546368,GOOD,broken clouds,broken clouds
187,18546381,GOOD,overcast clouds,broken clouds
188,18546392,GOOD,light rain,broken clouds
189,18546397,GOOD,overcast clouds,clear sky
191,18548066,GOOD,light rain,clear sky
192,18548072,GOOD,clear sky,clear sky
193,18548404,GOOD,light intensity drizzle,light intensity drizzle
194,18548086,GOOD,overcast clouds,overcast clouds
197,18548115,GOOD,few clouds,few clouds
198,18548122,GOOD,broken clouds,broken clouds
199,18548130,GOOD,light rain,light rain
201,18548157,GOOD,moderate rain,scattered clouds
202,18546146,GOOD,light rain,NaN
204,18546167,GOOD,light rain,NaN
205,18546178,GOOD,moderate rain,NaN
206,18546185,GOOD,moderate rain,NaN
207,18546198,GOOD,sky is clear,NaN
208,18546208,GOOD,sky is clear,NaN
209,18546218,GOOD,few clouds,NaN
210,18546227,GOOD,sky is clear,NaN
211,18546243,GOOD,sky is clear,NaN
213,18546262,GOOD,sky is clear,NaN
216,18546288,GOOD,overcast clouds,NaN
218,18546307,GOOD,light rain,few clouds
219,18546319,GOOD,overcast clouds,broken clouds
220,18615210,GOOD,scattered clouds,scattered clouds
221,18546328,GOOD,light rain,scattered clouds
222,18546338,GOOD,light rain,overcast clouds
223,18716236,GOOD,sky is clear,clear sky
224,18546350,GOOD,scattered clouds,clear sky
225,18546357,GOOD,light rain,broken clouds
226,18546372,GOOD,light rain,overcast clouds
227,18546377,GOOD,broken clouds,broken clouds
228,18546389,GOOD,sky is clear,clear sky
233,18548077,GOOD,NaN,NaN
234,18548405,GOOD,scattered clouds,scattered clouds
235,18548082,GOOD,light rain,NaN
237,18548090,GOOD,clear sky,clear sky
238,18548102,GOOD,scattered clouds,scattered clouds
239,18548110,GOOD,few clouds,few clouds
242,18548142,GOOD,NaN,NaN
243,18548159,GOOD,NaN,NaN
246,18546173,GOOD,light rain,NaN
248,18546191,GOOD,moderate rain,NaN
249,18546201,GOOD,light rain,NaN
251,18546219,GOOD,sky is clear,NaN
252,18546228,GOOD,moderate rain,NaN
254,18615215,GOOD,sky is clear,NaN
255,18546251,GOOD,few clouds,NaN
256,18546261,GOOD,few clouds,NaN
257,18546267,GOOD,sky is clear,NaN
258,18546282,GOOD,light rain,NaN
260,18546297,GOOD,scattered clouds,few clouds
261,18546313,GOOD,heavy intensity rain,light rain
262,18546322,GOOD,overcast clouds,few clouds
263,18615208,GOOD,rain and snow,broken clouds
264,18546333,GOOD,overcast clouds,overcast clouds
265,18546335,GOOD,broken clouds,scattered clouds
266,18546352,GOOD,few clouds,few clouds
269,18546383,GOOD,rain and snow,light rain
272,18546408,GOOD,broken clouds,broken clouds
273,18548069,GOOD,light rain,light rain
274,18548071,GOOD,few clouds,few clouds
275,18548406,GOOD,light rain,NaN
277,18548099,GOOD,overcast clouds,overcast clouds
278,18548100,GOOD,scattered clouds,scattered clouds
280,18548129,GOOD,overcast clouds,overcast clouds
281,18548132,GOOD,NaN,NaN
282,18548145,GOOD,overcast clouds,overcast clouds
283,18548154,GOOD,NaN,NaN
284,18546150,GOOD,sky is clear,NaN
285,18546158,GOOD,light rain,NaN
286,18546171,GOOD,light rain,NaN
287,18546180,GOOD,light rain,NaN
288,18546189,GOOD,light rain,NaN
289,18546200,GOOD,sky is clear,NaN
294,18615217,GOOD,sky is clear,NaN
295,18546249,GOOD,moderate rain,NaN
296,18546260,GOOD,overcast clouds,NaN
298,18546278,GOOD,overcast clouds,NaN
299,18546290,GOOD,scattered clouds,NaN
300,18546295,GOOD,overcast clouds,few clouds
304,18546330,GOOD,overcast clouds,few clouds
307,18546354,GOOD,sky is clear,clear sky
308,18546367,GOOD,scattered clouds,clear sky
309,18546382,GOOD,light rain,overcast clouds
313,18548067,GOOD,NaN,NaN
314,18548078,GOOD,scattered clouds,scattered clouds
316,18548088,GOOD,light rain,NaN
318,18548104,GOOD,NaN,NaN
319,18548118,GOOD,light rain,light rain
320,18548125,GOOD,light rain,light rain
321,18548139,GOOD,overcast clouds,overcast clouds
322,18548149,GOOD,NaN,NaN
323,18548150,GOOD,moderate rain,moderate rain
325,18546154,GOOD,scattered clouds,NaN
327,18546174,GOOD,moderate rain,NaN
330,18546209,GOOD,sky is clear,NaN
331,18546214,GOOD,NaN,NaN
332,18546233,GOOD,broken clouds,NaN
333,18546234,GOOD,NaN,NaN
334,18546244,GOOD,NaN,NaN
336,18546264,GOOD,sky is clear,NaN
337,18546279,GOOD,sky is clear,NaN
340,18546304,GOOD,moderate rain,clear sky
341,18546314,GOOD,light rain,drizzle rain
346,18546351,GOOD,scattered clouds,clear sky
347,18546358,GOOD,sky is clear,clear sky
348,18546364,GOOD,overcast clouds,clear sky
349,18546380,GOOD,rain and snow,broken clouds
350,18546384,GOOD,scattered clouds,scattered clouds
351,18546402,GOOD,NaN,NaN
354,18548070,GOOD,few clouds,scattered clouds
355,18548403,GOOD,clear sky,clear sky
356,18548080,GOOD,clear sky,clear sky
357,18548096,GOOD,light rain,NaN
360,18548126,GOOD,broken clouds,broken clouds
364,18546149,GOOD,sky is clear,NaN
365,18546163,GOOD,light rain,NaN
367,18546183,GOOD,moderate rain,NaN
368,18546193,GOOD,light rain,NaN
369,18546203,GOOD,light rain,NaN
373,18546238,GOOD,light rain,NaN
375,18546253,GOOD,light rain,NaN
377,18546273,GOOD,heavy intensity rain,NaN
379,18546291,GOOD,light rain,NaN
