,fixture_id,pitch,weatherDescription,current
0,4193968,NaN,NaN,NaN
1,4193978,NaN,NaN,NaN
2,4193988,NaN,NaN,NaN
3,4194004,NaN,NaN,NaN
4,4194013,NaN,NaN,NaN
5,4194024,NaN,NaN,NaN
6,4194036,NaN,NaN,NaN
7,4194038,NaN,NaN,NaN
8,4194050,NaN,NaN,NaN
9,6980127,NaN,NaN,NaN
10,4194062,NaN,NaN,NaN
11,4194074,NaN,NaN,NaN
12,4194080,NaN,NaN,NaN
13,4194090,NaN,NaN,NaN
15,6980128,NaN,NaN,NaN
16,4194105,NaN,NaN,NaN
17,4194112,NaN,NaN,NaN
18,4194119,NaN,NaN,NaN
19,4194130,NaN,NaN,NaN
20,8714781,NaN,NaN,NaN
21,4194140,NaN,NaN,NaN
22,8714782,NaN,NaN,NaN
23,4194153,NaN,NaN,NaN
24,4194165,NaN,NaN,NaN
25,4194177,NaN,NaN,NaN
26,4194183,NaN,NaN,NaN
27,4194189,NaN,NaN,NaN
28,4194206,NaN,NaN,NaN
29,4194213,NaN,NaN,NaN
30,4194225,NaN,NaN,NaN
31,4194229,NaN,NaN,NaN
32,4193975,NaN,NaN,NaN
33,4193984,NaN,NaN,NaN
34,4193991,NaN,NaN,NaN
35,4194003,NaN,NaN,NaN
36,4194016,NaN,NaN,NaN
37,4194018,NaN,NaN,NaN
38,4194029,NaN,NaN,NaN
39,4194039,NaN,NaN,NaN
40,4194053,NaN,NaN,NaN
41,6980121,NaN,NaN,NaN
42,4194064,NaN,NaN,NaN
43,4194077,NaN,NaN,NaN
44,4194084,NaN,NaN,NaN
45,4194093,NaN,NaN,NaN
46,6980122,NaN,NaN,NaN
47,4194107,NaN,NaN,NaN
48,4194115,NaN,NaN,NaN
49,4194131,NaN,NaN,NaN
50,8714775,NaN,NaN,NaN
51,4194143,NaN,NaN,NaN
52,8714776,NaN,NaN,NaN
54,9194633,NaN,NaN,NaN
55,4194158,NaN,NaN,NaN
56,9194634,NaN,NaN,NaN
57,4194169,NaN,NaN,NaN
58,4194186,NaN,NaN,NaN
59,4194192,NaN,NaN,NaN
60,4194200,NaN,NaN,NaN
61,4194127,NaN,NaN,NaN
62,4194216,NaN,NaN,NaN
63,4194219,NaN,NaN,NaN
64,4194232,NaN,NaN,NaN
65,4193974,NaN,NaN,NaN
66,4193986,NaN,NaN,NaN
68,4194001,NaN,NaN,NaN
70,4194025,NaN,NaN,NaN
71,4194031,NaN,NaN,NaN
72,4194040,NaN,NaN,NaN
73,4194054,NaN,NaN,NaN
74,6980132,NaN,NaN,NaN
75,4194061,NaN,NaN,NaN
76,4194068,NaN,NaN,NaN
77,4194079,NaN,NaN,NaN
78,4194094,NaN,NaN,NaN
79,6980133,NaN,NaN,NaN
80,4194102,NaN,NaN,NaN
81,4194117,NaN,NaN,NaN
82,4194122,NaN,NaN,NaN
83,4194133,NaN,NaN,NaN
84,4194145,NaN,NaN,NaN
85,4194155,NaN,NaN,NaN
86,4194160,NaN,NaN,NaN
87,4194170,NaN,NaN,NaN
89,4194190,NaN,NaN,NaN
91,4194210,NaN,NaN,NaN
92,4194224,NaN,NaN,NaN
93,4194231,NaN,NaN,NaN
95,4193981,NaN,NaN,NaN
96,4193989,NaN,NaN,NaN
98,4194014,NaN,NaN,NaN
99,4194020,NaN,NaN,NaN
100,4194037,NaN,NaN,NaN
101,4194041,NaN,NaN,NaN
102,4194051,NaN,NaN,NaN
103,6980138,NaN,NaN,NaN
104,4194063,NaN,NaN,NaN
105,4194075,NaN,NaN,NaN
106,4194082,NaN,NaN,NaN
107,4194091,NaN,NaN,NaN
109,6980139,NaN,NaN,NaN
110,4194098,NaN,NaN,NaN
111,4194113,NaN,NaN,NaN
112,4194124,NaN,NaN,NaN
113,4194129,NaN,NaN,NaN
115,4194152,NaN,NaN,NaN
117,4194168,NaN,NaN,NaN
118,4194185,NaN,NaN,NaN
120,4194205,NaN,NaN,NaN
121,4194214,NaN,NaN,NaN
122,4194221,NaN,NaN,NaN
123,4194230,NaN,NaN,NaN
124,4193976,NaN,NaN,NaN
125,4193982,NaN,NaN,NaN
126,4193996,NaN,NaN,NaN
127,4193998,NaN,NaN,NaN
128,4194010,NaN,NaN,NaN
129,4194022,NaN,NaN,NaN
130,4194035,NaN,NaN,NaN
131,4194047,NaN,NaN,NaN
136,4194085,NaN,NaN,NaN
137,4194095,NaN,NaN,NaN
141,4194109,NaN,NaN,NaN
142,4194125,NaN,NaN,NaN
143,4194132,NaN,NaN,NaN
144,8714783,NaN,NaN,NaN
145,4194139,NaN,NaN,NaN
146,8714784,NaN,NaN,NaN
147,4194148,NaN,NaN,NaN
148,4194164,NaN,NaN,NaN
149,4194175,NaN,NaN,NaN
150,4194187,NaN,NaN,NaN
151,4194194,NaN,NaN,NaN
152,4194204,NaN,NaN,NaN
153,4194212,NaN,NaN,NaN
154,4194227,NaN,NaN,NaN
155,4194233,NaN,NaN,NaN
156,4193969,NaN,NaN,NaN
158,4193993,NaN,NaN,NaN
159,4194005,NaN,NaN,NaN
160,4194008,NaN,NaN,NaN
161,4194026,NaN,NaN,NaN
