,fixture_id,pitch,weatherDescription,current
0,10342653,NaN,NaN,NaN
1,10342658,NaN,NaN,NaN
2,10342685,NaN,NaN,NaN
3,10342703,NaN,NaN,NaN
4,10342721,NaN,NaN,NaN
5,10342738,NaN,NaN,NaN
6,10342749,NaN,NaN,NaN
7,10342772,NaN,NaN,NaN
8,10342788,NaN,NaN,NaN
9,10342808,NaN,NaN,NaN
10,10342820,NaN,NaN,NaN
11,10342844,NaN,NaN,NaN
12,10342854,NaN,NaN,NaN
14,10342880,NaN,NaN,NaN
15,10342897,NaN,NaN,NaN
16,10342912,NaN,NaN,NaN
17,10342928,NaN,NaN,NaN
18,10342934,NaN,NaN,NaN
19,10342966,NaN,NaN,NaN
20,10342979,NaN,NaN,NaN
21,10342997,NaN,NaN,NaN
22,10343017,NaN,NaN,NaN
23,10343027,NaN,NaN,NaN
24,10343053,NaN,NaN,NaN
25,10343057,NaN,NaN,NaN
26,10342186,NaN,NaN,NaN
28,10342671,NaN,NaN,NaN
29,10342693,NaN,NaN,NaN
30,10342723,NaN,NaN,NaN
31,10342728,NaN,NaN,NaN
32,10342753,NaN,NaN,NaN
33,10342761,NaN,NaN,NaN
34,10342782,NaN,NaN,NaN
35,10342796,NaN,NaN,NaN
36,10342814,NaN,NaN,NaN
37,10342832,NaN,NaN,NaN
38,10342862,NaN,NaN,NaN
39,10342868,NaN,NaN,NaN
40,10342890,NaN,NaN,NaN
41,10342900,NaN,NaN,NaN
42,10342920,NaN,NaN,NaN
43,10342938,NaN,NaN,NaN
45,10342973,NaN,NaN,NaN
46,10342999,NaN,NaN,NaN
47,10343007,NaN,NaN,NaN
48,10343023,NaN,NaN,NaN
49,10343041,NaN,NaN,NaN
50,10343063,NaN,NaN,NaN
51,10342190,NaN,NaN,NaN
52,10342656,NaN,NaN,NaN
53,10342681,NaN,NaN,NaN
55,10342719,NaN,NaN,NaN
56,10342736,NaN,NaN,NaN
58,10342768,NaN,NaN,NaN
59,10342786,NaN,NaN,NaN
60,10342792,NaN,NaN,NaN
61,10342822,NaN,NaN,NaN
62,10342840,NaN,NaN,NaN
63,10342848,NaN,NaN,NaN
64,10342876,NaN,NaN,NaN
65,10342895,NaN,NaN,NaN
66,10342908,NaN,NaN,NaN
67,10342932,NaN,NaN,NaN
68,10342944,NaN,NaN,NaN
69,10342961,NaN,NaN,NaN
70,10342975,NaN,NaN,NaN
72,10343003,NaN,NaN,NaN
73,10343033,NaN,NaN,NaN
75,10343064,NaN,NaN,NaN
76,10342185,NaN,NaN,NaN
77,10342667,NaN,NaN,NaN
78,10342673,NaN,NaN,NaN
79,10342691,NaN,NaN,NaN
80,10342709,NaN,NaN,NaN
82,10342745,NaN,NaN,NaN
83,10342763,NaN,NaN,NaN
84,10342778,NaN,NaN,NaN
86,10342812,NaN,NaN,NaN
87,10342842,NaN,NaN,NaN
89,10342866,NaN,NaN,NaN
90,10342884,NaN,NaN,NaN
91,10342914,NaN,NaN,NaN
92,10342918,NaN,NaN,NaN
93,10342940,NaN,NaN,NaN
94,10342954,NaN,NaN,NaN
95,10342977,NaN,NaN,NaN
96,10342989,NaN,NaN,NaN
97,10343019,NaN,NaN,NaN
99,10343051,NaN,NaN,NaN
100,10343059,NaN,NaN,NaN
101,10342188,NaN,NaN,NaN
102,10342663,NaN,NaN,NaN
103,10342679,NaN,NaN,NaN
104,10342701,NaN,NaN,NaN
105,10342715,NaN,NaN,NaN
106,10342730,NaN,NaN,NaN
108,10342759,NaN,NaN,NaN
110,10342806,NaN,NaN,NaN
111,10342818,NaN,NaN,NaN
