,fixture_id,pitch,weatherDescription,current
0,11867232,NaN,NaN,NaN
1,11867238,NaN,NaN,NaN
2,11867248,NaN,NaN,NaN
3,11953357,NaN,NaN,NaN
4,11867262,NaN,NaN,NaN
5,11867268,NaN,NaN,NaN
6,11867283,NaN,NaN,NaN
7,11965722,NaN,NaN,NaN
8,11867288,NaN,NaN,NaN
9,11867297,NaN,NaN,NaN
10,11867307,NaN,NaN,NaN
11,11867317,NaN,NaN,NaN
12,11867329,NaN,NaN,NaN
13,11867340,NaN,NaN,NaN
14,11867349,NaN,NaN,NaN
15,11867359,NaN,NaN,NaN
16,11867366,NaN,NaN,NaN
17,11867378,NaN,NaN,NaN
18,11867389,NaN,NaN,NaN
19,11867398,NaN,NaN,NaN
20,11867414,NaN,NaN,NaN
21,11867417,NaN,NaN,NaN
22,11867427,NaN,NaN,NaN
23,11984661,NaN,NaN,NaN
24,11867440,NaN,NaN,NaN
25,11867447,NaN,NaN,NaN
26,11867456,NaN,NaN,NaN
27,11867475,NaN,NaN,NaN
28,11867478,NaN,NaN,NaN
29,11867493,NaN,NaN,NaN
30,11867498,NaN,NaN,NaN
31,11867515,NaN,NaN,NaN
32,11867226,NaN,NaN,NaN
33,11867244,NaN,NaN,NaN
34,11867249,NaN,NaN,NaN
35,11867257,NaN,NaN,NaN
36,11867269,NaN,NaN,NaN
37,11867278,NaN,NaN,NaN
38,11965728,NaN,NaN,NaN
39,11867293,NaN,NaN,NaN
40,11867299,NaN,NaN,NaN
41,11867312,NaN,NaN,NaN
42,11867319,NaN,NaN,NaN
43,11973295,NaN,NaN,NaN
44,11867328,NaN,NaN,NaN
45,11867339,NaN,NaN,NaN
46,11867350,NaN,NaN,NaN
48,11867375,NaN,NaN,NaN
49,11867376,NaN,NaN,NaN
50,11867391,NaN,NaN,NaN
51,11978835,NaN,NaN,NaN
52,11867411,NaN,NaN,NaN
53,11867419,NaN,NaN,NaN
54,11867429,NaN,NaN,NaN
55,11984658,NaN,NaN,NaN
56,11867444,NaN,NaN,NaN
57,11867449,NaN,NaN,NaN
58,11867461,NaN,NaN,NaN
59,12002854,NaN,NaN,NaN
60,11867405,NaN,NaN,NaN
61,11867470,NaN,NaN,NaN
62,12014037,NaN,NaN,NaN
63,11867482,NaN,NaN,NaN
64,11867491,NaN,NaN,NaN
65,11867504,NaN,NaN,NaN
66,12017568,NaN,NaN,NaN
67,11867511,NaN,NaN,NaN
68,11867234,NaN,NaN,NaN
69,11867236,NaN,NaN,NaN
71,11867256,NaN,NaN,NaN
72,11867274,NaN,NaN,NaN
73,11867276,NaN,NaN,NaN
74,11965731,NaN,NaN,NaN
75,11867292,NaN,NaN,NaN
76,11867296,NaN,NaN,NaN
77,11867313,NaN,NaN,NaN
78,11867316,NaN,NaN,NaN
80,11867327,NaN,NaN,NaN
81,11867338,NaN,NaN,NaN
82,11867347,NaN,NaN,NaN
83,11867362,NaN,NaN,NaN
85,11867385,NaN,NaN,NaN
86,11867386,NaN,NaN,NaN
87,11867399,NaN,NaN,NaN
88,11867406,NaN,NaN,NaN
89,11867416,NaN,NaN,NaN
90,11867426,NaN,NaN,NaN
91,11984671,NaN,NaN,NaN
92,11867439,NaN,NaN,NaN
93,11867446,NaN,NaN,NaN
94,11867463,NaN,NaN,NaN
95,11997508,NaN,NaN,NaN
96,11867467,NaN,NaN,NaN
97,11867476,NaN,NaN,NaN
98,11867486,NaN,NaN,NaN
99,12014503,NaN,NaN,NaN
100,11867506,NaN,NaN,NaN
101,11867231,NaN,NaN,NaN
102,11867239,NaN,NaN,NaN
103,11867252,NaN,NaN,NaN
104,11953367,NaN,NaN,NaN
105,11867261,NaN,NaN,NaN
106,11867270,NaN,NaN,NaN
107,11867281,NaN,NaN,NaN
108,11965730,NaN,NaN,NaN
109,11867291,NaN,NaN,NaN
111,11867311,NaN,NaN,NaN
112,11867323,NaN,NaN,NaN
113,11973292,NaN,NaN,NaN
114,11867330,NaN,NaN,NaN
117,11867358,NaN,NaN,NaN
118,11867368,NaN,NaN,NaN
119,11867377,NaN,NaN,NaN
120,11867390,NaN,NaN,NaN
121,11978836,NaN,NaN,NaN
122,11867400,NaN,NaN,NaN
124,11867425,NaN,NaN,NaN
125,11867431,NaN,NaN,NaN
126,11984652,NaN,NaN,NaN
127,11989929,NaN,NaN,NaN
128,11867441,NaN,NaN,NaN
129,11867448,NaN,NaN,NaN
130,11867459,NaN,NaN,NaN
131,11997510,NaN,NaN,NaN
132,11989930,NaN,NaN,NaN
133,11867469,NaN,NaN,NaN
134,11867485,NaN,NaN,NaN
135,11867490,NaN,NaN,NaN
136,11867502,NaN,NaN,NaN
137,12017570,NaN,NaN,NaN
138,11867510,NaN,NaN,NaN
140,11867240,NaN,NaN,NaN
141,11867254,NaN,NaN,NaN
142,11953354,NaN,NaN,NaN
143,11867263,NaN,NaN,NaN
145,11867282,NaN,NaN,NaN
146,11965721,NaN,NaN,NaN
147,11867295,NaN,NaN,NaN
148,11867304,NaN,NaN,NaN
149,11867314,NaN,NaN,NaN
150,11867324,NaN,NaN,NaN
151,11973289,NaN,NaN,NaN
152,11867334,NaN,NaN,NaN
153,11867342,NaN,NaN,NaN
154,11867354,NaN,NaN,NaN
155,11867363,NaN,NaN,NaN
157,11867384,NaN,NaN,NaN
159,11867404,NaN,NaN,NaN
160,11867413,NaN,NaN,NaN
161,11867424,NaN,NaN,NaN
162,11867434,NaN,NaN,NaN
163,11984665,NaN,NaN,NaN
164,11867436,NaN,NaN,NaN
165,11867454,NaN,NaN,NaN
166,11867457,NaN,NaN,NaN
167,11997348,NaN,NaN,NaN
168,11867474,NaN,NaN,NaN
170,11867492,NaN,NaN,NaN
172,11867509,NaN,NaN,NaN
174,11867245,NaN,NaN,NaN
175,11867255,NaN,NaN,NaN
176,11867260,NaN,NaN,NaN
177,11867275,NaN,NaN,NaN
178,11867279,NaN,NaN,NaN
179,11965719,NaN,NaN,NaN
181,11867300,NaN,NaN,NaN
182,11867315,NaN,NaN,NaN
183,11867321,NaN,NaN,NaN
184,11973290,NaN,NaN,NaN
186,11867345,NaN,NaN,NaN
187,11867346,NaN,NaN,NaN
188,11867365,NaN,NaN,NaN
189,11867370,NaN,NaN,NaN
191,11867395,NaN,NaN,NaN
192,11867402,NaN,NaN,NaN
193,11867415,NaN,NaN,NaN
196,11984655,NaN,NaN,NaN
197,11867445,NaN,NaN,NaN
198,11997341,NaN,NaN,NaN
199,11867453,NaN,NaN,NaN
201,11867471,NaN,NaN,NaN
203,11867495,NaN,NaN,NaN
204,11867503,NaN,NaN,NaN
206,11867230,NaN,NaN,NaN
207,11867243,NaN,NaN,NaN
208,11867250,NaN,NaN,NaN
209,11953358,NaN,NaN,NaN
210,11867259,NaN,NaN,NaN
211,11867273,NaN,NaN,NaN
213,11867289,NaN,NaN,NaN
214,11867305,NaN,NaN,NaN
215,11867309,NaN,NaN,NaN
218,11867337,NaN,NaN,NaN
220,11867356,NaN,NaN,NaN
221,11867374,NaN,NaN,NaN
224,11867401,NaN,NaN,NaN
225,11867409,NaN,NaN,NaN
226,11867423,NaN,NaN,NaN
227,11867432,NaN,NaN,NaN
228,11984668,NaN,NaN,NaN
230,11867450,NaN,NaN,NaN
231,11867465,NaN,NaN,NaN
232,11867468,NaN,NaN,NaN
233,11867480,NaN,NaN,NaN
234,11867489,NaN,NaN,NaN
237,11867228,NaN,NaN,NaN
240,11953366,NaN,NaN,NaN
241,11867258,NaN,NaN,NaN
242,11867272,NaN,NaN,NaN
243,11867280,NaN,NaN,NaN
244,11965723,NaN,NaN,NaN
248,11867325,NaN,NaN,NaN
249,11867333,NaN,NaN,NaN
250,11867344,NaN,NaN,NaN
251,11867353,NaN,NaN,NaN
253,11867369,NaN,NaN,NaN
254,11867382,NaN,NaN,NaN
255,11867393,NaN,NaN,NaN
258,11867420,NaN,NaN,NaN
260,11984677,NaN,NaN,NaN
261,11867443,NaN,NaN,NaN
263,11867460,NaN,NaN,NaN
264,11997511,NaN,NaN,NaN
266,11867483,NaN,NaN,NaN
268,12017567,NaN,NaN,NaN
269,11867513,NaN,NaN,NaN
270,11867235,NaN,NaN,NaN
273,11867264,NaN,NaN,NaN
275,11867285,NaN,NaN,NaN
276,11965729,NaN,NaN,NaN
278,11867301,NaN,NaN,NaN
280,11867322,NaN,NaN,NaN
281,11973294,NaN,NaN,NaN
282,11867326,NaN,NaN,NaN
285,11867360,NaN,NaN,NaN
286,11867371,NaN,NaN,NaN
