,fixture_id,pitch,weatherDescription,current
75,18545292,GOOD,light rain,scattered clouds
76,18545300,GOOD,scattered clouds,clear sky
77,18545315,GOOD,light rain,scattered clouds
78,18545092,GOOD,sky is clear,NaN
80,18545117,GOOD,light rain,NaN
81,18545126,GOOD,broken clouds,NaN
82,18545129,GOOD,sky is clear,NaN
83,18545143,GOOD,light rain,NaN
85,18545160,GOOD,few clouds,NaN
86,18545170,GOOD,NaN,NaN
87,18545186,GOOD,moderate rain,NaN
88,18545189,GOOD,NaN,NaN
89,18545202,GOOD,scattered clouds,NaN
90,18545211,GOOD,sky is clear,NaN
91,18545226,GOOD,sky is clear,NaN
92,18717986,NaN,NaN,NaN
93,18727849,NaN,overcast clouds,clear sky
94,18545231,GOOD,heavy intensity rain,broken clouds
95,18760966,NaN,overcast clouds,few clouds
96,18545245,GOOD,sky is clear,light rain
98,18545265,GOOD,light rain,broken clouds
99,18545272,GOOD,sky is clear,clear sky
101,18545294,GOOD,light rain,clear sky
102,18545307,GOOD,sky is clear,clear sky
103,18545310,GOOD,sky is clear,scattered clouds
105,18545108,GOOD,sky is clear,NaN
106,18545111,GOOD,sky is clear,NaN
108,18545136,GOOD,scattered clouds,NaN
109,18545141,GOOD,broken clouds,NaN
110,18545156,GOOD,broken clouds,NaN
111,18545161,NaN,light rain,NaN
112,18545174,GOOD,sky is clear,NaN
114,18545194,GOOD,scattered clouds,NaN
115,18545200,GOOD,broken clouds,NaN
116,18545215,GOOD,sky is clear,NaN
117,18545220,GOOD,overcast clouds,NaN
118,18717980,NaN,NaN,NaN
119,18727843,NaN,light rain,overcast clouds
120,18545229,GOOD,overcast clouds,drizzle
121,18760968,NaN,overcast clouds,clear sky
123,18545250,GOOD,light rain,broken clouds
124,18545262,GOOD,sky is clear,clear sky
125,18545276,GOOD,sky is clear,clear sky
128,18545301,GOOD,few clouds,clear sky
131,18545103,GOOD,sky is clear,NaN
132,18545109,GOOD,sky is clear,NaN
133,18545127,GOOD,sky is clear,NaN
134,18545135,GOOD,overcast clouds,NaN
135,18545145,GOOD,few clouds,NaN
136,18545149,GOOD,few clouds,NaN
138,18545172,GOOD,sky is clear,NaN
140,18545197,GOOD,moderate rain,NaN
141,18545201,GOOD,moderate rain,NaN
143,18545219,GOOD,overcast clouds,NaN
144,18717988,NaN,few clouds,NaN
145,18727842,NaN,broken clouds,few clouds
147,18760976,NaN,broken clouds,clear sky
148,18545241,GOOD,scattered clouds,scattered clouds
149,18545258,GOOD,broken clouds,fog
150,18545260,GOOD,few clouds,clear sky
151,18545277,GOOD,broken clouds,broken clouds
152,18545286,GOOD,scattered clouds,broken clouds
153,18545298,GOOD,sky is clear,clear sky
156,18545093,GOOD,scattered clouds,NaN
157,18545107,GOOD,sky is clear,NaN
158,18545115,GOOD,broken clouds,NaN
160,18545137,GOOD,few clouds,NaN
163,18545163,GOOD,few clouds,NaN
164,18545176,GOOD,few clouds,NaN
166,18545196,GOOD,light rain,NaN
167,18545203,GOOD,scattered clouds,NaN
168,18545217,GOOD,sky is clear,NaN
170,18717990,NaN,sky is clear,NaN
171,18545238,GOOD,broken clouds,clear sky
172,18545247,GOOD,sky is clear,clear sky
174,18545266,GOOD,sky is clear,clear sky
175,18545269,GOOD,sky is clear,clear sky
176,18545279,GOOD,sky is clear,clear sky
177,18545290,GOOD,overcast clouds,few clouds
178,18545299,GOOD,broken clouds,clear sky
179,18545311,GOOD,moderate rain,few clouds
180,18545089,GOOD,few clouds,NaN
182,18545118,GOOD,few clouds,NaN
183,18545128,GOOD,sky is clear,NaN
185,18545148,GOOD,sky is clear,NaN
186,18545154,GOOD,broken clouds,NaN
188,18545171,GOOD,sky is clear,NaN
189,18545187,GOOD,light rain,NaN
190,18545195,GOOD,overcast clouds,NaN
191,18545206,GOOD,overcast clouds,NaN
193,18545223,GOOD,moderate rain,NaN
194,18717984,NaN,NaN,NaN
195,18727840,NaN,moderate rain,few clouds
196,18545232,GOOD,overcast clouds,clear sky
197,18760972,NaN,overcast clouds,broken clouds
199,18545256,GOOD,scattered clouds,clear sky
200,18766594,NaN,heavy intensity rain,light rain
204,18545297,GOOD,overcast clouds,clear sky
206,18545312,GOOD,light rain,few clouds
207,18545098,GOOD,light rain,NaN
208,18545106,GOOD,few clouds,NaN
213,18545152,GOOD,scattered clouds,NaN
214,18545159,GOOD,NaN,NaN
216,18545183,GOOD,overcast clouds,NaN
217,18545191,GOOD,overcast clouds,NaN
219,18545214,GOOD,NaN,NaN
221,18717994,NaN,NaN,NaN
222,18727853,NaN,overcast clouds,overcast clouds
223,18545233,GOOD,NaN,NaN
224,18545242,GOOD,sky is clear,clear sky
225,18545253,GOOD,NaN,NaN
227,18545274,GOOD,NaN,NaN
228,18545287,GOOD,NaN,NaN
230,18545308,GOOD,NaN,NaN
231,18545309,GOOD,light rain,broken clouds
232,18545094,GOOD,sky is clear,NaN
234,18545114,GOOD,sky is clear,NaN
235,18545122,GOOD,scattered clouds,NaN
236,18545132,GOOD,scattered clouds,NaN
238,18545153,GOOD,broken clouds,NaN
239,18545167,GOOD,scattered clouds,NaN
241,18545182,GOOD,overcast clouds,NaN
243,18545207,GOOD,broken clouds,NaN
245,18545228,GOOD,moderate rain,NaN
246,18717981,NaN,few clouds,NaN
247,18727844,NaN,NaN,NaN
249,18760973,NaN,NaN,NaN
250,18545246,GOOD,light rain,overcast clouds
252,18766591,NaN,rain and snow,broken clouds
254,18777370,NaN,rain and snow,broken clouds
256,18545281,GOOD,sky is clear,clear sky
258,18545305,GOOD,few clouds,clear sky
259,18545317,GOOD,sky is clear,clear sky
260,18545090,GOOD,scattered clouds,NaN
261,18545104,GOOD,overcast clouds,NaN
270,18545192,GOOD,overcast clouds,NaN
271,18545204,GOOD,overcast clouds,NaN
272,18545218,GOOD,scattered clouds,NaN
273,18545224,GOOD,overcast clouds,NaN
274,18545230,GOOD,overcast clouds,clear sky
275,18760975,NaN,NaN,NaN
276,18545240,GOOD,light rain,broken clouds
277,18766588,NaN,sky is clear,clear sky
278,18545261,GOOD,sky is clear,clear sky
279,18777369,NaN,light rain,clear sky
285,18545313,GOOD,sky is clear,clear sky
289,18545121,GOOD,light rain,NaN
290,18545131,GOOD,light rain,NaN
291,18545146,GOOD,overcast clouds,NaN
298,18545212,GOOD,scattered clouds,NaN
300,18717987,NaN,NaN,NaN
301,18727852,NaN,NaN,NaN
302,18545235,GOOD,broken clouds,clear sky
303,18760971,NaN,scattered clouds,clear sky
304,18545243,GOOD,overcast clouds,few clouds
305,18545254,GOOD,broken clouds,clear sky
307,18545263,GOOD,few clouds,scattered clouds
311,18545291,GOOD,sky is clear,clear sky
313,18545318,GOOD,scattered clouds,clear sky
315,18545099,GOOD,overcast clouds,NaN
316,18545116,GOOD,scattered clouds,NaN
317,18545125,GOOD,scattered clouds,NaN
318,18545133,GOOD,sky is clear,NaN
320,18545151,GOOD,few clouds,NaN
321,18545164,GOOD,overcast clouds,NaN
329,18760964,NaN,overcast clouds,scattered clouds
331,18766590,NaN,NaN,NaN
332,18545267,GOOD,sky is clear,few clouds
333,18777371,NaN,few clouds,clear sky
337,18545293,GOOD,broken clouds,clear sky
338,18545303,GOOD,broken clouds,clear sky
340,18545096,GOOD,sky is clear,NaN
348,18545169,GOOD,sky is clear,NaN
349,18545179,GOOD,NaN,NaN
352,18545209,GOOD,few clouds,NaN
354,18717995,NaN,very heavy rain,NaN
355,18727841,NaN,NaN,NaN
357,18760974,NaN,NaN,NaN
359,18545252,GOOD,scattered clouds,clear sky
360,18766589,NaN,broken clouds,clear sky
363,18545273,GOOD,broken clouds,broken clouds
364,18545280,GOOD,sky is clear,clear sky
366,18545306,GOOD,few clouds,clear sky
372,18545134,GOOD,broken clouds,NaN
374,18545158,GOOD,moderate rain,NaN
375,18545166,GOOD,sky is clear,NaN
381,18545222,GOOD,overcast clouds,NaN
382,18717991,NaN,NaN,NaN
387,18545271,GOOD,sky is clear,clear sky
388,18545288,GOOD,light rain,overcast clouds
397,18545144,GOOD,sky is clear,NaN
400,18545175,GOOD,sky is clear,NaN
401,18545184,GOOD,light rain,NaN
406,18717993,NaN,scattered clouds,NaN
407,18727851,NaN,NaN,NaN
409,18760969,Good,overcast clouds,broken clouds
411,18545257,GOOD,overcast clouds,broken clouds
415,18545289,GOOD,broken clouds,few clouds
421,18545119,GOOD,scattered clouds,NaN
423,18545139,GOOD,overcast clouds,NaN
432,18717992,NaN,NaN,NaN
433,18727846,NaN,light rain,few clouds
435,18760979,NaN,NaN,NaN
436,18545239,GOOD,light rain,few clouds
438,18766595,NaN,heavy intensity rain,broken clouds
447,18545102,GOOD,sky is clear,NaN
455,18545188,GOOD,light rain,NaN
460,18717983,NaN,NaN,NaN
461,18727850,NaN,NaN,NaN
469,18545285,GOOD,sky is clear,clear sky
476,18545120,GOOD,few clouds,NaN
487,18717985,NaN,NaN,NaN
488,18727845,NaN,NaN,NaN
490,18760978,NaN,sky is clear,clear sky
515,18717989,NaN,NaN,NaN
516,18727847,NaN,NaN,NaN
518,18760970,NaN,NaN,NaN
